date,ym,philippines_abc_au_solomon_islands_body_count,philippines_abc_au_solomon_islands_epu_count,philippines_abc_au_solomon_islands_ratio,philippines_asia_news_network_body_count,philippines_asia_news_network_epu_count,philippines_asia_news_network_ratio,philippines_philippine_star_body_count,philippines_philippine_star_epu_count,philippines_philippine_star_ratio,philippines_inquirer_body_count,philippines_inquirer_epu_count,philippines_inquirer_ratio,news_total,philippines_abc_au_solomon_islands_weights,philippines_asia_news_network_weights,philippines_philippine_star_weights,philippines_inquirer_weights,philippines_abc_au_solomon_islands_z_score,philippines_asia_news_network_z_score,philippines_philippine_star_z_score,philippines_inquirer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2016-05-01,2016-5,27.0,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,168,9.0,0.05357142857142857,195.0,0.13846153846153847,0.0,0.0,0.8615384615384616,1.149371167249024,,,3.655421241658741,2.4023962044538827,3.308429692894319,209.23250667955776,230.75529246730787
2016-06-01,2016-6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,2.0,0.014388489208633094,157.0,0.11464968152866242,0.0,0.0,0.8853503184713376,0.0,,,0.981791796320813,0.4908958981604065,0.8692296795451785,54.97203253921948,47.15160069808581
2016-07-01,2016-7,22.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,151,3.0,0.019867549668874173,173.0,0.12716763005780346,0.0,0.0,0.8728323699421965,0.35264797176958695,,,1.3556529108138378,0.8541504412917124,1.2281031497793087,77.66799489234096,82.04297631087636
2016-08-01,2016-8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,4.0,0.023668639053254437,189.0,0.10582010582010581,0.0,0.0,0.8941798941798942,0.0,,,1.6150184578531717,0.8075092289265858,1.4441170337417248,91.32919691701012,77.56298813057901
2016-09-01,2016-9,23.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,138,1.0,0.007246376811594203,161.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.3373154512578658,,,0.49445311481374277,0.41588428303580427,0.4720048771629031,29.85064601066788,39.946574668477375
2016-10-01,2016-10,23.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,95,1.0,0.010526315789473684,118.0,0.19491525423728814,0.0,0.0,0.8050847457627118,0.3373154512578658,,,0.7182582088873316,0.5277868300725987,0.6440066544341306,40.728423794216354,50.69505359191212
2016-11-01,2016-11,9.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,115,5.0,0.043478260869565216,124.0,0.07258064516129033,0.0,0.0,0.9274193548387096,0.862028375436768,,,2.9667186888824566,1.9143735321596123,2.81395890806785,177.9610663309068,183.8796712574662
2016-12-01,2016-12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,3.0,0.028037383177570093,119.0,0.10084033613445378,0.0,0.0,0.8991596638655462,0.0,,,1.9131176591858832,0.9565588295929416,1.7201982313688193,108.78919044526205,91.87952098645691
2017-01-01,2017-1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,5.0,0.03759398496240601,139.0,0.04316546762589928,0.0,0.0,0.9568345323741008,0.0,,,2.565207888883327,1.2826039444416635,2.4544794908020324,155.22678252981038,123.19685144800614
2017-02-01,2017-2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,5.0,0.020833333333333332,249.0,0.03614457831325301,0.0,0.0,0.963855421686747,0.0,,,1.4215527050895103,0.7107763525447551,1.3701712820139857,86.65270189415115,68.27158851077006
2017-03-01,2017-3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,7.0,0.029914529914529916,236.0,0.00847457627118644,0.0,0.0,0.9915254237288136,0.0,,,2.0412038842310922,1.0206019421155461,2.023905546229134,127.9963215266996,98.0309988872596
2017-04-01,2017-4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,3.0,0.016216216216216217,190.0,0.02631578947368421,0.0,0.0,0.9736842105263158,0.0,,,1.1065058893669704,0.5532529446834852,1.0773873133309975,68.1363876999273,53.14112835432914
2017-05-01,2017-5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,6.0,0.030303030303030304,205.0,0.03414634146341464,0.0,0.0,0.9658536585365853,0.0,,,2.0677130255847427,1.0338565127923713,1.9971081905647758,126.30159671206034,99.3041287429383
2017-06-01,2017-6,22.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,205,3.0,0.014634146341463415,227.0,0.09691629955947137,0.0,0.0,0.9030837004405287,0.35264797176958695,,,0.9985540952823879,0.6756010335259874,0.9359552639287244,59.191908001651925,64.89292390384202
2017-07-01,2017-7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,10.0,0.04484304932735426,235.0,0.05106382978723404,0.0,0.0,0.948936170212766,0.0,,,3.0598443876366144,1.5299221938183072,2.903597014650915,183.62998103526505,146.95229813977414
2017-08-01,2017-8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,2.0,0.008888888888888889,244.0,0.0778688524590164,0.0,0.0,0.9221311475409836,0.0,,,0.6065291541715244,0.3032645770857622,0.5592994249532499,35.37134880597318,29.12921109792856
2017-09-01,2017-9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,1.0,0.003968253968253968,266.0,0.05263157894736842,0.0,0.0,0.9473684210526315,0.0,,,0.2707719438265734,0.1353859719132867,0.2565207888883327,16.22294945236364,13.004112097289536
2017-10-01,2017-10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,4.0,0.019417475728155338,214.0,0.037383177570093455,0.0,0.0,0.9626168224299065,0.0,,,1.3249423270737184,0.6624711635368592,1.2754117727905887,80.65989821175192,63.63177181586337
2017-11-01,2017-11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,5.0,0.03571428571428571,148.0,0.05405405405405406,0.0,0.0,0.9459459459459459,0.0,,,2.4369474944391607,1.2184737472195803,2.3052206028478546,145.78731602461917,117.03700887560584
2017-12-01,2017-12,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,204,4.0,0.0196078431372549,217.0,0.059907834101382486,0.0,0.0,0.9400921658986175,0.5967888753023779,,,1.337931957731304,0.967360416516841,1.2935316809037647,81.80584180047795,92.91703650746652
2018-01-01,2018-1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,1.0,0.004484304932735426,230.0,0.030434782608695653,0.0,0.0,0.9695652173913043,0.0,,,0.30598443876366144,0.15299221938183072,0.29667186888824565,18.76219371447273,14.695229813977415
2018-02-01,2018-2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,3.0,0.01764705882352941,174.0,0.022988505747126436,0.0,0.0,0.9770114942528736,0.0,,,1.2041387619581736,0.6020693809790868,1.1764574111085604,74.40180266084015,57.830051444417
2018-03-01,2018-3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0.0,0.0,168.0,0.023809523809523808,0.0,0.0,0.9761904761904762,0.0,,,0.0,0.0,0.0,0.0,0.0
2018-04-01,2018-4,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,147,0.0,0.0,156.0,0.04487179487179487,0.01282051282051282,0.0,0.9423076923076923,0.0,,,0.0,0.0,0.0,0.0,0.0
2018-05-01,2018-5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,1.0,0.005263157894736842,194.0,0.020618556701030927,0.0,0.0,0.979381443298969,0.0,,,0.3591291044436658,0.1795645522218329,0.3517243806407036,22.24383790891097,17.24755920272086
2018-06-01,2018-6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,2.0,0.009615384615384616,215.0,0.03255813953488372,0.0,0.0,0.9674418604651163,0.0,,,0.656101248502851,0.3280506242514255,0.6347398125050837,40.14236794724398,31.50996392804773
2018-07-01,2018-7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,3.0,0.01744186046511628,188.0,0.0851063829787234,0.0,0.0,0.9148936170212766,0.0,,,1.190137148447032,0.595068574223516,1.088848880494093,68.86124288822438,57.15760898576099
2018-08-01,2018-8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,3.0,0.015625,198.0,0.030303030303030304,0.0,0.0,0.9696969696969697,0.0,,,1.0661645288171329,0.5330822644085664,1.0338565127923713,65.38340233831407,51.203691383077555
2018-09-01,2018-9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,11.0,0.03985507246376811,287.0,0.03832752613240418,0.0,0.0,0.9616724738675958,0.0,,,2.719492131475585,1.3597460657377924,2.615260725739587,165.39494807531707,130.6065171510384
2018-10-01,2018-10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,3.0,0.012096774193548387,254.0,0.023622047244094488,0.0,0.0,0.9763779527559056,0.0,,,0.8254176997293932,0.4127088498646966,0.8059196438302737,50.96816402750467,39.64156752238262
2018-11-01,2018-11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,6.0,0.027522935779816515,224.0,0.026785714285714284,0.0,0.0,0.9732142857142857,0.0,,,1.8780145828705461,0.9390072914352731,1.8277106208293707,115.58851484809095,90.19365821606323
2018-12-01,2018-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,2.0,0.007380073800738007,276.0,0.018115942028985508,0.0,0.0,0.9818840579710145,0.0,,,0.5035758660095683,0.25178793300478414,0.49445311481374277,31.270322857454552,24.184769361748806
2019-01-01,2019-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,5.0,0.017793594306049824,286.0,0.017482517482517484,0.0,0.0,0.9825174825174825,0.0,,,1.214137541713461,0.6070687708567305,1.1929113609142745,75.44238731343931,58.310253532330314
2019-02-01,2019-2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,2.0,0.0078125,262.0,0.022900763358778626,0.0,0.0,0.9770992366412213,0.0,,,0.5330822644085664,0.2665411322042832,0.520874273620584,32.94125613991396,25.601845691538777
2019-03-01,2019-3,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,307,7.0,0.02280130293159609,313.0,0.019169329073482427,0.0,0.0,0.9808306709265175,1.293042563155152,,,1.5558361853748388,1.4244393742649955,1.5507986079520972,98.07597870188467,136.820447768393
2019-04-01,2019-4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,2.0,0.009478672985781991,217.0,0.027649769585253458,0.0,0.0,0.9723502304147466,0.0,,,0.6467727947326684,0.3233863973663342,0.6288896759842997,39.77239220579474,31.061954962246105
2019-05-01,2019-5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,4.0,0.01509433962264151,271.0,0.02214022140221402,0.0,0.0,0.977859778597786,0.0,,,1.0299551674610792,0.5149775837305396,1.0071517320191363,63.69453216721369,49.46469809082208
2019-06-01,2019-6,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,231,6.0,0.025974025974025976,233.0,0.008583690987124463,0.0,0.0,0.9914163090128756,3.8791276894654563,,,1.772325450501208,2.825726569983332,1.7904095898914592,113.22951407451148,271.4170792812138
2019-07-01,2019-7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,6.0,0.02654867256637168,233.0,0.030042918454935622,0.0,0.0,0.9699570815450643,0.0,,,1.8115361905565444,0.9057680952782722,1.7571123565054894,111.12372242906596,87.00096235000788
2019-08-01,2019-8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,5.0,0.019230769230769232,264.0,0.015151515151515152,0.0,0.0,0.9848484848484849,0.0,,,1.312202497005702,0.656101248502851,1.2923206409904642,81.72925292289258,63.01992785609546
2019-09-01,2019-9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,9.0,0.038461538461538464,242.0,0.03305785123966942,0.0,0.0,0.9669421487603306,0.0,,,2.624404994011404,1.312202497005702,2.5376478041267294,160.48653301222544,126.03985571219091
2019-10-01,2019-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,6.0,0.026785714285714284,229.0,0.021834061135371178,0.0,0.0,0.9781659388646288,0.0,,,1.8277106208293705,0.9138553104146853,1.7878042753964147,113.06474814835094,87.77775665670437
2019-11-01,2019-11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,14.0,0.017478152309612985,805.0,0.004968944099378882,0.0,0.0,0.9950310559006211,0.0,,,1.192613505393447,0.5963067526967235,1.1866874755529826,75.04877485789092,57.276538675702234
2019-12-01,2019-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,19.0,0.03225806451612903,594.0,0.008417508417508417,0.0,0.0,0.9915824915824916,0.0,,,2.2011138659450484,1.1005569329725242,2.1825859714505613,138.031627158663,105.71084672635367
2020-01-01,2020-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,16.0,0.02406015037593985,666.0,0.0015015015015015015,0.0,0.0,0.9984984984984985,0.0,,,1.6417330488853294,0.8208665244426647,1.6392679842473634,103.67098028417365,78.84598492672394
2020-02-01,2020-2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,9.0,0.014657980456026058,625.0,0.0176,0.0,0.0,0.9824,0.0,,,1.000180404883825,0.5000902024419125,0.9825772297578698,62.1403855823337,48.0347332844506
2020-03-01,2020-3,8.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,788,25.0,0.031725888324873094,796.0,0.010050251256281407,0.0,0.0,0.9899497487437185,0.9697819223663641,,,2.164801073740371,1.5672914980533674,2.152790831012994,136.14731571809924,150.54169971811262
2020-04-01,2020-4,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,755,31.0,0.04105960264900662,761.0,0.00788436268068331,0.0,0.0,0.9921156373193167,1.293042563155152,,,2.801682682348598,2.047362622751875,2.7897880164942475,176.43244499024885,196.65355777863434
2020-05-01,2020-5,7.0,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,882,48.0,0.05442176870748299,889.0,0.007874015748031496,0.0,0.0,0.9921259842519685,3.324966590970391,,,3.7134438010501496,3.5192051960102706,3.71038492538023,234.65305620691265,338.0271841723218
2020-06-01,2020-6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778,20.0,0.02570694087403599,782.0,0.005115089514066497,0.0,0.0,0.9948849104859335,0.0,,,1.7541010242749744,0.8770505121374872,1.7451286405190922,110.36584537925137,84.24257708269829
2020-07-01,2020-7,9.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,830,16.0,0.01927710843373494,839.0,0.010727056019070322,0.0,0.0,0.9892729439809297,2.586085126310304,,,1.3153644307334267,1.9507247785218653,1.3289955228194719,84.04865462386897,187.37128620021448
2020-08-01,2020-8,4.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,662,14.0,0.021148036253776436,666.0,0.006006006006006006,0.0,0.0,0.993993993993994,5.818691534198185,,,1.4430263109065726,3.6308589225523784,1.4693065825179337,92.92224042157449,348.7517633551905
2020-09-01,2020-9,11.0,3.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,569,17.0,0.029876977152899824,580.0,0.01896551724137931,0.0,0.0,0.9810344827586207,2.1158878306175213,,,2.0386414891969076,2.0772646599072147,2.040106506016954,129.02090652371515,199.52571238675287
2020-10-01,2020-10,8.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,617,13.0,0.02106969205834684,625.0,0.0128,0.0,0.0,0.9872,0.9697819223663641,,,1.4376805315654044,1.2037312269658842,1.4316914293676566,90.54337385545962,115.62095828139496
2020-11-01,2020-11,9.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,543,12.0,0.022099447513812154,552.0,0.016304347826086956,0.0,0.0,0.9836956521739131,0.862028375436768,,,1.5079454109236796,1.1849868931802239,1.497414154910306,94.69982627777814,113.82052494038486
2020-12-01,2020-12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,12.0,0.020689655172413793,582.0,0.003436426116838488,0.0,0.0,0.9965635738831615,0.0,,,1.4117488933302724,0.7058744466651362,1.4068975225628144,88.97535163564388,67.80074996931648
2021-01-01,2021-1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,11.0,0.017684887459807074,624.0,0.003205128205128205,0.0,0.0,0.9967948717948718,0.0,,,1.2067199811692308,0.6033599905846154,1.2028522889218936,76.07107387438464,57.95401725673087
2021-02-01,2021-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,20.0,0.04106776180698152,488.0,0.0020491803278688526,0.0,0.0,0.9979508196721312,0.0,,,2.8022394186569404,1.4011197093284702,2.79649712476625,176.8567440298659,134.58054408693894
2021-03-01,2021-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,12.0,0.020618556701030927,585.0,0.005128205128205128,0.0,0.0,0.9948717948717949,0.0,,,1.4068975225628144,0.7034487612814072,1.3996826634727488,88.51906778110212,67.56775770138069
2021-04-01,2021-4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,18.0,0.03197158081705151,572.0,0.015734265734265736,0.0,0.0,0.9842657342657343,0.0,,,2.181565785430439,1.0907828927152194,2.147240449645694,135.79629716419075,104.7720292598674
2021-05-01,2021-5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,17.0,0.02514792899408284,680.0,0.0058823529411764705,0.0,0.0,0.9941176470588236,0.0,,,1.7159571114689949,0.8579785557344974,1.7058632461074126,107.8826138582182,82.4106748887402
2021-06-01,2021-6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695,10.0,0.014388489208633094,702.0,0.009971509971509971,0.0,0.0,0.99002849002849,0.0,,,0.981791796320813,0.4908958981604065,0.9720018496338534,61.47157484798759,47.15160069808581
2021-07-01,2021-7,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,737,15.0,0.0203527815468114,742.0,0.006738544474393531,0.0,0.0,0.9932614555256065,1.5516510757861826,,,1.3887624798703495,1.470206777828266,1.3898601119183,87.89786761229075,141.2165047448119
2021-08-01,2021-8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,24.0,0.0364741641337386,660.0,0.0030303030303030303,0.0,0.0,0.996969696969697,0.0,,,2.4887974411293556,1.2443987205646778,2.481255630701691,156.92016561195376,119.52715800061873
2021-09-01,2021-9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,17.0,0.022546419098143235,761.0,0.009198423127463863,0.0,0.0,0.9908015768725361,0.0,,,1.5384443068342712,0.7692221534171356,1.5242930451419718,96.39970752114111,73.88543265887053
2021-10-01,2021-10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,28.0,0.04827586206896552,588.0,0.013605442176870748,0.0,0.0,0.9863945578231292,0.0,,,3.294080751103969,1.6470403755519845,3.249263325918881,205.49069306327277,158.20174992840512
2021-11-01,2021-11,7.0,2.0,0.2857142857142857,2.0,0.0,0.0,0.0,0.0,0.0,494,17.0,0.03441295546558704,503.0,0.013916500994035786,0.003976143141153081,0.0,0.9821073558648111,2.2166443939802605,,,2.3481518367470455,2.282398115363653,2.3369851254689906,147.79617560708942,219.22921941899128
2021-12-01,2021-12,9.0,0.0,0.0,6.0,2.0,0.3333333333333333,0.0,0.0,0.0,439,14.0,0.03189066059225513,454.0,0.019823788546255508,0.013215859030837005,0.0,0.9669603524229075,0.0,,,2.176044231936563,1.0880221159682815,2.104148497401214,133.07106555198723,104.5068507499715
2022-01-01,2022-1,0.0,0.0,0.0,32.0,2.0,0.0625,0.0,0.0,0.0,519,16.0,0.030828516377649325,551.0,0.0,0.05807622504537205,0.0,0.941923774954628,0.0,,,2.103569320826096,1.051784660413048,1.9814019555512594,125.30829921825708,101.02616565755571
2022-02-01,2022-2,3.0,1.0,0.3333333333333333,18.0,1.0,0.05555555555555555,0.0,0.0,0.0,457,10.0,0.02188183807439825,478.0,0.006276150627615063,0.03765690376569038,0.0,0.9560669456066946,2.586085126310304,,,1.4930969331355908,2.0395910297229474,1.4437312841462258,91.30480124827632,195.9070796502547
2022-03-01,2022-3,2.0,0.0,0.0,47.0,9.0,0.19148936170212766,0.0,0.0,0.0,470,14.0,0.029787234042553193,519.0,0.0038535645472061657,0.0905587668593449,0.0,0.905587668593449,0.0,,,2.0325179102556405,1.0162589551278203,1.8406231557228345,116.40513248670945,97.6138457005053
2022-04-01,2022-4,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,398,2.0,0.005025125628140704,437.0,0.011441647597254004,0.07780320366132723,0.0,0.9107551487414187,0.0,,,0.342887084644706,0.171443542322353,0.31228617777710066,19.749677594181822,16.467518836768658
2022-05-01,2022-5,12.0,0.0,0.0,25.0,3.0,0.12,0.0,0.0,0.0,401,9.0,0.022443890274314215,438.0,0.0273972602739726,0.05707762557077625,0.0,0.9155251141552512,0.0,,,1.5314483007448092,0.7657241503724046,1.4020793803622569,88.67064152730264,73.54944198666502
2022-06-01,2022-6,1.0,0.0,0.0,36.0,2.0,0.05555555555555555,0.0,0.0,0.0,368,6.0,0.016304347826086956,405.0,0.0024691358024691358,0.08888888888888889,0.0,0.908641975308642,0.0,,,1.1125195083309212,0.5562597541654606,1.0108819236192075,63.930437841907086,53.4299388345157
2022-07-01,2022-7,9.0,2.0,0.2222222222222222,40.0,3.0,0.075,0.0,0.0,0.0,430,15.0,0.03488372093023256,479.0,0.018789144050104383,0.08350730688935282,0.0,0.8977035490605428,1.724056750873536,,,2.380274296894064,2.0521655238838,2.1691742347021075,137.18343887621825,197.11488670237065
2022-08-01,2022-8,6.0,0.0,0.0,40.0,2.0,0.05,0.0,0.0,0.0,406,8.0,0.019704433497536946,452.0,0.01327433628318584,0.08849557522123894,0.0,0.8982300884955752,0.0,,,1.3445227555526404,0.6722613777763202,1.2076907937043628,76.37707175803058,64.57214282792046
