date,ym,new_zealand_abc_au_solomon_islands_body_count,new_zealand_abc_au_solomon_islands_epu_count,new_zealand_abc_au_solomon_islands_ratio,new_zealand_herald_body_count,new_zealand_herald_epu_count,new_zealand_herald_ratio,news_total,new_zealand_abc_au_solomon_islands_weights,new_zealand_herald_weights,new_zealand_abc_au_solomon_islands_z_score,new_zealand_herald_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2015-12-01,2015-12,31,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-01-01,2016-1,28,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-02-01,2016-2,104,1.0,0.009615384615384616,0.0,0.0,0.0,104.0,1.0,0.0,0.19236392735005386,,0.19236392735005386,0.19236392735005386,30.038010065195074,30.038010065195074
2016-03-01,2016-3,51,1.0,0.0196078431372549,0.0,0.0,0.0,51.0,1.0,0.0,0.3922715381256,,0.3922715381256,0.3922715381256,61.2539813094174,61.2539813094174
2016-04-01,2016-4,25,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-05-01,2016-5,26,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-06-01,2016-6,19,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-07-01,2016-7,22,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-08-01,2016-8,28,1.0,0.03571428571428571,0.0,0.0,0.0,28.0,1.0,0.0,0.7144945873002,,0.7144945873002,0.7144945873002,111.56975167072454,111.56975167072454
2016-09-01,2016-9,20,1.0,0.05,0.0,0.0,0.0,20.0,1.0,0.0,1.00029242222028,,1.00029242222028,1.00029242222028,156.19765233901438,156.19765233901438
2016-10-01,2016-10,21,1.0,0.047619047619047616,0.0,0.0,0.0,21.0,1.0,0.0,0.9526594497336,,0.9526594497336,0.9526594497336,148.75966889429938,148.75966889429938
2016-11-01,2016-11,29,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2016-12-01,2016-12,25,1.0,0.04,0.0,0.0,0.0,25.0,1.0,0.0,0.8002339377762241,,0.8002339377762241,0.8002339377762241,124.9581218712115,124.9581218712115
2017-01-01,2017-1,19,2.0,0.10526315789473684,0.0,0.0,0.0,19.0,1.0,0.0,2.105878783621642,,2.105878783621642,2.105878783621642,328.83716281897756,328.83716281897756
2017-02-01,2017-2,29,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-03-01,2017-3,26,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-04-01,2017-4,25,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-05-01,2017-5,14,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-06-01,2017-6,14,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-07-01,2017-7,17,1.0,0.058823529411764705,0.0,0.0,0.0,17.0,1.0,0.0,1.1768146143768001,,1.1768146143768001,1.1768146143768001,183.7619439282522,183.7619439282522
2017-08-01,2017-8,30,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-09-01,2017-9,15,1.0,0.06666666666666667,0.0,0.0,0.0,15.0,1.0,0.0,1.33372322962704,,1.33372322962704,1.33372322962704,208.26353645201917,208.26353645201917
2017-10-01,2017-10,32,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-01,2017-11,24,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-12-01,2017-12,11,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-01-01,2018-1,19,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-01,2018-2,12,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-03-01,2018-3,5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-04-01,2018-4,12,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-05-01,2018-5,18,1.0,0.05555555555555555,0.0,0.0,0.0,18.0,1.0,0.0,1.1114360246891999,,1.1114360246891999,1.1114360246891999,173.5529470433493,173.5529470433493
2018-06-01,2018-6,19,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-07-01,2018-7,16,1.0,0.0625,0.0,0.0,0.0,16.0,1.0,0.0,1.25036552777535,,1.25036552777535,1.25036552777535,195.24706542376796,195.24706542376796
2018-08-01,2018-8,25,1.0,0.04,0.0,0.0,0.0,25.0,1.0,0.0,0.8002339377762241,,0.8002339377762241,0.8002339377762241,124.9581218712115,124.9581218712115
2018-09-01,2018-9,15,1.0,0.06666666666666667,0.0,0.0,0.0,15.0,1.0,0.0,1.33372322962704,,1.33372322962704,1.33372322962704,208.26353645201917,208.26353645201917
2018-10-01,2018-10,20,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-11-01,2018-11,21,1.0,0.047619047619047616,0.0,0.0,0.0,21.0,1.0,0.0,0.9526594497336,,0.9526594497336,0.9526594497336,148.75966889429938,148.75966889429938
2018-12-01,2018-12,15,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-01-01,2019-1,12,1.0,0.08333333333333333,0.0,0.0,0.0,12.0,1.0,0.0,1.6671540370338,,1.6671540370338,1.6671540370338,260.32942056502395,260.32942056502395
2019-02-01,2019-2,9,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-01,2019-3,94,2.0,0.02127659574468085,0.0,0.0,0.0,94.0,1.0,0.0,0.42565634988097023,,0.42565634988097023,0.42565634988097023,66.46708610170825,66.46708610170825
2019-04-01,2019-4,31,1.0,0.03225806451612903,0.0,0.0,0.0,31.0,1.0,0.0,0.6453499498195355,,0.6453499498195355,0.6453499498195355,100.77267892839637,100.77267892839637
2019-05-01,2019-5,25,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-06-01,2019-6,17,1.0,0.058823529411764705,0.0,0.0,0.0,17.0,1.0,0.0,1.1768146143768001,,1.1768146143768001,1.1768146143768001,183.7619439282522,183.7619439282522
2019-07-01,2019-7,29,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-08-01,2019-8,34,3.0,0.08823529411764706,0.0,0.0,0.0,34.0,1.0,0.0,1.7652219215652,,1.7652219215652,1.7652219215652,275.6429158923783,275.6429158923783
2019-09-01,2019-9,13,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-10-01,2019-10,21,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-11-01,2019-11,24,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2019-12-01,2019-12,62,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-01-01,2020-1,22,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-02-01,2020-2,18,3.0,0.16666666666666666,0.0,0.0,0.0,18.0,1.0,0.0,3.3343080740676,,3.3343080740676,3.3343080740676,520.6588411300479,520.6588411300479
2020-03-01,2020-3,22,3.0,0.13636363636363635,0.0,0.0,0.0,22.0,1.0,0.0,2.728070242418945,,2.728070242418945,2.728070242418945,425.99359728822094,425.99359728822094
2020-04-01,2020-4,44,8.0,0.18181818181818182,0.0,0.0,0.0,44.0,1.0,0.0,3.6374269898919276,,3.6374269898919276,3.6374269898919276,567.9914630509613,567.9914630509613
2020-05-01,2020-5,40,5.0,0.125,0.0,0.0,0.0,40.0,1.0,0.0,2.5007310555507,,2.5007310555507,2.5007310555507,390.4941308475359,390.4941308475359
2020-06-01,2020-6,37,2.0,0.05405405405405406,0.0,0.0,0.0,37.0,1.0,0.0,1.0813972132111136,,1.0813972132111136,1.0813972132111136,168.86232685298853,168.86232685298853
2020-07-01,2020-7,32,4.0,0.125,0.0,0.0,0.0,32.0,1.0,0.0,2.5007310555507,,2.5007310555507,2.5007310555507,390.4941308475359,390.4941308475359
2020-08-01,2020-8,69,15.0,0.21739130434782608,0.0,0.0,0.0,69.0,1.0,0.0,4.3490974879142605,,4.3490974879142605,4.3490974879142605,679.120227560932,679.120227560932
2020-09-01,2020-9,40,6.0,0.15,0.0,0.0,0.0,40.0,1.0,0.0,3.00087726666084,,3.00087726666084,3.00087726666084,468.5929570170431,468.5929570170431
2020-10-01,2020-10,51,3.0,0.058823529411764705,0.0,0.0,0.0,51.0,1.0,0.0,1.1768146143768001,,1.1768146143768001,1.1768146143768001,183.7619439282522,183.7619439282522
2020-11-01,2020-11,27,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-12-01,2020-12,28,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2021-01-01,2021-1,30,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2021-02-01,2021-2,32,1.0,0.03125,0.0,0.0,0.0,32.0,1.0,0.0,0.625182763887675,,0.625182763887675,0.625182763887675,97.62353271188398,97.62353271188398
2021-03-01,2021-3,34,2.0,0.058823529411764705,0.0,0.0,0.0,34.0,1.0,0.0,1.1768146143768001,,1.1768146143768001,1.1768146143768001,183.7619439282522,183.7619439282522
2021-04-01,2021-4,46,7.0,0.15217391304347827,0.0,0.0,0.0,46.0,1.0,0.0,3.044368241539983,,3.044368241539983,3.044368241539983,475.3841592926525,475.3841592926525
2021-05-01,2021-5,29,1.0,0.034482758620689655,0.0,0.0,0.0,29.0,1.0,0.0,0.689856842910538,,0.689856842910538,0.689856842910538,107.72251885449266,107.72251885449266
2021-06-01,2021-6,28,2.0,0.07142857142857142,0.0,0.0,0.0,28.0,1.0,0.0,1.4289891746004,,1.4289891746004,1.4289891746004,223.13950334144909,223.13950334144909
2021-07-01,2021-7,16,1.0,0.0625,0.0,0.0,0.0,16.0,1.0,0.0,1.25036552777535,,1.25036552777535,1.25036552777535,195.24706542376796,195.24706542376796
2021-08-01,2021-8,44,3.0,0.06818181818181818,0.0,0.0,0.0,44.0,1.0,0.0,1.3640351212094726,,1.3640351212094726,1.3640351212094726,212.99679864411047,212.99679864411047
2021-09-01,2021-9,37,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2021-10-01,2021-10,24,3.0,0.125,0.0,0.0,0.0,24.0,1.0,0.0,2.5007310555507,,2.5007310555507,2.5007310555507,390.4941308475359,390.4941308475359
2021-11-01,2021-11,35,2.0,0.05714285714285714,0.0,0.0,0.0,35.0,1.0,0.0,1.14319133968032,,1.14319133968032,1.14319133968032,178.51160267315927,178.51160267315927
2021-12-01,2021-12,23,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2022-01-01,2022-1,15,2.0,0.13333333333333333,0.0,0.0,0.0,15.0,1.0,0.0,2.66744645925408,,2.66744645925408,2.66744645925408,416.52707290403833,416.52707290403833
2022-02-01,2022-2,25,1.0,0.04,0.0,0.0,0.0,25.0,1.0,0.0,0.8002339377762241,,0.8002339377762241,0.8002339377762241,124.9581218712115,124.9581218712115
2022-03-01,2022-3,43,2.0,0.046511627906976744,0.0,0.0,0.0,43.0,1.0,0.0,0.9305045788095628,,0.9305045788095628,0.9305045788095628,145.30014171071105,145.30014171071105
2022-04-01,2022-4,26,1.0,0.038461538461538464,0.0,0.0,0.0,26.0,1.0,0.0,0.7694557094002155,,0.7694557094002155,0.7694557094002155,120.1520402607803,120.1520402607803
2022-05-01,2022-5,24,1.0,0.041666666666666664,0.0,0.0,0.0,24.0,1.0,0.0,0.8335770185169,,0.8335770185169,0.8335770185169,130.16471028251198,130.16471028251198
2022-06-01,2022-6,21,1.0,0.047619047619047616,0.0,0.0,0.0,21.0,1.0,0.0,0.9526594497336,,0.9526594497336,0.9526594497336,148.75966889429938,148.75966889429938
2022-07-01,2022-7,37,3.0,0.08108108108108109,0.0,0.0,0.0,37.0,1.0,0.0,1.6220958198166704,,1.6220958198166704,1.6220958198166704,253.29349027948277,253.29349027948277
2022-08-01,2022-8,25,1.0,0.04,0.0,0.0,0.0,25.0,1.0,0.0,0.8002339377762241,,0.8002339377762241,0.8002339377762241,124.9581218712115,124.9581218712115
2022-09-01,2022-9,26,1.0,0.038461538461538464,0.0,0.0,0.0,26.0,1.0,0.0,0.7694557094002155,,0.7694557094002155,0.7694557094002155,120.1520402607803,120.1520402607803
2022-10-01,2022-10,28,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2022-11-01,2022-11,20,2.0,0.1,0.0,0.0,0.0,20.0,1.0,0.0,2.00058484444056,,2.00058484444056,2.00058484444056,312.39530467802877,312.39530467802877
2022-12-01,2022-12,19,2.0,0.10526315789473684,0.0,0.0,0.0,19.0,1.0,0.0,2.105878783621642,,2.105878783621642,2.105878783621642,328.83716281897756,328.83716281897756
2023-01-01,2023-1,29,1.0,0.034482758620689655,0.0,0.0,0.0,29.0,1.0,0.0,0.689856842910538,,0.689856842910538,0.689856842910538,107.72251885449266,107.72251885449266
2023-02-01,2023-2,38,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2023-03-01,2023-3,24,1.0,0.041666666666666664,0.0,0.0,0.0,24.0,1.0,0.0,0.8335770185169,,0.8335770185169,0.8335770185169,130.16471028251198,130.16471028251198
2023-04-01,2023-4,22,1.0,0.045454545454545456,0.0,0.0,0.0,22.0,1.0,0.0,0.9093567474729819,,0.9093567474729819,0.9093567474729819,141.99786576274033,141.99786576274033
2023-05-01,2023-5,27,2.0,0.07407407407407407,0.0,0.0,0.0,27.0,1.0,0.0,1.4819146995856,,1.4819146995856,1.4819146995856,231.4039293911324,231.4039293911324
2023-06-01,2023-6,20,1.0,0.05,0.0,0.0,0.0,20.0,1.0,0.0,1.00029242222028,,1.00029242222028,1.00029242222028,156.19765233901438,156.19765233901438
2023-07-01,2023-7,42,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2023-08-01,2023-8,28,5.0,0.17857142857142858,0.0,0.0,0.0,28.0,1.0,0.0,3.572472936501,,3.572472936501,3.572472936501,557.8487583536228,557.8487583536228
2023-09-01,2023-9,17,1.0,0.058823529411764705,0.0,0.0,0.0,17.0,1.0,0.0,1.1768146143768001,,1.1768146143768001,1.1768146143768001,183.7619439282522,183.7619439282522
2023-10-01,2023-10,26,3.0,0.11538461538461539,0.0,0.0,0.0,26.0,1.0,0.0,2.308367128200646,,2.308367128200646,2.308367128200646,360.45612078234086,360.45612078234086
2023-11-01,2023-11,15,2.0,0.13333333333333333,0.0,0.0,0.0,15.0,1.0,0.0,2.66744645925408,,2.66744645925408,2.66744645925408,416.52707290403833,416.52707290403833
2023-12-01,2023-12,15,4.0,0.26666666666666666,0.0,0.0,0.0,15.0,1.0,0.0,5.33489291850816,,5.33489291850816,5.33489291850816,833.0541458080767,833.0541458080767
2024-01-01,2024-1,10,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-02-01,2024-2,25,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-03-01,2024-3,34,3.0,0.08823529411764706,0.0,0.0,0.0,34.0,1.0,0.0,1.7652219215652,,1.7652219215652,1.7652219215652,275.6429158923783,275.6429158923783
2024-04-01,2024-4,22,1.0,0.045454545454545456,0.0,0.0,0.0,22.0,1.0,0.0,0.9093567474729819,,0.9093567474729819,0.9093567474729819,141.99786576274033,141.99786576274033
2024-05-01,2024-5,11,2.0,0.18181818181818182,0.0,0.0,0.0,11.0,1.0,0.0,3.6374269898919276,,3.6374269898919276,3.6374269898919276,567.9914630509613,567.9914630509613
2024-06-01,2024-6,22,1.0,0.045454545454545456,0.0,0.0,0.0,22.0,1.0,0.0,0.9093567474729819,,0.9093567474729819,0.9093567474729819,141.99786576274033,141.99786576274033
2024-07-01,2024-7,16,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-08-01,2024-8,21,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-09-01,2024-9,23,2.0,0.08695652173913043,0.0,0.0,0.0,23.0,1.0,0.0,1.7396389951657043,,1.7396389951657043,1.7396389951657043,271.64809102437283,271.64809102437283
2024-10-01,2024-10,31,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-11-01,2024-11,20,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-12-01,2024-12,16,2.0,0.125,0.0,0.0,0.0,16.0,1.0,0.0,2.5007310555507,,2.5007310555507,2.5007310555507,390.4941308475359,390.4941308475359
2025-01-01,2025-1,8,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2025-02-01,2025-2,18,1.0,0.05555555555555555,0.0,0.0,0.0,18.0,1.0,0.0,1.1114360246891999,,1.1114360246891999,1.1114360246891999,173.5529470433493,173.5529470433493
2025-03-01,2025-3,18,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-01,2025-4,26,2.0,0.07692307692307693,0.0,0.0,0.0,26.0,1.0,0.0,1.538911418800431,,1.538911418800431,1.538911418800431,240.3040805215606,240.3040805215606
2025-05-01,2025-5,16,2.0,0.125,0.0,0.0,0.0,16.0,1.0,0.0,2.5007310555507,,2.5007310555507,2.5007310555507,390.4941308475359,390.4941308475359
2025-06-01,2025-6,22,4.0,0.18181818181818182,1056.0,60.0,0.056818181818181816,1078.0,0.02040816326530612,0.9795918367346939,3.6374269898919276,,3.6374269898919276,0.07423320387534546,11.59166251124411,567.9914630509613
2025-07-01,2025-7,10,0.0,0.0,1625.0,103.0,0.06338461538461539,1635.0,0.0061162079510703364,0.9938837920489296,0.0,,0.0,0.0,0.0,0.0
2025-08-01,2025-8,26,3.0,0.11538461538461539,1783.0,100.0,0.056085249579360626,1809.0,0.014372581536760642,0.9856274184632393,2.308367128200646,,2.308367128200646,0.03317719476684179,5.180684986368636,360.45612078234086
2025-09-01,2025-9,25,0.0,0.0,1713.0,120.0,0.07005253940455342,1738.0,0.014384349827387802,0.9856156501726122,0.0,,0.0,0.0,0.0,0.0
