,title,date,url,news
15,Bainimarama and Qiliho have a case to answer - magistrate,8 Sep 2023,https://www.rnz.co.nz/international/pacific-news/497518/bainimarama-and-qiliho-have-a-case-to-answer-magistrate,True
16,Community centre for Fijian diaspora opens in Auckland,8 Sep 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018905982/community-centre-for-fijian-diaspora-opens-in-auckland,False
17,"Doomsday cult members deported from Fiji, leader in hiding",7 Sep 2023,https://www.rnz.co.nz/international/pacific-news/497478/doomsday-cult-members-deported-from-fiji-but-leader-is-in-hiding,True
18,Melanesian Update for 6 September 2023,6 Sep 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018905815/melanesian-update-for-6-september-2023,False
19,Melanesian Update for 6 September 2023,6 Sep 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018905818/melanesian-update-for-6-september-2023,False
20,Fiji PM says 'end the speculation' over allegations of minister's affairs,5 Sep 2023,https://www.rnz.co.nz/international/pacific-news/497320/fiji-pm-says-end-the-speculation-over-allegations-of-minister-s-affairs,True
21,New Zealand’s other Rugby World Cup teams,5 Sep 2023,https://www.rnz.co.nz/programmes/the-detail/story/2018905460/our-pasifika-rugby-world-cup-teams,True
22,Melanesian Update for 31 August 2023,31 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018905021/melanesian-update-for-31-august-2023,False
23,Largest discovery of endangered bats found in Fiji,31 Aug 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018904834/largest-discovery-of-endangered-bats-found-in-fiji,False
24,Melanesian Update for 28 August 2023,28 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018904512/melanesian-update-for-28-august-2023,False
25,Rabuka's nuclear wastewater stance divides opinion within coalition,28 Aug 2023,https://www.rnz.co.nz/international/pacific-news/496753/rabuka-s-nuclear-wastewater-stance-divides-opinion-within-coalition,True
26,Rugby: Fiji stun England ahead of Rugby World Cup,27 Aug 2023,https://www.rnz.co.nz/news/sport/496671/rugby-fiji-mix-sparkle-with-steel-to-stoke-world-cup-dreams-in-first-ever-win-against-england,True
27,"Fiji, Kiribati urged to stop phosphate exploration process on Banaba island",26 Aug 2023,https://www.rnz.co.nz/international/pacific-news/496615/fiji-kiribati-urged-to-stop-phosphate-exploration-process-on-banaba-island,True
28,Melanesian Update for 25 August 2023,25 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018904215/melanesian-update-for-25-august-2023,False
29,Melanesian Update for 23 August 2023,23 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018903867/melanesian-update-for-23-august-2023,False
30,Melanesian Update for 21 August 2023,21 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018903550/melanesian-update-for-21-august-2023,False
31,Big spike in HIV and AIDS in Fiji leads to action plan to tackle disease,16 Aug 2023,https://www.rnz.co.nz/international/pacific-news/495907/big-spike-in-hiv-and-aids-in-fiji-leads-to-action-plan-to-tackle-disease,True
32,Melanesian Update for 15 August 2023,15 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018902773/melanesian-update-for-15-august-2023,False
33,Pacific sprint king Banuve Tabakaucoro confirms retirement,15 Aug 2023,https://www.rnz.co.nz/international/pacific-news/495843/pacific-sprint-king-banuve-tabakaucoro-confirms-retirement,True
34,Fiji police to increase presence after reports of violent attacks on tourists,14 Aug 2023,https://www.rnz.co.nz/international/pacific-news/495748/fiji-police-to-increase-presence-after-reports-of-violent-attacks-on-tourists,True
35,Melanesian Update for 11 August 2023,11 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018902313/melanesian-update-for-11-august-2023,False
36,Fiji leaders adamant that the country is safe,11 Aug 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018902133/fiji-leaders-adamant-that-the-country-is-safe,False
37,Melanesian Update for 10 August 2023,10 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018902136/melanesian-update-for-10-august-2023,False
38,Call for Newcrest to be denied mining exploration licence,10 Aug 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018901916/call-for-newcrest-to-be-denied-mining-exploration-licence,False
39,Melanesian Update for 9 August 2023,9 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018901940/melanesian-update-for-9-august-2023,False
40,'Left behind by govt': Indigenous landowners oppose mining in Namosi,9 Aug 2023,https://www.rnz.co.nz/international/pacific-news/495447/left-behind-by-govt-indigenous-landowners-oppose-mining-in-namosi,True
41,Melanesian Update for 8 August 2023,8 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018901772/melanesian-update-for-8-august-2023,False
42,Melanesian Update for 4 August 2023,4 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018901342/melanesian-update-for-4-august-2023,False
43,Fiji PM satisfied Japan's nuclear wastewater release is safe,4 Aug 2023,https://www.rnz.co.nz/international/pacific-news/495120/fiji-pm-satisfied-japan-s-nuclear-wastewater-release-is-safe,True
44,Melanesian Update for 3 August 2023,3 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018901165/melanesian-update-for-3-august-2023,False
45,Fiji netball coach says the future of the sport is 'bright',3 Aug 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018901015/fiji-netball-coach-says-the-future-of-the-sport-is-bright,False
46,Melanesian Update for 1 August 2023,1 Aug 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018900827/melanesian-update-for-1-august-2023,False
47,Fiji defeat Samoa and Tonga still searching for a win at Pacific Nations Cup,31 Jul 2023,https://www.rnz.co.nz/international/pacific-news/494842/fiji-defeat-samoa-and-tonga-still-searching-for-a-win-at-pacific-nations-cup,True
48,Melanesian Update for 28 July 2023,28 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018900405/melanesian-update-for-28-july-2023,False
49,How mangroves are crucial for Fiji's climate strategy - and the world,28 Jul 2023,https://www.rnz.co.nz/international/pacific-news/494649/how-mangroves-are-crucial-for-fiji-s-climate-strategy-and-the-world,True
50,Fiji is becoming a desired destination for outsourcing,28 Jul 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018900235/fiji-is-becoming-a-desired-destination-for-outsourcing,False
51,Melanesian Update for 27 July 2023,27 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018900348/melanesian-update-for-27-july-2023,False
52,Melanesian Update for 26 July 2023,26 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018900060/melanesian-update-for-26-july-2023,False
53,Fiji PM Rabuka defers China trip after tripping and hurting his head,26 Jul 2023,https://www.rnz.co.nz/international/pacific-news/494522/fiji-pm-rabuka-defers-china-trip-after-tripping-and-hurting-his-head,True
54,Fiji floating bar criticised after tourist’s death,25 Jul 2023,https://www.rnz.co.nz/international/pacific-news/494190/fiji-floating-bar-criticised-after-tourist-s-death,True
55,Fiji bar owner denies staff unprepared,22 Jul 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018899460/fiji-bar-owner-denies-staff-unprepared,False
56,Melanesian Update for 20 July 2023,20 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018899294/melanesian-update-for-20-july-2023,False
57,Fiji military chief dismisses suggestions of a coup,20 Jul 2023,https://www.rnz.co.nz/international/pacific-news/494112/fiji-military-chief-dismisses-suggestions-of-a-coup,True
58,Melanesian Update for 19 July 2023,19 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018899091/melanesian-update-for-19-july-2023,False
59,Melanesian Update for 18 July 2023,18 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018898908/melanesian-update-for-18-july-2023,False
60,Melanesian Update for 17 July 2023,17 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018898733/melanesian-update-for-17-july-2023,False
61,Trial begins for ex-Fiji PM Bainimarama and suspended police chief,17 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493852/trial-begins-for-ex-fiji-pm-bainimarama-and-suspended-police-chief,True
62,Fiji's finance minister says new budget gets 'economy back on track',14 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493717/fiji-s-finance-minister-says-new-budget-gets-economy-back-on-track,True
63,Melanesian Update for 13 July 2023,13 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018898356/melanesian-update-for-13-july-2023,False
64,Melanesian Update for 12 July 2023,12 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018898142/melanesian-update-for-12-july-2023,False
65,Fijian tourism 'experiencing positive trends',11 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493536/fijian-tourism-experiencing-positive-trends,True
66,Pacific Sports Briefs on Monday 10 July 2023,10 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493490/pacific-sports-briefs-on-monday-10-july-2023,True
67,News stories in brief from around the Pacific on 10 July 2023,10 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493478/news-stories-in-brief-from-around-the-pacific-on-10-july-2023,True
68,Pacific news in brief for July 5,5 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493222/pacific-news-in-brief-for-july-5,True
69,Chemistry front of mind for Pacific rugby teams preparing for World Cup,5 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493211/chemistry-front-of-mind-for-pacific-rugby-teams-preparing-for-world-cup,True
70,The positives and the negatives of Fiji's Budget,5 Jul 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018897092/the-positives-and-the-negatives-of-fiji-s-budget,False
71,Melanesian Update for 4 July 2023,4 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018897086/melanesian-update-for-4-july-2023,False
72,Melanesian Update for 4 July 2023,4 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018897089/melanesian-update-for-4-july-2023,False
73,Fiji soldiers accused of drug possession released by Israel,4 Jul 2023,https://www.rnz.co.nz/international/pacific-news/493145/fiji-soldiers-accused-of-drug-possession-released-by-israel,True
74,Melanesian Update for 3 Julty 2023,3 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896922/melanesian-update-for-3-julty-2023,False
75,An overview of Fiji's 'compassionate' budget,1 Jul 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018896649/an-overview-of-fiji-s-compassionate-budget,False
76,Fiji Budget: Major spendings and projects,30 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492953/fiji-budget-major-spendings-and-projects,True
77,Fiji's Budget will be about tightening the belt,30 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492897/fiji-s-budget-will-be-about-tightening-the-belt,True
78,Fiji budget will 'not be business as usual',30 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018896473/fiji-budget-will-not-be-business-as-usual,False
79,Melanesian Update for 29 June 2023,29 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896472/melanesian-update-for-29-june-2023,False
80,Fiji police investigating source of leaked document calling for military intervention,29 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492880/fiji-police-investigating-source-of-leaked-document-calling-for-military-intervention,True
81,New Fiji NGO providing counselling services for young mothers,29 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018896307/new-fiji-ngo-providing-counselling-services-for-young-mothers,False
82,Melanesian Update for 28 June 2023,28 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896296/melanesian-update-for-28-june-2023,False
83,Melanesian Update for 27 June 2023,27 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896129/melanesian-update-for-27-june-2023,False
84,Melanesian Update for 27 June 2023,27 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896130/melanesian-update-for-27-june-2023,False
85,Melanesian Update for 26 June 2023,26 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895972/melanesian-update-for-26-june-2023,False
86,Melanesian Update for 22 June 2023,22 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895512/melanesian-update-for-22-june-2023,False
87,'An organisation with staggering debt' - Fiji Rugby Union Chair,22 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018895342/an-organisation-with-staggering-debt-fiji-rugby-union-chair,False
88,Melanesian Update for 21 June 2023,21 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895348/melanesian-update-for-21-june-2023,False
89,Fiji's netball team feeling confident for upcoming world cup,21 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018895172/fiji-s-netball-team-feeling-confident-for-upcoming-world-cup,False
90,Melanesian Update for 20 June 2023,20 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895148/melanesian-update-for-20-june-2023,False
91,Melanesian Update for 16 June 2023,16 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894730/melanesian-update-for-16-june-2023,False
92,"Fiji players get paid: 'When they finally did, it was because I posted'",16 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492086/fiji-players-get-paid-when-they-finally-did-it-was-because-i-posted,True
93,Melanesian Update for 15 June 2023,15 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894546/melanesian-update-for-15-june-2023,False
94,New Zealand and Fiji armed forces lock in defence deal,15 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492046/new-zealand-and-fiji-armed-forces-lock-in-defence-deal,True
95,Melanesian Update for 14 June 2023,14 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894397/melanesian-update-for-14-june-2023,False
96,'Do we have to win everytime to be treated right?': Fijiana captain calls out Fiji Rugby Union,14 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491967/do-we-have-to-win-everytime-to-be-treated-right-fijiana-captain-calls-out-fiji-rugby-union,True
97,Fiji PM Rabuka downplays nepotism concerns,14 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491950/fiji-pm-rabuka-downplays-nepotism-concerns,True
98,Melanesian Update for 13 June 2023.,13 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894239/melanesian-update-for-13-june-2023,False
99,Melanesian Update for 12 June 2023,12 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894068/melanesian-update-for-12-june-2023,False
100,"'Symbol of a worldview': Understand the GCC and its role first, Fijian academic says",12 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491844/symbol-of-a-worldview-understand-the-gcc-and-its-role-first-fijian-academic-says,True
101,Melanesian Update for 9 June 2023,9 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893779/melanesian-update-for-9-june-2023,False
102,UN office in Fiji skirting around reports of local staff sackings,9 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491669/un-office-in-fiji-skirting-around-reports-of-local-staff-sackings,True
103,Fiji FA president can serve extra terms according to OFC regulation changes,9 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491658/fiji-fa-president-can-serve-extra-terms-according-to-ofc-regulation-changes,True
104,Fiji U-20's name strong squad for world champs,9 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491559/fiji-u-20-s-name-strong-squad-for-world-champs,True
105,Melanesian Update for 8 June 2023,8 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893610/melanesian-update-for-8-june-2023,False
106,Fiji and NZ strengthen bilateral relations,8 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018893438/fiji-and-nz-strengthen-bilateral-relations,False
107,Rabuka renews Fiji-New Zealand links in meeting with Chris Hipkins,7 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491484/rabuka-renews-fiji-new-zealand-links-in-meeting-with-chris-hipkins,True
108,Fiji's PM arrives in NZ on his first official visit,7 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018893273/fiji-s-pm-arrives-in-nz-on-his-first-official-visit,False
109,Melanesian Update for 6 June 2023,6 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893271/melanesian-update-for-6-june-2023,False
110,Melanesian Update for 6 June 2023,6 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893274/melanesian-update-for-6-june-2023,False
111,Melanesian Update for 5 June 2023,5 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893117/melanesian-update-for-5-june-2023,False
112,Fiji PM admits the Budget won't win popularity stakes,5 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491357/fiji-pm-admits-the-budget-won-t-win-popularity-stakes,True
113,Fiji PM says upcoming budget will be 'needs-based',3 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018892903/fiji-pm-says-upcoming-budget-will-be-needs-based,False
114,Melanesian Update for 2 June 2023,2 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892907/melanesian-update-for-2-june-2023,False
115,New Zealand Fijians eager to meet PM Rabuka,2 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491196/new-zealand-fijians-eager-to-meet-pm-rabuka,True
116,Melanesian Update for 1 June 2023,1 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892724/melanesian-update-for-1-june-2023,False
117,Fiji's 2000 coup leader George Speight seeks pardon,1 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491106/fiji-s-2000-coup-leader-george-speight-seeks-pardon,True
118,Fiji's 2000 coup leader George Speight seeks pardon,31 May 2023,https://www.rnz.co.nz/international/pacific-news/491082/fiji-s-2000-coup-leader-george-speight-seeks-pardon,True
119,Melanesian Update for 31 May 2023,31 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892559/melanesian-update-for-31-may-2023,False
120,Melanesian Update for 30 May 2023,30 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892362/melanesian-update-for-30-may-2023,False
121,Council endorses 'landmark decisions' for Fiji's indigenous people,26 May 2023,https://www.rnz.co.nz/international/pacific-news/490702/council-endorses-landmark-decisions-for-fiji-s-indigenous-people,True
122,Fiji to establish first living museum honouring Girmit era,26 May 2023,https://www.rnz.co.nz/international/pacific-news/490674/museum-will-bring-girmit-experience-in-fiji-to-life,True
123,Melanesian Update for 25 May 2023,25 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018891718/melanesian-update-for-25-may-2023,False
124,Native land lease policy reinstated by Fiji council of chiefs,25 May 2023,https://www.rnz.co.nz/international/pacific-news/490632/native-land-lease-policy-reinstated-by-fiji-council-of-chiefs,True
125,Melanesian Update for 24 May 2023,24 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018891574/melanesian-update-for-24-may-2023,False
126,Rebirth of Fiji's Great Council of Chiefs is underway,24 May 2023,https://www.rnz.co.nz/international/pacific-news/490539/rebirth-of-fiji-s-great-council-of-chiefs-is-underway,True
127,Fiji President urges Great Council of Chiefs to serve the people,24 May 2023,https://www.rnz.co.nz/international/pacific-news/490546/fiji-president-urges-great-council-of-chiefs-to-serve-the-people,True
128,Melanesian Update for 23 May 2023,23 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018891394/melanesian-update-for-23-may-2023,False
129,High chief risks arrest by attending Great Council meeting in Fiji,19 May 2023,https://www.rnz.co.nz/international/pacific-news/490231/high-chief-risks-arrest-by-attending-great-council-meeting-in-fiji,True
130,FijiFirst angry over suspension by Acting Registrar of Political Parties,19 May 2023,https://www.rnz.co.nz/international/pacific-news/490216/fijifirst-angry-over-suspension-by-acting-registrar-of-political-parties,True
131,Pacific correspondent Koroi Hawkins,19 May 2023,https://www.rnz.co.nz/national/programmes/ninetonoon/audio/2018890852/pacific-correspondent-koroi-hawkins,False
132,Melanesian Update for 17 May 2023,17 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018890590/melanesian-update-for-17-may-2023,False
133,Melanesian Update for 16 May 2023,16 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018890411/melanesian-update-for-16-may-2023,False
134,History in the making at planned chiefs gathering in Fiji,16 May 2023,https://www.rnz.co.nz/international/pacific-news/490010/history-in-the-making-at-planned-chiefs-gathering-in-fiji,True
135,Apology for Girmitya descendents a 'major step for unity',16 May 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018890229/apology-for-girmitya-descendents-a-major-step-for-unity,False
136,Melanesian Update for 15 May 2023,15 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018890226/melanesian-update-for-15-may-2023,False
137,Fiji's race issue: Political leaders seek to heal wounds and unify nation,15 May 2023,https://www.rnz.co.nz/international/pacific-news/489946/fiji-s-race-issue-political-leaders-seek-to-heal-wounds-and-unify-nation,True
138,Melanesian Update for 12 May 2023,12 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889924/melanesian-update-for-12-may-2023,False
139,Melanesian Update for 11 May 2023,11 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889761/melanesian-update-for-11-may-2023,False
140,Review team says Fijians support reinstating Great Council of Chiefs,11 May 2023,https://www.rnz.co.nz/international/pacific-news/489682/review-team-says-fijians-support-reinstating-great-council-of-chiefs,True
141,Melanesian Update for 10 May 2023,10 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889597/melanesian-update-for-10-may-2023,False
142,'Time is right for reconciliation': Fiji's Methodist Church launches effort to mend race relations,10 May 2023,https://www.rnz.co.nz/international/pacific-news/489618/fiji-s-methodist-church-launches-effort-to-mend-race-relations,True
143,Melanesian Update for 9 May 2023,9 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889427/melanesian-update-for-9-may-2023,False
144,Families ripped apart by Pacific blackbirding now reuniting,8 May 2023,https://www.rnz.co.nz/news/world/489471/generations-ago-families-were-ripped-apart-in-the-pacific-now-these-women-are-working-to-reunite-them,True
145,Melanesian Update for 5 May 2023,5 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888949/melanesian-update-for-5-may-2023,False
146,Fiji nightclub owners say reducing opening hours will hurt economy,5 May 2023,https://www.rnz.co.nz/international/pacific-news/489346/fiji-nightclub-owners-say-reducing-opening-hours-will-hurt-economy,True
147,Prosecutor drops cases against Fiji PM Rabuka and other political elites,5 May 2023,https://www.rnz.co.nz/international/pacific-news/489327/prosecutor-drops-cases-against-fiji-pm-rabuka-and-other-political-elites,True
148,Fiji nightclubs: Public Consultations finish this week,5 May 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018888766/fiji-nightclubs-public-consultations-finish-this-week,False
149,Melanesian Update for 4 May 2023,4 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888754/melanesian-update-for-4-may-2023,False
150,Melanesian Update for 3 May 2023,3 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888595/melanesian-update-for-3-may-2023,False
151,Melanesian Update for 2 May 2023,2 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888501/melanesian-update-for-2-may-2023,False
152,Fiji's former attorney-general released on bail,2 May 2023,https://www.rnz.co.nz/international/pacific-news/489130/fiji-s-former-attorney-general-released-on-bail,True
153,Melanesian Update for 28 April 2023,28 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887952/melanesian-update-for-28-april-2023,False
154,Melanesian Update for 27 April 2023,27 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887787/melanesian-update-for-27-april-2023,False
155,Melanesian Update for 26 April 2023,26 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887630/melanesian-update-for-26-april-2023,False
156,Melanesian Update for 25 April 2023,25 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887485/melanesian-update-for-25-april-2023,False
157,Melanesian Update for 24 April 2023,24 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887401/melanesian-update-for-24-april-2023,False
158,Super Rugby: New lows for the Highlanders,23 Apr 2023,https://www.rnz.co.nz/news/sport/488537/super-rugby-new-lows-for-the-highlanders,True
