,ner,url
0,"Fiji, ABC, Gaza, the Pacific Islands Forum, Australia, China, US, Tourism Fiji",https://www.abc.net.au/news/2023-12-24/fiji-hits-one-year-of-rabuka-as-some-supporters-leave/103254352
1,"Pacific Island, Nguni, Vanuatu, Australia, Pacific Petroleum, Gippsland, Victoria, Newry, Hussey and, the Pacific Islands, Tasarurus, Timor-Leste, Pacific Australia Labour Mobility, Valencia Creek, Ni-Vanuatu, Kiribati, Nauru, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Fiji, the Salvation Army, the Uniting Church, Manjimup, Western Australia, Namatakula, Bamess Farms",https://www.abc.net.au/news/2023-12-22/pacific-workers-in-australia-saving-for-better-future/103225624
2,"Tuvalu, Fiji Airways, Pacific Island, Suva, Nadi, Funafuti, Bradbrook, Adelaide, Australia, Facebook, the Australia High Commission, Australian High Commission, the Australian Department of Foreign Affairs, Department of Foreign Affairs and Trade, DFAT, Nadi-Funafuti, ABC",https://www.abc.net.au/news/2023-12-16/australians-stuck-in-tuvalu-flights-cancelled-fiji-airways/103237676
3,"Samoa, the Pacific Islands, the Alliance of Small Island States, AOSIS, Marshall Islands, Fiji, the United Nations Framework Convention on Climate Change",https://www.abc.net.au/news/2023-12-14/pacific-islands-cop28-agreement-climate-change-sultan-al-jaber/103227422
4,"Fiji, Pacific, Google, Free Fiji, ABC, Save the Children, Australia, McKee, the Fiji Women's Crisis Centre Shamima Ali",https://www.abc.net.au/news/2023-12-08/fiji-porn-problem-that-womens-activists-politicians-want-fixed/103184600
5,"Australia, Papua New Guinea, Canberra, Party, Pacific, Port Moresby, Pacific Island, the Royal Papua New Guinea Constabulary, PNG, Foreign Affairs, Parliament, the United States of America, Beijing, China, ABC, Pacific island, the Department of Foreign Affairs and Trade, DFAT, Solomon Islands, New Caledonia, the South Pacific Defence Ministers' Meeting, Fiji, France, New Zealand, Tonga, Chile, Pacific Response Group, Massey University, ABC.""It, the Pacific Islands",https://www.abc.net.au/news/2023-12-07/australia-png-sweeping-security-agreement-threats-pacific-china/103200386
6,"Fiji, Canberra, Australia, Pacific, Pacific Engagement Visa, the Australasian Aid and International Development Conference, the Australian National University (ANU, the Pacific Engagement Visa, the Pacific Islands, Blue Pacific, Prasad, United Nations, SDG, the Blue Pacific, Washington, Beijing, Papua New Guinea",https://www.abc.net.au/news/2023-12-06/fiji-deputy-prime-minister-pacific-instability-visa-free-travel/103190390
7,"The Bureau of Meteorology, Australia, the Solomon Islands, Coral Sea, Cairns, the Whitsunday Islands, Queensland, the Queensland coast, Sydney, BOM, the Coral Sea, El Niño, Jasper, The Fijian Meteorological Service, Madden, ABC News",https://www.abc.net.au/news/2023-12-04/weather-bureau-cyclone-in-coral-sea-australian-coast/103185176
8,"Fiji, Pacific, the South Pacific, Fiji Meteorological Service, ABC, Nadi, Suva, the Fiji National Disaster Management Office, Fiji Hotel Association, Fantasha Lockington, Tourism Fiji, Pacific Island, Fiji Airways, South Sea, Fiji Red Cross, Red Cross Volunteer Salome",https://www.abc.net.au/news/2023-11-14/category-three-tropical-cyclone-mal-to-hit-fiji-main-tourism-hub/103102530
9,"Cook Islands, the Pacific Islands Forum, Rarotonga, Sydney, the South Pacific, Teariki Moana, the Cook Islands, PIF, Solomon Islands, Papua New Guinea, New Zealand, Vanuatu, Aoterea, National, Papua New Guinea's, the Lowy Institute's, Pacific Islands Program, ABC, Fiji, the United States, China, India, the United Kingdom, Germany, Singapore, Ukraine, Israel, Australia, the Green Climate Fund, the Pacific Resilience Facility, Pacific island, Beijing, Pacific nations, Ms Keen, Quality Infrastructure Principles, Canberra, the Asian Development Bank, Gaza, Micronesia, Kiribati, Nauru, The Lowy Institute's, Puna, Waqa, the North Pacific",https://www.abc.net.au/news/2023-11-07/pacific-islands-forum-australia-climate-targets-under-microscope/103070152
10,"Fiji International Christian Embassy, Jerusalem, Israel, Papua New Guinea, Pacific, Gaza, Pacific Island, Tonga, the Federated States of Micronesia, Nauru, the United States, UN, Griffith University's, Pacific Hub, ABC, US, Methodist, Hamas, Indo, the Middle East, the Pacific Conference of Churches, Pacific Beat, Tel Aviv, Old Testament, the Holy Land, the University of Trinity College, Toronto, Malaita, Ark, Kwara'ae, West, Lake Tanganyika, Eastern Afrika, Mana Island, Nadi, the International Christian Embassy",https://www.abc.net.au/news/2023-11-04/pacific-nations-recall-lost-tribes-israel-theory-amid-gaza-war/103043638
11,"Pacific, Lowy Pacific Aid Map, Australia, the Lowy Institute, Beijing, The Lowy Institute's, China, Papua New Guinea, Fiji, Pacific Island, ABC.""So, Kiribati, Solomon Islands",https://www.abc.net.au/news/2023-10-31/china-invests-less-in-pacific-says-lowy/103042142
12,"Pacific, the Australian Museum, Gadigal Country, Sydney, Fiji, Rotuman, the Rotuma islands, suru, Kanava, Tokelau, New Zealand, Hawaii, Newcastle Harbour, be"", South Sea Islanders, Pacific islands, Togo, Queensland, The Australian Museum, Wansolmoana Connect, Pasifika, Tokeleaun, Mount Druitt",https://www.abc.net.au/news/2023-10-28/pacific-culture-and-history-in-pacific-exhibition-gadigal-sydney/102998920
13,"Fiji, United Nations, China, Xinjiang, Beijing, the United Kingdom, UN, Pacific, the United States, Australia, New Zealand, Canada, Japan, Pacific Island, Taiwan, ABC, Foreign Affairs, New York, Suva, West, Washington, the Australian Strategic Policy Institute, the Griffith Asia Institute's, Pacific Hub, the United Nations, Pakistan, Tibet, Hong Kong, Tonga, Vanuatu, Solomon Islands, Kiribati, Papua New Guinea",https://www.abc.net.au/news/2023-10-27/fiji-backs-united-nations-china-human-rights-violations-xinjiang/103025888
14,"Labor, Pacific Engagement Visa, Australia, Senate, Coalition, House, Pacific Affairs, the Pacific Engagement Visa, the Immigration Advice and Rights Centre (IARC, Pacific Island, the Australian National University, New Zealand, Pacific Islands Forum, Cook Islands, Fiji, ABC, ""There, ABC.""It",https://www.abc.net.au/news/2023-10-19/labor-expands-pacific-immigration-with-new-visa/102997646
15,"Australia, Fiji, Pacific, Canberra, China, New Zealand, Pacific unity",https://www.abc.net.au/news/2023-10-18/fiji-prime-minister-sitiveni-rabuka-anthony-albanese-canberra/102991722
16,"Fiji, Canberra, Pacific, the United States, China, Rambo, Lowy Institute, Old Parliament House, Ocean of Peace, Papua New Guinea, the Middle East, Ukraine, the Blue Pacific, the United Nations, the Pacific Islands Forum, Cook Islands, Australia, New Zealand, Home Affairs, ABC.""I, Oceania, Pacific Island Forum",https://www.abc.net.au/news/2023-10-17/fiji-pm-sitiveni-rabuka-delivers-major-speech-in-canberra/102985840
17,"Fiji, England, Habosi, Hooker, Georgia, Portugal, Parramatta NRL, Cornwall, jersey, Raiwalui",https://www.abc.net.au/news/2023-10-17/fiji-heartbreak-rugby-world-cup-family-bereavements/102983956
18,"Fiji, Suva, Pacific, the Centre for Pacific Crops and Trees (CePaCT, Svalbard, Logotonu Meleisea Waqainabete, the Pacific Community, Ms Meleisea Waqainabete, Pacific Island, Ms Meleisea Waqainabete's, Samoa, the Federated States of Micronesia, Palau, Africa, Latin America, Caribbean, Tonga",https://www.abc.net.au/news/science/2023-10-17/pacific-gene-bank-cepact-crops-seedlings-climate-change/102631070
19,"the Pacific Islands, Australia, Fiji, Vanuatu, Tonga, New South Wales, TikTok, The Calmer Co, Brisbane, Drug Foundation, Micronesia, ABC News",https://www.abc.net.au/news/2023-10-16/kava-supermarket-sales-spark-debate/102972994
20,"Fiji, Junee Netball Club, NSW, Nadi, Australia, Riverina, Fiji Netball, Collingullie, ABC News",https://www.abc.net.au/news/2023-10-07/junee-netball-club-journey-to-fiji/102933820
21,"Indigenous Voice to Parliament, Australia, Pacific, Pacific Islands Forum, New Caledonia, the Queensland coast, Senate, senate, University of Technology Sydney, New Caledonia's, the Voice to Parliament, Torres Strait Island, Melbourne University, an Indigenous Voice to Parliament, France, Fiji, Great Council of Chiefs, Western Sydney University, GCC, First Nations, UTS, ""Vanuatu, Indigenous Australia, ni-Vanuatu, White Australia, New Zealand, Māori, Te Tiriti O Waitangi, New Zealand's, Victoria University, Wellington, Aotearoa, The Māori",https://www.abc.net.au/news/2023-10-05/indigenous-advisory-voice-bodies-across-pacific-/102927984
22,"France, Fiji, Georgia, Bordeaux, Australia, Portugal, Saint-Etienne, Wales, Toulouse, Wallabies, Luka Matkava, Habosi, ABC Sport",https://www.abc.net.au/news/2023-10-01/rugby-world-cup-fiji-defeats-georgia-but-no-bonus-point/102921650
23,"Chadwick, the Australian Museum Research Institute, Dr Tea, the Coral Sea, Fiji, Philippines, Cape York Peninsula, the Solomon Islands, West Papua, Northern Territory, Samoa, ABC News",https://www.abc.net.au/news/2023-09-21/tropical-fish-expert-names-new-species-amandas-flasher-wrasse/102885304
24,"the United Nation's, New York, Pacific, Australia, the Australia Institute, the New York Times, UN, the UN Climate Change Conference, Lavenia Yasikula Naivalu, the United Nations, US, the Pacific Islands Forum, China, Paris, Earth, Vanuatu, Tuvalu, Tonga, Fiji, Niue, the Solomon Islands, Climate Change and Energy, the UN General Assembly, Dubai, the Climate Council",https://www.abc.net.au/news/2023-09-20/australia-called-to-ramp-up-climate-ambitions-nyt-ad/102876940
25,"Fiji, Australia, Jones, France, South Africa, Pool C, Wales, Lyon",https://www.abc.net.au/news/2023-09-18/eddie-jones-deserves-boos-for-wallabies-world-cup-loss-to-fiji/102868884
26,"Fiji, Western Australia, ABC, Suva, the Pacific Australia Labour Mobility, The Aussie Dollar, the Seasonal Worker Program, COVID, Samoa, Tonga, Tanoa Hotel",https://www.abc.net.au/news/2023-09-16/aussie-dollar-a-painful-dollar-for-pacific-workers-palm-scheme/102853382
27,"Tuvalu, the International Tribunal on the Law of the Sea, Hamburg, Germany, the Oceans Court, the Commission of Small Island States on Climate Change and International Law, Pacific, the University of Auckland, the Australian National University College of Law, ""There, the International Court of Justice, the World Court",https://www.abc.net.au/news/2023-09-13/small-island-nations-law-of-the-sea-court-climate-change/102844236
28,"Fiji, the Pacific Community Centre for Ocean Science, SPC, Pacific Island, Suva, Earth, the Pacific Islands Ocean Acidification Centre, PIOAC, Australia, CSIRO, NOAA, US",https://www.abc.net.au/news/science/2023-09-12/ocean-acidification-pacific-marine-environment-climate-change/102630998
29,"Fiji, The Grace Road Church, Home Affairs, South Korea, Pacific island, the Grace Road Church, Interpol, Red Notices, the Organized Crime and Corruption Reporting Project (OCCRP, Suva, Fiji Airways, Grace Road Church's, Seoul, Fiji Village, Navua., Fiji Development Bank, ABC, Fiji First, The Fiji Sun",https://www.abc.net.au/news/2023-09-08/fiji-arrests-grace-road-south-korea-cult-leaders/102826328
30,"Telstra, the Pacific Islands, Digicel Pacific's, Africa, the University of Toronto's, Citizen Lab, the Organized Crime and Corruption Reporting Project, Fiji, China, Citizen Lab's, West, the Mobile Surveillance Monitor, earth, OCCRP, ABC, Lighthouse Reports, Tykelab, Switzerland, Papua New Guinea, Samoa, Tonga, Vanuatu, The Department of Foreign Affairs and Trade, Belford, the Pacific for the Organized Crime and Corruption Reporting Project",https://www.abc.net.au/news/2023-09-01/australia-owned-pacific-mobile-network-likely-exploited-by-spies/102784160
31,"Pacific island, Banaba, Centrex, Kiribati, New Zealand, Australia, Tabwewa, Rabi Island, Fiji, the Rabi Council of Leaders, ABC, the Australian National University, ""There, Teaiwa, Banaban",https://www.abc.net.au/news/2023-08-30/australian-mining-company-centrex-banaba-atoll-pacific-kiribati/102785064
32,"Fiji, England, Twickenham, France, Habosi, New Zealand, South Africa, Australia, Wales, Georgia, Portugal, Pool C.Wales, Bordeaux, Wallabies, Argentina, Chile, Japan, Samoa, AAP",https://www.abc.net.au/news/2023-08-27/fiji-stuns-england-ahead-of-rugby-world-cup/102781348
33,"Indonesia, Papua, The United Liberation Movement, West Papua, ULMWP, the Melanesian Spearhead Group, Solomon Islands, Fiji, Vanuatu, Papua New Guinea, the Griffith Asia Institute, ABC, Jayapura, Pacific, Japan, Fukushima, IAEA, Australia",https://www.abc.net.au/news/2023-08-25/melanesian-spearhead-group-meeting-west-papua-independence/102772838
34,"Japan, Fukushima, TEPCO, the Pacific Ocean, the United Nation's, the International Atomic Energy Agency, concerned"", the Federation of Fisheries Cooperative Associations, UN, Human Rights commission, ALPS, the World Health Organisation, the Centre for Radiation Research, the University of Adelaide, ""There, Curtin University, Olympic, IAEA, China, South Korea, Pacific Island, Pacific Islands Forum, the Department of Foreign Affairs and Trade, Australia, the United Nations Human Rights Committee, The Pacific Network on Globalisation, UNHRC, Pacific people's, PANG, ABC, the Melanesian Spearhead Group, Vanuatu, Fiji, Palau, the United States, France, the United Kingdom, the Pacific Islands Forum, Pacific Elders Voice",https://www.abc.net.au/news/2023-08-24/japan-fukushima-nuclear-waste-water-released-pacific-ocean/102765774
35,"Fiji, South Pacific, Fiji Kava, the Pacific islands, Natewa Bay, Cyclone Winston, the United States, ""There, US, Brisbane, Australia, Germany, the Northern Territory, Pacific Island, Green Gold Kava, New Zealand, ABC TV's",https://www.abc.net.au/news/2023-08-05/australian-kava-company-takes-on-muddy-water-reputation/102674924
36,"Tonga, Nuku'alofa, ABC.""We've, Tonga Meteorological Services, Tonga High Commissioner, Australia, Europe, South-East Asia, Africa, the United States, South America, Greece, Spain, Italy, Canada, Algeria, Earth, Pacific, El Niño, ANU's Fenner School of Environment and Society, Lindesay, Papua New Guinea, Fiji, Samoa, Samoa Meteorological Services, ABC.""It",https://www.abc.net.au/news/2023-08-05/chilly-weather-pacific-cold-snap-tonga-temperatures/102683406
37,"the Fiji Pearls, Zimbabwe, Tonga, Australia, Jamaica, Garbin, the Collingwood Magpies, MVP, New Zealand, Pies, Super Netball, GA, ABC, Steph Wood, Victoria, Hadley, MVPs, Swifts, England, Malawi, Scotland, South Africa, Birmingham, the Commonwealth Games, the Sunshine Girls, Queens, the Melbourne Vixens, Barbados, the Netball Association of Malawi, NAM, Kanyenda",https://www.abc.net.au/news/2023-07-30/netball-world-cup-australia-vs-fiji/102666562
38,"New South Wales, Australia, Fiji, Pacific, New Caledonia, the Australian Centre for International Agricultural Research, ACIAR, Papua New Guinea, Southern Cross University, Atrul Nisha, Taveuni Island, Ms Nisha, Beekeepers Association, Nadi, ABC TV's",https://www.abc.net.au/news/2023-07-30/fiji-australia-biosecurity-program-protect-bees-from-varroa-mite/102650924
39,"Fiji, China, the World University Games, Chengdu, Pacific island, Beijing, Taiwan, Suva, Australia, Twitter",https://www.abc.net.au/news/2023-07-26/fiji-prime-minister-delays-china-visit/102647554
40,"Defence, Australia, Pacific Island, Vanuatu, Tonga, Papua New Guinea, Fiji, Honiara, Royal Solomon Islands Police Force, ABC, Marles, RAMSI, ADF, the Little Red Podcast, Taiwan, China, Beijing, the Lowy Institute, the Griffith Asia Institute's, Pacific Hub",https://www.abc.net.au/news/2023-07-19/australia-happy-to-support-solomon-islands-defence-force/102622652
41,"Namatakula, Pacific Australia Labour Mobility, north-west Victoria, Country Fire Authority, CFA, Woorinen, Fiji, Swan Hill, Whales Regional Workforce, COVID, Harmony Day, the Swan Hill CFA Brigade, General Firefighter, Timor",https://www.abc.net.au/news/2023-07-04/fijian-palm-workers-graduate-cfa-training-course-swan-hill/102554046
42,"Fiji, Coral Coast, ABC.""It, US, Alabama, Delaware, Pacific Island",https://www.abc.net.au/news/2023-07-02/assisted-evolution-to-keep-fiji-reefs-alive/102507974
43,"Fiji, Samoa, Tonga, France, the Pacific Islands, Tier One, Europe, Six Nations, the Southern Hemisphere's, PNC, FRU GM, the Fijian Drua, Habosi, Seilala Lam, Ulupano Junior, All Black, USA Eagle, Lima Sopoaga, Christian Leali'ifano, New Zealand, XV, Sosefo, Sitiveni Mafi, Lopeti Timani, Afusipa Taumoepeau, Wallaby, Pita Ahki, Ikale Tahi, Piutau",https://www.abc.net.au/news/2023-06-24/rugby-world-cup-manu-samoa-flying-fijians-ikale-tahi-analysis/102509132
44,"Fiji, Sydney, New South Wales, Parramatta Local Court, Bligh Park, seen""",https://www.abc.net.au/news/2023-06-23/ratu-meli-bainimarama-domestic-violence-court/102516406
45,"Super Rugby Pacific, Christchurch, Lautoka, Fiji, Drua, Reds, Melbourne, Rebels, Suva, Motikai Murray, New Zealand",https://www.abc.net.au/news/2023-06-09/fijian-drua-face-crusaders-in-super-rugby-pacific-quarterfinal/102461580
46,"Samoa, Bond University, the Gold Coast, Scotland, Japan, South Africa, World Rugby's, Fiji, Oceania, Siataga, Siataga for Manusina's, Tonga, Papua New Guinea",https://www.abc.net.au/news/2023-06-07/cassie-siataga-s-kick-to-go-down-in-samoan-rugby-history-/102447440
47,"Fiji, Mercy Commission, Indo, Nukulau Island, the Mercy Commission, ABC, Corrections Service, the Office of the Attorney-General, the Judicial Services Commission, The Judicial Services Commission",https://www.abc.net.au/news/2023-05-31/fiji-coup-leader-could-be-free-in-a-month-george-speight/102417038
48,"Australia, First Nations, the Indigenous Voice to Parliament, the Radical Centre Reform Lab, Macquarie University Law School, Labor Party, Cape York, Asia, Africa, the Pacific Islands, ""There, elitist"", ABC, Multicultural Voices Against the Voice, the United Australia Party, Indigenous Affairs, The Chinese Community Council of Australia, Victoria, Fowler, Western Sydney, WeChat, the United Indian Association, the African Communities Council of South Australia, SBS, Uluru, Multicultural Australia For Voice, the Alfred Deakin Institute, the Australian Electoral Commission, Yes23",https://www.abc.net.au/news/2023-05-31/multicultural-views-indigenous-voice-joint-resolution/102304956
49,"Fiji, the Federated States, Micronesia, The Boxing Commission of Fiji, FIBA Fiji, ABC International Development's, the Australian Department of Foreign Affairs and Trade",https://www.abc.net.au/news/2023-05-21/teenage-girls-want-to-box-in-fiji-need-more-support-sport/102339724
50,"the South Pacific, the Loyalty Islands, New Caledonia, The Pacific Tsunami Warning Centre, PTWC, the Bureau of Meteorology (BOM, Australia, the Vanuatu Meteorology & Geo-Hazard Department, New Zealand, North Island, the South Island, United States Geological Survey, USGS",https://www.abc.net.au/news/2023-05-19/earthquake-off-new-caledonia-triggers-tsunami-warning/102369894
51,"Fiji, Australia, New Zealand, Pacific, The Sigatoka Valley's, the Australia Centre for International Agricultural Research, valley, CQ University, Nadi, the Crawford Fund",https://www.abc.net.au/news/rural/2023-05-11/protected-cropping-creating-generational-change-in-fiji-pacific/102303128
52,"China, Australia, Fiji, Pacific Island, Beijing, Suva, Taiwan, the United States, the Samoa Observer, Fijian Home Affairs, ABC, Federated States, Micronesia",https://www.abc.net.au/news/2023-05-08/china-accuses-australia-of-sabotaging-fiji-relationship/102317374
53,"Super W, the Queensland Reds, Townsville, Fiji, Adita Milinia, Naisewa, Super W grand, Drua, AAP",https://www.abc.net.au/news/2023-05-06/fijiana-drua-wins-super-w-grand-final-queensland-reds/102312980
54,"Super W, Drua, the Melbourne Rebels, Brumbies, Fiji, Australia, Waratahs, the Western Force, Reds, Facebook, Fiji Rugby, Ross Liga""Fijiana, coach""Facebook, Fiji Rugby, Bentley, Disney, Brisbane, Fiji Rugby Union, FRU, Sydney, Pacific, North Queensland, Super Rugby Pacific Reds v, Queensland Country Bank Stadium, Townsville",https://www.abc.net.au/news/2023-05-05/reds-v-fiji-drua-grand-final/102307852
55,"Upper Navua River, Fiji, Rivers Fiji, the Pacific Islands, Massey University, Aotearoa New Zealand, Movono, Palau, Hawaii, Pono, Hawai'i, Oahu, Palau Visitors Authority",https://www.abc.net.au/news/2023-05-05/tourism-returns-to-pacific-locals-push-for-sustainable-travel/102294576
56,"Fiji, Suva Magistrates Court, the Office of the Director of Public Prosecution, the University of the South Pacific",https://www.abc.net.au/news/2023-05-01/fiji-former-attorney-general-arrested/102288484
57,"New South Wales, Waratahs, Sydney, Drua, the Queensland Reds, Townsville, Miller, Brumbies, AAP",https://www.abc.net.au/news/2023-04-30/super-w-fijiana-drua-defeat-nsw-waratahs-to-reach-final/102284564
58,"Vanuatu, ABC, Pacific, Australia, New Zealand, the Australian National University, Fiji, Samoa, the Marshall Islands",https://www.abc.net.au/news/2023-04-29/pacific-women-under-represented-in-politics/102264976
59,"an Australian Institute of Sport, the United States, Brisbane, Paralympic Games, The Oceania National Olympic Committee, the Australian Olympic Committee, the South Pacific, Pasifika, DFAT, Canberra, the Whitsunday Islands, ""So, the University Games, ""There, Nauru, New Zealand's, The Ticket, The University of Queensland (UQ, School of Human Movement, Nutrition Sciences, West, UQ Research Fellow , Rugby Sevens, Commonwealth Games, the University of the South Pacific, USP, Fiji, Pacific Island, USP.He, China",https://www.abc.net.au/news/2023-04-28/brisbane-asked-to-deliver-on-regional-olympic-games-promise/102271256
