,date,job_gui,job_cycle
0,2015-01-01,134.94,-6.287881309367236
1,2015-02-01,86.88,-57.19125232574865
2,2015-03-01,128.71,-18.204574824527356
3,2015-04-01,242.0,92.24264100242655
4,2015-05-01,91.69,-60.908974569358605
5,2015-06-01,265.44,110.00049698687224
6,2015-07-01,171.14000000000001,12.861444174529794
7,2015-08-01,353.0,191.8834067277578
8,2015-09-01,164.09,0.1358251411616891
9,2015-10-01,68.0,-98.79334067249525
10,2015-11-01,140.35999999999999,-29.276131848483146
11,2015-12-01,158.99999999999997,-13.483827227776885
12,2016-01-01,106.71999999999998,-68.61747975527224
13,2016-02-01,185.64,7.441961666011792
14,2016-03-01,283.24,102.17407758891855
15,2016-04-01,93.0,-90.94160885625237
16,2016-05-01,83.19,-103.63636291942962
17,2016-06-01,153.89999999999998,-35.820748140596976
18,2016-07-01,168.02,-24.60452839644401
19,2016-08-01,147.05999999999997,-48.4771911689989
20,2016-09-01,224.2,25.7419659094665
21,2016-10-01,297.6,96.21401925908111
22,2016-11-01,158.95000000000005,-45.37015332630625
23,2016-12-01,163.52,-43.74041644497075
24,2017-01-01,304.0,93.7937153831561
25,2017-02-01,214.82999999999998,1.67306514135592
26,2017-03-01,223.56,7.447732095970764
27,2017-04-01,240.79999999999998,21.72780260388916
28,2017-05-01,166.53,-55.506694445068746
29,2017-06-01,198.03000000000003,-26.975897813880863
30,2017-07-01,73.1,-154.87951797312962
31,2017-08-01,149.39999999999998,-81.55705724603757
32,2017-09-01,244.48000000000002,10.543177102181716
33,2017-10-01,227.8,-9.116492895404235
34,2017-11-01,152.76000000000002,-87.13382655740293
35,2017-12-01,143.22000000000003,-99.6465128591125
36,2018-01-01,316.68,70.84843155307752
37,2018-02-01,334.5,85.71475891019173
38,2018-03-01,388.43999999999994,136.7156747732582
39,2018-04-01,207.20000000000002,-47.446276676007415
40,2018-05-01,326.04,68.49039383921223
41,2018-06-01,481.0,220.56754169354866
42,2018-07-01,228.69,-34.60350621362778
43,2018-08-01,140.4,-125.73312489299067
44,2018-09-01,291.0,22.048577647149045
45,2018-10-01,256.77,-14.977536438518655
46,2018-11-01,211.20000000000002,-63.32077512321811
47,2018-12-01,228.9,-48.37033081276266
48,2019-01-01,413.6,133.60509267326216
49,2019-02-01,275.21999999999997,-7.472835256868052
50,2019-03-01,306.6,21.236523901629766
51,2019-04-01,524.0,235.99386631430423
52,2019-05-01,413.8500000000001,123.22972428463714
53,2019-06-01,187.88,-105.32719082421653
54,2019-07-01,438.0,142.2308815042607
55,2019-08-01,237.90000000000003,-60.4074855036082
56,2019-09-01,252.57999999999998,-48.24481608200574
57,2019-10-01,184.82999999999998,-118.49316835797276
58,2019-11-01,341.14000000000004,35.33577180083307
59,2019-12-01,378.0,69.73123282589245
60,2020-01-01,261.36,-49.357829503873575
61,2020-02-01,585.0,271.84700254081963
62,2020-03-01,273.35,-42.225472463293215
63,2020-04-01,65.45,-252.53855352437375
64,2020-05-01,205.20000000000002,-115.19521383675274
65,2020-06-01,279.20000000000005,-43.59647799481081
66,2020-07-01,200.20000000000002,-124.99248174097013
67,2020-08-01,170.33999999999997,-157.2430244250756
68,2020-09-01,575.0,245.03305905118947
69,2020-10-01,298.79999999999995,-33.54185291891696
70,2020-11-01,322.64,-12.067272629320598
71,2020-12-01,341.01000000000005,3.947546436646121
72,2021-01-01,270.27,-69.13655609267789
73,2021-02-01,425.58,83.84122895158333
74,2021-03-01,279.72,-64.3377558006137
75,2021-04-01,258.04999999999995,-88.31281464237543
76,2021-05-01,290.82,-57.83275543350709
77,2021-06-01,356.4,5.47429539222469
78,2021-07-01,332.9400000000001,-20.239342358549436
79,2021-08-01,417.09999999999997,61.68860888086698
80,2021-09-01,477.09000000000003,119.47058284493647
81,2021-10-01,444.2600000000001,84.45853727576838
82,2021-11-01,308.1,-53.85649192544497
83,2021-12-01,252.8,-111.28412054375502
84,2022-01-01,624.0,257.81645119513774
85,2022-02-01,509.59999999999985,141.34688173930255
86,2022-03-01,393.12,22.82684021233996
87,2022-04-01,285.6,-86.70509490166978
88,2022-05-01,478.7200000000001,104.42947874832765
89,2022-06-01,319.6,-56.65036746581973
90,2022-07-01,450.0,71.8136320447212
91,2022-08-01,395.0,14.900179985816294
92,2022-09-01,358.82,-23.172575054199626
93,2022-10-01,415.19999999999993,31.333400542483673
94,2022-11-01,388.5,2.7763191944101777
95,2022-12-01,317.23999999999995,-70.32584844994261
96,2023-01-01,572.0,182.60484683568734
97,2023-02-01,276.69,-114.52310308471874
98,2023-03-01,470.0,76.97738466480473
99,2023-04-01,252.12000000000003,-142.70572337385764
100,2023-05-01,340.0,-56.62505462012274
101,2023-06-01,313.82000000000005,-84.60213536899846
102,2023-07-01,402.54999999999995,2.331945006224771
103,2023-08-01,392.49,-9.523250073488612
104,2023-09-01,301.62000000000006,-102.1881751805775
105,2023-10-01,496.8,91.19678859438693
106,2023-11-01,369.0,-38.3979513501597
