date,score,z_score
2015-01-01,-0.04145467980295567,-0.6827426893789791
2015-02-01,0.032218857142857146,-0.5827481703321205
2015-03-01,-0.06943984962406015,-0.7207259831465122
2015-04-01,0.037221851851851846,-0.5759577803161252
2015-05-01,-0.017524193548387097,-0.6502626760284181
2015-06-01,-0.06281381578947368,-0.7117326988012118
2015-07-01,-0.13878297872340425,-0.8148429908394247
2015-08-01,0.05503670212765957,-0.5517783061240362
2015-09-01,-0.02396124567474048,-0.6589994621002975
2015-10-01,0.27378597402597404,-0.25487755801130907
2015-11-01,0.2104761133603239,-0.340805821138428
2015-12-01,0.2237391129032258,-0.32280441499735146
2016-01-01,0.2882813620071684,-0.23520347407743697
2016-02-01,0.27424038461538464,-0.25426080238613347
2016-03-01,0.3092172549019608,-0.20678791772412836
2016-04-01,0.3039951111111111,-0.21387575113632928
2016-05-01,0.3749663157894737,-0.11754901331174637
2016-06-01,0.3531561111111111,-0.14715124251828599
2016-07-01,0.3758260606060606,-0.11638211169412935
2016-08-01,0.36246604938271604,-0.1345151884014626
2016-09-01,0.22321528662420384,-0.32351538611406916
2016-10-01,0.3397446215139442,-0.16535418902480462
2016-11-01,0.3685770428015564,-0.12622095042745435
2016-12-01,0.45682829268292685,-0.006440610660919978
2017-01-01,0.3962325358851675,-0.08868511538354464
2017-02-01,0.3599076502732241,-0.13798761417452846
2017-03-01,0.3474558139534884,-0.15488805679828851
2017-04-01,0.43723999999999996,-0.03302711630431027
2017-05-01,0.4453678733031674,-0.021995437691923206
2017-06-01,0.3118861386138614,-0.20316553505829024
2017-07-01,0.4930016304347826,0.042656197511556006
2017-08-01,0.41781315789473683,-0.05939449071642548
2017-09-01,0.5076231155778894,0.06250142872003064
2017-10-01,0.5804677824267782,0.16137095132813817
2017-11-01,0.4512487972508591,-0.014013464977173483
2017-12-01,0.3901672222222223,-0.09691735381999475
2018-01-01,0.434969756097561,-0.03610843907710473
2018-02-01,0.4475302884615384,-0.01906046710811665
2018-03-01,0.5217733576642336,0.08170705818317565
2018-04-01,0.7598264150943396,0.4048081603179301
2018-05-01,0.5307659722222222,0.09391241990432153
2018-06-01,0.412568330134357,-0.06651311228835478
2018-07-01,0.3853535864978903,-0.10345073349844533
2018-08-01,0.4337251533742331,-0.037797694892461035
2018-09-01,0.37445354691075516,-0.11824497660515212
2018-10-01,0.44367149220489976,-0.024297876519669692
2018-11-01,0.47873566308243726,0.02329349818594642
2018-12-01,0.35109175824175826,-0.1499531165815031
2019-01-01,0.4017173913043478,-0.08124071265199283
2019-02-01,0.3899301724137931,-0.09723909324729361
2019-03-01,0.3892726063829787,-0.09813158465898184
2019-04-01,0.5136717832957111,0.0707110741964341
2019-05-01,0.4760203271028038,0.019608067479208627
2019-06-01,0.2728380829015544,-0.2561640975345145
2019-07-01,0.34933157894736844,-0.15234214647303937
2019-08-01,0.35508323863636365,-0.14453561962276348
2019-09-01,0.4063863753213368,-0.07490366368474055
2019-10-01,0.5000772277227723,0.05225965863358914
2019-11-01,0.35736531049250536,-0.14143824318143555
2019-12-01,0.5180240932642487,0.07661831253585123
2020-01-01,0.4528195965417867,-0.011881473951264392
