,ner,url
0,"West Sepik, Papua New Guinea, RNZ / Johnny Blades, The Post Courier, the District and Provincial Support, the Post Courier's",https://www.rnz.co.nz/international/pacific-news/505201/govt-s-decision-to-give-elected-officials-power-to-control-funds-angers-png-bureaucrats
1,"PNG, The Food and Agriculture Organisation, FAO, Sepik, Papua New Guinea, the European Union, EU-STREIT PNG Programme, the Yawasoro TVET Centre, East Sepik Province, Wewak, the Kunai Oasis Women's Business Group, Tuonumbu Village",https://www.rnz.co.nz/international/pacific-news/505096/solar-dryers-for-sepik-vanilla-farmers
2,"Porgera, Papua New Guinea, the Porgera Mine, Enga, New Porgera Ltd, Zijin Mining, effort"", Marape, Papua New Guineans, the Hides Power Station, the Highlands Highway, the Community Development Agreement, the Mineral Resources Authority, State, Barrick Gold Corporation",https://www.rnz.co.nz/international/pacific-news/504837/marape-says-reopening-of-porgera-mine-worth-the-effort
3,"Porgera, Papua New Guinea, New Porgera Ltd, Enga Province, Barrick Gold Corporation, Zijin Mining, Niugini) Ltd, PNG",https://www.rnz.co.nz/international/pacific-news/504540/after-months-of-setbacks-and-delays-porgera-mine-set-to-begin-operations-next-week
4,"GBV, Pacific, UN, Pacific nations, Gordon's Market PNG, New Zealand, NZ, the UN Women Safe Cities Programme, RNZ, Rarotonga, Tonga, Hu'akavameiliku, Pacific Islands Forum Secretariat, New Guinea, RNZ Pacfic, Papua New Guinea, Facebook, Instagram",https://www.rnz.co.nz/international/pacific-news/504305/survivor-says-gender-based-violence-is-a-pandemic-calls-on-pacific-govts-to-act
5,"Australia, Papua New Guinea, PNG, the Pacific Islands', China, the United States, Canberra, Marape, Solomon Islands, Vanuatu, Defence, South Pacific, New Caledonia, Pacific Response Group, Reuters",https://www.rnz.co.nz/international/pacific-news/504165/australia-signs-security-agreement-with-papua-new-guinea
6,"Papua New Guinea, New Ireland, Nautilus, Solwara One, the Bismarck Sea, Deep Sea Mining Finance and Sustainable Mining Solutions, West Coast Development Foundation, RNZ Pacific, Mesulam",https://www.rnz.co.nz/international/pacific-news/504163/fears-png-province-again-keen-to-embrace-seabed-mining
7,"Papua New Guinea, The National Aids Council Secretariat's, Lupiwa, RNZ International, STIs",https://www.rnz.co.nz/international/pacific-news/504042/papua-new-guinea-facing-horror-levels-of-hiv-infections
8,"ABC, Papua New Guinea, Port Vila, RNZ Pacific, Australia, PNG, Canberra, Papua New Guinea's, highland region, the Royal Papua New Guinea Constabulary, the Papua New Guinea Defence Force, Federal Police, Supreme Court, the Bomana Police College, Rosso, DCA, the United States, US, Wohengu, China, Marape, Asia",https://www.rnz.co.nz/international/pacific-news/503948/australia-and-papua-new-guinea-poised-to-sign-major-bilateral-security-agreement
9,"Philip Aravure Primary School, Facebook.com, Port Moresby, The Post Courier, Gerehu, Ipara",https://www.rnz.co.nz/international/pacific-news/503582/students-paying-teachers-wages-after-a-png-govt-fail
10,"Department of National Planning & Monitoring, Papua, New Guinea, Parliament",https://www.rnz.co.nz/international/pacific-news/503532/higher-incomes-and-more-jobs-png-s-treasurer-announces-us-7b-budget
11,"UN, AFP /, Simon Fraser University/James Cook University, Papua New Guinea, MPA, the east coast, New Ireland Province, the Wildlife Conservation Society (WCS, ""So, MPAs",https://www.rnz.co.nz/international/pacific-news/503451/png-environmentalist-very-happy-with-new-marine-reserve
12,"Mt Ulawun, the Rabaul Volcano Observatory, NBC, New Britain, West New Britain, Papua New Guinea, Nano, Ubili, Pandi, Bialla, Ulamona, the Post-Courier, New Britain Palm Oil Ltd, Hargy Oil",https://www.rnz.co.nz/international/pacific-news/503071/thousands-evacuated-in-papua-new-guinea-after-mt-ulawun-erupts
13,"Manus Island, Papua New Guinea, Australia, Port Moresby, the PNG Immigration and Citizenship Authority, RNZ Pacific, the refugee humanitarian program"", the PNG immigration office "", response""We, Refugee Action Coalition's, Pacific International Hospital, Rintoul, Home Affairs, Hulahau",https://www.rnz.co.nz/international/pacific-news/502642/eviction-fear-png-govt-put-on-notice-to-pay-up-outstanding-fees-for-manus-island-refugees
14,"Lagaip, Enga, Papua New Guinea's, Enga Province, Wailyo, RNZ Pacific's, Wabag, Facebook, Wabag Primary",https://www.rnz.co.nz/international/pacific-news/502650/concerns-for-violence-grow-in-enga-as-four-dead-in-lagaip-by-election
15,"Papua New Guinea's, Honiara, The PNG Olympic Committee, PNGOC, Pacific Games, Treasury, National, K$4m, K$20m, the Pacific Islands Forum",https://www.rnz.co.nz/international/pacific-news/502285/pacific-games-2023-png-govt-urged-to-release-funding-promised-to-athletes
16,"Papua, New Guinea, the United Nations, New York, the Post Courier, UN, the Department of Foreign Affairs, PNG, Treasury",https://www.rnz.co.nz/international/pacific-news/501811/png-govt-trying-to-settle-outstanding-un-membership-fees
17,"the Mount Hagen Hospital, Papua New Guinea, PNG, Papua New Guinea Institute of National Affairs, RNZ Pacific, Kumul Petroleum Holdings Ltd, Kumul Minerals Holdings Ltd, ""Barker",https://www.rnz.co.nz/international/pacific-news/501457/png-churches-not-interested-in-taking-over-entire-government-functions-commentator
18,"Alotau, Papua New Guinea, The Post Courier, Highlands, RNZ Pacific's, Waide, Facebook, highlands, Milne Bay Province, the National Broadcasting Coorporation",https://www.rnz.co.nz/international/pacific-news/501292/an-open-secret-papua-new-guinea-s-gun-problem-difficult-to-solve-journalist-says
19,"PNG, AFP, RNZ Pacific, HIV, TB, Papua New Guinea, STIs, HIV.""She",https://www.rnz.co.nz/international/pacific-news/501096/hiv-infections-increase-by-91-percent-in-three-years-in-papua-new-guinea-non-profit
20,"Hungary, Port Moresby, National, Manus Island, Papua New Guinea, Information & Communication Technology, Europe, the European Union",https://www.rnz.co.nz/international/pacific-news/500939/hungary-s-president-visits-papua-new-guinea
21,"Papua New Guinea, Kumul Petroleum Holdings Ltd, Kumul Minerals Holdings Ltd, the PNG Council of Churches, healthcare, ExxonMobil, Tedi Copper Mine, the Porgera Gold Mine",https://www.rnz.co.nz/international/pacific-news/500960/churches-to-receive-money-from-png-state-companies
22,"The PNG National Statistics Office, Papua New Guinea's, the United Nations Population Fund, the PNG National Statistics Office, UNFPA, UNICEF",https://www.rnz.co.nz/international/pacific-news/500814/png-s-population-growth-to-present-challenges
23,"Papua New Guinea, World Indigenous Business Forum, WIBF, Port Moresby, Villavicencio, Colombia, Walker, the World Indigenous Business Forum, The PNG Ministry of International Trade and Investment, International Trade and Investments, Chile",https://www.rnz.co.nz/international/pacific-news/500825/port-moresby-to-host-world-indigenous-business-forum
24,"Papua New Guinea's, Beijing, China, Port Moresby, RNZ Pacific, Waide, US, BRICS, the China Development Bank, Asia Infrastructure Investment Bank",https://www.rnz.co.nz/international/pacific-news/500608/png-china-common-currency-on-the-agenda-in-beijing
25,"Puma Energy Papua, New Guinea, Facebook.com /, Bank, RNZ Pacific, PNG, Air Niugini, the Health Department, Coke, PMV, Mt Hagen, Highlands",https://www.rnz.co.nz/international/pacific-news/500558/threat-of-fuel-shortage-looms-for-papua-new-guineans
26,"Porgera, Papua New Guinea's, Enga Province, the New Porgera Ltd, Zijin Corporation, Business News, Barrick, Bristow, ""Barrick, NPL",https://www.rnz.co.nz/international/pacific-news/500451/porgera-goldmine-opening-delayed-again
27,"Papua New Guinea, Beijing, China, Belt and Road Forum for International Cooperation, Xinhua, Belt and Road Forum for International Development and Cooperation, Belt and Road Initiative, BRI, Asia, Africa, Europe, Papua New Guinea's, the Beijing Normal University, the University of Goroka, the Asia Infrastructure Investment Bank, AIIB, BRF, Credit @CCTV_Plus",https://www.rnz.co.nz/international/pacific-news/500374/pm-james-marape-in-beijing-to-strengthen-papua-new-guinea-china-ties
28,"RNZ, Papua New Guinea, Port Moresby, Powes Parkop, Papua New Guinea's, National Capital District, the National Department of Health, Parliament, Labour, The United Nations Compensation Commission, PNG, GBV, Government",https://www.rnz.co.nz/international/pacific-news/499989/violence-against-women-and-girls-increasing-in-papua-new-guinea-mp-says
29,"Manus Island, The Refugee Action Coalition, Australia, Papua New Guinea, Port Moresby, Rintoul, Canberra, Home Affairs, New Zealand, Aotearoa, An Australia Department of Home Affairs",https://www.rnz.co.nz/international/pacific-news/500069/they-ve-got-no-rights-refugee-advocate-prods-australia-over-manus-island-debacle
30,"New Guinea, Papua New, Aitsi, Independent Commission Against Corruption, ICAC",https://www.rnz.co.nz/international/pacific-news/499933/papua-new-guinea-authorities-must-ask-where-is-the-money-following-conviction-of-disgraced-lawyer-anti-corruption-watchdog-says
31,"Papua New Guinea, RNZ / Johnny Blades, The Post Courier, Parliament, Australian Federal Police, the PNG Police, the PNG Defence Force",https://www.rnz.co.nz/international/pacific-news/499910/papua-new-guinea-pm-james-marape-announces-plans-to-hire-foreign-cops-for-top-roles
32,"Papua New Guinea's, AFP",https://www.rnz.co.nz/international/pacific-news/499304/marape-condemns-slanderous-remarks-against-chief-justice
33,"United States, Treasury, Papua New Guinea, Pacific Island, US, the US, Treasury Department and Business Council for International Understanding, Earth, Barrick, Newmont, ExxonMobil, Marape, USA, the Green Climate Fund",https://www.rnz.co.nz/international/pacific-news/499020/papua-new-guinea-pm-tells-us-pacific-wants-investment-not-aid
34,"RNZ, Papua New Guinea, Business for Health, TB, UNAIDS, PNG"", ""Clarke, PICT",https://www.rnz.co.nz/international/pacific-news/498466/papua-new-guinea-needs-more-education-to-tackle-hiv-tuberculosis-ngo
35,"Cutmore, Cessna, Port Moresby, Australia, Royal Papua New Guinea Constabulary, Post Courier, the National Court, Lealea Village, Central Province",https://www.rnz.co.nz/international/pacific-news/498369/aussie-pilot-convicted-for-transporting-cocaine-in-png-plans-appeal
36,"Port Moresby, Papua New Guinea, Australia, Papua New Guineans, Lae, Porgera, Enga Province, USA, PNG, New Zealand, America, Supplied/ Royal PNG Constabulary, Manning",https://www.rnz.co.nz/international/pacific-news/498313/papua-new-guineans-called-on-to-do-more-for-their-country
37,"the Sepik River, Papua New Guinea, PNG, Act Now, Jubilee Australia, West Sepik's, Wammy Rural Development Project, Global Elite Ltd, Tanago, Special Agricultural Business Leases), FCA, the Forest Board, the PNG Forest Authority, The Pacific Islands News Association, European Union, RNZ Pacific, RNZI",https://www.rnz.co.nz/international/pacific-news/498079/campaigners-call-on-png-govt-to-act-on-destructive-logging
38,"Porgera, Porgera Mine, Papua, New Guinea, Enga Province, the Porgera Chamber of Commerce, Pakea, Shorten Pain for Long Term Gain, Long Term Pain""He, the National Development Bank, the New Porgera, the PNG Government, Barrick Gold, RNZ Pacific",https://www.rnz.co.nz/international/pacific-news/497971/businesses-near-closed-png-mine-desperate-for-help-to-stay-alive
39,"Papua New Guinea, Port Vila, RNZ Pacific, West Papua, ASEAN, Jakarta, Marape, the West Papuan, the Melanesian Spearhead Group Leaders' Summit, the West Papuan United Liberation Movement, MSG, the Pacific Islands Forum Resolution, United Nations, Indonesia, Widodo, the United Nations, rights"", ULMWP",https://www.rnz.co.nz/international/pacific-news/497747/png-leader-marape-says-papua-human-rights-comments-were-not-his
40,"Jerusalem, Facebook.com, Israel, The Palestinian Authority, Papua New Guinea's, Palestine, Ministry of Foreign Affairs and Expatriates, United Nations, PNG, West Jerusalem, US, Tel Aviv, Honduras, Guatemala, Kosovo, Organization of Islamic Cooperation, Jordan, the Times of Israel, Port Moresby, the embassy.- Pacific News/ Times, Embassy",https://www.rnz.co.nz/international/pacific-news/497525/palestine-furious-at-png-prime-minister-opening-embassy-in-jerusalem
41,"Prime Minister & NEC, Papua New Guinea, Indonesia, Jakarta, West Papua, ASEAN, Port Moresby, Widodo, West Papuan, the Melanesian Spearhead Group, Port Vila, the West Papuan United Liberation Movement, ""Indonesia, West Papua ULM's, PNG, Pacific, the Archipelagic Island States",https://www.rnz.co.nz/international/pacific-news/497572/marape-png-no-right-to-comment-on-abuses-in-west-papua
42,"Wafi-Golpu Project, Papua New Guinea, Morobe Province, Newcrest, Harmony Gold Mining Company, Marape",https://www.rnz.co.nz/international/pacific-news/497435/png-expects-to-gain-billions-in-royalties-from-wafi-golpu-gold-mining-project
43,"Port Moresby General Hospital, POM General Hospital, Papua New Guinea's, the Provincial Health Authorities, the National Doctors Association",https://www.rnz.co.nz/international/pacific-news/497488/doctors-caught-by-png-election-law-amendment-now-able-to-work-again
44,"ABC, Jerusalem, Facebook.com, Israel, Papua New Guinea, PNG, ABC News, East Jerusalem, Tel Aviv, the United States, Honduras, Kosovo, Guatemala, the United Nations, the United States', Embassy, Foreign Affairs Department, Israeli Foreign Ministry, West Jerusalem, a Special Economic Zone, UN, the UN Security Council, Europe, Fiji",https://www.rnz.co.nz/international/pacific-news/497385/pm-james-marape-says-israel-to-fund-png-embassy-in-the-contested-city-of-jerusalem
45,"landcruiser, Papua New Guinea, Port Moresby, RNZ, Highlands, Porgera, Enga Province, RNZ Pacific, Lae, Marape, the New Porgera Ltd, Newcrest, Wafi-Golpu, Morobe Province",https://www.rnz.co.nz/international/pacific-news/497068/png-setting-up-lethal-unit-to-counter-tribal-fighting-pm-james-marape-says
46,"Papua New Guinea, U.S., State, Port Moresby, Papua New Guinea's, Supreme Court, the United States, Pacific island, US, Defense, BenarNews, the PNG Trade Union Congress, Washington, China, East Asia, the South China Sea, Taiwan, Beijing, Philippines, the United Kingdom, Australia, AUKUS, Lelang, The Supreme Court, the Lowy Institute, Canberra, Indo-Pacific, Pacific oceans, Samoa, Copyright ©",https://www.rnz.co.nz/international/pacific-news/496868/png-opposition-seeks-supreme-court-review-of-us-defence-pact
47,"Pacific Island, Fiji, Facebook/Fiji Govt, Papua New Guinea, Jerusalem, Israel, Channel 14, the Times of Israel, Tel Aviv, US, Kosovo, Guatemala, Honduras, Paraguay, Hungary, the Prime Minister's Office, Australia, Labor, Middle East, Reuters",https://www.rnz.co.nz/international/pacific-news/496794/png-prime-minister-to-open-embassy-in-jerusalem
48,"Indonesia, Papua New Guinea, APEC Haus, Port Moresby, Jakarta, Sepik Province, The PNG Office of the Prime, Widodo, Port Moresby's, Jayapura, Kiunga, growth"", USA",https://www.rnz.co.nz/international/pacific-news/496015/png-indonesia-cooperation-will-uplift-communities-pm-james-marape-says
49,"Bougainville, Papua New Guinea, The New Zealand Defence Force, NZDF, The Air Force's, Hercules, Buka, the Ministry of Foreign Affairs, NZDF Air Component, US, the Autonomous Government of Bougainville, the Government of Papua New Guinea, Sexton, Pacific",https://www.rnz.co.nz/international/pacific-news/495694/nzdf-delivers-supplies-for-volcano-affected-bougainville-communities
50,"RNZ, Papua New Guinea, the Youth With A Mission, Port Moresby, The International Agency for Cancer Research, the Department of Health, The Youth With A Mission school dental programme, the World Health Organisation, PNG, RNZI /",https://www.rnz.co.nz/international/pacific-news/495433/png-leader-wants-action-on-reducing-betel-nut-and-sugar-consumption
51,"Puma Energy Papua, New Guinea, Facebook.com /, the Bank of PNG, ABC, RNZ Pacific, Waide, Air Niugini, Port Moresby",https://www.rnz.co.nz/international/pacific-news/495163/fuel-shortages-disrupting-multiple-sectors-in-papua-new-guinea
52,"Papua New Guinea, the Bank of PNG.Most, Puma, RNZ Pacific's, TB, the Department of Health, the World Bank, the Australian Government, Ministry of Health, covid-19",https://www.rnz.co.nz/international/pacific-news/495061/currency-issues-preventing-drugs-for-serious-disease-being-dispensed
53,"Southern Highlands, Mendi, RNZ / Johnny Blades, Papua New Guinea's, Mt Bosavi, Hela, Kamusi, Delta Fly, ""Manning, Police, Komon, Tari, Hela province, Kompiam Station, National General Election, Wapenamanda, the Enga Provincial Police Command, Laiagam",https://www.rnz.co.nz/international/pacific-news/494993/alleged-kidnapper-of-17-girls-in-png-arrested
54,"Puma Energy, Papua New Guinea, Papua New Guinea's, PNG, the National Pandemic Controller, BPNG, Manning, Supplied/ Royal PNG Constabulary, RNZ Pacific's, the Ministry of Health, Waide, ilt",https://www.rnz.co.nz/international/pacific-news/494534/fix-disagreement-with-puma-energy-png-police-chief-instructs-central-bank
55,"Porgera, Papua, New Guinea, Enga Province, the Porgera Gold Mine, Paiam, The Prime Minister's Office, Porgera Mine Development Forum, Wabag, the New Porgera Mine, Marape, the Mine Development Forum",https://www.rnz.co.nz/international/pacific-news/494350/james-marape-appeals-to-porgera-goldmine-communities-to-stop-the-killings
56,"Porgera, Papua, New Guinea, the University of PNG, Barrick Gold, ""So, Bristow, Barrick Niugini Limited",https://www.rnz.co.nz/international/pacific-news/494074/png-academic-pleads-for-porgera-money-not-to-be-wasted
57,"PNG, Papua New Guinea, Hong Kong, PNG Chamber of Mines and Petroleum, China, Asia, the Special Economic Zones",https://www.rnz.co.nz/international/pacific-news/493590/png-set-to-host-inaugural-forum-to-boost-investment-from-asia
58,"The Papua New Guinea Government, Koki, Port Moresby, Police, Lae., Lae city, Morobe Province, the National Statistic Office 2021",https://www.rnz.co.nz/international/pacific-news/493541/png-govt-wants-mandatory-ids-to-prevent-lawlessness-in-cities
59,"Indonesia, Papua New Guinea, APEC Haus, Port Moresby, Reuters, Widodo, Pacific, Asia, Port Moresby's, Marape, US, State, Pacific island, China, PNG, Sydney, ABC, Australia",https://www.rnz.co.nz/international/pacific-news/493271/jakarta-to-sponsor-2000-png-students-to-attend-university-in-indonesia
60,"Indonesia, Papua New Guinea, APEC Haus, Port Moresby, Reuters, Widodo, Pacific, Asia, Port Moresby's, Marape, US, State, Pacific island, China, PNG, Sydney, ABC, Australia",https://www.rnz.co.nz/international/pacific-news/493270/jakarta-to-sponsor-2000-png-students-to-attend-university-in-indonesia
61,"RNZ, Papua New Guinea Defence Force, Kupiano, National, Finance, Budget, ECE, the University of the South Pacific, Guam, The Guam Daily Post, Cabinet, the Government Corruption Division of the Office of the Attorney General, Indonesia, Port Moresby, Bali, Australia, West Papua, Timor, National Congress, the electoral commission, Greater Sunrise, China, The Tuvalu Climate Research Lab, the University of the South Pacific Tuvalu Campus, the United Nations Global Centre for Climate Mobility.hMinister of Finance, the Climate Research Lab, Tuvalu TV, Electoral, North Bougainville, Lagaip, Enga Province, the North Bougainville Open, Commission",https://www.rnz.co.nz/international/pacific-news/493222/pacific-news-in-brief-for-july-5
62,"landcruiser, Papua New Guinea, Port Moresby, RNZ, Papua New Guinea's, the Southern Highlands, Bosavi, Transparency International, PNG, ""Aiitsi, New Zealand",https://www.rnz.co.nz/international/pacific-news/493214/tough-new-png-police-powers-won-t-work-transparency-png
63,"Highlands, Papua New Guinea's, Divine Word University",https://www.rnz.co.nz/international/pacific-news/492910/call-to-establish-fund-to-help-png-s-sorcery-victims
64,"landcruiser, Papua New Guinea, Port Moresby, RNZ, Papua New Guinea's, Manning, the PNG Defence Force, the Southern Highlands, Facebook, Bosavi",https://www.rnz.co.nz/international/pacific-news/492244/png-police-say-net-is-closing-in-on-kidnappers
65,"Papua New Guinea's, Japan, the Pacific Ocean, Papua New Guineans, Parliament, PNG, Marape, """"Nuclear, Palau, NHK, Fukushima, Pacific Islands Forum, The International Atomic Energy Agency, IAEA, the Pacific Islands Forum, AFP",https://www.rnz.co.nz/international/pacific-news/492109/nuclear-not-allowed-png-s-marape-backtracks-on-comments
66,"RNZ, Papua New Guinea's, Japan, Fukushima Daichii, the Pacific Ocean, Marape, Daiichi Nuclear, Tohoku, the Papua New Guinean NGO, the Center for Environmental Law and Community Rights, Bosip, PNG, Pacific Islands Forum, International Atomic Energy Agency, IAEA, Fukushima Daiichi Nuclear Power Station, the Regulatory Review",https://www.rnz.co.nz/international/pacific-news/491877/marape-supports-japan-s-nuclear-wastewater-dump
67,"AFP, Papua New Guinea, Kone Police Headquarters, Port Moresby, the Lalibu-Pangia MP, the Boroko Police Station",https://www.rnz.co.nz/international/pacific-news/491842/peter-o-neill-charged-for-giving-false-evidence-in-ubs-inquiry
68,"Papua New Guinea, RNZ / Johnny Blades, National, RNZ Pacific's, Mt Bosavi",https://www.rnz.co.nz/international/pacific-news/491822/armed-gunmen-reportedly-kidnap-several-girls-from-remote-png-village-demand-ransom
69,"Air Niugini, Papua New Guinea, RNZI, Papua New Guinea's, Air Niugini's, Parliament Air Niugini, the PNG Cabinet, Fokker, Boeing, Dreamliners, Duma",https://www.rnz.co.nz/international/pacific-news/491823/png-govt-plans-to-build-new-airline
70,"Brisbane, APOD, Canberra, Australia, Monash University Head of Psychiatry, Nauru, Papua New Guinea, Refugee Action Coalition, Manus Island, Port Moresby, Rintoul, Amnesty International, New Zealand, Canada, the United States, Immigration New Zealand, INZ, the United Nations, PNG, Asia, the Refugee Quota Programme, RNZ, Operation Sovereign Borders, Department of Home Affairs",https://www.rnz.co.nz/international/pacific-news/491502/australia-urged-to-help-refugees-experiencing-life-and-death-situation-in-png
