date,score,z_score
2024-02-01,0.8097988636363636,0.1749504273628746
2024-03-01,0.7588214057507987,0.09021562691302604
2024-04-01,0.833681654676259,0.2146484354019145
2024-05-01,0.7410113268608414,0.060611689342731215
2024-06-01,0.8392312030075189,0.22387290225335496
2024-07-01,0.7850881578947368,0.13387625837053305
2024-08-01,0.7506126353790614,0.0765709975368572
2024-09-01,0.7625652985074627,0.09643873059061031
2024-10-01,0.8875623824451411,0.30420905503574797
2024-11-01,0.8679334470989761,0.2715818117680674
2024-12-01,0.846763763066202,0.23639353391925366
2025-01-01,0.8757908333333333,0.28464236994890546
2025-02-01,0.8237049056603774,0.1980650694973872
2025-03-01,0.8550959239130435,0.25024326311245987
2025-04-01,0.8721787172011662,0.27863830555738694
2025-05-01,0.8496388157894738,0.24117245050109062
