date,score,z_score
2015-01-01,0.2068774193548387,-0.04389793953315704
2015-02-01,0.13962666666666665,-0.12310385748805933
2015-03-01,0.17656190476190478,-0.07960264268707253
2015-04-01,0.46931304347826086,0.2651908614375307
2015-05-01,0.24363888888888885,-0.0006013841277968562
2015-06-01,0.26940000000000003,0.029739279307672197
2015-07-01,0.29312884615384616,0.05768640207581026
2015-08-01,0.44123939393939393,0.23212655965371945
2015-09-01,0.09572058823529413,-0.17481511880407483
2015-10-01,0.4073375,0.19219792655231316
2015-11-01,-0.01642758620689656,-0.3068998724847949
2015-12-01,0.6469333333333334,0.4743867074769043
2016-01-01,0.4061888888888889,0.1908451268617194
2016-02-01,0.49069285714285715,0.2903713642470843
2016-03-01,-0.052228947368421055,-0.3490656410670738
2016-04-01,0.15443142857142858,-0.10566725328813822
2016-05-01,0.3637642857142857,0.14087870263598865
2016-06-01,0.4107147058823529,0.19617549827221312
2016-07-01,0.4485216216216217,0.24070334883854733
2016-08-01,-0.04676129032258064,-0.3426259987126388
2016-09-01,-0.703352,-1.1159388287087775
2016-10-01,0.25116666666666665,0.00826460658927465
2016-11-01,-0.159908,-0.4758867972219324
2016-12-01,0.07894799999999999,-0.194569369790915
2017-01-01,0.36300399999999994,0.13998326094201644
2017-02-01,-0.21916486486486486,-0.5456777540386388
2017-03-01,0.11900000000000001,-0.1473973263694932
2017-04-01,0.08480000000000001,-0.18767705984129548
2017-05-01,0.00817586206896551,-0.27792266958891776
2017-06-01,-0.054456756756756756,-0.35168948809596673
2017-07-01,0.15328333333333333,-0.10701944539897805
2017-08-01,0.085125,-0.18729428459631492
2017-09-01,-0.24834074074074072,-0.5800402249183658
2017-10-01,-0.26993999999999996,-0.6054791841625565
2017-11-01,0.1937392857142857,-0.05937163898808083
2017-12-01,-0.08132750000000001,-0.3833370429505595
2018-01-01,0.1155705882352941,-0.15143638461064576
2018-02-01,-0.2042217391304348,-0.5280781890731864
2018-03-01,0.4784380952380952,0.27593807350778
2018-04-01,0.1345125,-0.12912716948407416
2018-05-01,0.2791860465116279,0.041264991156532774
2018-06-01,0.44093055555555555,0.23176281907515592
2018-07-01,0.20378918918918917,-0.04753516432765828
2018-08-01,0.13443333333333335,-0.12922040960785147
2018-09-01,0.080005,-0.19332446691723967
2018-10-01,0.21319818181818181,-0.036453535224325664
2018-11-01,-0.11722926829268293,-0.4256210680381521
2018-12-01,0.17283958333333335,-0.08398668113851215
2019-01-01,0.14243809523809522,-0.11979264130290866
2019-02-01,0.09976170212765959,-0.17005561615747605
2019-03-01,-0.06601515151515151,-0.36530261851204915
2019-04-01,0.0012499999999999946,-0.28607974205091763
2019-05-01,0.25336226415094343,0.010850515404421673
2019-06-01,0.29680196078431376,0.06201248623740711
2019-07-01,0.1378875,-0.12515219578619896
2019-08-01,0.07004166666666667,-0.2050589818633622
2019-09-01,-0.1032780487804878,-0.4091897404487419
2019-10-01,0.15656486486486484,-0.10315455605776738
2019-11-01,0.203885,-0.04742232123048934
2019-12-01,0.12939777777777778,-0.13515113579674715
2020-01-01,0.08184699999999999,-0.19115501460568826
2020-02-01,0.28071710526315785,0.043068226198675924
2020-03-01,0.23403488372093023,-0.011912693146135583
2020-04-01,0.298667701863354,0.06420990007925313
2020-05-01,0.264925,0.024468758626785783
2020-06-01,0.11346204379562044,-0.15391976496279505
2020-07-01,0.13381533333333331,-0.1299482714583069
2020-08-01,0.06632222222222223,-0.20943963188925102
2020-09-01,0.2354655462184874,-0.010227701798483379
2020-10-01,0.30229189189189193,0.06847836231319088
2020-11-01,0.21306931818181818,-0.03660530694733544
2020-12-01,0.3231684210526316,0.09306611174041023
2021-01-01,0.3867824742268041,0.16798883416487584
2021-02-01,0.3580738636363636,0.1341766943131594
2021-03-01,0.11434895833333332,-0.1528751836414108
2021-04-01,0.2669626262626263,0.02686861367864925
2021-05-01,0.40528910891089104,0.18978539301092942
2021-06-01,0.3394261682242991,0.11221399837569425
2021-07-01,0.20256388888888888,-0.04897828624341896
2021-08-01,0.12964193548387098,-0.1348635741790126
2021-09-01,0.14529090909090908,-0.11643268277554002
2021-10-01,0.3134773913043478,0.08165230778344595
2021-11-01,0.16376373626373628,-0.09467594140150068
2021-12-01,0.109575,-0.15849780847392997
2022-01-01,0.1441220588235294,-0.11780931953689962
2022-02-01,0.3935459770114943,0.17595468473514228
2022-03-01,0.3073321739130435,0.07441465519139856
2022-04-01,0.41355892857142856,0.19952533838479847
2022-05-01,0.5527267605633803,0.3634330337205987
2022-06-01,0.2539037974683544,0.011488317091305145
2022-07-01,0.5063230088495575,0.30878008778128674
2022-08-01,0.24453655913978495,0.0004558649497370826
2022-09-01,0.10950000000000001,-0.15858614122277162
2022-10-01,0.29257761194029847,0.05703717496463367
2022-11-01,0.38650114942528735,0.16765749825773832
2022-12-01,0.4887954128440367,0.2881366113045674
2023-01-01,0.45883571428571424,0.25285097759624087
2023-02-01,0.5770905263157895,0.39212794573453047
2023-03-01,0.36215050505050506,0.13897804020853155
2023-04-01,0.2861491803278689,0.04946596116374563
2023-05-01,0.4048537634408602,0.18927265618341485
2023-06-01,0.4566528735632184,0.25028009331221956
2023-07-01,0.36424301075268817,0.14144253061707432
2023-08-01,0.3969824175824176,0.18000202129328494
2023-09-01,0.16369814814814815,-0.09475318911538394
2023-10-01,0.33673536585365854,0.10904485210918267
2023-11-01,0.4824510416666667,0.2806644013609812
2023-12-01,0.387477,0.16880682577404627
2024-01-01,0.5553720930232559,0.3665486268910108
2024-02-01,0.37395871559633026,0.15288539616071764
2024-03-01,0.35085049504950494,0.1256692276041753
2024-04-01,0.3251989361702128,0.09545759149908375
2024-05-01,0.15790337078651684,-0.10157810395909571
2024-06-01,0.1619009900990099,-0.0968698279231615
2024-07-01,0.39688131868131865,0.17988295004209903
2024-08-01,0.018485714285714286,-0.26578003510282683
