,date,sibc_news_count,sibc_epu_count,sibc_ratio,sibc_z_score,ss_news_count,ss_epu_count,ss_ratio,ss_z_score,st_news_count,st_epu_count,st_ratio,st_z_score,tis_news_count,tis_epu_count,tis_ratio,tis_z_score,abc_news_count,abc_epu_count,abc_ratio,abc_z_score,rnz_news_count,rnz_epu_count,rnz_ratio,rnz_z_score,z_score,epu_index
111,2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.06,1.4128483065744954,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2354747177624159,23.389287091389193
112,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.03125,0.7358584930075498,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12264308216792497,12.18192036009854
113,2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0.011764705882352941,0.27702907972048935,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04617151328674823,4.586134723801803
115,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,5.0,0.06493506493506493,1.5290566088468565,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25484276814114276,25.31308126773722
116,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,0.04411764705882353,1.038859048951835,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17314317482530583,17.19800521425676
117,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.015151515151515152,0.3567798753975999,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05946331256626665,5.906385629138685
118,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.04878048780487805,1.148657159816663,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19144285996944382,19.015680562105032
119,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.027777777777777776,0.6540964382289332,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10901607303815553,10.828373653420924
120,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.02127659574468085,0.5010100377923743,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835016729653957,8.294073436662833
121,2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.04,0.9418988710496637,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15698314517494397,15.59285806092613
123,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,0.03278688524590164,0.7720482549587407,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12867470915979012,12.781031197480434
124,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.043478260869565216,1.0238031207061562,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17063385345102605,16.948758761876228
125,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0.012345679012345678,0.29070952810174805,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048451588016958,4.812610512631521
127,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,0.034482758620689655,0.8119817853876411,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13533029756460685,13.442119018039765
128,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2013-12-01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.125,2.943433972030199,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49057232867169986,48.72768144039416
131,2014-01-01,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2014-02-01,138.0,1.0,0.007246376811594203,0.24713763731424016,0.0,0.0,0.0,0.0,35.0,1.0,0.02857142857142857,0.6727849078926169,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15332042420114284,15.229046467027871
133,2014-03-01,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.07692307692307693,1.811343982787815,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,2.8031301437063703,0.0,0.0,0.0,0.0,0.7690790210823641,76.39125843738911
134,2014-04-01,214.0,1.0,0.004672897196261682,0.15936913060451,151.0,5.0,0.033112582781456956,2.056753708386419,60.0,2.0,0.03333333333333333,0.7849157258747198,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001730941442748,49.68130848821047
135,2014-05-01,214.0,0.0,0.0,0.0,182.0,2.0,0.01098901098901099,0.6825710109150533,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137618351525089,11.299761807592292
136,2014-06-01,189.0,1.0,0.005291005291005291,0.1804497034357944,284.0,6.0,0.02112676056338028,1.312266802674715,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24878608435175156,24.7114815829899
137,2014-07-01,214.0,2.0,0.009345794392523364,0.31873826120902,301.0,7.0,0.023255813953488372,1.4445107440295315,30.0,2.0,0.06666666666666667,1.5698314517494396,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555134094979985,55.178164099020556
138,2014-08-01,197.0,3.0,0.015228426395939087,0.519365390091855,299.0,3.0,0.010033444816053512,0.6232170099659182,44.0,1.0,0.022727272727272728,0.5351698130963999,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,0.9343767145687901,0.0,0.0,0.0,0.0,0.4353548212871606,43.243024127879785
139,2014-09-01,185.0,0.0,0.0,0.0,304.0,3.0,0.009868421052631578,0.612966730196742,9.0,1.0,0.1111111111111111,2.6163857529157326,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382254138520791,53.46097807905441
140,2014-10-01,207.0,1.0,0.004830917874396135,0.1647584248761601,249.0,3.0,0.012048192771084338,0.7483609878707211,11.0,1.0,0.09090909090909091,2.1406792523855995,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089664441887468,50.5547363901084
141,2014-11-01,214.0,0.0,0.0,0.0,315.0,1.0,0.0031746031746031746,0.1971871809310154,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032864530155169235,3.2643756333044394
142,2014-12-01,225.0,1.0,0.0044444444444444444,0.1515777508860673,141.0,1.0,0.0070921985815602835,0.4405245531437578,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09868371733830418,9.802079042727279
143,2015-01-01,228.0,1.0,0.0043859649122807015,0.14958330679546114,279.0,1.0,0.0035842293906810036,0.2226306881479206,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06203566582389696,6.1618929269705065
144,2015-02-01,211.0,0.0,0.0,0.0,257.0,4.0,0.01556420233463035,0.9667542722687915,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.16112571204479859,16.004331898691028
145,2015-03-01,266.0,1.0,0.0037593984962406013,0.12821426296753813,108.0,1.0,0.009259259259259259,0.5751292777154615,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0625,0.5255869019449444,32.0,0.0,0.0,0.0,0.20482174043799067,20.344581087875902
146,2015-04-01,225.0,3.0,0.013333333333333334,0.4547332526582019,274.0,7.0,0.025547445255474453,1.5868530436236823,13.0,1.0,0.07692307692307693,1.811343982787815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.037037037037037035,0.8684916256818046,0.7869036507919172,78.16174736943269
147,2015-05-01,213.0,1.0,0.004694835680751174,0.16011734248528237,186.0,3.0,0.016129032258064516,1.0018380966656428,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.19365923985848754,19.235829655056612
148,2015-06-01,207.0,0.0,0.0,0.0,143.0,1.0,0.006993006993006993,0.4343633705823067,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0723938950970511,7.1907575139223665
149,2015-07-01,217.0,1.0,0.004608294930875576,0.15716587073440158,150.0,4.0,0.02666666666666667,1.6563723198205296,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.30225636509248854,30.022589964332607
150,2015-08-01,277.0,0.0,0.0,0.0,398.0,9.0,0.022613065326633167,1.4045870802498208,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.23409784670830347,23.252524925673583
151,2015-09-01,134.0,0.0,0.0,0.0,162.0,2.0,0.012345679012345678,0.7668390369539487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.12780650615899145,12.694794129517263
152,2015-10-01,60.0,1.0,0.016666666666666666,0.5684165658227524,193.0,2.0,0.010362694300518135,0.6436679999302576,9.0,1.0,0.1111111111111111,2.6163857529157326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6380783864447903,63.37919717744589
153,2015-11-01,165.0,1.0,0.006060606060606061,0.2066969330264554,136.0,1.0,0.007352941176470588,0.456720308774043,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.11056954030008306,10.982676808008234
154,2015-12-01,0.0,0.0,0.0,0.0,55.0,2.0,0.03636363636363636,2.2586895270279945,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.038461538461538464,0.9018951497464895,0.5267641127957473,52.32254732353754
155,2016-01-01,172.0,1.0,0.005813953488372093,0.19828484854282058,140.0,3.0,0.02142857142857143,1.331013471284354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.2548830533045291,25.317082721740096
156,2016-02-01,86.0,0.0,0.0,0.0,154.0,2.0,0.012987012987012988,0.8066748310814267,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1.0,0.04,0.9379709557363491,0.29077429780296266,28.882096535614146
157,2016-03-01,99.0,1.0,0.010101010101010102,0.3444948883774257,148.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.057415814729570955,5.703011291644873
158,2016-04-01,201.0,2.0,0.009950248756218905,0.3393531736255238,92.0,3.0,0.03260869565217391,2.0254552823892342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.39413474266912635,39.14870664917882
159,2016-05-01,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
160,2016-06-01,111.0,0.0,0.0,0.0,207.0,2.0,0.00966183574879227,0.600134898485699,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.10002248308094984,9.93505627527438
161,2016-07-01,169.0,0.0,0.0,0.0,244.0,7.0,0.028688524590163935,1.7819579260364302,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.29699298767273835,29.499787997689708
162,2016-08-01,146.0,2.0,0.0136986301369863,0.4671916979365088,61.0,1.0,0.01639344262295082,1.0182616720208173,45.0,2.0,0.044444444444444446,1.046554301166293,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.4220012785206032,41.91664035121769
163,2016-09-01,116.0,0.0,0.0,0.0,90.0,2.0,0.022222222222222223,1.3803102665171079,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.23005171108618463,22.850629433131076
164,2016-10-01,90.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
165,2016-11-01,0.0,0.0,0.0,0.0,84.0,2.0,0.023809523809523808,1.4789038569826154,45.0,2.0,0.044444444444444446,1.046554301166293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.42090969302481807,41.80821509525677
166,2016-12-01,14.0,0.0,0.0,0.0,83.0,3.0,0.03614457831325301,2.2450829636121634,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.37418049393536057,37.166686427381876
167,2017-01-01,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.08333333333333333,1.9622893146867992,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.3270482191144665,32.48512096026276
168,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
169,2017-03-01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,4.204695215559555,32.0,1.0,0.03125,0.7327898091690227,0.8229141707880964,81.73860860746441
170,2017-04-01,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
171,2017-05-01,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.03333333333333333,0.7816424631136242,0.1302737438522707,12.939860484322406
172,2017-06-01,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
173,2017-07-01,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
174,2017-08-01,53.0,0.0,0.0,0.0,135.0,3.0,0.022222222222222223,1.3803102665171079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,2.1023476077797776,52.0,0.0,0.0,0.0,0.580442979049481,57.654374134837155
175,2017-09-01,64.0,0.0,0.0,0.0,55.0,4.0,0.07272727272727272,4.517379054055989,0.0,0.0,0.0,0.0,165.0,3.0,0.01818181818181818,0.4725755038140851,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.8316590929783458,82.60722625628553
176,2017-10-01,74.0,0.0,0.0,0.0,89.0,3.0,0.033707865168539325,2.0937290559529163,4.0,1.0,0.25,5.886867944060398,138.0,6.0,0.043478260869565216,1.1300718569467252,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.51844480949334,150.82443635202904
177,2017-11-01,81.0,2.0,0.024691358024691357,0.8420986160337072,84.0,3.0,0.03571428571428571,2.218355785473923,0.0,0.0,0.0,0.0,151.0,6.0,0.039735099337748346,1.0327809023751529,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.6822058839804638,67.76230343315778
178,2017-12-01,41.0,1.0,0.024390243902439025,0.831829120716223,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.13863818678603715,13.77068580177664
179,2018-01-01,38.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,5.0,2.0,0.4,9.418988710496638,305.0,3.0,0.009836065573770493,0.2556556004240133,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.6124407184867753,160.1608836859706
180,2018-02-01,44.0,0.0,0.0,0.0,89.0,3.0,0.033707865168539325,2.0937290559529163,0.0,0.0,0.0,0.0,432.0,7.0,0.016203703703703703,0.42116103927875637,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.41914834920527877,41.63326392999658
181,2018-03-01,45.0,1.0,0.022222222222222223,0.7578887544303365,86.0,3.0,0.03488372093023256,2.1667661160442973,8.0,0.0,0.0,0.0,568.0,23.0,0.040492957746478875,1.0524788949380592,1.0,0.0,0.0,0.0,24.0,1.0,0.041666666666666664,0.9770530788920302,0.8256978073841206,82.0151023054766
182,2018-04-01,32.0,0.0,0.0,0.0,70.0,2.0,0.02857142857142857,1.7746846283791387,24.0,2.0,0.08333333333333333,1.9622893146867992,457.0,8.0,0.0175054704595186,0.4549961087050272,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.6986616752951609,69.39682806931755
183,2018-05-01,44.0,2.0,0.045454545454545456,1.5502269976984155,59.0,4.0,0.06779661016949153,4.211116067340329,2.0,0.0,0.0,0.0,464.0,6.0,0.01293103448275862,0.33609895745398294,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0162403370821214,100.94135465466795
184,2018-06-01,59.0,1.0,0.01694915254237288,0.5780507449044939,105.0,3.0,0.02857142857142857,1.7746846283791387,0.0,0.0,0.0,0.0,305.0,6.0,0.019672131147540985,0.5113112008480266,4.0,2.0,0.5,4.204695215559555,10.0,0.0,0.0,0.0,1.1781236316152024,117.02093588153409
185,2018-07-01,59.0,2.0,0.03389830508474576,1.1561014898089879,96.0,4.0,0.041666666666666664,2.588081749719577,17.0,2.0,0.11764705882352941,2.7702907972048934,415.0,9.0,0.021686746987951807,0.5636743961155954,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.1796914054748424,117.17666008515961
186,2018-08-01,31.0,1.0,0.03225806451612903,1.100161095140811,64.0,1.0,0.015625,0.9705306561448415,18.0,0.0,0.0,0.0,444.0,4.0,0.009009009009009009,0.23415903342139352,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.3841417974511744,38.156125081135386
187,2018-09-01,42.0,2.0,0.047619047619047616,1.6240473309221495,68.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,404.0,11.0,0.027227722772277228,0.7076935143750532,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.38862347421620047,38.60128210480264
188,2018-10-01,78.0,1.0,0.01282051282051282,0.43724351217134794,92.0,1.0,0.010869565217391304,0.6751517607964114,12.0,1.0,0.08333333333333333,1.9622893146867992,285.0,16.0,0.056140350877192984,1.4591805030048943,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.7556441817765754,75.05679961932263
189,2018-11-01,69.0,0.0,0.0,0.0,80.0,1.0,0.0125,0.7764245249158732,2.0,0.0,0.0,0.0,396.0,14.0,0.03535353535353535,0.9188968129718321,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.28255355631461754,28.06554482848354
190,2018-12-01,46.0,1.0,0.021739130434782608,0.7414129119427204,51.0,1.0,0.0196078431372549,1.2179208233974481,4.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.32655562255669474,32.43619221572732
191,2019-01-01,43.0,1.0,0.023255813953488372,0.7931393941712823,92.0,3.0,0.03260869565217391,2.0254552823892342,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.03225806451612903,0.7564281901099589,0.5958371444450793,59.18344934678098
192,2019-02-01,38.0,1.0,0.02631578947368421,0.8974998407727668,78.0,2.0,0.02564102564102564,1.5926656921351243,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.41502758881798185,41.223956091562066
193,2019-03-01,23.0,1.0,0.043478260869565216,1.4828258238854408,52.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.24713763731424016,24.54774425534097
194,2019-04-01,29.0,1.0,0.034482758620689655,1.1760342741160392,69.0,0.0,0.0,0.0,72.0,1.0,0.013888888888888888,0.3270482191144666,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,2.8031301437063703,55.0,1.0,0.01818181818181818,0.4263504344256132,0.7887605118937481,78.34618609734477
195,2019-05-01,21.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,79.0,4.0,0.05063291139240506,1.1922770519615997,22.0,1.0,0.045454545454545456,1.181438759535213,1.0,0.0,0.0,0.0,24.0,1.0,0.041666666666666664,0.9770530788920302,0.5584614817314738,55.47099089796581
196,2019-06-01,19.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,72.0,1.0,0.013888888888888888,0.3270482191144666,23.0,1.0,0.043478260869565216,1.1300718569467252,4.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.24285334601019865,24.122193180280448
197,2019-07-01,12.0,1.0,0.08333333333333333,2.8420828291137616,75.0,0.0,0.0,0.0,70.0,2.0,0.02857142857142857,0.6727849078926169,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.585811289501063,58.18759891387455
198,2019-08-01,19.0,0.0,0.0,0.0,60.0,1.0,0.016666666666666666,1.035232699887831,63.0,0.0,0.0,0.0,82.0,5.0,0.06097560975609756,1.5848568725472367,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.4366815954058446,43.37481025363548
199,2019-09-01,39.0,1.0,0.02564102564102564,0.8744870243426959,134.0,4.0,0.029850746268656716,1.854148119202085,69.0,6.0,0.08695652173913043,2.0476062414123124,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.7960402308261821,79.06926769894207
200,2019-10-01,38.0,1.0,0.02631578947368421,0.8974998407727668,178.0,3.0,0.016853932584269662,1.0468645279764581,54.0,2.0,0.037037037037037035,0.8721285843052441,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.4694154921757448,46.626210303909986
201,2019-11-01,18.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,43.0,1.0,0.023255813953488372,0.5476156227032929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0912692704505488,9.065615151701238
202,2019-12-01,25.0,3.0,0.12,4.092599273923817,118.0,3.0,0.025423728813559324,1.5791685252526235,54.0,5.0,0.09259259259259259,2.1803214607631105,6.0,1.0,0.16666666666666666,4.33194211829578,3.0,1.0,0.3333333333333333,2.8031301437063703,20.0,0.0,0.0,0.0,2.4978602536569503,248.10803954715496
203,2020-01-01,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.239340619802189,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.20655676996703148,20.516918501218587
204,2020-02-01,16.0,1.0,0.0625,2.131562121835321,183.0,14.0,0.07650273224043716,4.751887802763814,38.0,2.0,0.05263157894736842,1.239340619802189,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.3537984240668874,134.4704021954438
205,2020-03-01,29.0,0.0,0.0,0.0,216.0,10.0,0.046296296296296294,2.875646388577308,95.0,4.0,0.042105263157894736,0.9914724958417512,10.0,2.0,0.2,5.198330541954936,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.5109082377289993,150.07584201308654
206,2020-04-01,34.0,2.0,0.058823529411764705,2.0061761146685377,169.0,6.0,0.03550295857988166,2.205229419879403,95.0,3.0,0.031578947368421054,0.7436043718813135,9.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0511738038898888,35.0,4.0,0.11428571428571428,2.6799170163895685,1.447683454451452,143.79583615334306
207,2020-05-01,23.0,0.0,0.0,0.0,165.0,4.0,0.024242424242424242,1.5057930180186632,100.0,8.0,0.08,1.8837977420993275,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.5649317933529985,56.113675503449805
208,2020-06-01,9.0,0.0,0.0,0.0,114.0,5.0,0.043859649122807015,2.7242965786521864,97.0,9.0,0.09278350515463918,2.1848169689296326,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.5632849262272484,1.078733078968178,107.14864813819094
209,2020-07-01,12.0,2.0,0.16666666666666666,5.684165658227523,156.0,2.0,0.01282051282051282,0.7963328460675622,80.0,5.0,0.0625,1.4717169860150996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.6749481352434803,1.6045272709256106,159.37485494093357
