,date,ym,pac_news_count,pac_epu_count,pac_ratio,pacific_abc_news_count,pacific_abc_epu_count,pacific_abc_ratio,news_total,pac_weights,pacific_abc_weights,pac_z_score,pacific_abc_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
24,2017-01-01,2017-1,157.0,3.0,0.01910828025477707,22,1.0,0.045454545454545456,179.0,0.8770949720670391,0.12290502793296089,0.12670522662015946,0.6429728916922228,0.38483905915619115,0.1901571184167259,23.23040038485793,47.293726628168436
25,2017-02-01,2017-2,391.0,13.0,0.03324808184143223,20,1.0,0.05,411.0,0.9513381995133819,0.04866180048661801,0.2204649339571573,0.7072701808614451,0.4638675574093012,0.24415375375785256,29.826858455181792,57.005714284547004
26,2017-03-01,2017-3,404.0,16.0,0.039603960396039604,17,2.0,0.11764705882352941,421.0,0.9596199524940617,0.040380047505938245,0.26261017266488496,1.6641651314386943,0.9633876520517897,0.3192050284823547,38.99544060325246,118.39284804663883
27,2017-04-01,2017-4,299.0,12.0,0.04013377926421405,22,1.0,0.045454545454545456,321.0,0.9314641744548287,0.06853582554517133,0.2661233522323082,0.6429728916922228,0.4545481219622655,0.29195104652551107,35.66597853414549,55.86042816590985
28,2017-05-01,2017-5,264.0,17.0,0.06439393939393939,30,2.0,0.06666666666666667,294.0,0.8979591836734694,0.10204081632653061,0.4269902144560677,0.9430269078152601,0.6850085611356639,0.47964701990088326,58.59571499859966,84.18222334120345
29,2017-06-01,2017-6,178.0,10.0,0.056179775280898875,17,1.0,0.058823529411764705,195.0,0.9128205128205128,0.08717948717948718,0.3725228572914801,0.8320825657193471,0.6023027115054136,0.4125870370005762,50.40338296524447,74.01831780744642
30,2017-07-01,2017-7,247.0,11.0,0.044534412955465584,15,0.0,0.0,262.0,0.9427480916030534,0.05725190839694656,0.29530354436304374,0.0,0.14765177218152187,0.2783968528918771,34.01014073209603,18.145254187630087
31,2017-08-01,2017-8,9.0,1.0,0.1111111111111111,18,0.0,0.0,27.0,0.3333333333333333,0.6666666666666666,0.7367674288653717,0.0,0.36838371443268586,0.2455891429551239,30.002211689593132,45.27149277115789
32,2017-09-01,2017-9,31.0,2.0,0.06451612903225806,16,0.0,0.0,47.0,0.6595744680851063,0.3404255319148936,0.42780044256699,0.0,0.213900221283495,0.2821662493526955,34.47062619655381,26.286673221962644
33,2017-10-01,2017-10,26.0,2.0,0.07692307692307693,22,0.0,0.0,48.0,0.5416666666666666,0.4583333333333333,0.5100697584452574,0.0,0.2550348792226287,0.2762877858245144,33.752488150792274,31.341802687724694
34,2017-11-01,2017-11,15.0,3.0,0.2,21,3.0,0.14285714285714285,36.0,0.4166666666666667,0.5833333333333334,1.3261813719576692,2.0207719453184145,1.6734766586380418,1.731359206418104,211.5101864709617,205.65726302778026
35,2017-12-01,2017-12,13.0,1.0,0.07692307692307693,11,1.0,0.09090909090909091,24.0,0.5416666666666666,0.4583333333333333,0.5100697584452574,1.2859457833844457,0.8980077709148515,0.865679603209052,105.75509323548086,110.35816925844037
36,2018-01-01,2018-1,4.0,0.0,0.0,31,0.0,0.0,35.0,0.11428571428571428,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
37,2018-02-01,2018-2,19.0,2.0,0.10526315789473684,33,1.0,0.030303030303030304,52.0,0.36538461538461536,0.6346153846153846,0.6979901957671942,0.42864859446148185,0.563319395114338,0.527061871861646,64.38811448597221,69.2275714822127
38,2018-03-01,2018-3,8.0,0.0,0.0,23,3.0,0.13043478260869565,31.0,0.25806451612903225,0.7419354838709677,0.0,1.8450526457255088,0.9225263228627544,1.3689100274737647,167.2318569708896,113.37130855798335
39,2018-04-01,2018-4,11.0,0.0,0.0,31,0.0,0.0,42.0,0.2619047619047619,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
40,2018-05-01,2018-5,12.0,1.0,0.08333333333333333,26,1.0,0.038461538461538464,38.0,0.3157894736842105,0.6842105263157895,0.5525755716490288,0.5440539852780347,0.5483147784635318,0.5467450125530855,66.79269046451422,67.38362081982505
41,2018-06-01,2018-6,12.0,0.0,0.0,19,2.0,0.10526315789473684,31.0,0.3870967741935484,0.6129032258064516,0.0,1.4889898544451474,0.7444949272225737,0.9126066849825097,111.48790464725973,91.49263497661815
42,2018-07-01,2018-7,21.0,1.0,0.047619047619047616,12,0.0,0.0,33.0,0.6363636363636364,0.36363636363636365,0.31575746951373074,0.0,0.15787873475686537,0.20093657150873773,24.547264109667108,19.40206833049624
43,2018-08-01,2018-8,8.0,0.0,0.0,20,2.0,0.1,28.0,0.2857142857142857,0.7142857142857143,0.0,1.4145403617228902,0.7072701808614451,1.0103859726592073,123.43303728803755,86.91800322778725
44,2018-09-01,2018-9,18.0,3.0,0.16666666666666666,22,1.0,0.045454545454545456,40.0,0.45,0.55,1.1051511432980576,0.6429728916922228,0.8740620174951402,0.8509531049148485,103.95604172223925,107.41542244209468
45,2018-10-01,2018-10,24.0,0.0,0.0,19,4.0,0.21052631578947367,43.0,0.5581395348837209,0.4418604651162791,0.0,2.977979708890295,1.4889898544451474,1.315851499277107,160.75000204953727,182.9852699532363
46,2018-11-01,2018-11,18.0,0.0,0.0,27,4.0,0.14814814814814814,45.0,0.4,0.6,0.0,2.095615350700578,1.047807675350289,1.2573692104203467,153.60555751400227,128.76741218931443
47,2018-12-01,2018-12,25.0,1.0,0.04,10,0.0,0.0,35.0,0.7142857142857143,0.2857142857142857,0.26523627439153385,0.0,0.13261813719576693,0.18945448170823848,23.14456330340042,16.297737397616842
48,2019-01-01,2019-1,5.0,1.0,0.2,10,0.0,0.0,15.0,0.3333333333333333,0.6666666666666666,1.3261813719576692,0.0,0.6630906859788346,0.44206045731922305,54.00398104126764,81.48868698808421
49,2019-02-01,2019-2,8.0,0.0,0.0,11,1.0,0.09090909090909091,19.0,0.42105263157894735,0.5789473684210527,0.0,1.2859457833844457,0.6429728916922228,0.7444949272225738,90.95065905434348,79.01636657071568
50,2019-03-01,2019-3,9.0,0.0,0.0,9,2.0,0.2222222222222222,18.0,0.5,0.5,0.0,3.1434230260508667,1.5717115130254333,1.5717115130254333,192.00694689250284,193.15111828397164
51,2019-04-01,2019-4,3.0,0.0,0.0,6,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
52,2019-05-01,2019-5,19.0,3.0,0.15789473684210525,16,1.0,0.0625,35.0,0.5428571428571428,0.45714285714285713,1.0469852936507913,0.8840877260768063,0.9655365098637988,0.9725178341883982,118.80690482541627,118.65692595532823
53,2019-06-01,2019-6,31.0,2.0,0.06451612903225806,9,1.0,0.1111111111111111,40.0,0.775,0.225,0.42780044256699,1.5717115130254333,0.9997559777962117,0.6851804334201398,83.70454883176387,122.86223236394846
54,2019-07-01,2019-7,34.0,2.0,0.058823529411764705,12,0.0,0.0,46.0,0.7391304347826086,0.2608695652173913,0.3900533446934321,0.0,0.19502667234671606,0.2883002982516672,35.21998763560933,23.967260878848297
55,2019-08-01,2019-8,26.0,1.0,0.038461538461538464,29,5.0,0.1724137931034483,55.0,0.4727272727272727,0.5272727272727272,0.2550348792226287,2.4388626926256727,1.3469487859241507,1.4065077262896881,171.82495137784807,165.52952759866793
56,2019-09-01,2019-9,28.0,2.0,0.07142857142857142,19,0.0,0.0,47.0,0.5957446808510638,0.40425531914893614,0.4736362042705961,0.0,0.23681810213529805,0.2821662493526955,34.47062619655381,29.103102495744356
57,2019-10-01,2019-10,25.0,1.0,0.04,23,0.0,0.0,48.0,0.5208333333333334,0.4791666666666667,0.26523627439153385,0.0,0.13261813719576693,0.13814389291225723,16.87624407539614,16.297737397616842
58,2019-11-01,2019-11,12.0,0.0,0.0,21,0.0,0.0,33.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
59,2019-12-01,2019-12,46.0,5.0,0.10869565217391304,22,2.0,0.09090909090909091,68.0,0.6764705882352942,0.3235294117647059,0.720750745629168,1.2859457833844457,1.0033482645068068,0.9036079637264638,110.38858267882537,123.30369645554404
60,2020-01-01,2020-1,15.0,1.0,0.06666666666666667,7,1.0,0.14285714285714285,22.0,0.6818181818181818,0.3181818181818182,0.44206045731922305,2.0207719453184145,1.2314162013188188,0.9443777489553294,115.36919262052457,151.3314717023908
61,2020-02-01,2020-2,39.0,3.0,0.07692307692307693,7,1.0,0.14285714285714285,46.0,0.8478260869565217,0.15217391304347827,0.5100697584452574,2.0207719453184145,1.265420851881836,0.7399592216650857,90.39655801933847,155.51037872742074
62,2020-03-01,2020-3,5.0,1.0,0.2,11,1.0,0.09090909090909091,16.0,0.3125,0.6875,1.3261813719576692,1.2859457833844457,1.3060635776710574,1.298519404813578,158.6326398532213,160.5050535587999
63,2020-04-01,2020-4,8.0,0.0,0.0,14,2.0,0.14285714285714285,22.0,0.36363636363636365,0.6363636363636364,0.0,2.0207719453184145,1.0103859726592073,1.2859457833844457,157.0965929120478,124.16857603969606
64,2020-05-01,2020-5,3.0,2.0,0.6666666666666666,15,3.0,0.2,18.0,0.16666666666666666,0.8333333333333334,4.4206045731922305,2.8290807234457804,3.6248426483190057,3.094334698403522,378.0170554075337,445.4649630825219
65,2020-06-01,2020-6,8.0,2.0,0.25,12,2.0,0.16666666666666666,20.0,0.4,0.6,1.6577267149470865,2.35756726953815,2.007646992242618,2.0776310477017246,253.81222376515402,246.72419744808397
66,2020-07-01,2020-7,2.0,1.0,0.5,9,2.0,0.2222222222222222,11.0,0.18181818181818182,0.8181818181818182,3.315453429894173,3.1434230260508667,3.22943822797252,3.1747012812951043,387.8349781530969,396.8728357541822
67,2020-08-01,2020-8,0.0,0.0,0.0,13,4.0,0.3076923076923077,13.0,0.0,1.0,0.0,4.352431882224278,2.176215941112139,4.352431882224278,531.7115452407772,267.4400099316531
68,2020-09-01,2020-9,0.0,0.0,0.0,9,1.0,0.1111111111111111,9.0,0.0,1.0,0.0,1.5717115130254333,0.7858557565127167,1.5717115130254333,192.00694689250284,96.57555914198582
69,2020-10-01,2020-10,0.0,0.0,0.0,20,3.0,0.15,20.0,0.0,1.0,0.0,2.121810542584335,1.0609052712921676,2.121810542584335,259.2093783048789,130.37700484168087
70,2020-11-01,2020-11,1.0,1.0,1.0,17,3.0,0.17647058823529413,18.0,0.05555555555555555,0.9444444444444444,6.630906859788346,2.4962476971580414,4.563577278473193,2.725950983970836,333.013737873144,560.8281465188691
71,2020-12-01,2020-12,0.0,0.0,0.0,16,1.0,0.0625,16.0,0.0,1.0,0.0,0.8840877260768063,0.44204386303840315,0.8840877260768063,108.00390762703286,54.32375201736703
72,2021-01-01,2021-1,0.0,0.0,0.0,8,2.0,0.25,8.0,0.0,1.0,0.0,3.536350904307225,1.7681754521536126,3.536350904307225,432.01563050813144,217.2950080694681
73,2021-02-01,2021-2,0.0,0.0,0.0,13,3.0,0.23076923076923078,13.0,0.0,1.0,0.0,3.264323911668208,1.632161955834104,3.264323911668208,398.7836589305829,200.5800074487398
74,2021-03-01,2021-3,38.0,4.0,0.10526315789473684,15,3.0,0.2,53.0,0.7169811320754716,0.2830188679245283,0.6979901957671942,2.8290807234457804,1.7635354596064874,1.3011290243554732,158.95144204855916,216.72478908088198
75,2021-04-01,2021-4,51.0,9.0,0.17647058823529413,9,2.0,0.2222222222222222,60.0,0.85,0.15,1.1701600340802965,3.1434230260508667,2.1567915300655818,1.466149482875882,179.11104141060306,265.05290092051655
76,2021-05-01,2021-5,27.0,3.0,0.1111111111111111,19,2.0,0.10526315789473684,46.0,0.5869565217391305,0.41304347826086957,0.7367674288653717,1.4889898544451474,1.1128786416552596,1.0474679959526703,127.96313458526292,136.76412774777603
77,2021-06-01,2021-6,186.0,23.0,0.12365591397849462,13,2.0,0.15384615384615385,199.0,0.9346733668341709,0.06532663316582915,0.8199508482533976,2.176215941112139,1.4980833946827683,0.9085510804501998,110.99245479046427,184.1027953079216
78,2021-07-01,2021-7,178.0,18.0,0.10112359550561797,14,2.0,0.14285714285714285,192.0,0.9270833333333334,0.07291666666666667,0.6705411431246642,2.0207719453184145,1.3456565442215394,0.7689954724512917,93.94374961045476,165.37072114603077
79,2021-08-01,2021-8,178.0,13.0,0.07303370786516854,15,2.0,0.13333333333333333,193.0,0.9222797927461139,0.07772020725388601,0.4842797144789241,1.8860538156305202,1.1851667650547222,0.5932258881435559,72.47099143581472,145.6477757694025
80,2021-09-01,2021-9,195.0,17.0,0.08717948717948718,10,4.0,0.4,205.0,0.9512195121951219,0.04878048780487805,0.5780790595712917,5.658161446891561,3.1181202532314263,0.8258879565137438,100.89397684708952,383.19272262390365
81,2021-10-01,2021-10,154.0,19.0,0.12337662337662338,12,4.0,0.3333333333333333,166.0,0.927710843373494,0.07228915662650602,0.8180988982855751,4.7151345390763,2.7666167186809374,1.099812318101772,134.35773906561073,339.9956726458795
82,2021-11-01,2021-11,125.0,13.0,0.104,19,6.0,0.3157894736842105,144.0,0.8680555555555556,0.13194444444444445,0.689614313417988,4.466969563335442,2.578291938376715,1.188015353337652,145.13299607807184,316.8520221636582
83,2021-12-01,2021-12,146.0,13.0,0.08904109589041095,5,0.0,0.0,151.0,0.9668874172185431,0.033112582781456956,0.5904232135427979,0.0,0.29521160677139896,0.5708727760082682,69.74024041753107,36.27920996044845
84,2022-01-01,2022-1,27.0,0.0,0.0,16,2.0,0.125,43.0,0.627906976744186,0.37209302325581395,0.0,1.7681754521536126,0.8840877260768063,0.6579257496385535,80.37500102476864,108.64750403473406
85,2022-02-01,2022-2,114.0,12.0,0.10526315789473684,21,0.0,0.0,135.0,0.8444444444444444,0.15555555555555556,0.6979901957671942,0.0,0.3489950978835971,0.5894139430922973,72.00530805502352,42.88878262530747
86,2022-03-01,2022-3,176.0,12.0,0.06818181818181818,10,0.0,0.0,186.0,0.946236559139785,0.053763440860215055,0.4521072858946599,0.0,0.22605364294732996,0.42780044256699007,52.26191713671062,27.78023420048325
87,2022-04-01,2022-4,182.0,19.0,0.1043956043956044,12,0.0,0.0,194.0,0.9381443298969072,0.061855670103092786,0.6922375293185636,0.0,0.3461187646592818,0.6494187130720546,79.3357453441303,42.53530364762637
88,2022-05-01,2022-5,183.0,14.0,0.07650273224043716,27,2.0,0.07407407407407407,210.0,0.8714285714285714,0.12857142857142856,0.5072824920056658,1.047807675350289,0.7775450836779774,0.5767785870071174,70.46171934633932,95.55424210102822
89,2022-06-01,2022-6,140.0,15.0,0.10714285714285714,23,4.0,0.17391304347826086,163.0,0.8588957055214724,0.1411042944785276,0.7104543064058941,2.4600701943006786,1.5852622503532863,0.9573326218757103,116.9518148614437,194.81639848759434
90,2022-07-01,2022-7,120.0,8.0,0.06666666666666667,25,3.0,0.12,145.0,0.8275862068965517,0.1724137931034483,0.44206045731922305,1.697448434067468,1.0697544456933454,0.6585066602068514,80.44596752448064,131.4644995360394
91,2022-08-01,2022-8,166.0,9.0,0.05421686746987952,33,4.0,0.12121212121212122,199.0,0.8341708542713567,0.1658291457286432,0.3595069984222597,1.7145943778459274,1.0370506881340935,0.5842199809397524,71.37079160151374,127.44546214125818
92,2022-09-01,2022-9,163.0,10.0,0.06134969325153374,27,3.0,0.1111111111111111,190.0,0.8578947368421053,0.14210526315789473,0.40680410182750587,1.5717115130254333,0.9892578074264696,0.5723435760503692,69.91991959098802,121.57208889293189
93,2022-10-01,2022-10,141.0,10.0,0.07092198581560284,18,3.0,0.16666666666666666,159.0,0.8867924528301887,0.11320754716981132,0.47027708225449266,2.35756726953815,1.4139221758963214,0.6839325751545293,83.55210517162091,173.76003622648378
94,2022-11-01,2022-11,128.0,12.0,0.09375,23,6.0,0.2608695652173913,151.0,0.847682119205298,0.152317880794702,0.6216475181051574,3.6901052914510175,2.1558764047780876,1.0890285034492289,133.0403425140618,264.9404391416312
95,2022-12-01,2022-12,99.0,7.0,0.0707070707070707,18,1.0,0.05555555555555555,117.0,0.8461538461538461,0.15384615384615385,0.46885200018705475,0.7858557565127167,0.6273538783498858,0.5176218088525413,63.23487633645837,77.09691133445703
96,2023-01-01,2023-1,15.0,0.0,0.0,24,2.0,0.08333333333333333,39.0,0.38461538461538464,0.6153846153846154,0.0,1.178783634769075,0.5893918173845375,0.7254053137040462,88.61859087346285,72.43166935648937
97,2023-02-01,2023-2,168.0,15.0,0.08928571428571429,21,3.0,0.14285714285714285,189.0,0.8888888888888888,0.1111111111111111,0.5920452553382451,2.0207719453184145,1.30640860032833,0.7507926653360417,91.72001746234284,160.5474541593765
98,2023-03-01,2023-3,188.0,22.0,0.11702127659574468,21,0.0,0.0,209.0,0.8995215311004785,0.10047846889952153,0.7759571857199128,0.0,0.3879785928599564,0.6979901957671943,85.26944374936997,47.67955089728331
99,2023-04-01,2023-4,150.0,10.0,0.06666666666666667,23,1.0,0.043478260869565216,173.0,0.8670520231213873,0.1329479768786127,0.44206045731922305,0.6150175485751697,0.5285390029471964,0.4650547526885107,56.81306172383047,64.95333184868919
100,2023-05-01,2023-5,193.0,14.0,0.07253886010362694,30,0.0,0.0,223.0,0.8654708520179372,0.13452914798206278,0.480998425062367,0.0,0.2404992125311835,0.4162901167580127,50.85576689984845,29.555482327284423
101,2023-06-01,2023-6,166.0,13.0,0.0783132530120482,23,3.0,0.13043478260869565,189.0,0.8783068783068783,0.12169312169312169,0.5192878866099307,1.8450526457255088,1.1821702661677198,0.6806243387774349,83.14795697960194,145.27952936657056
102,2023-07-01,2023-7,209.0,18.0,0.0861244019138756,27,2.0,0.07407407407407407,236.0,0.885593220338983,0.11440677966101695,0.5710828874458863,1.047807675350289,0.8094452813980877,0.6256234352146104,76.42881324240389,99.47452824263607
103,2023-08-01,2023-8,202.0,19.0,0.09405940594059406,29,5.0,0.1724137931034483,231.0,0.8744588744588745,0.12554112554112554,0.6236991600791019,2.4388626926256727,1.5312809263523872,0.8515768329962038,104.03223899101259,188.18251369969667
104,2023-09-01,2023-9,183.0,10.0,0.0546448087431694,27,1.0,0.037037037037037035,210.0,0.8714285714285714,0.12857142857142856,0.3623446371469041,0.5239038376751445,0.4431242374110243,0.3831165343576779,46.80314132486987,54.4565216233079
105,2023-10-01,2023-10,194.0,13.0,0.06701030927835051,11,3.0,0.2727272727272727,205.0,0.9463414634146341,0.05365853658536585,0.44433911947035304,3.8578373501533365,2.1510882348118447,0.6275024391655375,76.65836033729154,264.3520103009381
106,2023-11-01,2023-11,112.0,8.0,0.07142857142857142,15,2.0,0.13333333333333333,127.0,0.8818897637795275,0.11811023622047244,0.4736362042705961,1.8860538156305202,1.1798450099505582,0.6404571819902722,78.24096668517456,144.99377346612735
107,2023-12-01,2023-12,71.0,3.0,0.04225352112676056,11,2.0,0.18181818181818182,82.0,0.8658536585365854,0.13414634146341464,0.2801791630896484,2.5718915667688913,1.4260353649292699,0.5876039977295469,71.78419745026946,175.24865292764633
