date,score,z_score
2015-01-01,0.9686,0.6941836285707177
2015-02-01,0.73682,0.37379348061151946
2015-03-01,0.9398666666666666,0.6544654608339515
2015-04-01,0.7241714285714286,0.35630932463830134
2015-05-01,-0.14015,-0.838444624728795
2015-06-01,0.2571,-0.2893248289017543
2015-07-01,0.03954000000000002,-0.5900586307397178
2015-08-01,0.2654666666666667,-0.27775956196216234
2015-09-01,0.42932857142857145,-0.051252788679123584
2015-10-01,0.21096153846153845,-0.3531021544644322
2015-11-01,0.08538571428571427,-0.5266859705304886
2015-12-01,0.92052,0.6277225089146721
2016-01-01,0.22064000000000003,-0.33972358977237455
2016-02-01,0.10217894736842105,-0.5034726370587408
2016-03-01,0.008638461538461543,-0.632773914542717
2016-04-01,0.7676714285714284,0.4164394973720363
2016-05-01,0.56,0.12937469572004726
2016-06-01,0.5733142857142857,0.14777907042869773
2016-07-01,0.18263333333333331,-0.3922603123401944
2016-08-01,-0.4491375,-1.2655589177762658
2016-09-01,0.5926894736842105,0.17456144742594298
2016-10-01,0.33853333333333335,-0.17675930247377353
2016-11-01,-0.13485,-0.8311184197750296
2016-12-01,-0.09164285714285712,-0.7713930642961522
2017-01-01,-0.1014,-0.7848803903970196
2017-02-01,0.0013749999999999873,-0.6428142179209362
2017-03-01,0.4182625,-0.06654945043737308
2017-04-01,0.33752,-0.17816003599952496
2017-05-01,0.18365555555555557,-0.3908472916782521
2017-06-01,0.7106285714285715,0.33758899499903017
2017-07-01,0.4008,-0.09068791345720868
2017-08-01,0.41012000000000004,-0.07780485116115318
2017-09-01,0.08332857142857143,-0.5295295649060742
2017-10-01,0.6205285714285714,0.21304351078501785
2017-11-01,0.6138714285714286,0.2038413234306926
2017-12-01,-0.26897499999999996,-1.0165197857040462
2018-01-01,0.43426,-0.044436061050983945
2018-02-01,-0.1306857142857143,-0.8253621158827854
2018-03-01,0.7139125,0.34212837872880586
2018-04-01,0.09568571428571429,-0.5124482514693973
2018-05-01,0.6001642857142857,0.18489390118503773
2018-06-01,0.5363,0.09661411885132253
2018-07-01,0.8955000000000001,0.5931372923216135
2018-08-01,0.106,-0.49819078522514226
2018-09-01,0.38688571428571433,-0.10992166985873833
2018-10-01,0.3453428571428571,-0.16734647849903456
2018-11-01,0.5913454545454545,0.17270360597833734
2018-12-01,0.6602,0.2678814384308577
2019-01-01,0.8170411764705882,0.4846834391880691
2019-02-01,0.49414893617021277,0.03834858439164896
2019-03-01,0.6804016393442623,0.2958062214946534
2019-04-01,0.5176697674418604,0.07086149582165385
2019-05-01,0.5340315789473684,0.09347847402999888
2019-06-01,0.32246785714285714,-0.19896665554005039
2019-07-01,0.4450233333333333,-0.029557875015947095
2019-08-01,0.09804210526315789,-0.509191005572802
2019-09-01,0.5687594594594595,0.14148292124536785
2019-10-01,0.5459157894736842,0.10990605177141138
2019-11-01,0.47887083333333336,0.017229619733595457
2019-12-01,0.27169473684210527,-0.26915048298637045
2020-01-01,0.19652068965517244,-0.3730637805138239
2020-02-01,0.48979375,0.03232839826055778
2020-03-01,0.1284311111111111,-0.4671841970476545
2020-04-01,0.06497111111111112,-0.5549051340978345
2020-05-01,0.3984630434782609,-0.09391829505085009
2020-06-01,0.525252380952381,0.08134296387132642
2020-07-01,0.5077403846153846,0.05713608192520848
2020-08-01,0.42132800000000004,-0.06231200113817151
2020-09-01,0.12460833333333333,-0.4724684335557111
2020-10-01,0.3197861111111111,-0.20267364064618598
2020-11-01,0.707437037037037,0.33317732800480887
2020-12-01,0.302454054054054,-0.2266317920179514
2021-01-01,0.6310533333333334,0.22759191886121943
2021-02-01,0.4017941176470588,-0.08931374182881097
2021-03-01,0.5843805555555556,0.16307600645338008
2021-04-01,0.48782333333333333,0.0296046857427624
2021-05-01,0.5624230769230769,0.13272412178744356
2021-06-01,0.31624583333333334,-0.20756737660717864
2021-07-01,0.027619999999999992,-0.6065356803715827
2021-08-01,0.234709375,-0.320275453013623
2021-09-01,0.506674193548387,0.05566228300507677
2021-10-01,0.36010277777777777,-0.14694379856078169
2021-11-01,0.7968559999999999,0.4567814128010025
2021-12-01,0.6603051282051282,0.268026757445422
