,date,ratio,total,seats_arrivals_intl,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper,pred_mean
0,2019-01-01,0.2972936216510268,4372,14706.0,0.3591001693041905,0.05386501426510684,0.25352668131784484,0.4646736572905361,0.21370445737534216,0.5044958812330388,5280.927089787425
1,2019-02-01,0.27813141683778236,2709,9740.0,0.3608678329813047,0.05144121198587415,0.2600449101679012,0.4616907557947082,0.21888398373664208,0.5028516822259673,3514.8526932379077
2,2019-03-01,0.30373192653380227,3109,10236.0,0.3632788456907006,0.04824906174071951,0.26871242239104093,0.4578452689903603,0.225667217921155,0.5008904734602463,3718.522264490012
3,2019-04-01,0.3940650023551578,4183,10615.0,0.4399617048277249,0.028537267754816666,0.384029687811108,0.4958937218443418,0.3254080396343288,0.554515370021121,4670.193496746299
4,2019-05-01,0.43565525383707204,5166,11858.0,0.4472791167536647,0.026096849865444256,0.39613023090744504,0.4984280025998844,0.33498325661179135,0.559574976895538,5303.835766464957
5,2019-06-01,0.522562893081761,6647,12720.0,0.45374726950422684,0.028773597863583737,0.39735205398596407,0.5101424850224896,0.33896673101862435,0.5685278079898293,5771.665268093765
6,2019-07-01,0.4831052944675788,8121,16810.0,0.47356541511438044,0.03987524592169464,0.39541136923318126,0.5517194609955796,0.3466709449066754,0.6004598853220855,7960.634628072735
7,2019-08-01,0.5885863483774711,7890,13405.0,0.4778932033872849,0.041176247644418115,0.39718924098572317,0.5585971657888467,0.34941253858122834,0.6063738681933415,6406.158391406554
8,2019-09-01,0.5597468770545694,6811,12168.0,0.4838806939884847,0.044997101091816365,0.39568799643981667,0.5720733915371528,0.3505686405851844,0.6171927473917851,5887.860284451882
9,2019-10-01,0.4234632683658171,5649,13340.0,0.43990131506007163,0.020350406922460935,0.4000152504213136,0.4797873796988297,0.33226744569702793,0.5475351844231153,5868.283542901356
10,2019-11-01,0.4062191510365252,4938,12156.0,0.4422842961020639,0.020796837164102827,0.4015232442680782,0.48304534793604953,0.33432312239453865,0.5502454698095891,5376.407903416689
11,2019-12-01,0.5004556105180943,7689,15364.0,0.43498753528297995,0.0219706743758131,0.39192580479032924,0.47804926577563067,0.32613688386225925,0.5438381867037007,6683.148492087704
12,2020-01-01,0.3401385344513307,4665,13715.0,0.3481385540188583,0.02629901587666387,0.29659343007175004,0.39968367796596654,0.23566166090557783,0.46061544713213876,4774.720268368642
13,2020-02-01,0.2749542961608775,3008,10940.0,0.292296678921961,0.01457546382455422,0.26372929476786827,0.3208640630760537,0.188324340681922,0.39626901716199997,3197.7256674062533
14,2020-03-01,0.18230524181870836,1259,6906.0,0.17323210560965102,0.010613840969771079,0.15242935957126402,0.19403485164803802,0.07111988340079302,0.27534432781850904,1196.34092134025
15,2020-04-01,0.0,0,837.0,-0.04302797995548527,0.03823269194460197,-0.11796267919891977,0.031906719287949234,-0.16796540762388876,0.08190944771291822,-36.01441922274117
16,2020-05-01,0.0,0,660.0,-0.01033706380524066,0.018387970979673526,-0.04637682467416847,0.02570269706368715,-0.11660566709512617,0.09593153948464485,-6.822462111458835
17,2020-06-01,0.0,0,660.0,0.014453198283069957,0.01062467274713078,-0.006370777648830612,0.03527717421497052,-0.08766335108727423,0.11656974765341414,9.53911086682617
18,2020-07-01,0.0005827505827505828,1,1716.0,0.0471942532822357,0.02773351375820282,-0.0071624348485879105,0.10155094141305931,-0.06659854625378586,0.16098705281825726,80.98533863231646
19,2020-08-01,0.0033200531208499337,5,1506.0,0.027302288053490387,0.02278202339637489,-0.017349657298353277,0.07195423340533405,-0.08218719959440027,0.13679177570138104,41.117245808556525
20,2020-09-01,0.009269988412514484,16,1726.0,0.03680758884151972,0.024935371420130276,-0.012064841083065006,0.08568001876610444,-0.07446983963535969,0.14808501731839913,63.529898340463035
21,2020-10-01,0.006448412698412698,13,2016.0,-0.0024653841512905783,0.024572030768631375,-0.05062567948481814,0.04569491118223698,-0.1134318913879616,0.10850112308538044,-4.970214449001806
22,2020-11-01,0.014738393515106854,20,1357.0,0.017143013915705524,0.013213874539354211,-0.008755704277659527,0.04304173210907057,-0.08612796596612238,0.12041399379753343,23.263069883612395
23,2020-12-01,0.013120365088419851,23,1753.0,0.012621375858856046,0.016672147892765242,-0.020055433555889186,0.04529818527360128,-0.09255431313447145,0.11779706485218354,22.125271880574648
24,2021-01-01,0.013533834586466165,18,1330.0,-0.056434150553514945,0.04950300387530296,-0.1534582552756555,0.04058995416862558,-0.1957461334509903,0.0828778323439604,-75.05742023617488
25,2021-02-01,0.02346880366342301,41,1747.0,-0.06347088838923566,0.057862795946705146,-0.17687988448956798,0.04993810771109665,-0.2146520779538728,0.0877103011754015,-110.8836420159947
26,2021-03-01,0.009721048182586645,23,2366.0,-0.053730423697939636,0.04795981094727578,-0.14772992585994998,0.0402690784640707,-0.1909530824988802,0.08349223510300095,-127.12618246932517
27,2021-04-01,0.0011312217194570137,2,1768.0,0.032112082999836714,0.01793972430789475,-0.0030491305362147433,0.06727329653588818,-0.07386179405966024,0.13808596005933366,56.77416274371131
28,2021-05-01,0.011097410604192354,18,1622.0,0.03300676102085448,0.017304327182590933,-0.0009090970337212109,0.06692261907543018,-0.0725604550515214,0.13857397709323035,53.53696637582597
29,2021-06-01,0.02584493041749503,52,2012.0,0.023161622386487946,0.012643110243514883,-0.0016184183433706582,0.04794166311634655,-0.07983450424100721,0.1261577490139831,46.601184241613744
30,2021-07-01,0.018211920529801324,22,1208.0,0.059419780623534424,0.033841514739965384,-0.006908369449079105,0.12574793069614795,-0.06055344628042407,0.17939300752749293,71.77909499322958
31,2021-08-01,0.011647254575707155,14,1202.0,0.034182722369367174,0.024502661257523043,-0.013841611220762898,0.08220705595949725,-0.07672484409239261,0.14509028883112696,41.087632287979346
32,2021-09-01,0.002390914524805738,4,1673.0,0.03661545598574634,0.024022958400058123,-0.010468677280471544,0.08369958925196422,-0.07388824208415778,0.14711915405565046,61.25765786415362
33,2021-10-01,0.004965859714463066,8,1611.0,0.0054924761643637965,0.013335199069998381,-0.020644033739505054,0.031628986068232647,-0.09783839449706343,0.10882334682579102,8.848379100790076
34,2021-11-01,0.0,0,1783.0,0.008796876051239466,0.017351321566779293,-0.02521108930382105,0.04280484140629998,-0.09679996760085348,0.11439371970333241,15.684829999359968
35,2021-12-01,0.0,0,906.0,0.010649556652852624,0.011965855510673992,-0.012803089192278537,0.034102202497983784,-0.09203529266208144,0.11333440596778668,9.648498327484477
