,date,total,var,sarimax,lf,mean_ensemble,rpw,ols,ols_lasso,cls
0,2019-01-01,4372,4496.615350190296,2702.7165025200707,5280.927089787425,4160.086314165931,4501.247789416078,4578.750977315264,4307.197198282897,4650.973333702636
1,2019-02-01,2709,4794.745402715165,3066.5541531497192,3514.852693237908,3792.050749700931,3626.3299507913075,3795.707780488705,4029.465686104256,3586.9256857230916
2,2019-03-01,3109,4566.956029220084,2763.8221069566785,3718.522264490012,3683.1001335555916,3539.00817761166,3753.5274558874553,3876.686762278925,3631.2901209843603
3,2019-04-01,4183,4622.963488258036,3746.374831581072,4670.193496746299,4346.51060552847,4357.689244756293,4694.784041557519,4659.956105347747,4474.450582166534
4,2019-05-01,5166,5245.201496739483,4625.818055067602,5303.835766464957,5058.2851060906805,5082.118105861284,5486.439403247897,5469.273839092458,5157.100489230583
5,2019-06-01,6647,5522.087325119635,5418.095814490425,5771.665268093765,5570.616135901276,5620.557777714525,6108.68480049358,6079.622188531833,5667.0637124289215
6,2019-07-01,8121,6119.68292013846,6431.977247276535,7960.634628072735,6837.43159849591,7334.770902829885,7809.007883031199,7425.382933586917,7410.690641856758
7,2019-08-01,7890,8042.721213556845,5969.494798823039,6406.158391406554,6806.124801262146,6676.040374026197,6993.044245535797,7313.617093272985,6526.35644708326
8,2019-09-01,6811,6786.6152590959,5320.70506230326,5887.860284451882,5998.393535283681,5992.324272861662,6284.703678797128,6456.418721616367,5886.655002576555
9,2019-10-01,5649,5185.981941464493,4534.240612282917,5868.283542901356,5196.1686988829215,5409.328282590852,5751.40136841156,5580.989431104728,5506.874071268248
10,2019-11-01,4938,5707.401110188902,4169.085923209327,5376.407903416689,5084.29831227164,5207.159795031488,5391.135057357706,5413.620405510833,5170.953437868288
11,2019-12-01,7689,6323.05537623999,8527.56231599813,6683.148492087704,7177.922061441942,7012.628543851681,8007.761617718024,8102.487580109785,7015.684756775549
12,2020-01-01,4665,6903.09216683323,2301.712177354158,4774.720268368642,4659.841537518677,4754.946367541482,4423.476457791299,4696.341967239611,4539.863200200792
13,2020-02-01,3008,2946.2500122395595,1522.1336965212622,3197.7256674062533,2555.3697920556915,2840.457230342575,2751.678539325355,2621.581379135293,2821.4314731113504
14,2020-03-01,1259,1036.11572958039,742.5674125188037,1196.34092134025,991.674687813148,1079.8985258323487,1093.8928925961357,1043.8038789936238,1082.6223571665291
15,2020-04-01,0,-0.0222045954167869,0.0545038519444978,-36.01441922274117,-11.99403998873782,-21.620635517270607,-19.787110095733997,-11.079225040979065,-23.993122215294516
16,2020-05-01,0,-0.5449811273965355,1.901576926595888,-6.822462111458835,-1.8219554374198275,-3.8773351151383046,-3.0225089581829976,-1.3545946019947581,-4.226199619185023
17,2020-06-01,0,2.6236489808959664,5.268162543066416,9.53911086682617,5.810307463596184,7.248547177779136,7.767602914789139,6.279491378544576,7.7753873707410355
18,2020-07-01,1,0.5339934975767566,6.657598202737032,80.98533863231646,29.39231011087675,49.919523975388564,47.39035164886016,28.32490362651347,55.407377347601546
19,2020-08-01,5,0.2333148697934282,3.443594023066515,41.117245808556525,14.931384900472155,25.34604516676755,24.08263764922279,14.399838305897463,28.139183369570123
20,2020-09-01,16,4.703191045619536,5.013560506825458,63.52989834046304,24.41554996430268,40.06264907724242,37.606345934780556,23.4332669575191,43.971416704463515
21,2020-10-01,13,8.88209070534093,7.410308616477991,-4.970214449001806,3.7740616242723717,0.3058362792835805,1.4405418869086613,4.758516448805759,-0.6518451602764819
22,2020-11-01,20,12.268770941834465,6.053842124172523,23.263069883612395,13.861894316539795,17.755546309207,16.810167364713667,13.845243071415235,18.31971272616433
23,2020-12-01,23,15.10441521516458,81.99087496060649,22.125271880574648,39.740187352115235,31.275339675037934,48.29811653672618,50.90585714218225,33.51711450166767
24,2021-01-01,18,14.692956577104932,3.078132885307188,-75.05742023617488,-19.095443591254252,-41.22225202082521,-38.21613675575022,-17.142790340058614,-47.505183613133916
25,2021-02-01,41,15.077942619925985,5.041566285070544,-110.8836420159947,-30.254711036999385,-62.18527446730282,-57.051851309072504,-27.12053322190554,-70.92871087172989
26,2021-03-01,23,21.806370669561996,6.1326408113776,-127.12618246932516,-33.062390329461856,-70.12429605790442,-64.71508607989776,-29.53726755036418,-80.66657665752335
27,2021-04-01,2,17.299658380098933,6.091423313739707,56.77416274371131,26.721748145849983,38.90299749926146,35.86449150014748,25.733578567866843,41.30569180001434
28,2021-05-01,18,12.21126450826332,5.235412142164813,53.53696637582597,23.6612143420847,35.68048290904176,33.11085053292522,22.763342503330936,38.3200408941945
29,2021-06-01,52,36.81396657581752,12.712236163003602,46.601184241613744,32.04246232681162,38.34000692108441,35.39856216422829,31.769930278112348,38.38778509875255
30,2021-07-01,22,33.9182551285391,17.862504446476564,71.77909499322958,41.18661818941508,53.68051853964132,51.050675028074544,41.11924505894241,55.85354268581976
31,2021-08-01,14,10.942754667218797,8.99311522299365,41.08763228797935,20.3411673927306,28.62310923228275,27.68278450485838,20.345965859556998,30.6322036534237
32,2021-09-01,4,6.146638369902268,6.405303399068168,61.25765786415362,24.603199877708022,39.15089165495478,37.113431732860036,23.845474968977094,42.9279629328045
33,2021-10-01,8,5.745185096309883,3.212367406642913,8.848379100790076,5.935310534580957,7.145800190926469,6.904942201029226,6.034793771695928,7.293218725956416
34,2021-11-01,0,11.865608471607402,4.070488958003686,15.684829999359968,10.540309142990353,12.74868078833859,11.763741528118212,10.43177767454458,12.810329708271617
35,2021-12-01,0,6.5759786390121775,27.196794123531976,9.648498327484475,14.473757030009542,12.119187193166457,17.480151429370842,18.07768588863154,12.857677318084939
