,date,ratio,total,seats_arrivals_intl,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper,pred_mean
31,2021-08-01,0.0,0.0,3100.0,0.037429569623625786,0.026371250714644075,-0.014257132004352767,0.08911627125160435,-0.11634845981604583,0.1912075990632974,116.03166583323994
32,2021-09-01,0.0,0.0,2620.0,0.011836994677093954,0.027262547982657245,-0.04159661749570935,0.06527060684989726,-0.14253696077848924,0.16621095013267714,31.01292605398616
33,2021-10-01,0.0,0.0,4220.0,0.04017403493906832,0.03132039660400801,-0.021212814386297997,0.10156088426443463,-0.11712985084657926,0.1974779207247159,169.53442744286832
34,2021-11-01,0.0,0.0,4050.0,0.04510718244782108,0.03259002337960899,-0.018768089631530885,0.10898245452717305,-0.11318437638075343,0.2033987412763956,182.68408891367537
35,2021-12-01,0.0,0.0,3910.0,0.019409317961396375,0.025795303401028487,-0.031148547674903028,0.06996718359769577,-0.13399297990557474,0.17281161582836752,75.89043322905982
36,2022-01-01,0.0,0.0,1870.0,-0.007961969386231199,0.02942053924207401,-0.0656251667064436,0.0497012279339812,-0.16385042803009162,0.14792648925762922,-14.888882752252343
37,2022-02-01,0.0,0.0,2720.0,-0.0026992472325244876,0.031444351948355716,-0.06432904456850357,0.05893055010345459,-0.1600981008904933,0.15469960642544434,-7.341952472466606
38,2022-03-01,0.0,0.0,2350.0,-0.001992980657988752,0.03052353431622667,-0.06181800859866545,0.05783204728268795,-0.15869397357530113,0.15470801225932362,-4.683504546273568
39,2022-04-01,0.0,0.0,920.0,0.022251591812789934,0.02456201914892925,-0.025889081106694543,0.07039226473227442,-0.1303711181694064,0.17487430179498628,20.47146446776674
40,2022-05-01,0.0,0.0,0.0,-0.006891836089037484,0.020359694609607057,-0.04679610426010159,0.03301243208202662,-0.15712005524721373,0.14333638306913876,-0.0
41,2022-06-01,0.0,0.0,70.0,0.07187860444522223,0.02407515486709977,0.024692167983482498,0.11906504090696196,-0.08044580922220873,0.2242030181126532,5.031502311165556
42,2022-07-01,0.29433413214652515,3439.0,11684.0,0.21320783274257646,0.04702396796259836,0.12104254912571832,0.3053731163594346,0.04153778084841314,0.3848778846367398,2491.1203177642633
