date,ym,malaysia_malay_mail_body_count,malaysia_malay_mail_epu_count,malaysia_malay_mail_ratio,news_total,malaysia_malay_mail_weights,malaysia_malay_mail_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_job
2017-08-01,2017-8,1238,2.0,0.0016155088852988692,1238,1.0,0.4410399409572321,0.4410399409572321,0.4410399409572321,31.454066614380647,31.454066614380647,31.454066614380647
2017-09-01,2017-9,1179,3.0,0.002544529262086514,1179,1.0,0.6946659629835285,0.6946659629835285,0.6946659629835285,49.542155812472316,49.542155812472316,49.542155812472316
2017-10-01,2017-10,1385,7.0,0.005054151624548736,1385,1.0,1.3798022123954414,1.3798022123954414,1.3798022123954414,98.40467194231864,98.40467194231864,98.40467194231864
2017-11-01,2017-11,1464,5.0,0.0034153005464480873,1464,1.0,0.9323897658897767,0.9323897658897767,0.9323897658897767,66.49613126469131,66.49613126469131,66.49613126469131
2017-12-01,2017-12,1391,3.0,0.002156721782890007,1391,1.0,0.5887930771801437,0.5887930771801437,0.5887930771801437,41.9915181185513,41.9915181185513,41.9915181185513
2018-01-01,2018-1,1585,3.0,0.0018927444794952682,1585,1.0,0.5167262904464227,0.5167262904464227,0.5167262904464227,36.851862273126095,36.851862273126095,36.851862273126095
2018-02-01,2018-2,1438,5.0,0.0034770514603616135,1438,1.0,0.9492479953147659,0.9492479953147659,0.9492479953147659,67.69842571036725,67.69842571036725,67.69842571036725
2018-03-01,2018-3,1656,7.0,0.004227053140096618,1656,1.0,1.1540012464780716,1.1540012464780716,1.1540012464780716,82.30100884064694,82.30100884064694,82.30100884064694
2018-04-01,2018-4,1858,6.0,0.0032292787944025836,1858,1.0,0.8816051349381916,0.8816051349381916,0.8816051349381916,62.87427524532278,62.87427524532278,62.87427524532278
2018-05-01,2018-5,2414,18.0,0.007456503728251864,2414,1.0,2.0356532817504056,2.0356532817504056,2.0356532817504056,145.17862892188447,145.17862892188447,145.17862892188447
2018-06-01,2018-6,2068,6.0,0.0029013539651837525,2068,1.0,0.7920804355489168,0.7920804355489168,0.7920804355489168,56.48955677263526,56.48955677263526,56.48955677263526
2018-07-01,2018-7,2110,5.0,0.002369668246445498,2110,1.0,0.6469282546268404,0.6469282546268404,0.6469282546268404,46.13760008128346,46.13760008128346,46.13760008128346
2018-08-01,2018-8,1963,5.0,0.0025471217524197657,1963,1.0,0.6953737224975207,0.6953737224975207,0.6953737224975207,49.592631773564996,49.592631773564996,49.592631773564996
2018-09-01,2018-9,1839,10.0,0.005437737901033171,1839,1.0,1.4845226941409824,1.4845226941409824,1.4845226941409824,105.873122535626,105.873122535626,105.873122535626
2018-10-01,2018-10,1979,6.0,0.003031834259727135,1979,1.0,0.8277020417964426,0.8277020417964426,0.8277020417964426,59.03001688014639,59.03001688014639,59.03001688014639
2018-11-01,2018-11,1837,9.0,0.004899292324442025,1837,1.0,1.337525046855057,1.337525046855057,1.337525046855057,95.38955095738409,95.38955095738409,95.38955095738409
2018-12-01,2018-12,1667,7.0,0.004199160167966407,1667,1.0,1.1463863612283662,1.1463863612283662,1.1463863612283662,81.75793079790722,81.75793079790722,81.75793079790722
2019-01-01,2019-1,1762,10.0,0.0056753688989784334,1762,1.0,1.549396841387779,1.549396841387779,1.549396841387779,110.49981404257446,110.49981404257446,110.49981404257446
2019-02-01,2019-2,1566,7.0,0.004469987228607918,1566,1.0,1.220323157195202,1.220323157195202,1.220323157195202,87.03095187746572,87.03095187746572,87.03095187746572
2019-03-01,2019-3,1832,5.0,0.0027292576419213972,1832,1.0,0.7450974985058041,0.7450974985058041,0.7450974985058041,53.13882978794109,53.13882978794109,53.13882978794109
2019-04-01,2019-4,1816,7.0,0.003854625550660793,1816,1.0,1.0523271278456423,1.0523271278456423,1.0523271278456423,75.04981863442254,75.04981863442254,75.04981863442254
2019-05-01,2019-5,1734,8.0,0.00461361014994233,1734,1.0,1.2595327494926258,1.2595327494926258,1.2595327494926258,89.82729981223353,89.82729981223353,89.82729981223353
2019-06-01,2019-6,1503,11.0,0.007318695941450432,1503,1.0,1.998031242832863,1.998031242832863,1.998031242832863,142.49550204745032,142.49550204745032,142.49550204745032
2019-07-01,2019-7,1718,9.0,0.005238649592549476,1718,1.0,1.4301708446290686,1.4301708446290686,1.4301708446290686,101.99685978388509,101.99685978388509,101.99685978388509
2019-08-01,2019-8,1633,6.0,0.003674219228413962,1633,1.0,1.003075530137881,1.003075530137881,1.003075530137881,71.53729541078366,71.53729541078366,71.53729541078366
2019-09-01,2019-9,1660,8.0,0.004819277108433735,1660,1.0,1.3156805949519357,1.3156805949519357,1.3156805949519357,93.83164932193552,93.83164932193552,93.83164932193552
2019-10-01,2019-10,1813,16.0,0.00882515168229454,1813,1.0,2.409299269299739,2.409299269299739,2.409299269299739,171.82629660718473,171.82629660718473,171.82629660718473
2019-11-01,2019-11,1618,5.0,0.0030902348578491965,1618,1.0,0.84364562253562,0.84364562253562,0.84364562253562,60.16708045210636,60.16708045210636,60.16708045210636
2019-12-01,2019-12,1522,11.0,0.007227332457293035,1522,1.0,1.9730886714702978,1.9730886714702978,1.9730886714702978,140.71664886814574,140.71664886814574,140.71664886814574
2020-01-01,2020-1,1565,6.0,0.0038338658146964857,1565,1.0,1.0466596426294952,1.0466596426294952,1.0466596426294952,74.64562517943114,74.64562517943114,74.64562517943114
2020-02-01,2020-2,1546,5.0,0.003234152652005175,1546,1.0,0.8829357162112764,0.8829357162112764,0.8829357162112764,62.96916958053564,62.96916958053564,62.96916958053564
2020-03-01,2020-3,2152,21.0,0.009758364312267658,2152,1.0,2.6640697920553253,2.6640697920553253,2.6640697920553253,189.9960092566608,189.9960092566608,189.9960092566608
2020-04-01,2020-4,1931,33.0,0.017089590885551526,1931,1.0,4.665521944035929,4.665521944035929,4.665521944035929,332.73548354839636,332.73548354839636,332.73548354839636
2020-05-01,2020-5,1796,30.0,0.01670378619153675,1796,1.0,4.560195826044432,4.560195826044432,4.560195826044432,325.2238402166195,325.2238402166195,325.2238402166195
2020-06-01,2020-6,1796,37.0,0.02060133630289532,1796,1.0,5.624241518788132,5.624241518788132,5.624241518788132,401.10940293383067,401.10940293383067,401.10940293383067
2020-07-01,2020-7,1939,11.0,0.005673027333677153,1939,1.0,1.5487575853418223,1.5487575853418223,1.5487575853418223,110.45422360872503,110.45422360872503,110.45422360872503
2020-08-01,2020-8,1855,10.0,0.005390835579514825,1855,1.0,1.4717181857279065,1.4717181857279065,1.4717181857279065,104.95993118221897,104.95993118221897,104.95993118221897
2020-09-01,2020-9,2060,12.0,0.005825242718446602,2060,1.0,1.5903129521506407,1.5903129521506407,1.5903129521506407,113.41786738428128,113.41786738428128,113.41786738428128
2020-10-01,2020-10,2191,20.0,0.009128251939753538,2191,1.0,2.4920467681654648,2.4920467681654648,2.4920467681654648,177.72767899864556,177.72767899864556,177.72767899864556
2020-11-01,2020-11,2029,31.0,0.015278462296697881,2029,1.0,4.171077095627563,4.171077095627563,4.171077095627563,297.47268815345006,297.47268815345006,297.47268815345006
2020-12-01,2020-12,1771,12.0,0.006775832862789385,1771,1.0,1.8498276010334953,1.8498276010334953,1.8498276010334953,131.92592140689976,131.92592140689976,131.92592140689976
2021-01-01,2021-1,1886,17.0,0.009013785790031814,1886,1.0,2.4607970830821597,2.4607970830821597,2.4607970830821597,175.49901536751196,175.49901536751196,175.49901536751196
2021-02-01,2021-2,1558,19.0,0.012195121951219513,1558,1.0,3.329313700640569,3.329313700640569,3.329313700640569,237.43984432075146,237.43984432075146,237.43984432075146
2021-03-01,2021-3,1843,10.0,0.005425935973955507,1843,1.0,1.481300724104865,1.481300724104865,1.481300724104865,105.64333822192955,105.64333822192955,105.64333822192955
2021-04-01,2021-4,1736,14.0,0.008064516129032258,1736,1.0,2.201642931068763,2.201642931068763,2.201642931068763,157.01667124436787,157.01667124436787,157.01667124436787
2021-05-01,2021-5,1865,12.0,0.006434316353887399,1865,1.0,1.756592322482745,1.756592322482745,1.756592322482745,125.2765720169541,125.2765720169541,125.2765720169541
2021-06-01,2021-6,1838,21.0,0.011425462459194777,1838,1.0,3.119193793527236,3.119193793527236,3.119193793527236,222.45452226351142,222.45452226351142,222.45452226351142
2021-07-01,2021-7,1800,18.0,0.01,1800,1.0,2.7300372345252666,2.7300372345252666,2.7300372345252666,194.7006723430162,194.7006723430162,194.7006723430162
2021-08-01,2021-8,1763,23.0,0.013045944412932501,1763,1.0,3.5615914006852596,3.5615914006852596,3.5615914006852596,254.00541485475736,254.00541485475736,254.00541485475736
2021-09-01,2021-9,1914,12.0,0.006269592476489028,1914,1.0,1.7116220906114523,1.7116220906114523,1.7116220906114523,122.06938704891297,122.06938704891297,122.06938704891297
2021-10-01,2021-10,1865,12.0,0.006434316353887399,1865,1.0,1.756592322482745,1.756592322482745,1.756592322482745,125.2765720169541,125.2765720169541,125.2765720169541
2021-11-01,2021-11,1865,12.0,0.006434316353887399,1865,1.0,1.756592322482745,1.756592322482745,1.756592322482745,125.2765720169541,125.2765720169541,125.2765720169541
2021-12-01,2021-12,1903,14.0,0.007356805044666317,1903,1.0,2.008435169908236,2.008435169908236,2.008435169908236,143.2374888493025,143.2374888493025,143.2374888493025
2022-01-01,2022-1,1531,5.0,0.0032658393207054214,1531,1.0,0.8915862947502503,0.8915862947502503,0.8915862947502503,63.58611115056048,63.58611115056048,63.58611115056048
2022-02-01,2022-2,1416,3.0,0.00211864406779661,1416,1.0,0.5783977191790819,0.5783977191790819,0.5783977191790819,41.25014244555428,41.25014244555428,41.25014244555428
2022-03-01,2022-3,1701,6.0,0.003527336860670194,1701,1.0,0.9629760968343091,0.9629760968343091,0.9629760968343091,68.67748583527907,68.67748583527907,68.67748583527907
2022-04-01,2022-4,1401,8.0,0.005710206995003569,1401,1.0,1.5589077713206376,1.5589077713206376,1.5589077713206376,111.1781141144989,111.1781141144989,111.1781141144989
2022-05-01,2022-5,1311,12.0,0.009153318077803204,1311,1.0,2.4988899171855987,2.4988899171855987,2.4988899171855987,178.21571839177685,178.21571839177685,178.21571839177685
2022-06-01,2022-6,1265,8.0,0.006324110671936759,1265,1.0,1.7265057609645953,1.7265057609645953,1.7265057609645953,123.13085997977308,123.13085997977308,123.13085997977308
2022-07-01,2022-7,1314,5.0,0.00380517503805175,1314,1.0,1.0388269537767376,1.0388269537767376,1.0388269537767376,74.0870138291538,74.0870138291538,74.0870138291538
2022-08-01,2022-8,1434,17.0,0.011854951185495118,1434,1.0,3.2364458149881123,3.2364458149881123,3.2364458149881123,230.81669664095364,230.81669664095364,230.81669664095364
2022-09-01,2022-9,1298,4.0,0.0030816640986132513,1298,1.0,0.8413057733513919,0.8413057733513919,0.8413057733513919,60.0002071935335,60.0002071935335,60.0002071935335
2022-10-01,2022-10,1592,11.0,0.006909547738693468,1592,1.0,1.8863322600363024,1.8863322600363024,1.8863322600363024,134.52935903097853,134.52935903097853,134.52935903097853
2022-11-01,2022-11,1809,10.0,0.00552791597567717,1809,1.0,1.509141644292574,1.509141644292574,1.509141644292574,107.62889571200452,107.62889571200452,107.62889571200452
2022-12-01,2022-12,1412,8.0,0.0056657223796034,1412,1.0,1.5467633056800378,1.5467633056800378,1.5467633056800378,110.31199566176556,110.31199566176556,110.31199566176556
2023-01-01,2023-1,1225,6.0,0.004897959183673469,1225,1.0,1.337161094461355,1.337161094461355,1.337161094461355,95.36359461698753,95.36359461698753,95.36359461698753
2023-02-01,2023-2,1316,7.0,0.005319148936170213,1316,1.0,1.452147465173014,1.452147465173014,1.452147465173014,103.56418741649796,103.56418741649796,103.56418741649796
2023-03-01,2023-3,1534,9.0,0.005867014341590613,1534,1.0,1.6017167608036114,1.6017167608036114,1.6017167608036114,114.23116369538107,114.23116369538107,114.23116369538107
2023-04-01,2023-4,1274,3.0,0.002354788069073783,1274,1.0,0.6428659107987283,0.6428659107987283,0.6428659107987283,45.847882027397844,45.847882027397844,45.847882027397844
2023-05-01,2023-5,1454,10.0,0.0068775790921595595,1454,1.0,1.8776047004988077,1.8776047004988077,1.8776047004988077,133.90692733357372,133.90692733357372,133.90692733357372
2023-06-01,2023-6,1498,9.0,0.006008010680907877,1498,1.0,1.6402092864304005,1.6402092864304005,1.6402092864304005,116.97637190167863,116.97637190167863,116.97637190167863
2023-07-01,2023-7,1809,13.0,0.007186290768380321,1809,1.0,1.9618841375803464,1.9618841375803464,1.9618841375803464,139.9175644256059,139.9175644256059,139.9175644256059
2023-08-01,2023-8,1729,8.0,0.004626951995373048,1729,1.0,1.2631751229729398,1.2631751229729398,1.2631751229729398,90.08706643979926,90.08706643979926,90.08706643979926
2023-09-01,2023-9,1635,1.0,0.0006116207951070336,1635,1.0,0.16697475440521506,0.16697475440521506,0.16697475440521506,11.908298002630959,11.908298002630959,11.908298002630959
2023-10-01,2023-10,1773,11.0,0.006204173716864072,1773,1.0,1.6937625256501934,1.6937625256501934,1.6937625256501934,120.79567940063045,120.79567940063045,120.79567940063045
2023-11-01,2023-11,1896,13.0,0.006856540084388186,1896,1.0,1.8718609730394762,1.8718609730394762,1.8718609730394762,133.4972964377221,133.4972964377221,133.4972964377221
2023-12-01,2023-12,1643,11.0,0.006695069993913573,1643,1.0,1.8277790371136902,1.8277790371136902,1.8277790371136902,130.35346291985257,130.35346291985257,130.35346291985257
2024-01-01,2024-1,1768,5.0,0.002828054298642534,1768,1.0,0.7720693536553356,0.7720693536553356,0.7720693536553356,55.06240733682585,55.06240733682585,55.06240733682585
2024-02-01,2024-2,1527,8.0,0.005239030779305829,1527,1.0,1.4302749100328835,1.4302749100328835,1.4302749100328835,102.00428151566008,102.00428151566008,102.00428151566008
2024-03-01,2024-3,1934,15.0,0.0077559462254395035,1934,1.0,2.117402198442554,2.117402198442554,2.117402198442554,151.008794474935,151.008794474935,151.008794474935
2024-04-01,2024-4,1634,4.0,0.0024479804161566705,1634,1.0,0.6683077685496368,0.6683077685496368,0.6683077685496368,47.66234329082403,47.66234329082403,47.66234329082403
2024-05-01,2024-5,1853,8.0,0.004317323259579061,1853,1.0,1.178645325213283,1.178645325213283,1.178645325213283,84.05857413621854,84.05857413621854,84.05857413621854
2024-06-01,2024-6,1540,5.0,0.003246753246753247,1540,1.0,0.8863757254952165,0.8863757254952165,0.8863757254952165,63.2145040074728,63.2145040074728,63.2145040074728
2024-07-01,2024-7,1246,7.0,0.0056179775280898875,1246,1.0,1.5337287834411608,1.5337287834411608,1.5337287834411608,109.38240019270572,109.38240019270572,109.38240019270572
2024-08-01,2024-8,1196,2.0,0.0016722408026755853,1196,1.0,0.4565279656396767,0.4565279656396767,0.4565279656396767,32.55864086003616,32.55864086003616,32.55864086003616
2024-09-01,2024-9,1328,5.0,0.0037650602409638554,1328,1.0,1.0278754648061996,1.0278754648061996,1.0278754648061996,73.30597603276212,73.30597603276212,73.30597603276212
2024-10-01,2024-10,1257,7.0,0.005568814638027049,1257,1.0,1.5203071313983187,1.5203071313983187,1.5203071313983187,108.42519541774968,108.42519541774968,108.42519541774968
2024-11-01,2024-11,1266,3.0,0.002369668246445498,1266,1.0,0.6469282546268404,0.6469282546268404,0.6469282546268404,46.13760008128346,46.13760008128346,46.13760008128346
2024-12-01,2024-12,1272,2.0,0.0015723270440251573,1272,1.0,0.42925113750397276,0.42925113750397276,0.42925113750397276,30.613313261480535,30.613313261480535,30.613313261480535
2025-01-01,2025-1,1403,4.0,0.002851033499643621,1403,1.0,0.7783427610905963,0.7783427610905963,0.7783427610905963,55.50981392530754,55.50981392530754,55.50981392530754
2025-02-01,2025-2,1285,7.0,0.005447470817120622,1285,1.0,1.4871798164729078,1.4871798164729078,1.4871798164729078,106.0626230662345,106.0626230662345,106.0626230662345
2025-03-01,2025-3,1209,1.0,0.0008271298593879239,1209,1.0,0.22580953139166804,0.22580953139166804,0.22580953139166804,16.104273973781325,16.104273973781325,16.104273973781325
2025-04-01,2025-4,1540,6.0,0.003896103896103896,1540,1.0,1.0636508705942598,1.0636508705942598,1.0636508705942598,75.85740480896736,75.85740480896736,75.85740480896736
2025-05-01,2025-5,1405,5.0,0.0035587188612099642,1405,1.0,0.9715434998310556,0.9715434998310556,0.9715434998310556,69.28849549573529,69.28849549573529,69.28849549573529
2025-06-01,2025-6,1194,4.0,0.0033500837520938024,1194,1.0,0.9145853381994192,0.9145853381994192,0.9145853381994192,65.22635589380776,65.22635589380776,65.22635589380776
2025-07-01,2025-7,1463,8.0,0.005468215994531784,1463,1.0,1.4928433271498383,1.4928433271498383,1.4928433271498383,106.46653306521733,106.46653306521733,106.46653306521733
2025-08-01,2025-8,1472,9.0,0.006114130434782609,1472,1.0,1.669180374370068,1.669180374370068,1.669180374370068,119.0425306445072,119.0425306445072,119.0425306445072
2025-09-01,2025-9,1301,6.0,0.004611837048424289,1301,1.0,1.2590486861761412,1.2590486861761412,1.2590486861761412,89.79277740646403,89.79277740646403,89.79277740646403
