date,score,z_score
2015-01-01,0.10312499999999998,-0.45380128839528894
2015-02-01,0.98535,0.6328514565889184
2015-03-01,0.63905,0.2063073826984359
2015-04-01,0.6787000000000001,0.25514501633908754
2015-05-01,0.9876,0.6356228229367487
2015-06-01,0.9955,0.6453533981135746
2015-07-01,0.9958,0.6457229136266186
2015-08-01,0.0,-0.5808222460041714
2015-09-01,-0.1481666666666667,-0.7633218521686911
2015-10-01,0.003599999999999992,-0.5763880598476432
2015-11-01,0.9975,0.6478168348672014
2015-12-01,0.9989,0.6495412405947402
2016-01-01,-0.8779,-1.6621478090086608
2016-02-01,0.3419666666666667,-0.15961561841321353
2016-03-01,0.2688,-0.2497363463167278
2016-04-01,0.7592,0.35429834567256663
2016-05-01,-0.0771,-0.675787732856485
2016-06-01,0.9031,0.5315426200960158
2016-07-01,0.9595750000000001,0.6011039154265531
2016-08-01,0.04529999999999995,-0.5250254035345242
2016-09-01,0.9177500000000001,0.5495872943163324
2016-10-01,0.8887,0.5138058754699029
2016-11-01,-0.6601,-1.3938795465387008
2016-12-01,0.7175,0.30293568935944765
2017-01-01,0.987,0.6348837919106606
2017-02-01,0.9309,0.5657843909714285
2017-03-01,0.0,-0.5808222460041714
2017-04-01,0.3901666666666667,-0.10024679265080731
2017-05-01,0.9931,0.6423972740092224
2017-06-01,-0.9496,-1.750462016626182
2017-07-01,0.00764999999999999,-0.5713996004215489
2017-08-01,0.9558,0.5964541785540823
2017-09-01,0.9904999999999999,0.6391948062295074
2017-10-01,0.9635,0.6059384100555456
2017-11-01,-0.8571,-1.6365280667709419
2017-12-01,0.0,-0.5808222460041714
2018-01-01,0.9612499999999999,0.6031670437077153
2018-02-01,0.7081500000000001,0.29141912253624236
2018-03-01,0.9781,0.6239214983570213
2018-04-01,0.9693,0.6130823766410634
2018-05-01,-0.07285,-0.670552929755028
2018-06-01,0.9856499999999999,0.6332209721019624
2018-07-01,0.6656666666666666,0.23909162016128602
2018-08-01,0.94185,0.5792717071975353
2018-09-01,0.99795,0.6483711081367675
2018-10-01,0.9983,0.6488022095686521
2018-11-01,0.971,0.6151762978816461
2018-12-01,0.9723999999999999,0.6169007036091848
