date,score,z_score
2024-04-01,0.5092825,0.0856558566296087
2024-05-01,0.49764130434782605,0.07099086963024225
2024-06-01,0.5342910256410257,0.11716032699133457
2024-07-01,0.5411854545454546,0.1258455783411498
2024-08-01,0.5520354838709678,0.13951389418735596
2024-09-01,0.5072089743589744,0.08304373434620609
2024-10-01,0.5827617647058824,0.17822130212433693
2024-11-01,0.5471152777777778,0.13331566845979845
2024-12-01,0.5380862595419847,0.12194136989105814
2025-01-01,0.29157916666666667,-0.18859574504808277
2025-02-01,0.17297226277372263,-0.3380106982535394
2025-03-01,0.3044635922330097,-0.1723646001493678
2025-04-01,0.37063164556962025,-0.08900944738431892
2025-05-01,0.46294977973568285,0.027288248986607963
2025-06-01,0.33085754716981136,-0.13911483632998056
2025-07-01,0.35322105263157894,-0.11094242804339381
2025-08-01,0.44321477272727267,0.0024270895440471644
2025-09-01,0.5512965665236051,0.138583043644469
