,date,ratio,total,seats_arrivals_intl,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper,pred_mean
0,2019-01-01,0.5223682211757558,13755.0,26332.0,0.6213365275059828,0.06511926460357154,0.4937051141832486,0.748967940828717,0.3276089459557942,0.9150641090561713,16361.033442287538
1,2019-02-01,0.5221709006928407,9044.0,17320.0,0.5465055938485937,0.05212566406638706,0.4443411696082413,0.648670018088946,0.2629148956990832,0.8300962919981041,9465.476885457641
2,2019-03-01,0.5355754929712613,11163.0,20843.0,0.5278650261299005,0.060019914418155365,0.4102281555151397,0.6455018967446613,0.23834033318541598,0.8173897190743851,11002.290739625516
3,2019-04-01,0.6928993798375078,14413.0,20801.0,0.5736187208244412,0.0950678056510537,0.38728924565912254,0.7599481959897598,0.25003752883092134,0.8971999128179611,11931.843011869201
4,2019-05-01,0.6508180204385166,13565.0,20843.0,0.6616912870898021,0.04835443761093834,0.5669183308796739,0.7564642432999302,0.3806787825186159,0.9427037916609882,13791.631496812744
5,2019-06-01,0.7627661579046542,16192.0,21228.0,0.6771027193885872,0.048202703589688534,0.5826271563953381,0.7715782823818363,0.3961903727402859,0.9580150660368886,14373.53652718093
6,2019-07-01,0.8429783158902798,24647.0,29238.0,0.714874625573086,0.05432414853756851,0.6084012509486475,0.8213480001975245,0.4297032840948791,1.000045967051293,20901.504302505888
7,2019-08-01,0.7640788151513828,17489.0,22889.0,0.696477072613439,0.05920401297815458,0.5804393394360141,0.812514805790864,0.4075984302434651,0.985355714983413,15941.663715049006
8,2019-09-01,0.7227175463623395,16212.0,22432.0,0.7487626981911535,0.05671733966846573,0.6375987551420357,0.8599266412402713,0.46180706271627464,1.0357183336660323,16796.244845823956
9,2019-10-01,0.6672477863926228,14544.0,21797.0,0.6157899009858189,0.03528214837454324,0.5466381608745157,0.6849416410971221,0.3423523804130466,0.8892274215585911,13422.372471787894
10,2019-11-01,0.5938949573544815,11907.0,20049.0,0.6935331861426332,0.06610440235952245,0.5639709382984246,0.8230954339868417,0.39896147914583385,0.9881048931394325,13904.646848973653
11,2019-12-01,0.6580889100987483,17927.0,27241.0,0.6642477388084671,0.046502605928752924,0.5731043060008526,0.7553911716160816,0.3844384468960644,0.9440570307208698,18094.772652881453
12,2020-01-01,0.4061055656969744,10456.0,25747.0,0.6068557448512344,0.06902967829548246,0.4715600615277025,0.7421514281747663,0.3097176684918666,0.9039938212106022,15624.714862684732
13,2020-02-01,0.45107444359171145,7053.0,15636.0,0.4949976092768554,0.028328380959253704,0.4394750028563879,0.5505202156973229,0.22468505995609928,0.7653101585976114,7739.782618652911
14,2020-03-01,0.42554931016862546,4164.0,9785.0,0.3746753724977155,0.034129062238761464,0.3077836396836171,0.44156710531181387,0.10180064223593993,0.647550102759491,3666.198519890146
15,2020-04-01,0.0,0.0,378.0,-0.19567054395949818,0.13344212968138616,-0.4572123121553384,0.06587122423634206,-0.5676788919942845,0.1763378040752881,-73.96346561669031
16,2020-05-01,0.0,0.0,923.0,-0.09654355930029157,0.08514004575861966,-0.2634149826292783,0.07032786402869515,-0.4093249309009768,0.21623781230039368,-89.10970523416911
17,2020-06-01,0.0,0.0,963.0,-0.0027826037079567434,0.05246346450964019,-0.10560910465104685,0.10004389723513336,-0.28661248901386205,0.28104728159794856,-2.679647370762344
18,2020-07-01,0.0,0.0,1483.0,0.12570012415764836,0.05911408058902692,0.009838655223957299,0.24156159309133943,-0.16310776091482804,0.41450800923012476,186.41328412579253
19,2020-08-01,0.0,0.0,1660.0,0.058615509559253376,0.059862602278884486,-0.05871303492820558,0.17594405404671232,-0.23078404442815292,0.3480150635466597,97.3017458683606
20,2020-09-01,0.0,0.0,1154.0,0.08700418421068734,0.05767001171891217,-0.026026961746383373,0.20003533016775804,-0.2006799384880335,0.3746883069094082,100.40282857913319
21,2020-10-01,0.0,0.0,1758.0,-0.00637613613479493,0.015165209091002952,-0.036099399771180124,0.023347127501590268,-0.2725895597215144,0.2598372874519245,-11.209247324969486
22,2020-11-01,0.0,0.0,1208.0,-0.006187667063779739,0.029319816500160967,-0.06365345143741845,0.05127811730985897,-0.27690602785639673,0.2645306937288373,-7.474701813045925
23,2020-12-01,0.0,0.0,1880.0,-0.0005811839847016942,0.03260471163182045,-0.06448524450938395,0.06332287653998056,-0.27273893869344834,0.27157657072404495,-1.092625891239185
24,2021-01-01,0.0,0.0,2006.0,-0.021865307070548845,0.034638039306439126,-0.08975461660625228,0.04602400246515459,-0.29498629279994787,0.2512556786588502,-43.86180598352098
25,2021-02-01,0.0,0.0,1419.0,0.019633075685068363,0.05347749959488787,-0.0851808975041672,0.12444704887430393,-0.2649228651636123,0.30418901653374897,27.859334397112008
26,2021-03-01,0.0,0.0,1365.0,-0.06399822247802511,0.04853254891512493,-0.15912027042959845,0.031123825473548222,-0.3451286521775962,0.21713220722154597,-87.35757368250428
27,2021-04-01,0.0,0.0,2186.0,0.04344035525506851,0.05425001884124946,-0.06288772783439979,0.1497684383445368,-0.24167677111591068,0.3285574816260477,94.96061658757976
28,2021-05-01,0.0,0.0,1157.0,0.12580872703005644,0.06416182274632157,5.386526482334397e-05,0.2515635887952895,-0.16710832565577974,0.41872577971589264,145.5606971737753
29,2021-06-01,0.0,0.0,2159.0,0.0688494200327461,0.047270385433205685,-0.023798832951663837,0.16149767301715606,-0.21145365393831697,0.3491524940038092,148.64589785069884
30,2021-07-01,0.0,0.0,1748.0,0.14839806702777103,0.06188817812416299,0.02709946683561193,0.26969666721993013,-0.14263365788403526,0.4394297919395773,259.39982116454377
31,2021-08-01,0.0,0.0,1648.0,0.1486743264771082,0.07503509271310149,0.0016082471828054445,0.295740405771411,-0.15400462253580582,0.45135327549002224,245.01529003427433
32,2021-09-01,0.0,0.0,1931.0,0.08110857367682761,0.054592239914140694,-0.025890250390258163,0.18810739774391338,-0.20425936924652044,0.36647651660017566,156.6206557699541
