,date,total,train_pred,mean_se,mean_ci_lower,mean_ci_upper
26,2004-10-01,6961.0,7040.538081247827,18908.422188700475,916.1417839926821,19851.02015966882
27,2004-11-01,6942.0,6749.836598958661,18847.519607737217,888.7070642522505,19511.866112630516
28,2004-12-01,13610.0,13758.013014470718,18802.927054919128,2794.6187218959108,22819.22850167582
29,2005-01-01,7685.0,7656.715154920823,18768.945951024576,1090.143815033801,20070.914261435002
30,2005-02-01,5828.0,6714.221684166025,18743.917054621725,922.074772458215,19293.970797016067
31,2005-03-01,6497.0,6244.535138431076,18726.888645318926,844.5893485523992,18837.366977249523
32,2005-04-01,6777.0,8886.4072143607,18711.77201077677,1381.346301539387,20767.120407159735
33,2005-05-01,7134.0,7266.871006352175,18685.889464310912,1050.4427672908157,19642.210301944087
34,2005-06-01,7953.0,8201.54569845364,18657.10633187647,1257.6748032489377,20263.995110824744
35,2005-07-01,10875.0,10390.875434563843,18655.162695323415,1797.5496907767742,21467.436195044702
36,2005-08-01,9331.0,8955.270063479333,18531.993520241147,1502.8673350986057,20548.79225937112
37,2005-09-01,9911.0,7670.309899831255,18463.754635459165,1238.6145441738906,19571.530529744683
38,2005-10-01,7462.0,7117.674570749125,18462.76018512579,1119.2044458972302,19125.706678183997
39,2005-11-01,7322.0,7324.8972122258165,18441.15131808008,1173.5831190957952,19259.32224028408
40,2005-12-01,15014.0,13325.883839484562,18423.750282014404,3031.6587761677797,22381.53687712613
41,2006-01-01,8025.0,8698.361796396048,18409.472842566454,1512.119032783509,20205.68785338534
42,2006-02-01,5916.0,6115.71563328878,18398.406973733094,941.5964585588895,18057.002247234373
43,2006-03-01,8204.0,6548.117866406401,18390.64917301608,1031.7694254680766,18476.168170212277
44,2006-04-01,8057.0,8453.79887075491,18383.474020597725,1466.1839812586068,20003.16712442118
45,2006-05-01,8647.0,7842.421486868135,18370.381696168388,1325.7797139282602,19543.53622427893
46,2006-06-01,10713.0,8384.391705636403,18355.313413415177,1465.184496088405,19910.814562723972
47,2006-07-01,10697.0,11809.105226743573,18354.25273168123,2499.2528919648516,21746.68105696718
48,2006-08-01,9422.0,9196.077107515464,18288.1210916002,1720.4825774385267,20337.4813332507
49,2006-09-01,9247.0,9380.556195686988,18255.257137618293,1794.7769386770758,20401.98492532529
50,2006-10-01,8515.0,7956.975274090455,18254.972298006698,1415.6430661798836,19434.55358427976
51,2006-11-01,8857.0,8055.001198497282,18244.503053532066,1445.937854347226,19491.063067292504
52,2006-12-01,19582.0,14920.061202567162,18235.738796300422,4068.300433676905,22736.940999733873
53,2007-01-01,8829.0,10009.01238368338,18228.3124392162,2001.4403750669712,20727.981022743934
54,2007-02-01,7201.0,6473.384334707659,18222.43262638789,1086.9657814163559,18071.746328886667
55,2007-03-01,8633.0,8034.164621432031,18218.272323009776,1455.4838609617864,19430.955279621026
56,2007-04-01,8976.0,9487.465510633285,18214.33759449074,1854.3777377846222,20407.095189345528
57,2007-05-01,9166.0,9150.26622364654,18206.814573255208,1762.0545347642699,20187.572270528897
58,2007-06-01,10854.0,10265.84500968013,18197.964932772185,2106.032545446978,20827.56590861383
59,2007-07-01,9738.0,12306.319254184053,18197.256389230984,2846.5279874351486,21786.39798350722
60,2007-08-01,14096.0,10128.229938070508,18156.48463145237,2094.5364452300396,20696.465658420595
61,2007-09-01,10438.0,11801.303188758902,18137.746224285704,2704.673928404758,21506.024808714625
62,2007-10-01,9080.0,8340.013543134486,18137.648102963696,1582.426411600402,19524.200196133836
63,2007-11-01,8712.0,9262.821533955466,18131.726232537196,1846.2387450613767,20146.133464752886
64,2007-12-01,16576.0,16990.054288523093,18126.671731550956,5674.657587648675,23235.99505063329
65,2008-01-01,8940.0,9772.536626760255,18122.316946690204,2008.0626928840177,20444.961853437977
66,2008-02-01,6932.0,7902.757887043559,18118.83489188501,1478.1751648860143,19157.872707837396
67,2008-03-01,8165.0,8695.761995606206,18116.36800238228,1693.3340506068569,19744.336388621323
68,2008-04-01,8792.0,9634.686162445776,18114.001918896178,1971.4024667273766,20350.614240638984
69,2008-05-01,9697.0,9768.849418896425,18109.30683352032,2016.726732323242,20424.225233319852
70,2008-06-01,10733.0,10840.332145954626,18103.698614574092,2378.619282874348,21006.723238716164
71,2008-07-01,12935.0,12138.447328942339,18103.18104245076,2875.0889013275923,21615.768786178938
72,2008-08-01,10852.0,12159.336810507266,18075.972860991118,2912.0529751116273,21595.264655705745
73,2008-09-01,9630.0,10289.028626244131,18064.19796784115,2221.646612523332,20660.60465527365
74,2008-10-01,9716.0,9336.511515324662,18064.16105256327,1916.2210064173155,20091.38129773602
75,2008-11-01,9066.0,9662.396867074725,18060.48176127781,2020.0401180968547,20289.7143348331
76,2008-12-01,16705.0,17120.98666778269,18057.307073305317,5910.2838749022,23231.556597403127
77,2009-01-01,9244.0,9781.962445858768,18054.545645479393,2062.590693082523,20353.55630292695
78,2009-02-01,7968.0,7947.802319855894,18052.327090937273,1528.2371946570463,19077.68508383152
79,2009-03-01,8728.0,8976.487098145246,18050.758235258603,1817.6310680086895,19833.375004078192
80,2009-04-01,10263.0,9811.279875113638,18049.23895081462,2076.092070758203,20363.52415282108
81,2009-05-01,10342.0,10389.721354887193,18046.13219661253,2270.8801714680326,20692.067242831614
82,2009-06-01,11397.0,11163.103829850405,18042.37914892274,2551.4864022619686,21092.95448171597
83,2009-07-01,13425.0,12752.551501338314,18041.985761506614,3206.9593056485137,21809.15834256381
84,2009-08-01,11879.0,12374.927984205413,18022.90461693239,3060.382771669455,21631.08957607169
85,2009-09-01,9886.0,10942.892999764063,18015.02358821985,2494.7419793309487,20946.951164010035
86,2009-10-01,11064.0,9642.02407870491,18015.00900117659,2047.9598502317162,20210.613895408278
87,2009-11-01,8950.0,10556.467910027539,18012.57371973542,2357.4422641435035,20738.66461330513
88,2009-12-01,16159.0,16979.95023060825,18010.45854942728,5875.030556390402,23169.14468737602
89,2010-01-01,9916.0,10139.363234716311,18008.607852918292,2216.59463113727,20499.140664105416
90,2010-02-01,7147.0,8555.833310435935,18007.117515590264,1724.2220668090715,19466.34552126975
91,2010-03-01,9062.0,8848.44623040294,18006.066636560914,1810.214500024705,19674.16172093445
92,2010-04-01,8989.0,10418.111049606629,18005.041881322275,2315.2998264100947,20652.36315910942
93,2010-05-01,9949.0,10113.795624642686,18002.895095195137,2212.6066367988346,20476.342414835268
94,2010-06-01,11779.0,11596.105100033708,18000.27961662258,2759.295751264869,21253.105076015217
95,2010-07-01,12958.0,12989.692697085122,17999.97514235817,3365.190497314522,21862.88322128591
96,2010-08-01,10873.0,12159.532531037881,17986.142844466172,3006.8748315935586,21496.72988642953
97,2010-09-01,11317.0,10595.62531041062,17980.632086492144,2399.091001483345,20717.547285939814
98,2010-10-01,9419.0,10412.430316466218,17980.626143417256,2334.0568471975103,20616.091973447783
99,2010-11-01,9896.0,9510.914692194741,17978.93980599328,2033.2947752784028,20074.592086999226
100,2010-12-01,18195.0,17543.355681858022,17977.468922328615,6439.546938055899,23296.63881278242
101,2011-01-01,9718.0,10509.206014094174,17976.177001963762,2372.0936236221632,20664.01658440566
102,2011-02-01,7273.0,7985.081434011068,17975.135454291965,1583.8321344096905,18972.263836328235
103,2011-03-01,8775.0,9249.262343762783,17974.40320183101,1954.0999289041592,19897.473691723495
104,2011-04-01,9842.0,10209.414028504902,17973.685471828994,2269.236947860032,20490.983666179603
105,2011-05-01,9448.0,10588.854240737515,17972.152675611793,2404.0665911710757,20702.537051792315
106,2011-06-01,11392.0,11351.428005361215,17970.273160250676,2691.8842152085617,21098.017118445154
107,2011-07-01,14269.0,13211.154139015769,17970.035402413137,3507.6095198290873,21921.656995817117
108,2011-08-01,11118.0,12484.460455606726,17959.773402389917,3178.216860259161,21610.67209266707
109,2011-09-01,9757.0,10779.875568088813,17955.79665387888,2488.1211836078687,20784.60793493074
110,2011-10-01,10018.0,9916.020661080003,17955.794184461032,2183.9933665122016,20292.15644070884
111,2011-11-01,10526.0,10160.915710336201,17954.587036161334,2268.3497522725415,20436.098750702575
112,2011-12-01,15468.0,17815.26943532519,17953.53111798731,6748.834529702191,23352.69795950529
113,2012-01-01,9613.0,9438.912039284207,17952.601247690014,2030.039604876842,19988.517261728222
114,2012-02-01,7245.0,8511.730960639861,17951.851179396,1747.4109848644632,19341.790065624726
115,2012-03-01,9078.0,8988.72983881038,17951.325261093454,1890.1630902048798,19684.443600564282
116,2012-04-01,10199.0,10218.339988274221,17950.807773310684,2291.377480563136,20464.267841604305
117,2012-05-01,12410.0,10446.799959253382,17949.685734301893,2372.7322391629505,20593.319536296694
118,2012-06-01,14262.0,12280.277377372742,17948.30310897544,3100.0576920742046,21508.71281932986
119,2012-07-01,15048.0,13691.29320899629,17948.116539020466,3778.9173160135706,22086.29471309663
120,2012-08-01,10433.0,12308.228661245528,17940.37482456812,3121.046075555842,21512.41469074254
121,2012-09-01,11009.0,10515.627756864487,17937.43759709287,2408.022193797309,20615.312474963557
122,2012-10-01,9684.0,10814.11507247598,17937.436559559454,2517.40344782012,20778.962251876717
123,2012-11-01,9456.0,10136.289224425598,17936.550711365708,2274.7849092618126,20396.247834037382
124,2012-12-01,16127.0,17626.320689426342,17935.774303352962,6598.882326565819,23296.25627165816
125,2013-01-01,9080.0,10122.018984427648,17935.089319670922,2271.0588099440342,20385.760003265394
126,2013-02-01,6547.0,8291.328879015653,17934.536652010458,1694.8028355246138,19144.532298398866
127,2013-03-01,8239.0,9122.116540803256,17934.15002593544,1943.5364450050834,19749.0840467976
128,2013-04-01,9511.0,10364.785013122184,17933.76847579464,2357.227827503415,20525.006418473356
129,2013-05-01,9273.0,10776.12325459142,17932.93129918069,2507.350744897192,20752.56950971662
130,2013-06-01,12229.0,11788.449235515012,17931.89580533154,2906.7845302444066,21264.147918730676
131,2013-07-01,13092.0,13805.352983138997,17931.74894352759,3860.69603199086,22114.1416217293
132,2013-08-01,11555.0,11566.763830933494,17925.835536365834,2821.5972435326444,21150.161762241743
133,2013-09-01,11227.0,10990.063666212232,17923.628011459787,2596.433918723227,20854.675093135582
134,2013-10-01,10035.0,10130.591269666838,17923.627574432812,2283.5338550281635,20374.60968171587
135,2013-11-01,8957.0,9858.499185332292,17922.965197147387,2190.9003675616177,20209.455605749143
136,2013-12-01,14507.0,17021.618004098116,17922.383826481946,6071.1961244163185,23130.387546622143
137,2014-01-01,10134.0,9394.139288638804,17921.870233061512,2038.7028124111894,19912.370539622647
138,2014-02-01,7207.0,8433.701447367795,17921.455809624385,1744.4330130479843,19231.753438211512
139,2014-03-01,8120.0,8749.450514459852,17921.166438042186,1838.3736233527393,19465.92854302766
140,2014-04-01,9692.0,9863.197068294934,17920.88022099334,2194.1568979781487,20209.30460735911
141,2014-05-01,10497.0,10501.183007734546,17920.246367446656,2417.8162977711168,20583.88032447703
142,2014-06-01,11795.0,12014.279702242175,17919.460093161175,3015.3891749218665,21355.647937031175
143,2014-07-01,13267.0,13245.859874611166,17919.34422218605,3586.640658510584,21885.819479285896
144,2014-08-01,13076.0,11639.125434831356,17914.784675880175,2862.3686333295896,21172.17961584434
145,2014-09-01,11530.0,11379.889204182813,17913.103551558197,2758.8052918527696,21042.02566304587
146,2014-10-01,10348.0,9884.662499784346,17913.103368860342,2207.6756610639436,20211.165754384434
147,2014-11-01,9991.0,9814.766184470023,17912.600960888754,2184.4262918701,20167.266099895984
148,2014-12-01,16139.0,16979.200496515383,17912.159536667234,6053.15678105279,23113.009907399944
149,2015-01-01,10717.0,9949.803383777267,17911.769193159183,2230.9578442259008,20249.0785568958
150,2015-02-01,7440.0,8212.42978715915,17911.454214148962,1686.7338472719227,19042.888943250873
151,2015-03-01,8645.0,8897.562138176534,17911.234613534267,1890.306790232059,19556.063513666784
152,2015-04-01,9243.0,10169.975940787857,17911.0170293441,2307.7925078296344,20380.064078044084
153,2015-05-01,10899.0,10415.458255737434,17910.531668470925,2395.339317257012,20521.978118398
154,2015-06-01,11775.0,12488.736244044918,17909.92825184572,3235.962364141189,21558.88475308825
155,2015-07-01,15369.0,13427.810137295355,17909.8366635828,3690.6699563162974,21948.7570456719
156,2015-08-01,12834.0,12700.170323368413,17906.29555910565,3337.912621176629,21646.622667075862
157,2015-09-01,13093.0,11189.076205520376,17905.002341317155,2691.057983496689,20934.739334278307
158,2015-10-01,11620.0,10786.49024528162,17905.002266508327,2536.5623367658777,20721.37440719044
159,2015-11-01,9597.0,10252.998972811676,17904.61699691923,2342.4286108160554,20419.86076436428
160,2015-12-01,17811.0,16927.9458446623,17904.278229781346,6023.383168311725,23094.42554745435
161,2016-01-01,12095.0,11075.260992787915,17903.978444778153,2647.6416191837584,20874.24530705226
162,2016-02-01,8226.0,8564.762681709935,17903.736542507413,1794.7670809352198,19300.90983529419
163,2016-03-01,9982.0,9278.634839256425,17903.568095414677,2015.2796851851276,19807.271881943292
164,2016-04-01,11295.0,10857.950290323439,17903.400970503004,2564.955173684436,20757.97803318015
165,2016-05-01,11246.0,11405.922519270534,17903.026053449274,2779.1688640463094,21042.68891954372
166,2016-06-01,12936.0,12698.141027343776,17902.55913968328,3341.2779503467905,21641.809927330505
167,2016-07-01,16482.0,14557.824245816186,17902.486634190664,4327.101463402901,22360.312628214004
168,2016-08-01,12270.0,13469.372660511082,17899.72106661503,3724.8514090580566,21955.369517930485
169,2016-09-01,12066.0,11679.207144542856,17898.71849528638,2895.3123738544464,21172.459757803772
170,2016-10-01,11393.0,11360.517878390883,17898.718465847196,2765.168714540906,21014.482953685947
171,2016-11-01,9243.0,10899.057991894879,17898.420516991624,2585.15354106033,20773.585558988245
172,2016-12-01,18677.0,17425.32588734138,17898.15837722093,6480.568352508246,23224.56625126249
173,2017-01-01,11991.0,12020.728534091435,17897.926273235476,3041.072010963967,21333.98804754499
174,2017-02-01,7891.0,8669.791045222888,17897.73898861757,1830.2788590653197,19369.010277058274
175,2017-03-01,9490.0,9743.085789990177,17897.60870055294,2172.20591072399,20100.343262725917
176,2017-04-01,11602.0,11170.805402041353,17897.479299901413,2691.102121844493,20915.77697342653
177,2017-05-01,11025.0,11980.901403694974,17897.187722665138,3024.6512073014524,21314.541207710256
178,2017-06-01,14257.0,12828.110009696265,17896.82411131331,3409.4955203238037,21691.14600355734
179,2017-07-01,18392.0,15513.845365110412,17896.76663838446,4949.350783034787,22672.990016619093
180,2017-08-01,14680.0,14108.735857869224,17894.59730888195,4077.108596198166,22193.13960314469
181,2017-09-01,13085.0,12349.967367151352,17893.815371058878,3191.027357404378,21479.76596872459
182,2017-10-01,12214.0,11728.034619508182,17893.815360259632,2920.7230362551923,21190.284957322467
183,2017-11-01,12111.0,11359.143658528079,17893.58342688379,2769.6624736838194,21007.42226458594
184,2017-12-01,20777.0,18627.243808290743,17893.379277044205,7746.415142026921,23521.648672718147
185,2018-01-01,12654.0,13123.148385616527,17893.198441654335,3557.4692286030217,21810.18900399232
186,2018-02-01,7413.0,8940.608694900313,17893.052529761222,1916.376070394684,19557.232613648957
187,2018-03-01,11707.0,10290.45807795749,17892.95110161046,2365.682618709887,20425.416745155988
188,2018-04-01,10819.0,12923.532137034179,17892.850281990577,3460.0712734624512,21727.19650690586
189,2018-05-01,13156.0,11980.550195785308,17892.622315386398,3029.34704388583,21309.112132292154
190,2018-06-01,16315.0,14687.899134208661,17892.337731950633,4420.394788712627,22397.01155126206
191,2018-07-01,19241.0,16781.83918232235,17892.292125297452,5920.996369572787,23046.87407201787
192,2018-08-01,16321.0,14941.759211461911,17890.584650283436,4581.0057854194465,22481.956140224975
193,2018-09-01,14843.0,13679.173093447527,17889.971925729158,3847.601651109769,22027.665800069477
194,2018-10-01,14523.0,12864.069517100243,17889.971922240293,3434.8012090027128,21699.221793749155
195,2018-11-01,11483.0,12783.094380114311,17889.790453980913,3396.2787467238923,21664.690895218417
196,2018-12-01,24021.0,19146.00063258966,17889.630668806232,8392.45629896371,23640.035141646436
197,2019-01-01,13755.0,17570.375835288847,17889.489085013414,6634.794866175348,23257.874195513094
198,2019-02-01,9044.0,7930.166480704517,17889.374847473602,1620.117813786463,18775.10800617807
199,2019-03-01,11163.0,12410.873075293619,17889.29548579563,3223.651369733954,21502.00154479341
200,2019-04-01,14413.0,13739.291667378975,17889.216549736066,3880.7878634119415,22050.01338928474
201,2019-05-01,13565.0,14903.972573798474,17889.03757633592,4559.412408845423,22468.01556075339
202,2019-06-01,16192.0,15752.873663310022,17888.81397057545,5129.713434010898,22742.03867748574
203,2019-07-01,24647.0,18258.96734721199,17888.77774726681,7340.755700070092,23431.103866785314
204,2019-08-01,17489.0,23817.36118842989,17887.430165964513,19960.401125684006,24521.001910304072
205,2019-09-01,16212.0,6435.201180030897,17886.948271776462,1228.3023990597367,17353.639746427005
206,2019-10-01,14544.0,17583.9749583292,17886.94827090614,6652.811019012747,23260.07866453395
207,2019-11-01,11907.0,16638.13009404244,17886.80571953957,5811.414649340613,23003.065191308033
208,2019-12-01,17927.0,22246.645927532085,17886.68016753786,14274.954893292183,24259.0137803833
209,2020-01-01,10456.0,13328.085784413048,17886.56888894356,3668.7575342754317,21886.589065904347
210,2020-02-01,7053.0,6172.384220079422,17886.47910553087,1164.7067296996584,17061.708789528402
211,2020-03-01,4164.0,1940.68536023894,17886.41676262558,308.20515315829385,9003.479369544459
212,2020-04-01,0.0,-0.9232778354106274,17886.35472284223,-0.9886014530646644,-0.48360074535419717
213,2020-05-01,0.0,-0.528253470598123,17886.213755376226,-0.929908115232597,2.1747471212015763
214,2020-06-01,0.0,-0.007470032656505476,17886.037519937363,-0.8525173145944057,5.6782229910886945
215,2020-07-01,0.0,3.6604382969602947,17886.00872767447,-0.3073972787079524,30.330620730838408
216,2020-08-01,0.0,-0.5156655628793231,17884.942914137286,-0.9280012421957797,2.2577975349929917
217,2020-09-01,0.0,0.3580363899768204,17884.56282151069,-0.7980842978874927,8.131373419221367
218,2020-10-01,0.0,0.1873856105183207,17884.562821405558,-0.8234580546812964,6.984241947024179
219,2020-11-01,0.0,0.2578682653232083,17884.45048962354,-0.8129697617589249,7.457665062423818
220,2020-12-01,0.0,5.850098796186398,17884.35153278875,0.018766268131640063,44.99719983812655
221,2021-01-01,0.0,0.08579487314048784,17884.263808374508,-0.8385439771622409,6.300424173287756
222,2021-02-01,0.0,0.358152957790872,17884.193030817118,-0.7980371418079534,8.130808917594145
223,2021-03-01,0.0,0.6864310383200745,17884.14390397463,-0.7492130950352868,10.3367230861343
224,2021-04-01,0.0,0.8730352008882003,17884.09499658878,-0.7214562040547688,11.590344062345208
225,2021-05-01,0.0,0.9251408964652967,17883.98367945212,-0.7136941919820639,11.939861541274203
226,2021-06-01,0.0,0.9171644791860369,17883.8444417354,-0.7148646644362091,11.885555663672486
227,2021-07-01,0.0,5.139318735459182,17883.82154184212,-0.08677213174426202,40.222522915504854
228,2021-08-01,0.0,-0.2622628929804458,17882.97715737937,-0.8902445704231432,3.9580846805704715
229,2021-09-01,0.0,-0.004138000758789562,17882.676679238844,-0.8518234341249009,5.691652210045217
230,2021-10-01,0.0,-0.356791076832349,17882.67667923321,-0.9042966508138525,3.3223686193116517
231,2021-11-01,0.0,-0.49895401210247514,17882.587942172366,-0.925446863257374,2.367024461744822
232,2021-12-01,0.0,2.34912210413982,17882.50975789239,-0.5016028063710791,21.490503303662447
233,2022-01-01,0.0,-0.6117982134378297,17882.440437318255,-0.9422343388755137,1.6086271438100153
234,2022-02-01,0.0,-0.6495040035804399,17882.384509315678,-0.9478439836277188,1.355220881608917
235,2022-03-01,0.0,-0.4879978050400433,17882.345701484322,-0.9238092364188121,2.440308590179528
236,2022-04-01,0.0,-0.2805824502354376,17882.3070548967,-0.8929414532984191,3.8336923291329033
237,2022-05-01,0.0,0.24367089120696162,17882.218973661194,-0.8149159808560963,7.354786437626977
238,2022-06-01,0.0,2.0752816833253425,17882.108755689696,-0.5422852194202649,19.649578699774064
239,2022-07-01,0.0,14.627979782702232,17882.090533016322,1.327042687205577,103.63181511443725
240,2022-08-01,6228.0,3.958743622226338,17881.42067891667,-0.2617061516653151,32.272786454606056
241,2022-09-01,8130.0,117.05200331926639,17881.18271307972,16.647036515261572,770.8226643671996
