date,score,z_score
2015-02-01,0.11377499999999999,-0.24865544678305315
2015-03-01,0.059019999999999996,-0.3300418873756651
2015-04-01,0.19005,-0.13528222504619847
2015-05-01,0.29666000000000003,0.023180169832412865
2015-06-01,0.9125,0.9385490964063173
2015-07-01,-0.47773333333333334,-1.1278584023280855
2015-08-01,0.80425,0.7776490472025873
2015-09-01,0.61466,0.4958472889713152
2015-10-01,0.66154,0.5655285296795912
2015-11-01,-0.64225,-1.3723917950440239
2015-12-01,0.4872875,0.3065240416992402
2016-01-01,-0.00045999999999999654,-0.41845144789887867
2016-02-01,0.5423,0.38829322374838765
2016-03-01,0.8726499999999999,0.8793170690551058
2016-04-01,0.8908,0.906294767836147
2016-05-01,0.5719,0.43228991156760616
2016-06-01,0.05864999999999998,-0.33059184597340535
2016-07-01,-0.1173,-0.5921194548177131
2016-08-01,0.278775,-0.0034036396826792378
2016-09-01,-0.44803333333333334,-1.083713077050018
2016-10-01,0.0706,-0.3128296696409843
2016-11-01,0.9488,0.9925044939683997
2016-12-01,0.6416333333333334,0.5359397662047745
2017-01-01,0.4688,0.2790446914945847
2017-02-01,0.7319999999999999,0.6702584831843931
2017-03-01,0.31644,0.05258065919268794
2017-04-01,-0.46530000000000005,-1.109377811611229
2017-05-01,0.93855,0.9772691544364067
2017-06-01,0.21442500000000003,-0.09905184445182501
2017-07-01,0.925,0.9571287787624064
2017-08-01,0.1508,-0.19362242764431772
2017-09-01,0.08174999999999999,-0.296256592979353
2017-10-01,0.5183,0.35262023362469685
2017-11-01,0.6870666666666666,0.6034707183417055
2017-12-01,0.0,-0.4177677155881746
2018-01-01,0.29585,0.021976206415738254
2018-02-01,0.10610000000000001,-0.2600633717496917
2018-03-01,0.857,0.8560553067452825
2018-04-01,0.16576666666666665,-0.17137635463662726
2018-05-01,0.9745,1.0307043208925186
2018-06-01,0.0,-0.4177677155881746
2018-07-01,0.5994,0.47316521275100193
2018-08-01,0.740525,0.6829298265512459
2018-09-01,-0.36210000000000003,-0.9559839540793589
2018-10-01,0.21114999999999998,-0.10391972122912038
2018-11-01,0.2382,-0.06371328861054391
2018-12-01,-0.09809999999999999,-0.5635810627187604
2019-01-01,0.34313333333333335,0.09225695154137066
2019-02-01,0.0,-0.4177677155881746
2019-03-01,0.8476,0.8420833856135037
2019-04-01,-0.09647499999999999,-0.5611657040124689
2019-05-01,0.0572,-0.33274708912671164
2019-06-01,0.1997,-0.12093871026729783
2019-07-01,0.9493,0.9932476812626433
2019-08-01,0.4019,0.1796062315247967
2019-09-01,0.9947,1.0607290875799582
2019-10-01,0.8343,0.8223146035866251
2019-11-01,0.9973,1.0645936615100247
2019-12-01,-0.05425000000000002,-0.4984035370136006
2020-01-01,-0.946,-1.8238780762969848
2020-02-01,0.989,1.0522567524255817
2020-03-01,-0.9269499999999999,-1.7955626403863052
2020-04-01,-0.242,-0.7774703660020563
2020-05-01,0.20520000000000002,-0.11276365003061865
2020-06-01,-0.8126,-1.625595706192804
2020-07-01,0.9796,1.038284831293803
2020-08-01,0.0,-0.4177677155881746
2020-09-01,0.0,-0.4177677155881746
2020-10-01,0.484,0.30163758523958883
2020-11-01,0.0,-0.4177677155881746
2020-12-01,0.0,-0.4177677155881746
2021-01-01,0.9129,0.9391436462417123
2021-02-01,0.19515000000000002,-0.12770171464491414
2021-03-01,0.3919,0.16474248563992563
2021-04-01,0.9209,0.9510346429496093
2021-05-01,0.9747,1.0310015958102159
2021-06-01,0.8059,0.780101565273591
2021-07-01,0.0,-0.4177677155881746
2021-08-01,0.1278,-0.22780904317952136
2021-09-01,0.0,-0.4177677155881746
2021-10-01,0.0,-0.4177677155881746
2021-11-01,0.0,-0.4177677155881746
2021-12-01,0.9587,1.0072196023944222
2022-01-01,-0.9879,-1.886157171554595
2022-02-01,0.0,-0.4177677155881746
2022-03-01,0.9098666666666667,0.9346349766566348
2022-04-01,-0.94,-1.8149598287660622
2022-05-01,-0.9871,-1.8849680718838056
2022-06-01,0.0,-0.4177677155881746
2022-07-01,0.0,-0.4177677155881746
2022-08-01,0.0,-0.4177677155881746
2022-09-01,0.0,-0.4177677155881746
2022-10-01,0.0,-0.4177677155881746
2022-11-01,0.0,-0.4177677155881746
2022-12-01,0.0,-0.4177677155881746
2023-01-01,0.0,-0.4177677155881746
2023-02-01,0.0,-0.4177677155881746
2023-03-01,0.0,-0.4177677155881746
2023-04-01,0.0,-0.4177677155881746
2023-05-01,0.0,-0.4177677155881746
2023-06-01,0.0,-0.4177677155881746
2023-07-01,0.0,-0.4177677155881746
2023-08-01,0.0,-0.4177677155881746
2023-09-01,0.0,-0.4177677155881746
2023-10-01,0.81,0.7861957010863883
2023-11-01,0.0,-0.4177677155881746
2023-12-01,0.0,-0.4177677155881746
2024-01-01,0.0,-0.4177677155881746
2024-02-01,0.0,-0.4177677155881746
2024-03-01,0.0,-0.4177677155881746
2024-04-01,0.0,-0.4177677155881746
2024-05-01,0.0,-0.4177677155881746
2024-06-01,0.0,-0.4177677155881746
2024-07-01,0.992,1.056715876191043
2024-08-01,-0.9882,-1.8866030839311412
2024-09-01,0.0,-0.4177677155881746
2024-10-01,0.0,-0.4177677155881746
2024-11-01,0.0176,-0.39160752283080136
2024-12-01,0.0,-0.4177677155881746
2025-01-01,0.999,1.0671204983104527
