,date,total,train_pred,mean_se,mean_ci_lower,mean_ci_upper
36,2006-12-01,7211.0,5878.703979793141,9338.626377008746,1632.7767045062865,10821.577196357732
37,2007-01-01,6480.0,5684.466277893932,9333.4719871517,1554.124140157494,10695.805179208146
38,2007-02-01,4234.0,6894.228718722477,9329.882758955746,2139.9701892063754,11353.081411033063
39,2007-03-01,5767.0,4325.455008998638,9327.410397711044,1048.9494342291187,9674.773430847625
40,2007-04-01,6328.0,4796.084956266433,9325.737906601471,1213.2829106233378,10063.230763077036
41,2007-05-01,5843.0,4795.367910379279,9324.636630248628,1213.8956837064288,10060.786380145968
42,2007-06-01,6636.0,5753.248142010616,9323.939303751258,1593.064658482058,10724.733221157574
43,2007-07-01,9303.0,7118.871004099927,9323.522428835477,2274.1135200059193,11451.505128961446
44,2007-08-01,7076.0,6665.743721361232,9323.2943277609,2026.556550800517,11233.028519684758
45,2007-09-01,8304.0,8065.650486305188,9323.186791329183,2883.476935509711,11848.666540271093
46,2007-10-01,6785.0,7397.45282984066,9323.149087885793,2439.926401754852,11575.698936168026
47,2007-11-01,6870.0,6429.63240909084,9323.143576383798,1906.8461740030807,11110.680342453405
48,2007-12-01,6870.0,7016.008050883619,9140.884423848442,2464.521758051737,11194.887362160905
49,2008-01-01,6566.0,6332.14699482409,9132.157317554127,2085.6534806629493,10806.146673374975
50,2008-02-01,4804.0,4335.859186232638,9125.906550046102,1199.167262325449,9305.274551471382
51,2008-03-01,6148.0,5765.817971247833,9121.393351430113,1811.005455475017,10433.559267980036
52,2008-04-01,6171.0,5966.476872533879,9118.122080195099,1913.218360411104,10560.533144992763
53,2008-05-01,6502.0,5624.82148039766,9115.74985198818,1749.923991974103,10328.677668541673
54,2008-06-01,8061.0,6488.327077339965,9114.0338787887,2193.312135801157,10873.200342094367
55,2008-07-01,9543.0,8817.539932292804,9112.799223063961,3875.003267041434,11963.24425295037
56,2008-08-01,8799.0,7549.551875228581,9111.918206249647,2854.616957939848,11425.475419277791
57,2008-09-01,9282.0,8887.476156972118,9111.296780987828,3944.0138225232904,11988.49863761179
58,2008-10-01,8419.0,8070.962984006374,9110.86523680476,3239.959034602764,11659.682208927474
59,2008-11-01,7935.0,7374.746727491904,9110.571701062994,2737.754727283658,11340.056755605008
60,2008-12-01,7935.0,7597.118509045137,9039.455494361215,3002.6321369771204,11370.712607641324
61,2009-01-01,8274.0,7080.67977542036,9033.02498617645,2659.7081181674325,11099.914407663302
62,2009-02-01,5902.0,6469.490864073955,9028.262966304881,2293.2667132177785,10746.43120592735
63,2009-03-01,6556.0,6325.275731411327,9024.699932405985,2215.985961763285,10653.181698317187
64,2009-04-01,7487.0,6359.516711405211,9022.012190247062,2238.6727394610557,10670.631273490877
65,2009-05-01,7355.0,6501.624434115923,9019.971212782179,2322.706439019371,10754.45848290876
66,2009-06-01,7503.0,7784.667504502176,9018.41265584263,3175.34084147885,11438.515503065111
67,2009-07-01,11500.0,8963.680001256815,9017.216618040602,4201.59237664418,11945.765571050619
68,2009-08-01,9081.0,8790.434410596026,9016.294630523465,4034.217679061713,11876.303290597843
69,2009-09-01,10449.0,9712.81530142313,9015.580834704328,5030.248917145854,12221.501281618797
70,2009-10-01,10135.0,9259.24086272192,9015.025856992215,4512.31718282199,12057.210640807174
71,2009-11-01,7739.0,8613.281289781491,9014.592472684613,3871.7152522401775,11802.559118470283
72,2009-12-01,8694.0,9050.09468490298,9004.99757991598,4313.0839695105915,11970.116203407268
73,2010-01-01,7821.0,8570.475285076485,9003.022914604286,3854.356259766516,11774.784291124322
74,2010-02-01,5605.0,7691.214689555769,9001.471412141127,3133.1096293875357,11375.654217194515
75,2010-03-01,6469.0,6881.802772464634,9000.241586593913,2579.905861006174,10949.893018579143
76,2010-04-01,6621.0,7365.555506739145,8999.258056044257,2902.010357722595,11209.843137079135
77,2010-05-01,6867.0,6976.308479926402,8998.464310994752,2642.6696492781007,11000.5220988079
78,2010-06-01,8034.0,7603.9223294300045,8997.817657937983,3074.5487183235837,11328.814276249188
79,2010-07-01,10594.0,10031.908941741753,8997.285621554276,5476.586106713499,12320.235726771318
80,2010-08-01,9632.0,8414.981167020367,8996.8433478222,3726.8376279899785,11703.099922806257
81,2010-09-01,9287.0,9888.768787999526,8996.471707280592,5291.160529639762,12271.045189764238
82,2010-10-01,9001.0,9177.02950636995,8996.155896185519,4462.912521471089,12012.49490706765
83,2010-11-01,7613.0,8117.533494242676,8995.884396603024,3476.045206547647,11570.447577604438
84,2010-12-01,9633.0,8925.414147071942,8994.030734980908,4209.089256055347,11912.566065976493
85,2011-01-01,6672.0,8163.0291015623925,8993.96717577243,3516.9596377350567,11589.186557067937
86,2011-02-01,4625.0,6967.386186156343,8993.905492234471,2643.537577537382,10989.85412193225
87,2011-03-01,5303.0,6788.783229079863,8993.845159802855,2530.7178423328264,10888.643551138139
88,2011-04-01,7419.0,6848.507620212524,8993.78572727992,2568.1153433202203,10922.763866531395
89,2011-05-01,6444.0,6867.981745229227,8993.726802537505,2580.461317605616,10933.756392708407
90,2011-06-01,8318.0,8099.772379344938,8993.668041151957,3465.381488607361,11560.20630780168
91,2011-07-01,10729.0,9610.343533745241,8993.609137313846,4953.910077941198,12171.424848484437
92,2011-08-01,9622.0,8824.940394493799,8993.549816522767,4111.394435272471,11871.799953203345
93,2011-09-01,9546.0,9381.334277071179,8993.489829667478,4690.491795317381,12087.677245088138
94,2011-10-01,8637.0,8490.017351779907,8993.428948196251,3799.6538580260526,11732.297652911837
95,2011-11-01,7655.0,8345.083305656599,8993.366960148782,3672.2571165098693,11669.532629899973
96,2011-12-01,9622.0,9128.669526462285,8979.343760175148,4445.919858837473,11981.370381379927
97,2012-01-01,8755.0,8158.248124471638,8979.036877735254,3539.415853373878,11572.612909983995
98,2012-02-01,4700.0,6523.451798033402,8978.820312105752,2390.1772690652633,10711.326598601596
99,2012-03-01,6343.0,6945.703561347649,8978.670008194722,2651.6586866788643,10958.512930251214
100,2012-04-01,7860.0,7936.327495674339,8978.567927475804,3359.9496870190023,11469.262180645996
101,2012-05-01,7474.0,7556.599797234629,8978.50055592028,3071.1252343125234,11283.839100215027
102,2012-06-01,9976.0,8740.54272308754,8978.457788337651,4059.3811681581137,11824.818139227224
103,2012-07-01,11770.0,10989.202588539392,8978.43208999772,7001.027004452682,12614.778744431213
104,2012-08-01,10405.0,9692.863925396376,8978.417864503808,5085.44184719596,12191.360116576925
105,2012-09-01,12182.0,10442.67687228652,8978.410975954821,6101.680798223153,12445.623256873288
106,2012-10-01,9922.0,9854.882801856265,8978.408387232945,5287.083915894633,12248.65147502798
107,2012-11-01,7704.0,9288.107907252814,8978.4078860439,4618.5969894856935,12042.041372497915
108,2012-12-01,11070.0,9676.757504752693,8963.324729377999,5098.1090118484735,12176.018052889764
109,2013-01-01,7612.0,9826.321121676196,8962.5454538877,5285.184351558429,12229.080471192743
110,2013-02-01,4931.0,6831.18211295322,8961.961088139202,2602.4390838203567,10871.644007358413
111,2013-03-01,6977.0,7979.630078736785,8961.523484043262,3423.889377774137,11472.357644170208
112,2013-04-01,8662.0,8463.180355292738,8961.196483326863,3835.4209986497794,11691.849647923056
113,2013-05-01,7670.0,8562.268848836242,8960.952846348066,3925.84160486542,11734.577730939252
114,2013-06-01,11206.0,9595.163101288203,8960.772007583804,5005.4998861142885,12144.643532746006
115,2013-07-01,11855.0,11911.482357004686,8960.638418605142,8988.32309742605,12869.908951919588
116,2013-08-01,10797.0,10564.271448641282,8960.540315203178,6328.840514343182,12476.2184625591
117,2013-09-01,11596.0,11534.369663881,8960.46879438455,8114.439927035688,12766.59035516972
118,2013-10-01,10827.0,10521.326372925749,8960.417120147475,6262.24560637093,12462.403806144877
119,2013-11-01,8123.0,9125.882406751318,8960.380199538107,4481.26267921371,11966.021727722347
120,2013-12-01,9853.0,10334.172819334239,8953.944893310401,5995.165194369986,12398.216547298765
121,2014-01-01,8447.0,8721.3087492985,8953.35332467456,4089.3086708190954,11795.670660137426
122,2014-02-01,5009.0,6156.497451234005,8952.895949179177,2212.0166905750875,10441.11665661009
123,2014-03-01,6376.0,7533.6154396745715,8952.541162156707,3096.2006158354975,11243.041938206467
124,2014-04-01,6804.0,8459.483511379643,8952.26500796646,3848.695119978933,11682.138265745732
125,2014-05-01,7812.0,7981.229996531605,8952.04927079867,3441.596583089273,11463.461218256363
126,2014-06-01,10917.0,9592.465101650092,8951.880062222916,5021.144693815244,12137.819898109645
127,2014-07-01,11446.0,11821.625033945444,8951.746768513123,8786.478078100272,12843.739828256295
128,2014-08-01,11865.0,10596.266368622802,8951.641261578154,6399.231352930751,12482.387141208103
129,2014-09-01,11288.0,10787.95311120312,8951.557304702857,6712.051134999185,12542.840727997864
130,2014-10-01,10533.0,10651.955576308075,8951.490103365602,6488.491274193352,12500.057152067415
131,2014-11-01,7996.0,8920.210584812823,8951.435964735974,4287.764652058319,11876.564998694816
132,2014-12-01,10315.0,9973.09944001554,8950.959586792622,5500.043090692273,12273.836877276077
133,2015-01-01,8524.0,8928.383713603329,8950.799208615106,4297.227588610599,11879.39069062165
134,2015-02-01,5389.0,5491.9084585847895,8950.669322469694,1862.8402988957819,9966.44829518123
135,2015-03-01,4837.0,6853.318763913396,8950.56330326098,2632.871969850344,10869.636986624624
136,2015-04-01,4578.0,7765.593922158454,8950.476029131858,3274.11490456457,11357.42790900509
137,2015-05-01,5787.0,7523.411861132095,8950.40352894491,3092.1706481362585,11235.384500455028
138,2015-06-01,8289.0,9175.025395299628,8950.342714333598,4553.728078522362,11977.810673187721
139,2015-07-01,10031.0,11477.4521854508,8950.291175555938,8014.516726855589,12747.635840375684
140,2015-08-01,8390.0,10583.354288959908,8950.247025645014,6381.960907347696,12477.619116545984
141,2015-09-01,9171.0,10411.163422112464,8950.208781207253,6117.464403540997,12421.741463991055
142,2015-10-01,8533.0,9136.875292233595,8950.17527109446,4513.501128451624,11962.647372834264
143,2015-11-01,7275.0,6906.509266809059,8950.145566316896,2667.7184814579796,10899.79572299511
144,2015-12-01,9148.0,9764.5729406342,8949.476290239621,5235.843877716805,12199.006876132353
145,2016-01-01,8479.0,7100.060102118553,8949.476283706983,2796.402826453473,11008.19353606614
146,2016-02-01,4274.0,3904.7707284260428,8949.476132963655,1166.188050531656,8515.680674027353
147,2016-03-01,4155.0,5000.232608382529,8949.475693622066,1628.4146802562727,9570.545648074089
148,2016-04-01,6083.0,6401.786703211578,8949.474867764151,2357.3104822194664,10594.807097715553
149,2016-05-01,5742.0,5940.650676671038,8949.473591365995,2097.355341389981,10289.826840260663
150,2016-06-01,9158.0,8699.140070283198,8949.471824852919,4075.63071221121,11783.009486675634
151,2016-07-01,10864.0,11076.452613392765,8949.469546026538,7224.534026625469,12630.218568188902
152,2016-08-01,9819.0,9240.809403301455,8949.466744793532,4626.391929594939,12002.892396027319
153,2016-09-01,9672.0,10693.121477205472,8949.463419252317,6559.7655138044975,12512.201215367815
154,2016-10-01,9611.0,8938.372769343323,8949.459572806056,4309.929188512222,11882.392189060305
155,2016-11-01,7511.0,6793.872257126202,8949.455212050236,2596.5966770552727,10833.510950875949
156,2016-12-01,9749.0,9946.873061577731,8947.130555322237,5473.915568716836,12262.42631447282
157,2017-01-01,8957.0,7344.866421294805,8947.059526052946,2968.9539408480878,11138.180200928327
158,2017-02-01,5610.0,3785.3319334898324,8947.007960220677,1122.1032062128509,8377.48099158008
159,2017-03-01,6356.0,5503.821383720884,8946.970897999363,1872.8446608202914,9969.354919791682
160,2017-04-01,8935.0,7738.546397726358,8946.944590411422,3259.2204617590373,11340.24141761714
161,2017-05-01,7179.0,7126.14446460481,8946.926207616694,2817.8421684616987,11019.482366065622
162,2017-06-01,9500.0,10807.188749584975,8946.913617401146,6754.899003923989,12546.904791814995
163,2017-07-01,12055.0,11663.944422015762,8946.905216815234,8429.309167426216,12799.192032725095
164,2017-08-01,8301.0,11123.397097728877,8946.899804161647,7317.472907426413,12643.349767012314
165,2017-09-01,10877.0,11469.955649063351,8946.896481626824,8005.965320255033,12744.518036766405
166,2017-10-01,10611.0,10062.379313672925,8946.894581228576,5628.283976515556,12302.528828962153
167,2017-11-01,8506.0,7178.137417352937,8946.8936085198,2853.261236940154,11048.042817226184
168,2017-12-01,12283.0,10471.272022414363,8944.87677396432,6220.212691516785,12438.838676637146
169,2018-01-01,10130.0,8374.090150516835,8944.7560653452,3786.47812927464,11637.398137256258
170,2018-02-01,6266.0,5230.153748821242,8944.66437022917,1741.1769584477029,9751.68330729208
171,2018-03-01,7116.0,6621.196745806529,8944.594766771235,2495.7254542661003,10723.92996431191
172,2018-04-01,9193.0,7955.09464116601,8944.541982604218,3433.5331365011125,11443.295050247734
173,2018-05-01,8853.0,7840.132052497166,8944.502000249762,3342.2090302817246,11387.645413183956
174,2018-06-01,10573.0,11179.492771520892,8944.471757803243,7428.858958744047,12659.204997762026
175,2018-07-01,13184.0,11858.657233073372,8944.448921488442,8890.320793571947,12852.177015251795
176,2018-08-01,8972.0,12067.435940971909,8944.431712615791,9417.960745886332,12908.213129171736
177,2018-09-01,11426.0,12362.433048850304,8944.418775788543,10241.78427349792,12984.952063311572
178,2018-10-01,10409.0,11611.625147314015,8944.409078455601,8317.43012237706,12783.920196247067
179,2018-11-01,9044.0,9538.229116648869,8944.401834322003,4972.865045933634,12112.72534727738
180,2018-12-01,10468.0,11908.283020250126,8943.749250731,9013.288457121467,12865.48221238794
181,2019-01-01,9548.0,9979.093623615461,8943.676682148374,5523.886384492192,12271.718498730615
182,2019-02-01,5835.0,6378.9349999087835,8943.6198560741,2351.605911755376,10571.984844795319
183,2019-03-01,7026.0,6622.6355604965065,8943.575188906621,2498.0155420975307,10723.413220060846
184,2019-04-01,9445.0,7381.351122526789,8943.53992985663,3000.4095721852223,11153.3898331042
185,2019-05-01,8359.0,8362.85983245102,8943.51196481571,3778.8540404542373,11631.211905114864
186,2019-06-01,10607.0,11275.43765167355,8943.489666894782,7616.9950779471055,12687.188925751821
187,2019-07-01,12612.0,12936.133093154907,8943.471782391576,12174.131902400353,13126.491476689182
188,2019-08-01,12275.0,10912.139556554472,8943.457343709126,6943.026875028459,12578.009270241959
189,2019-09-01,11700.0,11444.228035324155,8943.445602794292,7959.399067984138,12736.145506560431
190,2019-10-01,10880.0,10742.56233383242,8943.43598022312,6654.571687890093,12525.19842475628
191,2019-11-01,9860.0,9014.53470017906,8943.428026229365,4399.450503990949,11908.534601888488
192,2019-12-01,12481.0,10429.721097069945,8943.421094061454,6160.507667609901,12424.51786529669
193,2020-01-01,11933.0,9972.069082761596,8943.408261378408,5515.189329990773,12269.100619793908
194,2020-02-01,6594.0,6128.396601198111,8943.397572098063,2208.170245658867,10408.295990516475
195,2020-03-01,3438.0,4572.857604817481,8943.388581372361,1443.826938327429,9179.685806200981
196,2020-04-01,0.0,-0.6649044333321944,8943.380941275524,-0.9223552090708581,0.44609533304502214
197,2020-05-01,0.0,-0.4790292356689011,8943.37437876714,-0.8792843324863285,1.2481193117613336
198,2020-06-01,0.0,1.16402521528914,8943.368678765493,-0.49851739755336044,8.334418293607008
199,2020-07-01,0.0,0.6785262618977406,8943.363671133011,-0.6110346729828184,6.241100863306422
200,2020-08-01,0.0,1.2691357522991078,8943.359220658596,-0.4741528907683268,8.787485948588474
201,2020-09-01,0.0,0.8643019631056028,8943.355219337185,-0.5679776574099558,7.042108629986181
202,2020-10-01,0.0,0.8696380065245157,8943.351580411454,-0.5667399055060665,7.06509612196534
203,2020-11-01,0.0,0.0027364604352233535,8943.348233766297,-0.7676423259105406,3.3264578273981282
204,2020-12-01,0.0,2.5519859740605204,8943.153425482906,-0.176689601940056,14.313734312796353
205,2021-01-01,0.0,1.0190313309639811,8943.152125314537,-0.5320526352725379,7.708027732354692
206,2021-02-01,0.0,-0.5476182395934419,8943.151348727506,-0.8951617847041482,0.9518777272295957
207,2021-03-01,0.0,-0.6258159624596973,8943.150922705285,-0.913284259505713,0.6145116765908343
208,2021-04-01,0.0,-0.009889598768461516,8943.150719513627,-0.7705373795919969,3.2714197942572776
209,2021-05-01,0.0,-0.1428582552056249,8943.15064550116,-0.8013550037596815,2.6979051984649383
210,2021-06-01,0.0,0.3088572379562182,8943.150632596102,-0.6966606885866149,4.646067851935977
211,2021-07-01,0.0,11.571501980871087,8943.150631856592,1.9154707213917077,53.07709779627801
212,2021-08-01,0.0,-0.46307462946645783,8943.150608586524,-0.8755683624252705,1.3166050497630368
213,2021-09-01,0.0,-0.050419585973279224,8943.150538641641,-0.7799308823519376,3.09661123932335
214,2021-10-01,0.0,0.04253773995507015,8943.15040564148,-0.7583863139845815,3.4975355275205056
215,2021-11-01,0.0,-0.34772657369644067,8943.150198870331,-0.848835567899255,1.814200558591562
216,2021-12-01,0.0,0.5434620080009613,8942.754517977855,-0.6421875256689116,5.655903673409603
217,2022-01-01,0.0,-0.09465901287488054,8942.739188492125,-0.7901252924302908,2.9047062046554135
218,2022-02-01,0.0,-0.640717929714724,8942.727854588533,-0.9167138086377852,0.5497725497584305
219,2022-03-01,0.0,-0.5203005311739264,8942.719526248049,-0.8887981004588357,1.069121779249345
220,2022-04-01,0.0,-0.13980991240167961,8942.71345197731,-0.8005891310077292,2.709948915116915
221,2022-05-01,0.0,-0.21191991275125777,8942.709061954038,-0.8173060268941956,2.3989941771877876
222,2022-06-01,0.0,0.6970467931805486,8942.705924670865,-0.6065662507867178,6.317686129081224
223,2022-07-01,3439.0,121.5384536585101,8942.703713870635,27.6101001279302,511.81916526916416
