,date,ratio,total,seats_arrivals_intl,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper,pred_mean
0,2019-01-01,0.318781449748402,4688,14706.0,0.5984054971580506,0.0369873868201177,0.5228671758247648,0.6739438184913363,0.41524108495573575,0.7815699093603654,8800.151241206291
1,2019-02-01,0.6321355236139631,6157,9740.0,0.5972493545991111,0.035485041730207785,0.5247792312628078,0.6697194779354144,0.4153288151211627,0.7791698940770595,5817.208713795342
2,2019-03-01,0.8485736615865572,8686,10236.0,0.595672428830049,0.03430252801301279,0.5256173206875714,0.6657275369725266,0.41470038103143736,0.7766444766286607,6097.302981504382
3,2019-04-01,0.725765426283561,7704,10615.0,0.6422784824254036,0.04053433436240155,0.5594963278225662,0.7250606370282411,0.4560097275891273,0.82854723726168,6817.786090945659
4,2019-05-01,0.5734525215044696,6800,11858.0,0.6374925203340847,0.03415533244956285,0.5677380256365305,0.7072470150316388,0.45663662897834295,0.8183484116898263,7559.386306121576
5,2019-06-01,0.7023584905660377,8934,12720.0,0.6332620172302055,0.03646090961230125,0.5587989057973136,0.7077251286630973,0.45053840389072486,0.8159856305696861,8055.092859168214
6,2019-07-01,0.4946460440214158,8315,16810.0,0.6129639595488,0.03527495053371791,0.5409228996763993,0.6850050194212007,0.4312139163160471,0.7947140027815529,10303.924160015327
7,2019-08-01,0.610070869078702,8178,13405.0,0.6101333644117475,0.03318214762148295,0.5423663782834712,0.6779003505400237,0.4300347016835675,0.7902320271399275,8178.837749939475
8,2019-09-01,0.6434089414858646,7829,12168.0,0.6062172389660981,0.03615704263535897,0.5323747066905951,0.6800597712416012,0.42374564259990344,0.7886888353322928,7376.451363739482
9,2019-10-01,0.618815592203898,8255,13340.0,0.6269545150152283,0.03301667578911656,0.5595254674524875,0.694383562577969,0.44698273844238035,0.8069262915880762,8363.573230303145
10,2019-11-01,0.6352418558736427,7722,12156.0,0.6253959233920237,0.03378830864660542,0.5563909912980565,0.6944008554859908,0.4448278072672167,0.8059640395168306,7602.31284475344
11,2019-12-01,0.6966935693829732,10704,15364.0,0.6301683786020086,0.03490873312302068,0.5588752344604928,0.7014615227435244,0.448713490794731,0.8116232664092862,9681.90696884126
12,2020-01-01,0.4022602989427634,5517,13715.0,0.5218324993045794,0.042557696448679835,0.4349180880438116,0.6087469105653472,0.3336908537489645,0.7099741448601944,7156.932727962307
13,2020-02-01,0.42888482632541136,4692,10940.0,0.3972452835395825,0.04584793484131833,0.3036113090348642,0.49087925804430077,0.20590661758541898,0.588583949493746,4345.863401923032
14,2020-03-01,0.18230524181870836,1259,6906.0,0.17812284907939685,0.0765018093776713,0.021885310930171042,0.33436038722862266,-0.050467028724716645,0.40671272688351034,1230.1163957423146
15,2020-04-01,0.0,0,837.0,0.0008188559180278832,0.06459730745177904,-0.13110644584196313,0.1327441576780189,-0.211895622084842,0.21353333392089777,0.6853824033893382
16,2020-05-01,0.0,0,660.0,0.012262633508909437,0.03783719191705348,-0.0650112213670727,0.08953648838489157,-0.17162432240412726,0.19614958942194613,8.093338115880229
17,2020-06-01,0.0,0,660.0,0.022875002899497288,0.02940868696197013,-0.037185548458919616,0.08293555425791418,-0.15446769849259773,0.2002177042915923,15.09750191366821
18,2020-07-01,0.0005827505827505828,1,1716.0,-0.0023966776489335873,0.028001925728672817,-0.059584239287995035,0.05479088399012786,-0.17878710004706208,0.1739937447491949,-4.112698845570035
19,2020-08-01,0.0033200531208499337,5,1506.0,-0.00792926639316005,0.031027159214833566,-0.07129517905488776,0.05543664626856766,-0.186418489583308,0.1705599567969879,-11.941475188099036
20,2020-09-01,0.009269988412514484,16,1726.0,-0.0071206066828993775,0.028517757014496367,-0.06536163634909671,0.051120422983297956,-0.18385538380429,0.16961417043849125,-12.290167134684326
21,2020-09-01,0.009269988412514484,16,1726.0,-0.0071206066828993775,0.028517757014496367,-0.06536163634909671,0.051120422983297956,-0.18385538380429,0.16961417043849125,-12.290167134684326
22,2020-10-01,0.006448412698412698,13,2016.0,0.024617076602272636,0.039880421685232044,-0.05682961015115534,0.10606376335570061,-0.16106201939584924,0.21029617260039452,49.628026430181635
23,2020-11-01,0.014738393515106854,20,1357.0,0.01943718255533483,0.02861633768251619,-0.03900517569388317,0.07787954080455284,-0.15736404239884552,0.19623840750951518,26.376256727589364
24,2020-11-01,0.014738393515106854,20,1357.0,0.01943718255533483,0.02861633768251619,-0.03900517569388317,0.07787954080455284,-0.15736404239884552,0.19623840750951518,26.376256727589364
25,2020-12-01,0.013120365088419851,23,1753.0,0.025306979442753286,0.03279798426196186,-0.04167544043765288,0.09228939932315945,-0.15449793840045747,0.20511189728596405,44.36313496314651
26,2021-01-01,0.013533834586466165,18,1330.0,-0.010902929746245904,0.03596545547857557,-0.08435418884846922,0.06254832935597741,-0.19321653694897417,0.17141067745648236,-14.500896562507052
27,2021-02-01,0.02346880366342301,41,1747.0,-0.006615811889837231,0.03989381737062243,-0.08808985628257127,0.0748582325028968,-0.19230690973051978,0.17907528595084532,-11.557823371545643
28,2021-03-01,0.009721048182586645,23,2366.0,-0.011344482406442702,0.036463160433541746,-0.0858121906295581,0.06312322581667269,-0.1940699690676411,0.1713810042547557,-26.841045373643432
29,2021-04-01,0.0011312217194570137,2,1768.0,0.02798622613122481,0.036861773181899204,-0.04729555792859155,0.10326801019104118,-0.15507253743609958,0.2110449896985492,49.479647800005466
30,2021-05-01,0.011097410604192354,18,1622.0,0.030394679193329666,0.03743437590649361,-0.04605651563932889,0.10684587402598822,-0.1531480926581106,0.21393745104476994,49.30016965158072
31,2021-06-01,0.02584493041749503,52,2012.0,0.03227958345447279,0.03495406764697721,-0.03910614613663897,0.10366531304558456,-0.14921170090051789,0.21377086780946347,64.94652191039926
32,2021-07-01,0.018211920529801324,22,1208.0,0.000257479378708958,0.03326747827263632,-0.06768377518809607,0.06819873394551398,-0.1799068289059237,0.1804217876633416,0.31103508948042125
33,2021-08-01,0.011647254575707155,14,1202.0,0.0024054377030102714,0.03400451103416441,-0.0670410385720552,0.07185191397807575,-0.17833187713427498,0.18314275254029552,2.891336119018346
34,2021-09-01,0.002390914524805738,4,1673.0,-0.004591597855611473,0.02772964520493173,-0.061223088480649224,0.05203989276942628,-0.18080252157483634,0.1716193258636134,-7.681743212437995
35,2021-10-01,0.004965859714463066,8,1611.0,0.009666572488136516,0.031958522598211615,-0.055601437958271716,0.07493458293454475,-0.16950674331307647,0.1888398882893495,15.572848278387927
36,2021-11-01,0.0,0,1783.0,0.006508934735261596,0.03805778035500594,-0.07121542183172937,0.08423329130225256,-0.17756778707203674,0.19058565654255993,11.605430632971425
