,date,ym,samoa_rnz_news_count,samoa_rnz_epu_count,samoa_rnz_ratio,samoa_observer_news_count,samoa_observer_epu_count,samoa_observer_ratio,news_total,samoa_rnz_weights,samoa_observer_weights,samoa_rnz_z_score,samoa_observer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
85,2022-03-01,2022-3,9.0,1.0,0.1111111111111111,79.0,8.0,0.10126582278481013,88.0,0.10227272727272728,0.8977272727272727,1.2541098809083955,2.0103074122480336,1.6322086465782144,1.932969028361025,125.50045294280238,158.84696840966868
86,2022-04-01,2022-4,4.0,0.0,0.0,64.0,5.0,0.078125,68.0,0.058823529411764705,0.9411764705882353,0.0,1.5509207574960415,0.7754603787480208,1.4596901247021568,94.77222299913706,75.46800499076627
87,2022-05-01,2022-5,5.0,0.0,0.0,63.0,5.0,0.07936507936507936,68.0,0.07352941176470588,0.9264705882352942,0.0,1.5755385472975658,0.7877692736487829,1.4596901247021565,94.77222299913704,76.66590983188954
88,2022-06-01,2022-6,2.0,0.0,0.0,53.0,4.0,0.07547169811320754,55.0,0.03636363636363636,0.9636363636363636,0.0,1.4982479770527797,0.7491239885263898,1.4437662324326785,93.73834420278283,72.90494067032516
89,2022-07-01,2022-7,5.0,0.0,0.0,46.0,2.0,0.043478260869565216,51.0,0.09803921568627451,0.9019607843137255,0.0,0.8631211172151882,0.4315605586075941,0.7785013998411502,50.545185599539764,41.99958538616558
90,2022-08-01,2022-8,1.0,0.0,0.0,47.0,3.0,0.06382978723404255,48.0,0.020833333333333332,0.9791666666666666,0.0,1.267135257188255,0.6335676285941275,1.240736605996833,80.55638954926648,61.658965779689886
91,2022-09-01,2022-9,0.0,0.0,0.0,53.0,9.0,0.16981132075471697,53.0,0.0,1.0,0.0,3.371057948368754,1.685528974184377,3.371057948368754,218.87019047347877,164.0361165082316
92,2022-10-01,2022-10,1.0,0.0,0.0,57.0,7.0,0.12280701754385964,58.0,0.017241379310344827,0.9827586206896551,0.0,2.4379385942393914,1.2189692971196957,2.395905170200781,155.55716602616977,118.63040784513434
93,2022-11-01,2022-11,1.0,0.0,0.0,67.0,5.0,0.07462686567164178,68.0,0.014705882352941176,0.9852941176470589,0.0,1.4814765444738305,0.7407382722369152,1.4596901247021565,94.77222299913704,72.08884058819464
94,2022-12-01,2022-12,0.0,0.0,0.0,49.0,6.0,0.12244897959183673,49.0,0.0,1.0,0.0,2.430830901544816,1.215415450772408,2.430830901544816,157.82476319856292,118.28454659777245
95,2023-01-01,2023-1,0.0,0.0,0.0,23.0,1.0,0.043478260869565216,23.0,0.0,1.0,0.0,0.8631211172151882,0.4315605586075941,0.8631211172151882,56.039227512533216,41.99958538616558
96,2023-02-01,2023-2,2.0,0.0,0.0,34.0,4.0,0.11764705882352941,36.0,0.05555555555555555,0.9444444444444444,0.0,2.335504199523451,1.1677520997617254,2.2057539662165926,143.21135919869602,113.64593692727158
97,2023-03-01,2023-3,1.0,0.0,0.0,45.0,5.0,0.1111111111111111,46.0,0.021739130434782608,0.9782608695652174,0.0,2.205753966216592,1.102876983108296,2.1578027930379706,140.09806878133304,107.33227376464535
98,2023-04-01,2023-4,0.0,0.0,0.0,49.0,2.0,0.04081632653061224,49.0,0.0,1.0,0.0,0.8102769671816052,0.4051384835908026,0.8102769671816052,52.60825439952097,39.42818219925748
99,2023-05-01,2023-5,1.0,0.0,0.0,59.0,6.0,0.1016949152542373,60.0,0.016666666666666666,0.9833333333333333,0.0,2.018825663994847,1.0094128319974236,1.9851785695949329,128.8902232788264,98.23631836086186
100,2023-06-01,2023-6,1.0,0.0,0.0,74.0,12.0,0.16216216216216217,75.0,0.013333333333333334,0.9866666666666667,0.0,3.219208491235027,1.6096042456175135,3.1762857113518934,206.22435724612228,156.64710225110406
101,2023-07-01,2023-7,2.0,1.0,0.5,63.0,6.0,0.09523809523809523,65.0,0.03076923076923077,0.9692307692307692,5.64349446408778,1.890646256757079,3.7670703604224296,2.0061185092903315,130.24977528292433,366.61226356905377
102,2023-08-01,2023-8,1.0,0.0,0.0,65.0,6.0,0.09230769230769231,66.0,0.015151515151515152,0.9848484848484849,0.0,1.8324725257799384,0.9162362628899692,1.8047077905408484,117.17293025347855,89.16835051216692
103,2023-09-01,2023-9,2.0,0.0,0.0,70.0,7.0,0.1,72.0,0.027777777777777776,0.9722222222222222,0.0,1.9851785695949333,0.9925892847974667,1.9300347204395185,125.309939298859,96.59904638818084
104,2023-10-01,2023-10,0.0,0.0,0.0,60.0,6.0,0.1,60.0,0.0,1.0,0.0,1.9851785695949333,0.9925892847974667,1.9851785695949333,128.89022327882643,96.59904638818084
105,2023-11-01,2023-11,0.0,0.0,0.0,86.0,5.0,0.05813953488372093,86.0,0.0,1.0,0.0,1.1541735869737983,0.5770867934868992,1.1541735869737983,74.93617632489907,56.16223627219816
106,2023-12-01,2023-12,2.0,0.0,0.0,53.0,3.0,0.05660377358490566,55.0,0.03636363636363636,0.9636363636363636,0.0,1.1236859827895849,0.5618429913947924,1.0828246743245091,70.30375815208714,54.678705502743874
