,date,ym,samoa_rnz_news_count,samoa_rnz_epu_count,samoa_rnz_ratio,samoa_observer_news_count,samoa_observer_epu_count,samoa_observer_ratio,news_total,samoa_rnz_weights,samoa_observer_weights,samoa_rnz_z_score,samoa_observer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
17,2016-07-01,2016-7,42.0,0.0,0.0,624.0,4.0,0.00641025641025641,666.0,0.06306306306306306,0.9369369369369369,0.0,0.9636862551157294,0.4818431275578647,0.902913248036359,83.35834071698716,64.11365560045252
18,2016-08-01,2016-8,35.0,0.0,0.0,541.0,0.0,0.0,576.0,0.06076388888888889,0.9392361111111112,0.0,0.0,0.0,0.0,0.0,0.0
19,2016-09-01,2016-9,48.0,0.0,0.0,543.0,4.0,0.007366482504604052,591.0,0.08121827411167512,0.9187817258883249,0.0,1.107440558365037,0.5537202791825185,1.0174961475333588,93.93681035112259,73.67757107676313
20,2016-10-01,2016-10,44.0,0.0,0.0,531.0,1.0,0.0018832391713747645,575.0,0.07652173913043478,0.9234782608695652,0.0,0.2831168659097058,0.1415584329548529,0.261452270953137,24.137676051092804,18.83565023290131
21,2016-11-01,2016-11,45.0,0.0,0.0,504.0,4.0,0.007936507936507936,549.0,0.08196721311475409,0.9180327868852459,0.0,1.1931353634766173,0.5965676817383087,1.0953373828637798,101.12323300093524,79.37881169579836
22,2016-12-01,2016-12,41.0,0.0,0.0,555.0,1.0,0.0018018018018018018,596.0,0.06879194630872483,0.9312080536912751,0.0,0.2708739744109077,0.13543698720545386,0.25224002650680166,23.287187465399942,18.021135628235303
23,2017-01-01,2017-1,39.0,0.0,0.0,454.0,3.0,0.006607929515418502,493.0,0.07910750507099391,0.920892494929006,0.0,0.9934034524100471,0.49670172620502356,0.9148177837609764,84.4573857771503,66.0907286806427
24,2017-02-01,2017-2,44.0,0.0,0.0,490.0,1.0,0.0020408163265306124,534.0,0.08239700374531835,0.9176029962546817,0.0,0.30680623632255877,0.15340311816127938,0.2815263217192019,25.99094331344263,20.411694436062437
25,2017-03-01,2017-3,43.0,0.0,0.0,536.0,3.0,0.005597014925373134,579.0,0.07426597582037997,0.92573402417962,0.0,0.84142755110851,0.420713775554255,0.7789381129432839,71.9127654371936,55.97983362129064
26,2017-04-01,2017-4,35.0,0.0,0.0,505.0,5.0,0.009900990099009901,540.0,0.06481481481481481,0.9351851851851852,0.0,1.4884658989906316,0.7442329494953158,1.3919912573893871,128.5107752720219,99.02703241258014
27,2017-05-01,2017-5,59.0,0.0,0.0,552.0,7.0,0.012681159420289856,611.0,0.09656301145662848,0.9034369885433715,0.0,1.9064228090332909,0.9532114045166454,1.7223328814834313,159.00842243150336,126.83353607915609
28,2017-06-01,2017-6,70.0,0.0,0.0,583.0,4.0,0.00686106346483705,653.0,0.10719754977029096,0.892802450229709,0.0,1.0314583588202662,0.5157291794101331,0.9208885500646481,85.0178482657174,68.62250616583599
29,2017-07-01,2017-7,55.0,0.0,0.0,576.0,2.0,0.003472222222222222,631.0,0.08716323296354993,0.9128367670364501,0.0,0.5219967215210201,0.26099836076051003,0.4764977996768741,43.99101023574759,34.72823011691178
30,2017-08-01,2017-8,59.0,0.0,0.0,506.0,7.0,0.01383399209486166,565.0,0.10442477876106195,0.8955752212389381,0.0,2.0797339734908626,1.0398669867454313,1.8625582134272152,171.9542408949532,138.36385754089756
31,2017-09-01,2017-9,46.0,1.0,0.021739130434782608,560.0,6.0,0.010714285714285714,606.0,0.07590759075907591,0.9240924092409241,3.341977054948644,1.6107327406934335,2.4763548978210386,1.742147325603895,160.83772240877516,329.5017734673934
32,2017-10-01,2017-10,54.0,0.0,0.0,575.0,5.0,0.008695652173913044,629.0,0.08585055643879173,0.9141494435612083,0.0,1.307261354765685,0.6536306773828425,1.1950322400481224,110.32721565483597,86.9715675971356
33,2017-11-01,2017-11,65.0,0.0,0.0,591.0,3.0,0.005076142131979695,656.0,0.09908536585365854,0.9009146341463414,0.0,0.7631221106500191,0.38156105532500956,0.6875078771252459,63.4717853477669,50.770204434876106
