,date,score,z_score
0,2016-01-01,0.5169944444444444,0.2026881154954058
1,2016-02-01,0.46421111111111113,-0.015587926866400155
2,2016-03-01,0.8295,1.4949989942338497
3,2016-04-01,0.7720272727272728,1.2573308012531677
4,2016-05-01,0.39503333333333335,-0.301660264461307
5,2016-06-01,0.08622692307692309,-1.5786739888703782
6,2016-07-01,0.32045999999999997,-0.6100449578442138
7,2016-08-01,0.33937272727272727,-0.5318347540041296
8,2016-09-01,0.40959999999999996,-0.2414224175954346
9,2016-10-01,0.15437142857142858,-1.2968745641521655
10,2016-11-01,0.32828333333333337,-0.5776929609119016
11,2016-12-01,0.7592375,1.2044409817340758
12,2017-01-01,0.61804,0.6205439531635464
13,2017-02-01,0.32195454545454544,-0.6038645321994772
14,2017-03-01,0.3472,-0.49946646641217013
15,2017-04-01,0.5835571428571429,0.4779462597034189
16,2017-05-01,0.59638125,0.5309780630624328
17,2017-06-01,0.627311111111111,0.6588829763709328
18,2017-07-01,0.7192500000000001,1.0390798214446655
19,2017-08-01,0.48139130434782607,0.05545769208000725
20,2017-09-01,0.5324461538461539,0.26658589843060987
21,2017-10-01,0.58683125,0.49148574469384604
22,2017-11-01,0.22990000000000002,-0.9845396543320916
23,2017-12-01,0.6087111111111111,0.581966000281329
24,2018-01-01,0.5143375,0.19170079655429087
25,2018-02-01,0.0606,-1.684649549599293
26,2018-03-01,0.424775,-0.17866891694168496
27,2018-04-01,0.4234,-0.1843549837225025
28,2018-05-01,0.10136428571428571,-1.516076130803836
29,2018-06-01,0.36461176470588236,-0.4274632250379679
30,2018-07-01,-0.11221111111111111,-2.3992790174138747
31,2018-08-01,0.5991928571428572,0.542604961953858
32,2018-09-01,0.03196111111111112,-1.8030805566906634
33,2018-10-01,0.5848375,0.4832409478616606
34,2018-11-01,0.2526375,-0.890512786383846
35,2018-12-01,-0.03383333333333333,-2.0751617239036797
36,2019-01-01,0.5328071428571428,0.26807870397506384
37,2019-02-01,0.2959866666666667,-0.7112500543406065
38,2019-03-01,0.5018368421052631,0.1400065597589256
39,2019-04-01,0.3335769230769231,-0.5558022665175003
40,2019-05-01,0.32023684210526315,-0.6109677874384976
41,2019-06-01,0.43579999999999997,-0.1330769996627667
42,2019-07-01,0.7746083333333332,1.2680043161414565
43,2019-08-01,0.6395846153846154,0.7096378599591472
44,2019-09-01,0.7632333333333333,1.2209650364092393
45,2019-10-01,0.6299222222222222,0.6696807597526873
46,2019-11-01,0.6570199999999999,0.781738777248103
47,2019-12-01,0.490625,0.09364199034328362
48,2020-01-01,0.6171636363636364,0.6169199079558054
49,2020-02-01,0.5698875,0.4214178944993176
50,2020-03-01,0.357675,-0.4561489758455786
51,2020-04-01,0.4005,-0.2790538413812083
52,2020-05-01,0.47826551724137933,0.042531558094644054
53,2020-06-01,0.34134705882352945,-0.5236702586984306
54,2020-07-01,0.28236111111111106,-0.7675961043876086
55,2020-08-01,0.7822625,1.2996567545546742
56,2020-09-01,0.44895882352941174,-0.07866103650260094
57,2020-10-01,0.48712941176470587,0.07918660987483105
58,2020-11-01,0.3893894736842105,-0.324999437455106
59,2020-12-01,0.6009727272727272,0.549965296804493
60,2021-01-01,0.5047,0.15184663757237932
61,2021-02-01,0.13367857142857142,-1.3824461769523122
62,2021-03-01,0.16258823529411767,-1.2628954283337799
63,2021-04-01,0.5520538461538462,0.34767000597916264
64,2021-05-01,-0.01601176470588234,-2.001463811645783
65,2021-06-01,0.4442615384615385,-0.09808581947312034
66,2021-07-01,0.49505294117647064,0.11195294978397
67,2021-08-01,0.25838,-0.8667657038465046
68,2021-09-01,0.340325,-0.5278968003162577
69,2021-10-01,0.2757642857142857,-0.794876096931421
70,2021-11-01,0.1825153846153846,-1.1804902633941101
71,2021-12-01,0.9389249999999999,1.9475065269545435
72,2022-01-01,-0.1882,-2.713517487830124
73,2022-02-01,-0.023535714285714295,-2.0325777605668214
74,2022-03-01,0.3783142857142857,-0.3707988981148143
75,2022-04-01,0.4029833333333333,-0.26878446016494423
76,2022-05-01,0.8252176470588236,1.4772900889228977
77,2022-06-01,0.7380227272727272,1.1167110803034295
78,2022-07-01,0.6830571428571428,0.8894107285698482
79,2022-08-01,0.9653142857142857,2.056634702132363
80,2022-09-01,0.71998125,1.0421037751417364
81,2022-10-01,0.8728,1.6740584063134116
82,2022-11-01,0.5386785714285715,0.29235894757938613
83,2022-12-01,0.3049,-0.674390557196592
84,2023-01-01,0.41525833333333334,-0.2180233912671006
85,2023-02-01,0.573615,0.4368323046269519
86,2023-03-01,0.6628714285714287,0.8059363144265229
87,2023-04-01,0.6957625000000001,0.9419514625250649
88,2023-05-01,0.8822333333333333,1.7130682705308988
89,2023-06-01,0.8271173913043479,1.485146141756734
90,2023-07-01,0.6988368421052632,0.954664854901505
91,2023-08-01,0.58822,0.49722867214247146
92,2023-09-01,0.33065263157894736,-0.5678951514222762
93,2023-10-01,0.49008235294117647,0.09139797040518567
94,2023-11-01,0.8405652173913043,1.5407572233474638
95,2023-12-01,0.4600375,-0.03284714977181096
