date,score,z_score
2022-11-01,0.27585000000000004,-0.604853970972211
2022-12-01,-0.24266666666666667,-1.38199464728483
2023-01-01,0.9681500000000001,0.43274910873186645
2023-02-01,0.9447000000000001,0.39760279612308325
2023-03-01,0.488825,-0.28565201242826216
2023-04-01,0.9572,0.4163375043367203
2023-05-01,0.7295,0.07506605951710675
2023-06-01,0.9539,0.41139154136831996
2023-07-01,0.3881888888888889,-0.4364830666220085
2023-08-01,0.7421625000000001,0.09404431893752117
2023-09-01,0.6747705882352941,-0.0069611052921543055
2023-10-01,0.7157250000000001,0.05442041106567869
2023-11-01,0.7414000000000001,0.09290150173648931
2023-12-01,0.6129,-0.09969129869970024
2024-01-01,0.7481,0.10294330533899869
2024-02-01,0.7248,0.06802180922877914
2024-03-01,0.9212733333333334,0.3624914549696321
2024-04-01,0.4522964285714286,-0.34040018260228505
2024-05-01,0.778333962264151,0.14825726223187738
2024-06-01,0.64466,-0.05209015207049106
2024-07-01,0.58174,-0.14639317933465476
2024-08-01,0.661896875,-0.02625592617929611
2024-09-01,0.38796415094339626,-0.4368198986086755
2024-10-01,0.5786820359281437,-0.15097638450377587
2024-11-01,0.6326537974683544,-0.07008476816522803
2024-12-01,0.5996816326530612,-0.11950267912414561
2025-01-01,0.646952027027027,-0.04865491546496135
2025-02-01,0.7505749999999999,0.10665277756529867
2025-03-01,0.7053591549295775,0.03888432444310781
2025-04-01,0.8573410194174756,0.26667119523873245
2025-05-01,0.8135452261306533,0.20103108258166172
2025-06-01,0.6443801282051282,-0.05250961738362302
2025-07-01,0.6083602150537635,-0.10649542240533251
2025-08-01,0.6364830188679246,-0.064345620516719
2025-09-01,0.6044162790697675,-0.11240650159520682
