FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,114.285057068,299.001037598,183.389007568,247.948699951,169.875030518,190.774978638,206.926483154,207.70854187,334.089691162,321.399963379,282.422607422,150.431793213,418.080322266,271.345947266,320.353912354,230.240844727,300.785491943,114.384033203,260.44442749,109.311286926,159.399719238,235.953857422,166.916000366
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,114.285057068,358.245666504,286.699645996,233.379730225,153.351501465,180.492019653,237.021133423,220.056304932,334.089691162,267.639038086,247.531784058,129.496643066,379.979431152,228.115509033,324.432525635,202.319625854,219.361495972,175.526046753,238.987350464,123.106956482,174.638473511,195.90057373,169.829483032
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,107.149368286,294.116210938,183.389007568,233.379730225,161.319915771,276.903198242,223.362030029,208.570632935,260.150482178,325.965576172,282.422607422,141.099838257,221.649124146,226.578781128,399.464874268,196.326568604,297.33001709,122.386940002,177.126251221,123.200920105,223.749786377,195.90057373,169.829483032
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,112.367393494,385.879089355,337.065673828,241.785888672,229.990524292,196.991897583,278.860534668,224.706039429,253.457183838,229.670349121,250.585693359,122.653701782,383.549285889,188.101379395,324.432525635,154.813919067,207.182113647,175.526046753,226.946136475,143.793319702,191.777404785,150.163711548,102.480667114
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,464.263427734,388.563415527,213.735275269,203.666015625,170.994186401,242.815597534,167.910827637,221.760467529,303.393768311,324.617584229,235.211700439,167.609664917,383.245422363,271.345947266,315.490722656,274.468505859,300.785491943,150.678497314,218.301925659,159.425598145,149.137573242,239.646820068,138.454666138
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,311.13269043,433.525665283,364.421630859,389.582061768,429.783813477,771.351074219,456.019592285,457.988220215,508.512695312,411.074584961,366.87121582,387.40234375,329.161834717,756.298461914,250.268814087,244.706115723,270.340545654,294.655181885,307.810974121,273.153259277,424.578063965,635.523681641,702.886535645
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,331.511688232,403.570526123,344.841369629,743.317932129,345.000305176,347.71081543,491.344543457,323.197570801,406.833251953,456.444885254,267.409301758,291.482391357,253.029998779,347.840942383,269.444702148,278.580963135,267.404754639,273.812744141,304.068939209,254.665145874,253.51322937,312.915710449,277.300537109
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,331.511688232,403.570526123,278.31854248,322.752441406,238.720504761,314.646789551,246.993103027,295.989990234,482.805511475,456.444885254,280.140167236,254.274215698,297.67276001,269.944641113,268.934936523,220.200622559,274.912811279,226.439147949,217.274765015,384.806182861,294.937438965,240.434051514,329.345092773
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,220.927352905,360.367858887,332.543395996,434.956390381,331.73928833,346.933990479,355.679199219,330.562225342,295.990692139,344.939453125,319.440582275,241.989074707,374.99911499,287.438293457,334.034851074,240.617126465,234.993118286,220.00453186,184.917358398,189.590820312,283.608459473,265.19631958,396.75769043
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,194.01272583,257.268951416,252.450241089,208.722106934,235.969467163,335.73815918,276.775085449,225.51663208,264.507629395,239.757598877,162.134887695,323.38848877,176.58605957,282.623840332,307.741760254,129.359420776,188.02154541,208.94670105,160.392791748,256.604766846,294.740631104,148.679458618,188.958068848
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,346.35357666,275.792724609,339.614562988,730.107116699,282.145233154,376.679168701,408.384918213,485.274658203,385.255126953,421.830718994,267.409301758,377.35635376,338.690612793,416.059143066,271.908233643,194.306167603,268.779510498,208.94670105,308.907226562,266.957275391,229.731384277,265.723205566,294.449066162
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,286.210021973,386.49710083,210.896331787,243.2628479,239.241333008,227.578781128,250.200973511,339.939086914,269.652954102,292.738525391,406.107727051,352.022674561,188.380554199,268.38482666,261.787872314,211.502624512,228.972183228,174.957077026,126.268669128,194.242828369,167.724609375,212.165863037,141.067306519
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,196.702575684,155.691604614,234.58631897,194.466690063,215.362579346,289.557800293,236.249191284,183.816436768,235.39906311,273.801361084,194.480453491,181.075592041,204.606262207,196.957748413,211.370727539,124.496704102,113.508277893,211.824996948,171.495239258,199.588745117,160.515289307,141.185440063,149.475708008
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,162.38092041,175.876815796,257.064605713,194.466690063,255.336486816,374.582061768,236.249191284,209.11656189,217.024810791,409.302825928,240.931945801,207.615112305,234.748443604,175.177764893,325.149749756,181.990188599,176.068832397,211.824996948,102.110481262,210.550842285,138.164306641,124.581893921,148.701583862
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,158.684707642,175.316925049,183.222961426,201.094512939,190.524261475,423.160369873,313.61605835,284.868103027,211.891448975,218.524856567,281.457275391,179.88671875,231.948364258,258.278778076,325.149749756,247.716079712,228.972183228,155.193313599,124.13772583,213.50402832,232.337936401,237.261413574,132.513748169
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,77.3573989868,175.876815796,198.444458008,101.952667236,200.115905762,185.724655151,131.574188232,167.200256348,109.616607666,232.606399536,114.136695862,224.972869873,176.588745117,137.897567749,99.190826416,161.934326172,100.739295959,75.0078735352,102.610359192,127.842567444,270.633117676,105.582626343,127.007850647
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,268.018554688,386.49710083,233.249389648,233.559875488,316.262176514,258.095794678,210.969421387,341.348419189,288.106231689,381.858856201,454.365966797,268.152038574,339.468170166,451.263946533,363.9609375,255.14050293,277.05456543,250.141525269,133.159362793,382.572845459,195.701904297,238.661956787,224.052032471
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,607.16583252,305.443786621,428.402008057,422.481292725,443.553283691,358.581359863,422.248199463,368.424407959,341.975402832,460.359710693,436.396728516,400.277770996,348.561950684,593.893493652,646.145263672,357.675140381,240.85925293,299.76385498,300.037231445,215.932159424,259.143096924,247.678421021,295.924285889
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,295.153045654,458.208496094,357.595062256,335.138580322,508.919036865,287.561126709,270.048034668,289.765655518,311.216064453,525.400878906,641.430908203,439.304046631,418.598693848,327.950561523,308.783477783,283.02142334,376.786743164,268.524963379,369.874176025,372.662353516,295.479400635,371.487335205,290.441162109
29,79985,PNG-20190510-05-4,PG0504,Esa'ala District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1901.85356,288.540740967,307.933898926,333.637939453,217.02243042,418.559875488,230.226104736,255.083847046,289.307281494,298.447509766,243.358230591,468.732849121,272.507415771,302.790740967,331.74130249,188.390151978,265.764862061,219.287475586,240.708389282,200.709411621,245.02015686,282.082794189,179.458236694,194.723602295
