FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,67.4896697998,83.3569641113,96.4080886841,126.955856323,99.7549362183,108.554153442,107.135009766,100.126464844,135.49798584,147.745986938,117.081436157,91.1403503418,105.615875244,90.2208938599,104.427848816,99.9517745972,160.401046753,79.8410415649,143.642410278,79.8059616089,107.655860901,139.606674194,81.2149658203
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,77.6448287964,103.824645996,133.582931519,146.90562439,116.53062439,121.256416321,149.917037964,144.142303467,154.106765747,163.30255127,145.729217529,72.7716522217,157.833938599,113.987319946,182.638214111,103.530990601,152.433288574,89.1942977905,118.228874207,92.5883636475,98.4020767212,90.7850646973,81.7299804688
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,65.7137298584,65.4441146851,73.9681625366,122.094032288,100.22013092,119.545280457,93.4642791748,96.4111328125,95.9882583618,120.227729797,109.682342529,72.2393875122,88.4370422363,90.2208938599,74.9097213745,69.19921875,106.032073975,79.8410415649,88.782371521,91.8817596436,97.8667373657,86.9605712891,84.2392578125
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,59.7501296997,120.101600647,90.0470352173,104.896476746,101.228858948,121.256416321,130.838409424,112.635559082,124.398361206,142.231567383,112.841415405,72.7716522217,116.004013062,120.040649414,103.177566528,69.48462677,126.811683655,83.0544052124,85.4412689209,92.5883636475,113.967704773,76.8502731323,85.0790939331
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,76.7169876099,93.9310760498,82.6116867065,103.95450592,99.3426055908,108.907958984,73.8267440796,96.4111328125,182.820159912,145.793014526,67.0685043335,86.6684799194,121.637001038,85.8697814941,104.427848816,139.058105469,140.876068115,71.7871170044,116.192771912,79.8059616089,106.39881897,124.639068604,86.7222366333
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,40.5757446289,34.0036621094,42.3955459595,83.1411514282,71.6301956177,53.6942520142,48.6568450928,68.3127746582,58.1060829163,57.4925842285,60.3482627869,69.7642745972,49.2513160706,41.4151496887,69.727645874,66.0117034912,68.9471740723,46.1710853577,44.5486793518,27.2566585541,60.9363327026,80.8720245361,74.6984024048
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,41.8734359741,66.9651412964,57.9541015625,63.3469390869,45.716091156,70.4006195068,60.631111145,54.1911125183,45.4183540344,50.115070343,62.0366096497,67.2367324829,55.2497444153,50.9458961487,49.2122421265,47.2414169312,51.1615600586,54.3661842346,55.3583984375,48.8236618042,41.7075958252,52.7173309326,49.9299736023
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,64.7198410034,60.210521698,63.5099029541,65.0495834351,50.7415313721,62.009967804,75.9677200317,54.2234764099,55.1351318359,53.6486206055,63.8599472046,55.4713020325,58.1639213562,56.9637184143,55.7996673584,46.633644104,52.1212348938,64.547996521,63.444065094,57.6585578918,45.0426292419,52.7173309326,66.1153335571
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,36.8384475708,70.0545349121,56.6601142883,47.5031814575,47.2887878418,63.9941864014,52.0566177368,66.3139266968,58.9616775513,64.3814697266,56.5730018616,61.1963500977,50.1474838257,64.5228042603,46.8688926697,39.3205299377,52.0907745361,49.4709510803,49.3006362915,48.0832977295,41.145690918,54.1341323853,45.115272522
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,41.301864624,42.0985984802,49.5975074768,41.8499565125,64.8250350952,62.4028816223,53.9963722229,50.6194152832,50.3890228271,61.8302192688,51.7246246338,57.4023399353,51.6538047791,45.5320320129,60.4767570496,48.7698287964,48.740688324,41.3719215393,45.1405410767,49.9728393555,39.863319397,32.1251831055,53.9792327881
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,48.5802001953,51.8981933594,70.3364181519,53.5608940125,71.8015289307,74.9050598145,59.4237632751,66.1611709595,69.7719802856,67.8508682251,65.050201416,71.1075134277,56.3018188477,63.7573471069,62.8785514832,54.0058174133,55.6755104065,59.8604660034,49.8180999756,62.3339691162,49.5946273804,51.6298866272,59.4674873352
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,37.7724227905,56.2219085693,54.8121414185,62.6065635681,84.6778030396,65.7824020386,47.9415359497,54.9009971619,67.0761795044,46.0042304993,41.160987854,52.223690033,59.0675621033,52.6769828796,58.1443557739,52.0215339661,46.4552536011,47.4128456116,50.5628166199,59.0850219727,53.1590690613,35.4813308716,39.0958938599
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,57.3916130066,42.0985984802,51.8214035034,63.4107894897,53.8543663025,56.0568466187,53.0073699951,48.0417098999,35.2181739807,52.6681175232,34.4264678955,56.877986908,53.1964302063,33.6262321472,44.1219902039,54.1335144043,58.8876953125,40.0768547058,44.0273361206,43.7457313538,42.1674194336,32.9086151123,45.1046104431
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,27.6078090668,50.2771530151,51.8214035034,50.3299102783,73.9790115356,51.694103241,48.8829193115,57.6085739136,45.5660438538,48.2014045715,38.8501319885,56.877986908,48.3406066895,45.5320320129,46.5911140442,51.4648399353,44.8503875732,38.464466095,46.3050765991,50.3769340515,55.7351226807,36.0606613159,40.6984367371
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,32.5225601196,62.3474769592,52.1798858643,50.3616867065,60.7488861084,56.6248168945,46.489730835,57.4949302673,65.8712387085,58.269908905,46.0770111084,66.4405822754,56.4032402039,81.607711792,54.6736869812,50.5119743347,44.8503875732,44.6947784424,45.6414146423,66.1478424072,55.5415725708,36.2629470825,42.9930038452
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,32.4880104065,88.4064483643,66.3350524902,60.6436462402,108.416870117,73.4151306152,66.7794494629,60.302822113,45.6802940369,88.9352798462,49.0212173462,112.992912292,61.3337402344,70.1103210449,70.2366256714,82.0668945312,59.4215049744,51.6500205994,56.1205482483,101.372680664,82.8557739258,60.2088356018,45.4927062988
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,42.363697052,47.1133117676,49.8754348755,55.7899017334,47.5682868958,65.739654541,43.1423797607,64.4730987549,67.0761795044,54.3978271484,46.1130561829,56.9357528687,53.9297599792,75.2897262573,58.1443557739,38.7803268433,50.0590667725,42.2962837219,50.5628166199,59.0850219727,53.1590690613,44.7582092285,46.9569168091
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,40.0296669006,50.5510826111,60.8022575378,45.7932319641,62.067565918,53.4258270264,96.3716506958,76.2407836914,72.1335906982,75.8147583008,67.9335403442,44.425693512,74.9202651978,40.8062362671,77.5817871094,54.7422790527,55.3961334229,52.0303535461,68.051399231,42.5836257935,41.4397850037,65.4970397949,66.2487335205
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,49.2101287842,60.4559822083,71.1282806396,66.3236999512,124.21031189,92.1773605347,73.1188354492,69.7598342896,88.7989425659,99.0987167358,79.7256088257,81.0479278564,88.9473724365,98.3277359009,102.194374084,98.4016113281,99.1902008057,70.4080276489,73.6934967041,80.4049835205,73.1347808838,80.9568862915,74.6257019043
