FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,1640.57490739,2855.29734829,2995.52456892,2390.06949112,2198.20500176,2848.59000584,2541.68935337,3382.37851757,3168.44604444,3275.79684983,2887.14014356,3067.26215259,3689.12534433,2695.13824422,2481.81333637,1805.23375467,2960.60490428,2627.96410409,3033.44140535,2617.8256126,2818.752988,2756.76456004,2689.80668772
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,1589.1958301,2975.65734227,2933.04077151,2443.93030487,2326.88845111,2693.61202534,2506.15840517,3320.80169883,3247.48069941,3272.26899263,2636.80455542,2929.71642465,3583.01356759,2516.06752452,2518.38246402,1787.38642968,2818.73269411,2632.53382982,2828.69662129,2579.04892875,2666.70049045,2726.32142048,2657.97618678
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,1481.02231826,2625.49611455,2855.35405054,2378.95969811,2237.2102199,2778.9138684,2423.53656507,3256.74079042,3034.89751963,3007.09919639,2629.3033511,2816.08272193,3288.24869275,2693.83090966,2420.66308067,1628.72524751,2787.32380324,2603.03554741,2756.3930293,2600.56425179,2867.4769109,2694.52004924,2488.79206774
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,1501.23491781,2857.53108381,2783.1937643,2316.04631498,2171.28116103,2501.13654769,2395.9221664,3202.79922889,3142.21286036,3118.81398384,2258.5899616,2915.82433364,3450.4165393,2261.69733599,2257.51093829,1711.7375686,2634.57751742,2474.14388401,2747.70197243,2425.53856708,2343.15108739,2581.24001529,2631.90925588
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,1645.15333674,2804.89545607,2965.74762731,2379.5905132,2143.38470781,3047.90576805,2424.741532,3193.42479789,3046.54161715,3309.71173424,2928.22634302,3007.54338314,3305.40884839,2731.43895807,2465.5269957,1810.25705886,2850.7291785,2616.92555417,2988.53925575,2620.42199652,2871.53291732,2703.79105699,2531.19491467
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,694.456916088,1454.02651447,1795.28231166,1534.77595854,1270.46042077,1559.13837985,1540.72865125,1574.7783612,2529.27778736,2160.89115991,1333.62624838,1846.59935862,2020.01079294,1784.38058141,1408.11920184,1615.41838201,1410.62963181,912.577649612,1235.91456326,845.63955565,1427.02470994,2092.09455689,2117.71220445
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,1633.39113349,3606.60549271,3087.67140187,3318.20828865,2670.29224687,3330.71779879,3256.59395984,3568.41662393,3982.91403689,3429.88653649,4454.90493588,3521.46947839,3777.55022785,3512.04846264,2919.90315121,2229.18862312,3625.16430666,3811.26920009,3249.23423824,3080.30712259,3227.84145745,3856.96073491,4375.87743575
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,2699.68814022,4878.22892424,3991.56309617,4466.02651665,3602.16254612,4335.17825356,4301.38182075,4543.16561216,5659.64604204,4476.73545433,5547.10841769,4996.57246436,5468.75050726,4624.37530547,4397.28438845,3014.85808909,5041.11254484,5615.03107022,4706.11234163,4271.13134573,4674.06680121,4883.1456152,6228.84193713
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,792.640252187,2395.01409275,2092.71540808,1921.57945333,1751.40847628,2106.04737171,2262.41868462,2217.03460003,2100.78373255,2279.35561659,2691.38158649,2157.88256973,2167.50211911,2259.21846323,1752.59052852,1454.59551158,1946.59961541,1916.50539324,1745.82624614,1674.39978651,1733.15368079,2111.10500772,2221.56492856
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,1602.40324875,2454.99318736,2321.41453393,2518.9068696,2460.85624524,2848.15261901,2397.93558836,2859.14206169,2875.50617323,2449.60711941,2584.23116597,2730.58462828,2569.47340996,2634.79800784,2660.12663632,1965.5368079,2706.15857342,2552.53919272,2222.14629766,2408.96135081,2681.54059982,2509.22741027,3056.45894078
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,2252.46888551,4068.5386302,3713.6889832,3847.5164166,3186.06193252,3775.76953264,3754.40581434,4469.86719885,5153.21722908,3870.83254621,4875.7411154,4598.73632998,4478.65511002,4533.03241911,3903.77606065,2750.53844691,4354.95348957,4371.98983505,3700.13732429,3742.06083403,3999.01533442,4588.08766081,5872.00113476
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,1088.55647424,2218.34303985,1962.48340415,2202.66567927,1904.65151298,2210.25692695,1884.59167106,2267.7298118,2773.60368453,2208.56606715,2130.71801173,2223.3419185,2354.97493429,2437.13637727,1891.96837969,1480.2279248,1867.31423107,2254.98814798,2111.21781348,2217.67210799,2334.94852429,1778.29215592,2179.44156124
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,1520.6261607,2313.98353425,2271.3851327,2574.40608306,2360.21612434,2886.52763301,2402.48361913,2599.07799311,2890.10402323,2477.84921698,2625.08361046,3024.15298571,2794.58530636,2716.88417285,2518.70855101,2251.83353179,2611.80652184,2489.36160121,2408.03263268,2618.59004472,2823.1744712,2526.74624128,2360.6282605
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,1166.68908154,2268.65787569,1903.51255366,2020.08940596,2017.19842146,2358.82068753,2025.83452344,2397.56759212,2241.98441801,2111.95662438,2156.6054007,2370.08277818,2432.35986369,2288.57135783,1912.40611315,1897.19736512,1953.86068271,2017.91072421,2108.0306995,2255.51452263,2363.93791492,2282.02694952,2415.17120059
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,1008.87931957,2195.79731122,1858.95241604,1963.81066272,1892.75940403,2051.98034896,1972.23968931,2273.67878883,2298.6276847,2148.70386598,2088.28025537,2406.29584789,2512.40655565,2188.53072174,1709.50737259,1753.52570116,1665.94869818,2017.0161056,2069.22188532,2243.98061203,2206.36454159,1954.86690739,2412.75376901
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,721.156937639,2117.90265697,1506.421056,1589.67039809,1786.0586043,1891.25318804,1591.77644643,1644.69652423,1642.7977133,2031.00444864,1420.60488031,1727.37690564,1909.65349456,1733.23732535,1517.54605953,1802.30042277,1345.61556544,1614.5634268,1867.38429291,1990.77328213,2018.35095516,1769.16535434,1695.24840197
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,1126.861222,1986.6637747,1870.10115464,2027.72939699,1792.43804636,2136.66099464,1674.46826521,2411.78569462,2845.58452837,2120.31433177,2246.2331544,2222.25064451,2262.52364289,2493.49737919,2038.05693207,1715.80552058,2043.65387737,2544.0968368,2254.90915832,2189.40798209,2446.82510756,1930.62329878,2189.80493147
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,1695.62645658,2673.34982035,2345.22139706,2038.13009645,2446.51639495,2299.79983036,2816.84891364,2798.51527139,3588.26649695,2685.02282866,2626.80048282,2851.90486457,3068.03457593,2579.11626584,2635.70956724,2005.75957478,2259.20432903,2595.07771383,2509.46841403,2136.82247092,2423.35733091,2751.10319705,3299.25836836
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,1429.06554393,2947.6171887,2057.17749421,2180.00929773,2982.11043635,2722.67593842,2946.11403572,2595.82869425,3353.60704952,3113.73433641,3159.52899048,3017.52684012,2825.47042156,2969.22778878,2779.63561788,2913.98373014,2855.67977789,3140.77710984,2856.50390854,2572.97949091,3078.82419089,3145.40617936,3907.60131673
