FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,1717.97705078,3131.68847656,3176.00610352,2646.36328125,2495.86962891,3150.67651367,2829.57495117,3584.26538086,3453.55859375,3467.73779297,3129.20581055,3297.95654297,3956.94067383,2934.25073242,2642.11962891,1871.24377441,3102.67651367,2800.14257812,3179.08325195,2749.12084961,3102.40527344,2885.68530273,3070.08886719
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,1677.77807617,3295.76855469,3001.18554688,2812.65136719,2446.21801758,2821.16455078,2604.57885742,3584.26538086,3453.55859375,3451.78417969,2832.57470703,2979.55541992,3934.10791016,2702.85522461,2603.8996582,1889.51550293,2968.65649414,2712.69750977,2988.70385742,2661.60253906,2787.30810547,2882.98681641,2805.41845703
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,1618.40979004,3045.68164062,3132.15209961,2812.65136719,2495.86962891,3062.24853516,2829.57495117,3584.26538086,3429.09570312,3257.91699219,2927.23901367,3020.50610352,3654.99951172,2934.25073242,2631.34423828,1819.4395752,2945.99804688,2800.14257812,2957.21484375,2747.6184082,3102.40527344,2899.58544922,2726.43457031
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,1715.28491211,3354.25097656,3001.18554688,2561.46142578,2446.21801758,2732.31982422,2554.70239258,3496.40258789,3654.56079102,3451.78417969,2774.27514648,3120.94116211,3817.67431641,2684.27709961,2603.16235352,1889.51550293,2948.10913086,2639.43041992,2986.37084961,2661.60253906,2787.30810547,2882.98681641,2823.84179688
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,1755.37683105,3044.53955078,3176.00610352,2519.55786133,2303.67700195,3231.23095703,2606.84326172,3507.86328125,3267.6496582,3471.04492188,3129.20581055,3127.35400391,3812.75317383,2919.58105469,2642.11962891,1873.42590332,2964.56591797,2840.13793945,3140.16650391,2749.12084961,3102.40527344,2892.02075195,2803.43652344
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,841.742858887,2150.56811523,2009.01293945,1918.03161621,1574.25598145,2127.16699219,1982.48962402,2082.48706055,3041.36816406,2592.49414062,2739.57421875,2513.87768555,2450.56567383,2360.76318359,1634.53186035,2055.04272461,1650.40222168,1525.28833008,1780.05957031,1238.25463867,1920.79345703,3313.00512695,3658.24682617
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,2815.02099609,5238.32910156,4691.97949219,4776.83203125,3810.78588867,4805.61962891,4573.09667969,4899.49072266,6467.70507812,4963.453125,6137.14794922,5400.28515625,5685.87060547,4906.43798828,4553.32568359,3259.74829102,5525.90625,6499.59277344,5356.78369141,4768.80224609,5155.19335938,5329.75732422,7124.36279297
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,3316.75317383,5845.34716797,4659.86962891,5240.19189453,4217.53320312,4769.31835938,4846.10742188,5237.79492188,7084.56005859,5301.34179688,6966.77441406,6087.11425781,6395.08203125,5444.97705078,5434.65185547,3720.73144531,5984.70068359,7091.83642578,5814.50927734,5189.43359375,6069.12841797,6114.75048828,8191.52441406
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,1348.45397949,3933.18066406,3410.40771484,3559.18188477,2579.02099609,3146.93579102,3308.17382812,3443.95166016,4052.89916992,4292.56152344,4737.93261719,3315.5534668,3504.42895508,3983.5390625,2784.26660156,2208.88061523,3600.31103516,3386.86694336,2841.42016602,2836.25756836,3846.39892578,3651.13452148,4024.33544922
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,2018.85461426,3136.93505859,2929.53417969,3071.26245117,3208.48388672,3568.45410156,2868.84082031,3956.67602539,4037.30175781,3432.83227539,3347.68481445,3828.14086914,3440.4609375,3498.25366211,3321.75610352,2448.51708984,3593.59643555,3406.33154297,2884.17114258,3072.54638672,3257.00317383,3291.18554688,4092.45605469
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,3202.86694336,6345.1171875,4912.58007812,5277.39648438,4907.53955078,5772.98730469,5637.05957031,6995.69091797,7577.25,5501.53369141,7087.72216797,7036.72412109,6701.53808594,6732.27099609,5186.44335938,3455.75366211,5397.34814453,5880.65966797,5080.83251953,5124.65576172,5795.50878906,6509.62548828,8644.58300781
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,1479.46984863,2847.00561523,2643.55419922,3076.06518555,2471.23022461,3084.3659668,2448.86132812,3268.80883789,3887.22753906,2967.24804688,2825.2890625,3274.26025391,3069.57421875,3531.77514648,3285.22412109,3306.76391602,3094.19140625,2761.97338867,2824.99316406,3003.53442383,3143.01586914,2713.83642578,3360.61401367
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,1979.34887695,3221.81933594,3476.05737305,3751.92138672,3239.59838867,3747.52954102,3149.61523438,3232.77368164,3706.67895508,3589.58569336,3472.24707031,3965.19189453,3791.32543945,3685.2565918,3620.23046875,3082.2199707,3294.48510742,3050.90722656,2960.93847656,3450.73120117,3497.02661133,3125.77441406,3164.9440918
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,1674.93859863,2691.18383789,2640.67675781,2724.52172852,2710.06713867,3104.80078125,2751.3269043,3057.66381836,3290.49365234,2723.29492188,3099.91625977,3416.65478516,3392.01025391,3074.92504883,2849.75146484,2643.69995117,2913.14331055,2614.11962891,2623.98681641,3236.36401367,2988.53344727,3029.11865234,3090.80566406
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,1478.61193848,2691.18383789,2611.50366211,2505.52856445,2277.55395508,2926.11352539,2656.18701172,3147.58935547,3023.81323242,2723.29492188,3071.96704102,3285.203125,3292.67529297,2829.69726562,2356.10083008,2340.73364258,2383.95068359,2476.98339844,2543.82397461,2811.13378906,2853.95458984,2538.5703125,3230.62817383
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,885.458679199,2392.11816406,1806.12438965,1673.6842041,2004.62585449,2166.96484375,1668.45202637,1888.40942383,1740.35644531,2227.96313477,1526.75830078,1804.06726074,2045.08508301,1903.12438965,1654.21777344,1885.60229492,1433.890625,1672.62304688,2027.62487793,2117.65820312,2122.72143555,1884.70812988,1810.32556152
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,1686.02636719,2795.88671875,2575.33154297,2775.70214844,2458.13256836,2998.03540039,2828.8659668,3268.80883789,4600.10644531,3116.86035156,3440.05175781,3345.61499023,3436.86547852,3464.6953125,3285.22412109,3306.76391602,3094.19140625,2801.55322266,2824.99316406,3003.53442383,3143.01586914,3140.72875977,3689.59716797
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,2647.92675781,3870.58325195,3692.90722656,3363.7121582,4078.47241211,3307.81298828,4368.14550781,4397.50585938,5120.54736328,4014.06176758,4169.58154297,4305.72949219,3791.8918457,4263.02148438,4145.33984375,3331.16723633,3866.63745117,4154.58935547,3742.3894043,3429.4921875,4021.97314453,3889.20019531,4459.63232422
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,2316.55834961,4289.73681641,2900.60717773,3255.11669922,4346.58203125,3816.01342773,4717.73681641,3766.40917969,4980.85595703,4749.25878906,4600.00927734,4406.0078125,4231.74267578,4105.79345703,3497.32348633,3624.796875,3788.77978516,4619.02246094,3641.67919922,2988.51855469,3925.46411133,4317.10400391,4876.16015625
