,date,ratio,total,seats_arrivals_intl,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper,pred_mean
33,2021-10-01,0.28868258178603007,653.0,2262.0,0.20787060672213487,0.05985820362403717,0.09055068343975707,0.32519053000451265,-0.06314671323600751,0.47888792668027724,470.2033124054691
34,2021-11-01,0.35575221238938054,402.0,1130.0,0.2639280603912446,0.06906894971310405,0.12855540650355257,0.39930071427893665,-0.015378543073313655,0.5432346638558029,298.2387082421064
35,2021-12-01,0.33756137479541737,825.0,2444.0,0.2457813902235573,0.05895377915094161,0.1302341063351834,0.3613286741119312,-0.02447330100731024,0.5160360814544248,600.689717706374
36,2022-01-01,0.21798780487804878,429.0,1968.0,0.19787726358690738,0.04869841337597831,0.10243012726574627,0.29332439990806847,-0.06441375637035579,0.46016828354417055,389.42245473903375
37,2022-02-01,0.313180169286578,518.0,1654.0,0.2600860438164163,0.05792763028408652,0.14654997474985498,0.37362211288297764,-0.009314888434008683,0.5294869760668413,430.18231647235257
38,2022-03-01,0.38896366083445494,578.0,1486.0,0.30749949163270723,0.06532534537629303,0.17946416741753274,0.43553481584788173,0.03167442466961201,0.5833245585958025,456.94424456620294
39,2022-04-01,0.3113682092555332,1238.0,3976.0,0.2519482365080937,0.04834885649021882,0.1571862190935692,0.34671025392261823,-0.01009424719022145,0.5139907202064089,1001.7461883561807
40,2022-05-01,0.30257856567284447,751.0,2482.0,0.25216972325604037,0.03408099046166954,0.18537220939371496,0.3189672371183658,-0.0011054851171808933,0.5054449316292616,625.8852531214922
41,2022-06-01,0.24873991935483872,987.0,3968.0,0.25242361551571096,0.031130211360074763,0.1914095224188448,0.31343770861257714,0.0006118944327872522,0.5042353365986347,1001.6169063663411
42,2022-07-01,0.23600085818493885,1100.0,4661.0,0.2246579748928774,0.04953556045132927,0.12757006045426536,0.3217458893314894,-0.03823456294026531,0.4875505127260201,1047.1308209757015
43,2022-08-01,0.21736869474778991,836.0,3846.0,0.1800453981154925,0.047632169356935594,0.08668806167038635,0.27340273456059866,-0.0814923918622387,0.4415831880932237,692.4546011521842
44,2022-09-01,0.22334293948126802,930.0,4164.0,0.2555592130280707,0.05215792548254083,0.15333155757396677,0.35778686848217467,-0.009274540217156901,0.5203929662732983,1064.1485630488864
