,date,total,var,sarimax,lf,mean_ensemble,rpw,ols,ols_lasso,cls
0,2019-01-01,7329.0,5713.706416669134,7993.867236809619,7416.31883249886,7041.297495325871,7421.206557368832,7069.805258850858,6876.3554083888785,7137.364471645428
1,2019-02-01,9752.0,4703.231128677488,11261.271893972576,8178.810659421451,8047.7712273571715,9431.319216330046,7732.732309633392,7393.546158517261,7793.177196164104
2,2019-03-01,9033.0,9598.07332057725,6513.578185026257,7955.416496300521,8022.356000634677,7714.391278867699,8033.502377379948,8279.851628283799,8139.12804450945
3,2019-04-01,8405.0,7084.566360509203,6279.93085127517,6449.194874783532,6604.564028855969,6484.946652084093,6478.313469098964,6619.511319135369,6557.760613227945
4,2019-05-01,7478.0,6960.472176142995,5994.490163947735,5793.840076097061,6249.60080539593,6058.001800053842,5964.92606089045,6209.04060779483,6042.567137898961
5,2019-06-01,6071.0,4979.145183780207,7361.046308452585,6091.355902287933,6143.849131506909,6293.521028776354,5936.296906270907,5868.552508247432,5995.303978858988
6,2019-07-01,7054.0,7473.14103369345,9003.248813246528,9312.740103387612,8596.376650109198,8807.780477153685,8834.210415489708,8582.640973559752,8921.202403050682
7,2019-08-01,8518.0,8120.956993157161,9657.791513198668,10393.29978316125,9390.682763172359,9585.97537196489,9780.98306144767,9442.58655551752,9875.551239106257
8,2019-09-01,6714.0,8886.136280931138,6702.338650117274,7443.088891796717,7677.187940948376,7495.887407283302,7556.881429864613,7805.821053967463,7655.2556719893555
9,2019-10-01,6174.0,8595.043571842818,5837.785586234313,6521.879680108176,6984.9029460617685,6678.137183254759,6769.104922733468,7117.821804915607,6863.393981399215
10,2019-11-01,7951.0,8784.674190305559,6056.355959387848,7556.137462335446,7465.722537342951,7299.5242446562825,7555.951578532647,7728.332300730503,7652.840697798295
11,2019-12-01,9244.0,9128.919021405243,8185.764243456357,9667.99358329969,8994.225616053764,9061.684953319544,9315.760416284773,9214.65653225348,9418.890800645613
12,2020-01-01,9789.0,9135.840603497983,9019.048125931897,10710.962736017977,9621.950488482618,9806.908270776617,10133.533927082626,9858.493053377439,10237.93252053754
13,2020-02-01,5594.0,7669.685130407647,11634.161222223209,6182.070354040005,8495.305568890288,7562.696084846353,6911.455778655051,7503.06867349422,7000.980251594017
14,2020-03-01,2739.0,2962.223942731483,4078.60568034091,2450.105521446916,3163.645048173103,2874.2356631429802,2673.760922444208,2865.9297228269465,2708.032829916842
15,2020-04-01,5.0,6.482298469759956,2.6336040326193624,0.0,3.0386341674597728,2.10247536688467,1.461469788118377,2.670300790670295,1.5286787353218003
16,2020-05-01,1.0,0.2784533846374472,3.633150707842979,52.10330041229351,18.671634834924642,30.31279786596438,37.202690169063516,26.388978641138202,37.23459001178362
17,2020-06-01,2.0,1.2163608780939843,3.0329305296397995,24.12617499594261,9.458488801225464,14.553889972138947,17.55870693756781,12.804806984601187,17.585488738132607
18,2020-07-01,20.0,6.108084326101199,3.9570055019508095,44.83528420986942,18.300124679307142,27.705209669069237,33.187521540783756,24.890191884447464,33.274557806529224
19,2020-08-01,30.0,34.74920579379549,9.05201631089446,78.85493071821868,40.88538427430288,55.120926871128226,63.04808330270388,52.505663321166814,63.443855157680076
20,2020-09-01,79.0,52.33551322439917,9.73847853879715,86.68410122438786,49.58603099586139,64.09805116962664,71.92470739594378,62.640465155293896,72.50151443512145
21,2020-10-01,15.0,71.46594052192219,21.562221979404217,34.68750573214446,42.57188941115695,41.518528194378064,39.898200145475016,45.445564257254865,40.65052733430799
22,2020-11-01,22.0,26.909110223858683,19.829468176390595,33.26245647741445,26.66701162588791,29.230001295951606,30.413434850237927,28.864807002271824,30.716339103204962
23,2020-12-01,12.0,39.44347210353968,28.7256488203058,36.85339395714232,35.00750496032927,36.02573397433077,36.14002451714032,36.378052084409994,36.577770418765404
24,2021-01-01,43.0,23.91727895907589,23.907451960311796,124.26264357137114,57.362458163586275,80.87860179658195,94.52322551639949,73.39194850801475,94.84509000970391
25,2021-02-01,35.0,46.996938281642414,57.50764833875901,45.90541792895537,50.136668183118935,48.28724738971229,46.698880255826495,47.8539873305455,47.24031643598622
26,2021-03-01,54.0,63.99030841561561,21.02967392083198,146.27752168480603,77.09916800708454,102.88619366423121,117.27356717862094,97.87583140509932,118.00644518103887
27,2021-04-01,256.0,88.98661727968143,25.20556000027978,339.16389575209666,151.11869101068598,219.41353939077084,258.5807737070361,202.56240161001784,259.6648201362197
28,2021-05-01,143.0,133.4340845467155,45.24733407946716,178.91842373487086,119.1999474536845,143.23214964314496,155.60317479005363,142.0035938980913,157.0692031489258
29,2021-06-01,81.0,89.23432292932118,75.77313883956559,53.95682194300299,72.98809457062993,66.76335870795363,62.014440126695185,69.39824249209795,62.99873477588866
30,2021-07-01,292.0,144.376348746944,142.82224566251045,230.70073309220643,172.63310916722028,193.10097276009802,203.56344192354737,186.19115928198767,205.24436486259327
31,2021-08-01,1158.0,485.8057228628991,246.114194765362,633.4242720551276,455.1147298944629,526.0079257237064,561.6103207616158,520.4407129508779,567.0047213500445
32,2021-09-01,1289.0,1011.5506200373256,282.1881683962386,568.7527696553453,620.8305193629699,629.579420291114,617.464151105616,678.191818368902,628.1332292609343
33,2021-10-01,653.0,699.8871652207457,401.7965771254299,470.2033124054691,523.9623515838816,516.4037209102098,501.1645802985816,538.3903476480828,508.75229829154244
34,2021-11-01,402.0,314.3124440660673,537.6694079053923,298.2387082421064,383.406853404522,345.89655795334266,320.7774758687443,338.879029212133,324.51815619822247
35,2021-12-01,825.0,372.82893365440776,658.3682593121533,600.689717706374,543.962303557645,553.1165789075924,556.8854551912676,527.0806830722545,561.4632196231809
36,2022-01-01,429.0,640.0874533725568,805.9981051835327,389.42245473903375,611.8360044317077,529.1263182069163,471.6518766628576,538.7095848086914,478.92615282951994
37,2022-02-01,518.0,712.1177957172827,1002.6703070508704,430.18231647235257,714.9901397468352,605.9999022031495,532.711325591156,613.8597277194239,540.8885009478779
38,2022-03-01,578.0,1145.6122302447052,381.2297342610617,456.9442445662029,661.2620696906566,617.9529322473829,572.981869277805,684.9257083704066,585.0208793778945
39,2022-04-01,1238.0,1664.520535901269,433.4909757082608,1001.7461883561808,1033.252566655237,1067.2205006316058,1059.608327610671,1143.8393809095753,1077.1725150636018
40,2022-05-01,751.0,1724.8535988763117,541.4901300421204,625.8852531214922,964.0763273466414,885.7619643608447,815.7174257901294,995.6377791265593,833.7860631114448
41,2022-06-01,987.0,1357.0475416174638,781.62186305382,1001.6169063663413,1046.7621036792082,1050.4667395875492,1035.4900664199592,1088.72245531107,1050.2495052754634
42,2022-07-01,1100.0,1160.5800973784706,1630.5080749936517,1047.1308209757017,1279.4063311159414,1181.2121949708867,1112.2675348309197,1170.8563788250694,1125.765184833274
43,2022-08-01,836.0,1144.9939779196848,2112.250080808893,692.4546011521842,1316.566219960254,1058.7019607563439,904.9631515768618,1063.090247102931,918.516509690143
44,2022-09-01,930.0,1273.1388646973191,1125.6827252607109,1064.1485630488864,1154.3233843356388,1127.4913918381853,1096.949233925326,1142.2923755085878,1111.1764398817484
