,date,ym,sibc_news_count,sibc_epu_count,sibc_ratio,solomon_islands_abc_news_count,solomon_islands_abc_epu_count,solomon_islands_abc_ratio,solomon_islands_rnz_news_count,solomon_islands_rnz_epu_count,solomon_islands_rnz_ratio,solomon_times_news_count,solomon_times_epu_count,solomon_times_ratio,island_sun_news_count,island_sun_epu_count,island_sun_ratio,solomon_star_news_count,solomon_star_epu_count,solomon_star_ratio,news_total,sibc_weights,solomon_islands_abc_weights,solomon_islands_rnz_weights,solomon_times_weights,island_sun_weights,solomon_star_weights,sibc_z_score,solomon_islands_abc_z_score,solomon_islands_rnz_z_score,solomon_times_z_score,island_sun_z_score,solomon_star_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
10,2015-11-01,2015-11,165.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,136.0,1.0,0.007352941176470588,334.0,0.4940119760479042,0.0029940119760479044,0.08383233532934131,0.011976047904191617,0.0,0.40718562874251496,0.0,0.0,0.0,0.0,0.0,0.7279226252674087,0.12132043754456812,0.2963996318454119,62.50012673899758,34.90830600228363
11,2015-12-01,2015-12,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.01818181818181818,84.0,0.0,0.0,0.30952380952380953,0.03571428571428571,0.0,0.6547619047619048,0.0,0.0,0.0,0.0,0.0,1.799954127933956,0.2999923546556593,1.1785413932900901,248.5124087002999,86.3187202965559
12,2016-01-01,2016-1,172.0,1.0,0.005813953488372093,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,331.0,0.5196374622356495,0.0,0.05740181268882175,0.0,0.0,0.4229607250755287,0.35754323539190197,0.0,0.0,0.0,0.0,0.0,0.05959053923198366,0.1857928594785714,39.17709746234703,17.146367260561455
13,2016-02-01,2016-2,86.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.006493506493506494,270.0,0.31851851851851853,0.003703703703703704,0.09259259259259259,0.014814814814814815,0.0,0.5703703703703704,0.0,0.0,0.0,0.0,0.0,0.6428407599764129,0.10714012666273548,0.366657322356917,77.31497159564887,30.828114391627107
14,2016-03-01,2016-3,99.0,1.0,0.010101010101010102,2.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,278.0,0.35611510791366907,0.007194244604316547,0.08992805755395683,0.017985611510791366,0.0,0.5287769784172662,0.6211862271455267,0.0,0.0,0.0,0.0,0.0,0.10353103785758778,0.2212138003144142,46.64611244617579,29.78964816986435
15,2016-04-01,2016-4,201.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,0.03260869565217391,325.0,0.6184615384615385,0.012307692307692308,0.08615384615384615,0.0,0.0,0.28307692307692306,0.0,0.0,0.0,0.0,0.0,3.2281785990119864,0.5380297665019977,0.9138228649510853,192.6926984383864,154.8107483579535
16,2016-05-01,2016-5,25.0,0.0,0.0,4.0,0.0,0.0,46.0,1.0,0.021739130434782608,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,180.0,0.1388888888888889,0.022222222222222223,0.25555555555555554,0.027777777777777776,0.0,0.5555555555555556,0.0,0.0,2.4610931524676234,0.0,0.0,0.0,0.4101821920779372,0.628946027852837,132.62231875272116,118.02434748460243
17,2016-06-01,2016-6,111.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,355.0,0.3126760563380282,0.0,0.08732394366197183,0.016901408450704224,0.0,0.5830985915492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-07-01,2016-7,169.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,246.0,1.0,0.0040650406504065045,476.0,0.3550420168067227,0.0,0.06092436974789916,0.06722689075630252,0.0,0.5168067226890757,0.0,0.0,0.0,0.0,0.0,0.40242876844051867,0.06707146140675312,0.20797789293354538,43.85513094711176,19.29890087931128
19,2016-08-01,2016-8,146.0,1.0,0.00684931506849315,2.0,0.0,0.0,19.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,273.0,0.5347985347985348,0.007326007326007326,0.0695970695970696,0.16483516483516483,0.0,0.22344322344322345,0.42121531840689824,0.0,0.0,0.0,0.0,0.0,0.07020255306781638,0.22526533511870747,47.500436849951896,20.199829923401172
20,2016-09-01,2016-9,116.0,0.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,266.0,0.43609022556390975,0.011278195488721804,0.08270676691729323,0.12781954887218044,0.0,0.34210526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2016-10-01,2016-10,90.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,174.0,0.5172413793103449,0.005747126436781609,0.09770114942528736,0.2413793103448276,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2016-11-01,2016-11,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,45.0,1.0,0.022222222222222223,0.0,0.0,0.0,85.0,0.0,0.0,161.0,0.0,0.0,0.19254658385093168,0.2795031055900621,0.0,0.5279503105590062,0.0,0.0,0.0,0.463347819382102,0.0,0.0,0.07722463656368367,0.12950715448568068,27.308446770215767,22.220338952288166
23,2016-12-01,2016-12,14.0,0.0,0.0,6.0,0.0,0.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.012048192771084338,142.0,0.09859154929577464,0.04225352112676056,0.22535211267605634,0.04929577464788732,0.0,0.5845070422535211,0.0,0.0,0.0,0.0,0.0,1.1927406871851516,0.1987901145308586,0.6971653312420252,147.00734035792388,57.19915200374186
24,2017-01-01,2017-1,129.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.7724550898203593,0.011976047904191617,0.1437125748502994,0.0718562874251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2017-02-01,2017-2,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.046511627906976744,0.5581395348837209,0.3953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2017-03-01,2017-3,33.0,0.0,0.0,2.0,0.0,0.0,32.0,1.0,0.03125,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.4177215189873418,0.02531645569620253,0.4050632911392405,0.1518987341772152,0.0,0.0,0.0,0.0,3.5378214066722085,0.0,0.0,0.0,0.5896369011120347,1.4330415824495022,302.17743513278236,169.65999950911598
27,2017-04-01,2017-4,48.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.6075949367088608,0.0,0.27848101265822783,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2017-05-01,2017-5,53.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.03333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.5955056179775281,0.011235955056179775,0.33707865168539325,0.056179775280898875,0.0,0.0,0.0,0.0,3.7736761671170225,0.0,0.0,0.0,0.628946027852837,1.2720256743091087,268.22491433134616,180.97066614305706
29,2017-06-01,2017-6,44.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.5057471264367817,0.011494252873563218,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2017-07-01,2017-7,51.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.7083333333333334,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2017-08-01,2017-8,53.0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,245.0,0.2163265306122449,0.0163265306122449,0.21224489795918366,0.004081632653061225,0.0,0.5510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2017-09-01,2017-9,64.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,165.0,2.0,0.012121212121212121,55.0,1.0,0.01818181818181818,311.0,0.2057877813504823,0.003215434083601286,0.08360128617363344,0.0,0.5305466237942122,0.17684887459807075,0.0,0.0,0.0,0.0,0.6004640262159638,1.799954127933956,0.40006969235831996,0.636894023672031,134.29826802070042,115.11461321554553
33,2017-10-01,2017-10,74.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,1.0,0.25,138.0,3.0,0.021739130434782608,89.0,1.0,0.011235955056179775,330.0,0.22424242424242424,0.0,0.07575757575757576,0.012121212121212121,0.41818181818181815,0.2696969696969697,0.0,0.0,0.0,5.212662968048647,1.076919177452544,1.1123312026558154,1.2336522246928343,0.813524167869737,171.54327514014813,354.9666505625256
34,2017-11-01,2017-11,81.0,1.0,0.012345679012345678,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,151.0,3.0,0.019867549668874173,84.0,1.0,0.011904761904761904,341.0,0.2375366568914956,0.002932551319648094,0.07038123167155426,0.0,0.44281524926686217,0.24633431085043989,0.7592276109556437,0.0,0.0,0.0,0.9842042813804707,1.1785413932900903,0.4869955476043675,0.9064802346399584,191.14439919730506,140.12634591165053
35,2017-12-01,2017-12,41.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,101.0,0.40594059405940597,0.0,0.18811881188118812,0.0,0.0,0.40594059405940597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2018-01-01,2018-1,38.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,1.0,0.2,305.0,2.0,0.006557377049180328,126.0,0.0,0.0,494.0,0.07692307692307693,0.0,0.04048582995951417,0.010121457489878543,0.6174089068825911,0.2550607287449393,0.0,0.0,0.0,4.170130374438918,0.32484119451027554,0.0,0.749161928158199,0.2427676441251592,51.1910505133955,215.5611565759486
37,2018-02-01,2018-2,44.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,432.0,1.0,0.0023148148148148147,89.0,1.0,0.011235955056179775,588.0,0.07482993197278912,0.0,0.0391156462585034,0.0,0.7346938775510204,0.15136054421768708,0.0,0.0,0.0,0.0,0.11467194945096532,1.1123312026558154,0.20450052535113014,0.2526118353727629,53.26683986842093,58.84224505836063
38,2018-03-01,2018-3,45.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,568.0,8.0,0.014084507042253521,86.0,2.0,0.023255813953488372,732.0,0.06147540983606557,0.001366120218579235,0.03278688524590164,0.01092896174863388,0.7759562841530054,0.11748633879781421,0.0,0.0,0.0,0.0,0.6977222839833384,2.302266907822502,0.4999981986343067,0.8118869007858898,171.19803381981,143.8676819155475
39,2018-04-01,2018-4,32.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,24.0,1.0,0.041666666666666664,457.0,3.0,0.006564551422319475,70.0,1.0,0.014285714285714285,604.0,0.052980132450331126,0.0,0.0347682119205298,0.039735099337748346,0.7566225165562914,0.11589403973509933,0.0,0.0,0.0,0.8687771613414412,0.32519660063118394,1.4142496719481084,0.4347039056534556,0.44447512482949214,93.72397482822664,125.08013708213076
40,2018-05-01,2018-5,44.0,1.0,0.022727272727272728,5.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,464.0,2.0,0.004310344827586207,59.0,3.0,0.05084745762711865,588.0,0.07482993197278912,0.008503401360544218,0.023809523809523808,0.003401360544217687,0.7891156462585034,0.10034013605442177,1.397669011077435,0.0,0.0,0.0,0.21352707828800438,5.033770018798352,1.107494351360632,0.7781742039492243,164.08922666007666,318.66643819921273
41,2018-06-01,2018-6,59.0,0.0,0.0,4.0,2.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,305.0,5.0,0.01639344262295082,105.0,2.0,0.01904761904761905,483.0,0.12215320910973085,0.008281573498964804,0.020703933747412008,0.0,0.6314699792960663,0.21739130434782608,0.0,7.582634411479509,0.0,0.0,0.8121029862756889,1.8856662292641446,1.7134006045032235,0.9855422412686095,207.8157607768206,493.00772249954883
42,2018-07-01,2018-7,59.0,1.0,0.01694915254237288,1.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,415.0,1.0,0.0024096385542168677,96.0,2.0,0.020833333333333332,612.0,0.09640522875816994,0.0016339869281045752,0.0392156862745098,0.027777777777777776,0.6781045751633987,0.1568627450980392,1.0423294319899516,0.0,0.0,0.0,0.11936935460919765,2.062447438257658,0.5373577041428012,0.5049520796126786,106.47641083904178,154.6173715538282
43,2018-08-01,2018-8,31.0,1.0,0.03225806451612903,0.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,0.0,444.0,2.0,0.0045045045045045045,64.0,0.0,0.0,587.0,0.05281090289608177,0.0,0.05110732538330494,0.030664395229982964,0.7563884156729132,0.10902896081771721,1.9837882737873271,0.0,0.0,0.0,0.2231454151478244,0.0,0.3678222814891919,0.2735502569217056,57.68200729752897,105.83585928764815
44,2018-09-01,2018-9,42.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,30.0,0.0,0.0,404.0,2.0,0.0049504950495049506,68.0,0.0,0.0,574.0,0.07317073170731707,0.003484320557491289,0.04878048780487805,0.05226480836236934,0.7038327526132404,0.11846689895470383,0.0,0.0,0.0,0.0,0.24523902060800504,0.0,0.04087317010133417,0.17260725492270737,36.39672303765268,11.760698840676463
45,2018-10-01,2018-10,78.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,285.0,4.0,0.014035087719298246,92.0,0.0,0.0,496.0,0.15725806451612903,0.0020161290322580645,0.056451612903225805,0.024193548387096774,0.5745967741935484,0.18548387096774194,0.0,0.0,0.0,0.0,0.6952741356184845,0.0,0.11587902260308075,0.39950227550658884,84.24080251456708,33.34261285356696
46,2018-11-01,2018-11,69.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,396.0,7.0,0.017676767676767676,80.0,0.0,0.0,574.0,0.12020905923344948,0.003484320557491289,0.04355400696864112,0.003484320557491289,0.6898954703832753,0.13937282229965156,0.0,0.0,0.0,0.0,0.8756767048982806,0.0,0.14594611748304678,0.6041253922294758,127.38853063178436,41.99401050685991
47,2018-12-01,2018-12,46.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0,0.0,51.0,0.0,0.0,153.0,0.3006535947712418,0.006535947712418301,0.1111111111111111,0.026143790849673203,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2019-01-01,2019-1,43.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,92.0,2.0,0.021739130434782608,179.0,0.24022346368715083,0.0,0.17318435754189945,0.027932960893854747,0.0446927374301676,0.5139664804469274,0.0,0.0,0.0,0.0,0.0,2.152119066007991,0.3586865110013318,1.1061170618588556,233.24069643380102,103.207165571969
49,2019-02-01,2019-2,38.0,1.0,0.02631578947368421,2.0,0.0,0.0,40.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,78.0,1.0,0.01282051282051282,188.0,0.20212765957446807,0.010638297872340425,0.2127659574468085,0.14893617021276595,0.010638297872340425,0.4148936170212766,1.618353591773872,0.0,0.0,0.0,0.0,1.2691984235431741,0.4812586692195077,0.8536963485307165,180.01415739820243,138.475637175268
50,2019-03-01,2019-3,23.0,0.0,0.0,3.0,0.0,0.0,55.0,0.0,0.0,64.0,1.0,0.015625,0.0,0.0,0.0,52.0,0.0,0.0,197.0,0.116751269035533,0.015228426395939087,0.27918781725888325,0.3248730964467005,0.0,0.2639593908629442,0.0,0.0,0.0,0.32579143550304046,0.0,0.0,0.05429857258384008,0.10584087244768826,22.31807071068395,15.623675825827616
51,2019-04-01,2019-4,29.0,0.0,0.0,3.0,0.0,0.0,55.0,0.0,0.0,72.0,1.0,0.013888888888888888,0.0,0.0,0.0,69.0,0.0,0.0,228.0,0.12719298245614036,0.013157894736842105,0.2412280701754386,0.3157894736842105,0.0,0.3026315789473684,0.0,0.0,0.0,0.28959238711381374,0.0,0.0,0.04826539785230229,0.09145022750962539,19.28359618423131,13.887711845180105
52,2019-05-01,2019-5,21.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,79.0,2.0,0.02531645569620253,22.0,0.0,0.0,39.0,0.0,0.0,186.0,0.11290322580645161,0.005376344086021506,0.12903225806451613,0.42473118279569894,0.11827956989247312,0.20967741935483872,0.0,0.0,0.0,0.5278646043593567,0.0,0.0,0.08797743405989278,0.22420055776553321,47.2759132258574,25.314310198809302
53,2019-06-01,2019-6,19.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,56.0,0.0,0.0,206.0,0.09223300970873786,0.019417475728155338,0.1553398058252427,0.34951456310679613,0.11165048543689321,0.27184466019417475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2019-07-01,2019-7,12.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,70.0,0.0,0.0,24.0,0.0,0.0,75.0,0.0,0.0,200.0,0.06,0.005,0.09,0.35,0.12,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2019-08-01,2019-8,19.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,63.0,0.0,0.0,82.0,2.0,0.024390243902439025,60.0,0.0,0.0,251.0,0.07569721115537849,0.01195219123505976,0.09561752988047809,0.250996015936255,0.32669322709163345,0.23904382470119523,0.0,0.0,0.0,0.0,1.2082507844589518,0.0,0.20137513074315863,0.39472734791089265,83.23394033311808,57.942955263820636
56,2019-09-01,2019-9,39.0,0.0,0.0,5.0,0.0,0.0,33.0,0.0,0.0,69.0,1.0,0.014492753623188406,28.0,0.0,0.0,134.0,0.0,0.0,308.0,0.1266233766233766,0.016233766233766232,0.10714285714285714,0.22402597402597402,0.09090909090909091,0.43506493506493504,0.0,0.0,0.0,0.3021833604665883,0.0,0.0,0.050363893411098044,0.06769692166296945,14.274869902612789,14.491525403666197
57,2019-10-01,2019-10,38.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,54.0,1.0,0.018518518518518517,2.0,0.0,0.0,178.0,0.0,0.0,317.0,0.11987381703470032,0.015772870662460567,0.12618296529968454,0.17034700315457413,0.006309148264984227,0.5615141955835962,0.0,0.0,0.0,0.38612318281841834,0.0,0.0,0.06435386380306972,0.06577492704162331,13.869589684557535,18.516949126906805
58,2019-11-01,2019-11,18.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,43.0,1.0,0.023255813953488372,1.0,0.0,0.0,83.0,0.0,0.0,163.0,0.11042944785276074,0.006134969325153374,0.10429447852760736,0.26380368098159507,0.006134969325153374,0.50920245398773,0.0,0.0,0.0,0.4848988807487114,0.0,0.0,0.08081648012478523,0.12791810964536557,26.97337380371005,23.253843089603897
59,2019-12-01,2019-12,25.0,1.0,0.04,3.0,0.0,0.0,20.0,0.0,0.0,54.0,3.0,0.05555555555555555,6.0,1.0,0.16666666666666666,118.0,1.0,0.00847457627118644,226.0,0.11061946902654868,0.01327433628318584,0.08849557522123894,0.23893805309734514,0.02654867256637168,0.5221238938053098,2.4598974594962857,0.0,0.0,1.158369548455255,8.256380360469503,0.8389616697997253,2.1189348397034617,1.2061289880671482,254.3296499676221,609.6946836026315
60,2020-01-01,2020-1,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,19.0,1.0,0.05263157894736842,11.0,0.0,0.0,117.0,1.0,0.008547008547008548,161.0,0.0,0.006211180124223602,0.08074534161490683,0.11801242236024845,0.06832298136645963,0.7267080745341615,0.0,0.0,0.0,1.0974027301155047,0.0,0.8461322823621162,0.3239225020796035,0.7443983162022496,156.96709478776356,93.20429477899151
61,2020-02-01,2020-2,16.0,1.0,0.0625,1.0,0.0,0.0,12.0,0.0,0.0,38.0,2.0,0.05263157894736842,8.0,0.0,0.0,183.0,3.0,0.01639344262295082,258.0,0.06201550387596899,0.003875968992248062,0.046511627906976744,0.14728682170542637,0.031007751937984496,0.7093023255813954,3.8435897804629464,0.0,0.0,1.0974027301155047,0.0,1.6229094596125835,1.0939836616985057,1.5511285710887563,327.07777562993,314.77892098799157
62,2020-03-01,2020-3,29.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,95.0,0.0,0.0,10.0,0.0,0.0,216.0,1.0,0.004629629629629629,371.0,0.07816711590296496,0.0,0.05660377358490566,0.2560646900269542,0.026954177897574125,0.5822102425876011,0.0,0.0,0.0,0.0,0.0,0.4583216529461462,0.07638694215769103,0.2668395607449261,56.26696046044526,21.97930377921562
63,2020-04-01,2020-4,34.0,1.0,0.029411764705882353,8.0,1.0,0.125,35.0,2.0,0.05714285714285714,95.0,1.0,0.010526315789473684,9.0,0.0,0.0,169.0,1.0,0.005917159763313609,350.0,0.09714285714285714,0.022857142857142857,0.1,0.2714285714285714,0.025714285714285714,0.4828571428571429,1.8087481319825631,1.8956586028698772,6.469159143629181,0.21948054602310094,0.0,0.5857838877891572,1.82980505204898,1.2083754407027134,254.8033468260217,526.5015192348375
64,2020-05-01,2020-5,23.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,100.0,5.0,0.05,2.0,0.0,0.0,165.0,4.0,0.024242424242424242,316.0,0.07278481012658228,0.0031645569620253164,0.07911392405063292,0.31645569620253167,0.006329113924050633,0.5221518987341772,0.0,0.0,0.0,1.0425325936097296,0.0,2.3999388372452746,0.573745238475834,1.5830479984381116,333.8084461181154,165.0873897047229
