,date,ym,sibc_news_count,sibc_epu_count,sibc_ratio,solomon_islands_abc_news_count,solomon_islands_abc_epu_count,solomon_islands_abc_ratio,solomon_islands_rnz_news_count,solomon_islands_rnz_epu_count,solomon_islands_rnz_ratio,solomon_times_news_count,solomon_times_epu_count,solomon_times_ratio,island_sun_news_count,island_sun_epu_count,island_sun_ratio,solomon_star_news_count,solomon_star_epu_count,solomon_star_ratio,news_total,sibc_weights,solomon_islands_abc_weights,solomon_islands_rnz_weights,solomon_times_weights,island_sun_weights,solomon_star_weights,sibc_z_score,solomon_islands_abc_z_score,solomon_islands_rnz_z_score,solomon_times_z_score,island_sun_z_score,solomon_star_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
10,2015-11-01,2015-11,165.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,334.0,0.4940119760479042,0.0029940119760479044,0.08383233532934131,0.011976047904191617,0.0,0.40718562874251496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2015-12-01,2015-12,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,84.0,0.0,0.0,0.30952380952380953,0.03571428571428571,0.0,0.6547619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2016-01-01,2016-1,172.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1.0,0.007142857142857143,331.0,0.5196374622356495,0.0,0.05740181268882175,0.0,0.0,0.4229607250755287,0.0,0.0,0.0,0.0,0.0,1.031340127154369,0.17189002119239483,0.43621636798069985,141.43831573809453,70.17640693278706
13,2016-02-01,2016-2,86.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.04,4.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.006493506493506494,270.0,0.31851851851851853,0.003703703703703704,0.09259259259259259,0.014814814814814815,0.0,0.5703703703703704,0.0,0.0,8.485281374238568,0.0,0.0,0.9375819337766992,1.5704772180025444,1.3204431561391698,428.13903773661497,641.1683910717563
14,2016-03-01,2016-3,99.0,1.0,0.010101010101010102,2.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,278.0,0.35611510791366907,0.007194244604316547,0.08992805755395683,0.017985611510791366,0.0,0.5287769784172662,0.916817545050322,0.0,0.0,0.0,0.0,0.0,0.15280292417505367,0.3264925789927406,105.8615949866493,62.38384353578061
15,2016-04-01,2016-4,201.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,0.021739130434782608,325.0,0.6184615384615385,0.012307692307692308,0.08615384615384615,0.0,0.0,0.28307692307692306,0.0,0.0,0.0,0.0,0.0,3.1388612565567753,0.5231435427594625,0.8885391864714564,288.0989692880572,213.58036892587367
16,2016-05-01,2016-5,25.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,180.0,0.1388888888888889,0.022222222222222223,0.25555555555555554,0.027777777777777776,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-06-01,2016-6,111.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,355.0,0.3126760563380282,0.0,0.08732394366197183,0.016901408450704224,0.0,0.5830985915492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-07-01,2016-7,169.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,476.0,0.3550420168067227,0.0,0.06092436974789916,0.06722689075630252,0.0,0.5168067226890757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2016-08-01,2016-8,146.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,45.0,1.0,0.022222222222222223,0.0,0.0,0.0,61.0,0.0,0.0,273.0,0.5347985347985348,0.007326007326007326,0.0695970695970696,0.16483516483516483,0.0,0.22344322344322345,0.0,0.0,0.0,0.7018892503906305,0.0,0.0,0.11698154173177176,0.11569603028416987,37.51315370564127,47.759283635232016
20,2016-09-01,2016-9,116.0,0.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,266.0,0.43609022556390975,0.011278195488721804,0.08270676691729323,0.12781954887218044,0.0,0.34210526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2016-10-01,2016-10,90.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,174.0,0.5172413793103449,0.005747126436781609,0.09770114942528736,0.2413793103448276,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2016-11-01,2016-11,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,161.0,0.0,0.0,0.19254658385093168,0.2795031055900621,0.0,0.5279503105590062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2016-12-01,2016-12,14.0,0.0,0.0,6.0,0.0,0.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,142.0,0.09859154929577464,0.04225352112676056,0.22535211267605634,0.04929577464788732,0.0,0.5845070422535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2017-01-01,2017-1,129.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.7724550898203593,0.011976047904191617,0.1437125748502994,0.0718562874251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2017-02-01,2017-2,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.046511627906976744,0.5581395348837209,0.3953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2017-03-01,2017-3,33.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.4177215189873418,0.02531645569620253,0.4050632911392405,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2017-04-01,2017-4,48.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.6075949367088608,0.0,0.27848101265822783,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2017-05-01,2017-5,53.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.5955056179775281,0.011235955056179775,0.33707865168539325,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2017-06-01,2017-6,44.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.5057471264367817,0.011494252873563218,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2017-07-01,2017-7,51.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.7083333333333334,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2017-08-01,2017-8,53.0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,1.0,0.007407407407407408,245.0,0.2163265306122449,0.0163265306122449,0.21224489795918366,0.004081632653061225,0.0,0.5510204081632653,0.0,0.0,0.0,0.0,0.0,1.069537909641568,0.17825631827359467,0.5893372155167823,191.0860510584053,72.7755331154829
32,2017-09-01,2017-9,64.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,55.0,0.0,0.0,311.0,0.2057877813504823,0.003215434083601286,0.08360128617363344,0.0,0.5305466237942122,0.17684887459807075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2017-10-01,2017-10,74.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,1.0,0.25,138.0,1.0,0.007246376811594203,89.0,0.0,0.0,330.0,0.22424242424242424,0.0,0.07575757575757576,0.012121212121212121,0.41818181818181815,0.2696969696969697,0.0,0.0,0.0,7.896254066894593,0.36775666690407977,0.0,1.3773351222997787,0.2495013221222466,80.89803447485421,562.3155396388177
34,2017-11-01,2017-11,81.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,151.0,2.0,0.013245033112582781,84.0,1.0,0.011904761904761904,341.0,0.2375366568914956,0.002932551319648094,0.07038123167155426,0.0,0.44281524926686217,0.24633431085043989,0.0,0.0,0.0,0.0,0.6721909938114305,1.7189002119239483,0.3985152009558965,0.7210805216045093,233.80235583411422,162.6991765850091
35,2017-12-01,2017-12,41.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,101.0,0.40594059405940597,0.0,0.18811881188118812,0.0,0.0,0.40594059405940597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2018-01-01,2018-1,38.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,305.0,1.0,0.003278688524590164,126.0,0.0,0.0,494.0,0.07692307692307693,0.0,0.04048582995951417,0.010121457489878543,0.6174089068825911,0.2550607287449393,0.0,0.0,0.0,0.0,0.16639481977955084,0.0,0.027732469963258472,0.10273364379101824,33.31024375518588,11.32215287363655
37,2018-02-01,2018-2,44.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,89.0,0.0,0.0,588.0,0.07482993197278912,0.0,0.0391156462585034,0.0,0.7346938775510204,0.15136054421768708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2018-03-01,2018-3,45.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,568.0,2.0,0.0035211267605633804,86.0,0.0,0.0,732.0,0.06147540983606557,0.001366120218579235,0.03278688524590164,0.01092896174863388,0.7759562841530054,0.11748633879781421,0.0,0.0,0.0,0.0,0.1786986620871937,0.0,0.029783110347865616,0.13866234981629239,44.95972791000499,12.15935431851813
39,2018-04-01,2018-4,32.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0,0.0,457.0,1.0,0.002188183807439825,70.0,1.0,0.014285714285714285,604.0,0.052980132450331126,0.0,0.0347682119205298,0.039735099337748346,0.7566225165562914,0.11589403973509933,0.0,0.0,0.0,0.0,0.11105124733646173,2.062680254308738,0.3622885836075333,0.32307622158009053,104.75387901385947,147.9091740985263
40,2018-05-01,2018-5,44.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,464.0,2.0,0.004310344827586207,59.0,0.0,0.0,588.0,0.07482993197278912,0.008503401360544218,0.023809523809523808,0.003401360544217687,0.7891156462585034,0.10034013605442177,0.0,0.0,0.0,0.0,0.21875181048604744,0.0,0.036458635081007905,0.172620476301915,55.97027352061845,14.884726838185983
41,2018-06-01,2018-6,59.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,305.0,2.0,0.006557377049180328,105.0,3.0,0.02857142857142857,483.0,0.12215320910973085,0.008281573498964804,0.020703933747412008,0.0,0.6314699792960663,0.21739130434782608,0.0,0.0,0.0,0.0,0.3327896395591017,4.125360508617476,0.7430250246960962,1.1069641686756957,358.92084546180445,303.34993347842135
42,2018-07-01,2018-7,59.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,415.0,0.0,0.0,96.0,1.0,0.010416666666666666,612.0,0.09640522875816994,0.0016339869281045752,0.0392156862745098,0.027777777777777776,0.6781045751633987,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,1.5040376854334547,0.25067294757224245,0.23592748006799288,76.49686684527663,102.3405934436478
43,2018-08-01,2018-8,31.0,1.0,0.03225806451612903,0.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,0.0,444.0,1.0,0.0022522522522522522,64.0,0.0,0.0,587.0,0.05281090289608177,0.0,0.05110732538330494,0.030664395229982964,0.7563884156729132,0.10902896081771721,2.9279011922574796,0.0,0.0,0.0,0.1143027478215383,0.0,0.5070339900131696,0.2410823798854257,78.16828589667858,207.0034279191373
44,2018-09-01,2018-9,42.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,30.0,0.0,0.0,404.0,0.0,0.0,68.0,0.0,0.0,574.0,0.07317073170731707,0.003484320557491289,0.04878048780487805,0.05226480836236934,0.7038327526132404,0.11846689895470383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2018-10-01,2018-10,78.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,285.0,2.0,0.007017543859649123,92.0,0.0,0.0,496.0,0.15725806451612903,0.0020161290322580645,0.056451612903225805,0.024193548387096774,0.5745967741935484,0.18548387096774194,0.0,0.0,0.0,0.0,0.3561432984755299,0.0,0.059357216412588315,0.20463879045468955,66.35185651234607,24.233379834801042
46,2018-11-01,2018-11,69.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,396.0,2.0,0.005050505050505051,80.0,0.0,0.0,574.0,0.12020905923344948,0.003484320557491289,0.04355400696864112,0.003484320557491289,0.6898954703832753,0.13937282229965156,0.0,0.0,0.0,0.0,0.2563152526907223,0.0,0.04271920878178705,0.17683073182147394,57.33540214307257,17.440690032621966
47,2018-12-01,2018-12,46.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0,0.0,51.0,0.0,0.0,153.0,0.3006535947712418,0.006535947712418301,0.1111111111111111,0.026143790849673203,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2019-01-01,2019-1,43.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,92.0,0.0,0.0,179.0,0.24022346368715083,0.0,0.17318435754189945,0.027932960893854747,0.0446927374301676,0.5139664804469274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2019-02-01,2019-2,38.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,78.0,1.0,0.01282051282051282,188.0,0.20212765957446807,0.010638297872340425,0.2127659574468085,0.14893617021276595,0.010638297872340425,0.4148936170212766,0.0,0.0,0.0,0.0,0.0,1.8511233051488676,0.3085205508581446,0.7680192436255939,249.02171547504946,125.95765346910501
50,2019-03-01,2019-3,23.0,0.0,0.0,3.0,0.0,0.0,55.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,197.0,0.116751269035533,0.015228426395939087,0.27918781725888325,0.3248730964467005,0.0,0.2639593908629442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2019-04-01,2019-4,29.0,0.0,0.0,3.0,1.0,0.3333333333333333,55.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,228.0,0.12719298245614036,0.013157894736842105,0.2412280701754386,0.3157894736842105,0.0,0.3026315789473684,0.0,5.375086767061905,0.0,0.0,0.0,0.0,0.8958477945103175,0.07072482588239348,22.931739815224716,365.7418792626071
52,2019-05-01,2019-5,21.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,79.0,0.0,0.0,22.0,0.0,0.0,39.0,0.0,0.0,186.0,0.11290322580645161,0.005376344086021506,0.12903225806451613,0.42473118279569894,0.11827956989247312,0.20967741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2019-06-01,2019-6,19.0,0.0,0.0,4.0,1.0,0.25,32.0,0.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,56.0,0.0,0.0,206.0,0.09223300970873786,0.019417475728155338,0.1553398058252427,0.34951456310679613,0.11165048543689321,0.27184466019417475,0.0,4.031315075296429,0.0,0.0,0.0,0.0,0.6718858458827381,0.07827796262711512,25.38076057219046,274.30640944695534
54,2019-07-01,2019-7,12.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,70.0,0.0,0.0,24.0,0.0,0.0,75.0,0.0,0.0,200.0,0.06,0.005,0.09,0.35,0.12,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2019-08-01,2019-8,19.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,63.0,0.0,0.0,82.0,1.0,0.012195121951219513,60.0,0.0,0.0,251.0,0.07569721115537849,0.01195219123505976,0.09561752988047809,0.250996015936255,0.32669322709163345,0.23904382470119523,0.0,0.0,0.0,0.0,0.6189075613751587,0.0,0.10315126022919312,0.20219290849706378,65.55880643450926,42.112885688526205
56,2019-09-01,2019-9,39.0,0.0,0.0,5.0,0.0,0.0,33.0,0.0,0.0,69.0,0.0,0.0,28.0,0.0,0.0,134.0,1.0,0.007462686567164179,308.0,0.1266233766233766,0.016233766233766232,0.10714285714285714,0.22402597402597402,0.09090909090909091,0.43506493506493504,0.0,0.0,0.0,0.0,0.0,1.0775195358329228,0.17958658930548713,0.46879096688834954,152.00026788736784,73.31863410888201
57,2019-10-01,2019-10,38.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,0.0,178.0,0.0,0.0,317.0,0.11987381703470032,0.015772870662460567,0.12618296529968454,0.17034700315457413,0.006309148264984227,0.5615141955835962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2019-11-01,2019-11,18.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,0.0,163.0,0.11042944785276074,0.006134969325153374,0.10429447852760736,0.26380368098159507,0.006134969325153374,0.50920245398773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2019-12-01,2019-12,25.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,54.0,1.0,0.018518518518518517,6.0,1.0,0.16666666666666666,118.0,1.0,0.00847457627118644,226.0,0.11061946902654868,0.01327433628318584,0.08849557522123894,0.23893805309734514,0.02654867256637168,0.5221238938053098,0.0,0.0,0.0,0.5849077086588587,8.458403338793834,1.2236238796746752,1.711155821187895,1.0031993544334206,325.27625613279287,698.6023179244457
60,2020-01-01,2020-1,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,19.0,1.0,0.05263157894736842,11.0,0.0,0.0,117.0,0.0,0.0,161.0,0.0,0.006211180124223602,0.08074534161490683,0.11801242236024845,0.06832298136645963,0.7267080745341615,0.0,0.0,0.0,1.6623692772409668,0.0,0.0,0.2770615462068278,0.19618022526446194,63.60926063130476,113.11409282028634
61,2020-02-01,2020-2,16.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,38.0,0.0,0.0,8.0,0.0,0.0,183.0,4.0,0.02185792349726776,258.0,0.06201550387596899,0.003875968992248062,0.046511627906976744,0.14728682170542637,0.031007751937984496,0.7093023255813954,0.0,0.0,0.0,0.0,0.0,3.1560135038603643,0.526002250643394,2.2385677178544445,725.8307365784387,214.74747476699866
62,2020-03-01,2020-3,29.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,95.0,0.0,0.0,10.0,0.0,0.0,216.0,0.0,0.0,371.0,0.07816711590296496,0.0,0.05660377358490566,0.2560646900269542,0.026954177897574125,0.5822102425876011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020-04-01,2020-4,34.0,1.0,0.029411764705882353,8.0,0.0,0.0,35.0,0.0,0.0,95.0,1.0,0.010526315789473684,9.0,0.0,0.0,169.0,2.0,0.011834319526627219,350.0,0.09714285714285714,0.022857142857142857,0.1,0.2714285714285714,0.025714285714285714,0.4828571428571429,2.6695569694112313,0.0,0.0,0.3324738554481934,0.0,1.7087292047528009,0.7851266716020376,1.1746433966593817,380.86508396156336,320.53849559108096
64,2020-05-01,2020-5,23.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,100.0,3.0,0.03,2.0,0.0,0.0,165.0,3.0,0.01818181818181818,316.0,0.07278481012658228,0.0031645569620253164,0.07911392405063292,0.31645569620253167,0.006329113924050633,0.5221518987341772,0.0,0.0,0.0,0.9475504880273511,0.0,2.6252294145747577,0.5954633171003515,1.6706262728087662,541.682026622937,243.10588691829395
65,2020-06-01,2020-6,9.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,97.0,4.0,0.041237113402061855,0.0,0.0,0.0,114.0,1.0,0.008771929824561403,237.0,0.0379746835443038,0.008438818565400843,0.06329113924050633,0.4092827004219409,0.0,0.4810126582278481,0.0,0.0,0.0,1.302474897632098,0.0,1.2665580508913303,0.428172158087238,1.142310898193777,370.3816301935425,174.80702716062663
66,2020-07-01,2020-7,12.0,1.0,0.08333333333333333,1.0,0.0,0.0,14.0,0.0,0.0,80.0,1.0,0.0125,0.0,0.0,0.0,156.0,0.0,0.0,263.0,0.045627376425855515,0.0038022813688212928,0.053231939163498096,0.3041825095057034,0.0,0.5931558935361216,7.563744746665155,0.0,0.0,0.3948127033447297,0.0,0.0,1.3264262416683141,0.4652089476333089,150.83883790086907,541.5313062150079
67,2020-08-01,2020-8,23.0,0.0,0.0,3.0,1.0,0.3333333333333333,18.0,0.0,0.0,97.0,0.0,0.0,2.0,0.0,0.0,112.0,3.0,0.026785714285714284,255.0,0.09019607843137255,0.011764705882352941,0.07058823529411765,0.3803921568627451,0.00784313725490196,0.4392156862745098,0.0,5.375086767061905,0.0,0.0,0.0,3.867525476828884,1.5404353739817982,1.7619141713961597,571.2811145325456,628.9034052605587
