,date,ym,sibc_news_count,sibc_epu_count,sibc_ratio,solomon_islands_abc_news_count,solomon_islands_abc_epu_count,solomon_islands_abc_ratio,solomon_islands_rnz_news_count,solomon_islands_rnz_epu_count,solomon_islands_rnz_ratio,solomon_times_news_count,solomon_times_epu_count,solomon_times_ratio,island_sun_news_count,island_sun_epu_count,island_sun_ratio,solomon_star_news_count,solomon_star_epu_count,solomon_star_ratio,news_total,sibc_weights,solomon_islands_abc_weights,solomon_islands_rnz_weights,solomon_times_weights,island_sun_weights,solomon_star_weights,sibc_z_score,solomon_islands_abc_z_score,solomon_islands_rnz_z_score,solomon_times_z_score,island_sun_z_score,solomon_star_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
10,2015-11-01,2015-11,39.0,1.0,0.02564102564102564,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.02564102564102564,85.0,0.4588235294117647,0.011764705882352941,0.047058823529411764,0.023529411764705882,0.0,0.4588235294117647,0.2125651939319997,0.0,0.0,0.0,0.0,0.419068908561553,0.10527235041559212,0.28980858820292416,33.42307036779769,18.991669631759162
11,2015-12-01,2015-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.18181818181818182,15.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,2.9715795334364667,0.4952632555727445,2.1791583245200754,251.31816304908148,89.34802057192353
12,2016-01-01,2016-1,24.0,1.0,0.041666666666666664,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.09375,58.0,0.41379310344827586,0.0,0.034482758620689655,0.0,0.0,0.5517241379310345,0.34541844013949957,0.0,0.0,0.0,0.0,1.5322206969281782,0.3129398561779463,0.9882949114663739,113.97816253446598,56.45594821127423
13,2016-02-01,2016-2,15.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.06060606060606061,52.0,0.28846153846153844,0.0,0.07692307692307693,0.0,0.0,0.6346153846153846,0.0,0.0,2.765454445733744,0.0,0.0,0.990526511145489,0.6259968261465388,0.8413306278987714,97.02905270410591,112.93302434847105
14,2016-03-01,2016-3,14.0,1.0,0.07142857142857142,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,52.0,0.2692307692307692,0.0,0.07692307692307693,0.019230769230769232,0.0,0.6346153846153846,0.5921458973819992,0.0,0.0,0.0,0.0,0.0,0.09869098289699986,0.15942389544899976,18.386053046051785,17.804357320930563
15,2016-04-01,2016-4,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.10344827586206896,64.0,0.484375,0.0,0.0625,0.0,0.0,0.453125,0.0,0.0,0.0,0.0,0.0,1.6907262862655759,0.281787714377596,0.7661103484640891,88.35404169694272,50.83594273919787
16,2016-05-01,2016-5,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,29.0,0.10344827586206896,0.0,0.13793103448275862,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-06-01,2016-6,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,0.0425531914893617,72.0,0.25,0.0,0.05555555555555555,0.041666666666666664,0.0,0.6527777777777778,0.0,0.0,0.0,0.0,0.0,0.6954760610170454,0.11591267683617423,0.4539913176083491,52.357950635225315,20.9112388572587
18,2016-07-01,2016-7,32.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,0.078125,108.0,0.2962962962962963,0.0,0.05555555555555555,0.05555555555555555,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.2768505807734818,0.21280843012891362,0.7566521960139151,87.26325105870885,38.39172758949839
19,2016-08-01,2016-8,28.0,2.0,0.07142857142857142,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.125,0.0,0.0,0.0,15.0,0.0,0.0,61.0,0.45901639344262296,0.0,0.03278688524590164,0.26229508196721313,0.0,0.2459016393442623,0.5921458973819992,0.0,0.0,0.7088394993340683,0.0,0.0,0.2168308994526779,0.45772978878755854,52.78910136842308,39.11740159790831
20,2016-09-01,2016-9,19.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.125,49.0,0.3877551020408163,0.02040816326530612,0.04081632653061224,0.22448979591836735,0.0,0.32653061224489793,0.0,0.0,0.0,0.0,0.0,2.0429609292375708,0.3404934882062618,0.6670892830163496,76.93413154563719,61.426764143197424
21,2016-10-01,2016-10,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,35.0,0.22857142857142856,0.02857142857142857,0.11428571428571428,0.42857142857142855,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2016-11-01,2016-11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,1.0,0.07142857142857142,0.0,0.0,0.0,16.0,2.0,0.125,35.0,0.0,0.0,0.14285714285714285,0.4,0.0,0.45714285714285713,0.0,0.0,0.0,0.4050511424766104,0.0,2.0429609292375708,0.4080020119523635,1.0959454532135338,126.39329368795524,73.60564658718471
23,2016-12-01,2016-12,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.125,39.0,0.05128205128205128,0.0,0.2564102564102564,0.07692307692307693,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,2.0429609292375708,0.3404934882062618,1.257206725684659,144.99124791293164,61.426764143197424
24,2017-01-01,2017-1,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.6363636363636364,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.9451193324454243,0.0,0.0,0.15751988874090406,0.2577598179396612,29.726946970100496,28.41739236930367
25,2017-02-01,2017-2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2017-03-01,2017-3,5.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.1111111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.25,0.05,0.45,0.25,0.0,0.0,0.0,4.082845284184248,1.229090864770553,0.0,0.0,0.0,0.8853226914924669,0.7572331533559613,87.33025175818537,159.71673481163623
27,2017-04-01,2017-4,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6111111111111112,0.0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2017-05-01,2017-5,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,1.382727222866872,0.0,0.0,0.0,0.2304545371444787,0.6145454323852765,70.8743497154047,41.57517541224827
29,2017-06-01,2017-6,9.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5,0.05555555555555555,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2017-07-01,2017-7,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2017-08-01,2017-8,9.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,0.06382978723404255,68.0,0.1323529411764706,0.014705882352941176,0.16176470588235295,0.0,0.0,0.6911764705882353,0.0,4.082845284184248,0.0,0.0,0.0,1.043214091525568,0.8543432292849694,0.7810868762630286,90.08125601309935,154.12788161997025
32,2017-09-01,2017-9,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,0.07017543859649122,24.0,5.0,0.20833333333333334,98.0,0.12244897959183673,0.01020408163265306,0.04081632653061224,0.0,0.5816326530612245,0.24489795918367346,0.0,0.0,0.0,0.0,0.9916197471640181,3.4049348820626184,0.7327591048711061,1.4106200281413457,162.68411076134302,132.1934846561043
33,2017-10-01,2017-10,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,38.0,6.0,0.15789473684210525,26.0,3.0,0.11538461538461539,72.0,0.06944444444444445,0.0,0.027777777777777776,0.013888888888888888,0.5277777777777778,0.3611111111111111,0.0,0.0,0.0,5.6707159946725465,2.231144431119041,1.8858100885269886,1.6312784190530962,1.9372953705402476,223.42457100490466,294.29095759494095
34,2017-11-01,2017-11,20.0,2.0,0.1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.14285714285714285,27.0,3.0,0.1111111111111111,96.0,0.20833333333333334,0.010416666666666666,0.0625,0.0,0.4375,0.28125,0.829004256334799,0.0,0.0,0.0,2.0186544852981796,1.8159652704333964,0.7772706686777292,1.566610789697096,180.67422703958653,140.22359808352473
35,2017-12-01,2017-12,9.0,1.0,0.1111111111111111,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,0.3103448275862069,0.0,0.1724137931034483,0.0,0.0,0.5172413793103449,0.9211158403719988,0.0,0.0,0.0,0.0,0.0,0.15351930672866645,0.28586353666717207,32.96809511705838,27.695666943669764
36,2018-01-01,2018-1,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,63.0,2.0,0.031746031746031744,33.0,0.0,0.0,110.0,0.06363636363636363,0.0,0.045454545454545456,0.01818181818181818,0.5727272727272728,0.3,0.0,0.0,0.0,5.6707159946725465,0.44858988562181773,0.0,1.019884313382394,0.3600235889410874,41.520832152908646,183.992338595141
37,2018-02-01,2018-2,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,113.0,7.0,0.061946902654867256,25.0,3.0,0.12,145.0,0.020689655172413793,0.0,0.027586206896551724,0.0,0.7793103448275862,0.1724137931034483,0.0,0.0,0.0,0.0,0.8753457502620426,1.961242492068068,0.47276470705501844,1.0203112557331897,117.67054630399093,85.28916752118485
38,2018-03-01,2018-3,14.0,1.0,0.07142857142857142,0.0,0.0,0.0,5.0,1.0,0.2,4.0,0.0,0.0,153.0,17.0,0.1111111111111111,31.0,3.0,0.0967741935483871,207.0,0.06763285024154589,0.0,0.024154589371980676,0.01932367149758454,0.7391304347826086,0.1497584541062802,0.5921458973819992,0.0,2.2123635565869955,0.0,1.570064599676362,1.5816471710226356,0.9927035374446653,1.4908348135191694,171.93512858950874,179.08878780610345
39,2018-04-01,2018-4,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.2,106.0,5.0,0.04716981132075472,14.0,2.0,0.14285714285714285,133.0,0.045112781954887216,0.0,0.015037593984962405,0.03759398496240601,0.7969924812030075,0.10526315789473684,0.0,0.0,0.0,1.1341431989345092,0.6665368583531727,2.334812490557224,0.6892487579741511,0.8196315627662405,94.52654101065608,124.34399587231614
40,2018-05-01,2018-5,13.0,2.0,0.15384615384615385,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.038461538461538464,22.0,4.0,0.18181818181818182,144.0,0.09027777777777778,0.013888888888888888,0.020833333333333332,0.0,0.7222222222222222,0.1527777777777778,1.2753911635919986,0.0,0.0,0.0,0.5434838998879715,2.9715795334364667,0.7984090994860727,0.9616469475739395,110.90490380925618,144.03707895348734
41,2018-06-01,2018-6,9.0,1.0,0.1111111111111111,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,0.06666666666666667,26.0,3.0,0.11538461538461539,115.0,0.0782608695652174,0.02608695652173913,0.017391304347826087,0.0,0.6521739130434783,0.22608695652173913,0.9211158403719988,2.7218968561228323,0.0,0.0,0.9420387598058173,1.8858100885269886,1.0784769241379395,1.1838234992943868,136.52810072096256,194.56274480283562
42,2018-07-01,2018-7,13.0,2.0,0.15384615384615385,1.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.2,119.0,8.0,0.06722689075630252,28.0,4.0,0.14285714285714285,173.0,0.07514450867052024,0.005780346820809248,0.011560693641618497,0.057803468208092484,0.6878612716763006,0.16184971098265896,1.2753911635919986,0.0,0.0,1.1341431989345092,0.9499550519050258,2.334812490557224,0.9490503174981262,1.192722069527985,137.5543558120715,171.21352399453002
43,2018-08-01,2018-8,5.0,1.0,0.2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,105.0,4.0,0.0380952380952381,23.0,1.0,0.043478260869565216,141.0,0.03546099290780142,0.0,0.028368794326241134,0.028368794326241134,0.7446808510638298,0.16312056737588654,1.658008512669598,0.0,0.0,0.0,0.5383078627461814,0.7105951058217638,0.4844852468729239,0.5755748623092029,66.3799483796728,87.40361276011788
44,2018-09-01,2018-9,4.0,2.0,0.5,1.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,106.0,10.0,0.09433962264150944,13.0,0.0,0.0,137.0,0.029197080291970802,0.0072992700729927005,0.014598540145985401,0.08029197080291971,0.7737226277372263,0.0948905109489051,4.145021281673995,0.0,0.0,0.0,1.3330737167063453,0.0,0.9130158330633901,1.1524518182304275,132.91006472603672,164.712718977509
45,2018-10-01,2018-10,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.16666666666666666,73.0,15.0,0.2054794520547945,21.0,1.0,0.047619047619047616,115.0,0.11304347826086956,0.0,0.017391304347826087,0.05217391304347826,0.6347826086956522,0.1826086956521739,0.0,0.0,0.0,0.9451193324454243,2.9035441226891625,0.7782708301857413,0.7711557142200548,2.0345489076946257,234.64063549762423,139.12042907081687
46,2018-11-01,2018-11,19.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,129.0,13.0,0.10077519379844961,32.0,0.0,0.0,185.0,0.10270270270270271,0.005405405405405406,0.016216216216216217,0.005405405405405406,0.6972972972972973,0.17297297297297298,0.0,0.0,0.0,0.0,1.4240120787762354,0.0,0.2373353464627059,0.992959773849375,114.51615219395103,42.81650855295438
47,2018-12-01,2018-12,10.0,1.0,0.1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,1.0,0.06666666666666667,37.0,0.2702702702702703,0.0,0.10810810810810811,0.0,0.21621621621621623,0.40540540540540543,0.829004256334799,0.0,0.0,0.0,0.0,1.089579162260038,0.3197639030991395,0.6657764864121233,76.78272922331905,57.68704112567476
48,2019-01-01,2019-1,10.0,1.0,0.1,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,2.0,0.0,0.0,2.0,0.0,0.0,20.0,3.0,0.15,41.0,0.24390243902439024,0.0,0.17073170731707318,0.04878048780487805,0.04878048780487805,0.4878048780487805,0.829004256334799,0.0,1.5802596832764253,0.0,0.0,2.451553115085085,0.8101361757827182,1.6678761621459675,192.3529688262515,146.1527034065663
49,2019-02-01,2019-2,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,25.0,2.0,0.08,47.0,0.1276595744680851,0.0,0.10638297872340426,0.2127659574468085,0.02127659574468085,0.5319148936170213,1.3816737605579983,0.0,0.0,0.0,0.0,1.3074949947120456,0.4481947925450073,0.8718599453435985,100.54994051342375,80.85662946715101
50,2019-03-01,2019-3,2.0,1.0,0.5,2.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.3142857142857143,4.145021281673995,0.0,0.0,0.0,0.0,0.0,0.6908368802789991,0.23685835895279972,27.316421668419807,124.63050124651396
51,2019-04-01,2019-4,4.0,1.0,0.25,2.0,1.0,0.5,10.0,1.0,0.1,21.0,1.0,0.047619047619047616,0.0,0.0,0.0,13.0,0.0,0.0,50.0,0.08,0.04,0.2,0.42,0.0,0.26,2.0725106408369975,2.041422642092124,1.1061817782934977,0.27003409498440695,0.0,0.0,0.9150248593678376,0.5821084325027952,67.13345253801222,165.07515758275488
52,2019-05-01,2019-5,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,30.0,4.0,0.13333333333333333,8.0,1.0,0.125,11.0,0.0,0.0,54.0,0.037037037037037035,0.0,0.05555555555555555,0.5555555555555556,0.14814814814814814,0.2037037037037037,0.0,0.0,3.687272594311659,0.7560954659563395,1.7663226746359073,0.0,1.0349484558173174,0.8865789473835632,102.24745487618318,186.70998682167337
53,2019-06-01,2019-6,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,1.0,0.04,10.0,1.0,0.1,13.0,0.0,0.0,59.0,0.0847457627118644,0.0,0.1016949152542373,0.423728813559322,0.1694915254237288,0.22033898305084745,0.0,0.0,0.0,0.22682863978690185,1.413058139708726,0.0,0.27331446324927133,0.3356152100298272,38.70586048152501,49.30732496348762
54,2019-07-01,2019-7,4.0,1.0,0.25,0.0,0.0,0.0,4.0,0.0,0.0,14.0,1.0,0.07142857142857142,9.0,0.0,0.0,21.0,0.0,0.0,52.0,0.07692307692307693,0.0,0.07692307692307693,0.2692307692307692,0.17307692307692307,0.40384615384615385,2.0725106408369975,0.0,0.0,0.4050511424766104,0.0,0.0,0.4129269638856013,0.26847612611577953,30.96283830263277,74.49413306724426
55,2019-08-01,2019-8,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,25.0,5.0,0.2,15.0,1.0,0.06666666666666667,65.0,0.046153846153846156,0.015384615384615385,0.046153846153846156,0.27692307692307694,0.38461538461538464,0.23076923076923078,0.0,0.0,0.0,0.0,2.826116279417452,1.089579162260038,0.6526159069462484,1.338409144912875,154.35616766472208,117.73524246608144
56,2019-09-01,2019-9,11.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,30.0,6.0,0.2,7.0,0.0,0.0,41.0,7.0,0.17073170731707318,99.0,0.1111111111111111,0.04040404040404041,0.06060606060606061,0.30303030303030304,0.0707070707070707,0.41414141414141414,0.0,0.0,0.0,1.1341431989345092,0.0,2.7903856594464385,0.6540881430634913,1.4992940202559522,172.91071272858633,118.00084138021455
57,2019-10-01,2019-10,15.0,1.0,0.06666666666666667,2.0,0.0,0.0,12.0,0.0,0.0,18.0,2.0,0.1111111111111111,1.0,0.0,0.0,51.0,4.0,0.0784313725490196,99.0,0.15151515151515152,0.020202020202020204,0.12121212121212122,0.18181818181818182,0.010101010101010102,0.5151515151515151,0.5526695042231993,0.0,0.0,0.6300795549636162,0.0,1.2818578379529857,0.4107678161899669,0.8586487301848015,99.02631632880363,74.10461179637133
58,2019-11-01,2019-11,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.07142857142857142,0.0,0.0,0.0,15.0,0.0,0.0,33.0,0.06060606060606061,0.0,0.06060606060606061,0.42424242424242425,0.0,0.45454545454545453,0.0,0.0,0.0,0.4050511424766104,0.0,0.0,0.06750852374610174,0.1718398786264408,19.817964646733664,12.178882443987286
59,2019-12-01,2019-12,10.0,3.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0,19.0,5.0,0.2631578947368421,3.0,1.0,0.3333333333333333,30.0,2.0,0.06666666666666667,64.0,0.15625,0.015625,0.015625,0.296875,0.046875,0.46875,2.4870127690043966,4.082845284184248,0.0,1.4922936828085647,4.710193799029086,1.089579162260038,2.3103207828810555,1.6269454564449897,187.63250879664912,416.79366784011216
60,2020-01-01,2020-1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.25,3.0,0.0,0.0,24.0,2.0,0.08333333333333333,34.0,0.0,0.0,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.7058823529411765,0.0,0.0,0.0,1.4176789986681366,0.0,1.3619739528250472,0.46327549191553064,1.1281791430139319,130.11074350230686,83.57726464942046
61,2020-02-01,2020-2,6.0,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.16666666666666666,1.0,0.0,0.0,63.0,12.0,0.19047619047619047,84.0,0.07142857142857142,0.011904761904761904,0.011904761904761904,0.14285714285714285,0.011904761904761904,0.75,1.3816737605579983,0.0,0.0,0.9451193324454243,0.0,3.113083320742965,0.9066460689577314,2.568520520946427,296.22256070829104,163.56358100301395
62,2020-03-01,2020-3,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,3.0,0.1111111111111111,3.0,1.0,0.3333333333333333,51.0,6.0,0.11764705882352941,90.0,0.06666666666666667,0.0,0.03333333333333333,0.3,0.03333333333333333,0.5666666666666667,0.0,0.0,0.0,0.6300795549636162,4.710193799029086,1.9227867569294785,1.21051001848703,1.4356094887167588,165.56609747003404,218.38218930500207
63,2020-04-01,2020-4,7.0,2.0,0.2857142857142857,2.0,1.0,0.5,12.0,4.0,0.3333333333333333,21.0,3.0,0.14285714285714285,4.0,0.0,0.0,32.0,6.0,0.1875,78.0,0.08974358974358974,0.02564102564102564,0.15384615384615385,0.2692307692307692,0.05128205128205128,0.41025641025641024,2.3685835895279967,2.041422642092124,3.687272594311659,0.8101022849532208,0.0,3.0644413938563564,1.9953037507902263,2.307493258077451,266.11878556179806,359.96298648619614
