FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,60.8264254871,95.7035122913,110.925198055,77.7411852708,81.6231342015,96.426575091,89.6605351739,115.368229574,117.838359797,100.633640475,100.252660569,132.491040767,111.134099487,101.303559893,91.1091088368,73.2317500255,87.6030736799,113.675529564,104.197205127,109.679541668,111.664921288,111.400938424,122.836183741
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,58.457571676,92.7839137964,99.2751587454,73.9333269194,79.5855301135,90.4697902636,82.5622474505,103.879642101,113.900711949,99.2656340196,94.2690013469,127.994323648,109.339522802,96.8211468155,88.6608620358,68.4721954974,79.665287666,104.517991149,99.7147392727,100.809601693,106.868193188,111.733788724,114.386761593
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,55.6799012158,91.3723404255,102.790083587,77.5936550152,74.0765577508,88.4012158055,79.2306231003,105.268617021,110.513867781,94.0528115502,87.6624240122,120.66831307,109.029255319,102.661854103,84.9646656535,65.1677431611,76.9268617021,104.454597264,95.6780015198,101.655015198,102.087196049,105.318958967,110.085676292
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,55.0407760141,85.8595414462,93.1518871252,72.8531216931,70.0589770723,84.7625396825,72.9285361552,104.441904762,107.199858907,93.4617283951,79.1387654321,118.398447972,106.251640212,81.9281834215,77.2774603175,70.0833156966,75.2752733686,96.1070194004,90.998659612,90.6867724868,99.5988712522,106.980952381,109.987795414
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,57.7145169392,93.0594965675,104.807724507,80.1330579896,79.4801026958,97.5234693308,84.004632472,111.791259697,115.743372216,94.2357537534,101.386895128,125.015236926,107.074956745,101.906234303,80.5129765028,71.6408997042,82.1418206173,111.689233689,97.3637885807,105.288441145,105.538873695,104.955517107,114.63565329
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,22.4032427186,49.0873682571,46.4244144592,35.8527025651,30.4889542652,53.0093021444,42.7480002636,44.5475922275,70.8442063069,64.1201399666,48.3561507996,69.7679047556,61.7203604618,53.1159427671,46.182043416,51.7840674188,44.6577649688,35.741969598,47.6564138361,31.1497330689,46.7194137702,69.7510859991,79.931104214
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,72.6355957592,139.223419827,114.002245225,124.255706187,106.855160771,124.624269391,119.822923395,140.123660526,152.88105889,134.934394091,176.248509164,135.223669297,142.53038686,137.5845616,123.305437181,95.3940717401,150.237153178,165.766490899,137.203362028,130.590575067,149.288683997,164.848717852,164.187785566
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,113.984815284,199.739380372,150.735625649,173.881112282,150.979765557,172.253899819,168.974206514,191.377284518,212.997808758,183.115981854,220.170664203,198.508822217,202.334442773,193.486088574,183.197346031,126.763744616,205.723982454,220.517125248,184.960289165,182.237542492,203.862303134,212.130594083,207.049687896
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,39.1389141638,99.2322569939,85.4039032376,83.7758798786,75.4695296127,89.1790950992,86.7954464093,85.8908756647,94.5089181167,93.6323136761,121.909444664,91.3111458745,90.4968731588,93.5664598265,75.2675434998,72.0081573825,90.6170225461,96.4380355904,86.5909077349,78.7381582775,89.5913962456,103.863474318,110.451559132
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,76.2105815938,123.047615531,108.177350007,119.62201326,106.789434817,121.694433504,116.950177235,126.673411448,143.698437705,124.382228896,128.666584613,131.795465735,130.805870093,138.009829986,128.174404293,102.017091703,143.484401667,143.398139031,115.79434981,128.253807273,141.986453,143.088412433,144.702146514
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,89.2310533028,158.582358928,130.500959734,143.200236606,124.057358606,146.350358773,140.646993907,165.350552008,182.773657338,151.634098687,186.44834827,169.321839426,158.900033065,167.591698622,163.654152192,120.167717293,179.050919584,190.429565822,155.525303057,152.988880396,181.011873221,193.388846902,196.924329152
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,51.8538130141,99.1554756825,89.2026164407,90.9510662494,71.7668860869,92.9356680972,87.2328482846,98.9033112253,121.488407806,98.2377209075,104.420963069,105.869559804,105.924710921,99.8180195735,89.7451128506,63.3787281375,88.3312553437,110.405324191,105.344428857,99.8516630834,114.416729615,108.378894155,123.475325602
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,80.9384450871,130.226113019,118.422051027,125.331247364,118.590299114,140.472528466,129.622522441,132.651515152,163.167284174,136.368689379,151.550085849,153.076811856,153.451450389,159.665702753,140.797246822,116.399820772,143.818407735,150.687812519,133.825644617,138.833755045,161.110850051,160.126460931,135.85755919
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,61.9192429406,107.713455453,91.3570107108,99.424707887,89.172748296,107.640804528,102.668433544,105.228572298,122.198125609,101.016729552,117.293372687,111.304953749,117.633866845,114.276484907,100.500158228,86.7850292113,107.963449367,117.240135102,108.234639727,108.206548199,122.529466894,135.21618184,130.31396665
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,51.9658466906,100.179477573,87.0752379726,90.8572984112,78.1110421618,91.4055895749,90.5984966456,96.9482373052,109.20058776,97.9372899811,106.980294817,112.456076058,115.118067183,95.4409722629,82.0066737697,73.654322144,84.9095762742,106.084066082,98.5339718297,97.3721036425,109.502288986,114.342926389,129.106382231
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,47.4703399245,95.6878471451,68.6485225505,79.9342368363,76.14419018,81.3988002666,80.5263274828,76.7631637414,85.646300822,82.471006443,77.3885803155,82.3301488558,85.0404354588,85.8184847812,68.2241724061,69.5536547434,76.4252388358,87.2352810487,85.7165074428,87.2759386803,93.242168407,105.886914019,95.9169073539
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,56.2212991048,95.3236738921,84.8466671599,85.1761411556,71.50178294,93.5540800473,83.1313309166,99.5478582526,121.747954428,94.3975142413,111.180557816,111.778005475,107.892165421,102.782954798,92.9064881261,83.3454908634,102.159021972,120.36837316,107.68933935,104.82430273,123.650758304,112.678982023,120.445424281
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,55.5599682611,105.7096702,89.0189009379,75.6685113223,87.1578808163,87.4568167484,104.493479278,100.632194665,133.79676914,105.07247055,107.895953287,112.51734451,116.045329698,96.5599886065,97.1711257146,83.2578584362,101.149193302,118.796626722,100.740269781,91.2467498118,116.118898903,125.301112897,147.574250778
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,63.3684692449,122.466713347,84.7514273403,87.8137994183,91.7834213078,114.771841,113.711461812,111.415113649,130.348163309,111.799310568,128.690024776,124.713562426,118.445060864,114.352202952,108.762576753,100.003554885,124.639502316,145.705860175,129.294732306,115.96622859,145.924970376,150.460303781,170.914467306
29,79985,PNG-20190510-05-4,PG0504,Esa'ala District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1901.85356,59.2024472488,119.357865427,83.1576406274,80.384381546,81.6511010065,95.0153783273,100.551218515,102.669672508,129.770014816,102.223803198,128.139196853,116.587748429,119.464542993,109.947861851,102.576585092,87.9448219486,116.657206356,130.402697594,114.816124253,104.58557707,130.422214275,139.166811424,140.497241097
