FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,13984,FJI-20210924-1-1,FJ102,Bua, , ,FJI-20210924-1,FJ1,Northern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1217.80835,10.7040961569,10.5500553535,8.25359797564,6.80349517634,7.16479519216,6.25438873952,7.16586272339,8.52059939902,9.61908904001,10.2379408509,9.99082713902,7.74663925352,9.84425905425,8.34595919658,5.85884864779,13.8961727028,8.5207575518,11.789142812,12.1415862723,7.54408508619,15.5139569824,11.4480468132,12.3528783805
1,13985,FJI-20210924-1-2,FJ103,Cakaudrove, , ,FJI-20210924-1,FJ1,Northern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2393.82982,9.77794312834,8.75916019788,7.57221574227,7.34708200941,6.49145316334,7.69635603105,6.72211720227,7.7643486305,10.588163134,11.7492458674,9.78057756506,7.71176044725,10.2268028798,7.6155130113,6.27766158549,8.55739452198,10.8865382295,9.34507098902,13.5578570567,8.60240115835,12.6088967542,11.9534649881,10.744479749
2,13986,FJI-20210924-1-3,FJ107,Macuata, , ,FJI-20210924-1,FJ1,Northern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1742.48985,11.1232785797,9.45821580665,8.04031856645,7.30615010232,6.81923013108,6.37061003263,7.4126984127,8.89063104917,10.7286377966,12.7261489962,11.2158619545,8.67836402854,10.4803108235,8.35863613738,6.41546374647,8.88601294176,11.1803827222,11.2803771915,15.210248327,10.1265693269,13.3125656767,12.6075714839,12.0864996405
3,13987,FJI-20210924-2-1,FJ201,Ba, , ,FJI-20210924-2,FJ2,Western, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2379.87138,4.82106688767,6.93111115603,6.23638091003,5.23583513574,9.91591033131,6.85011420832,9.03155383962,7.9951284591,11.2047664288,7.56388591296,7.01663600897,10.2349659396,11.5973398557,8.49435022538,6.33124456752,8.21289240161,9.73792727052,9.90087121748,10.804673445,8.49711952457,11.1106506842,11.2842675507,12.6288936953
4,13988,FJI-20210924-2-2,FJ208,Nadroga/Navosa, , ,FJI-20210924-2,FJ2,Western, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2063.46389,6.59880741638,6.9637566384,7.67045560421,4.98420758409,9.35120655921,7.18825118793,7.63418894997,8.06952855679,10.476451132,9.38332712196,7.52077704277,11.3886611385,10.291321159,6.71568992826,6.18864716296,7.63500419268,10.2268238144,10.5142783937,8.43531631417,7.5220814311,10.4537407994,10.5216854561,10.8805320041
5,13989,FJI-20210924-2-3,FJ211,Ra, , ,FJI-20210924-2,FJ2,Western, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1108.4008,7.60513755098,6.3410570164,6.83038271284,8.03992015968,10.1718302525,7.3618849258,7.950880847,8.21305215656,11.0386618068,9.4870259481,8.01084786948,9.0495096763,8.71661025775,7.01939599063,6.70862622581,6.80217825219,10.2359628569,10.5422632995,10.2787468541,8.12097544042,14.7183459169,10.6664063178,9.40584049293
6,13990,FJI-20210924-3-1,FJ304,Kadavu, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,411.50239,4.12249183388,4.79024731685,3.7423005133,3.45916938871,6.49463369109,8.27053196454,4.19645356976,5.14955669622,6.32197853476,5.1619225385,4.08492767149,7.35394307046,8.5627624825,5.34951003266,3.84134391041,4.22701819879,5.16693887074,4.57874475035,4.66973868409,5.96885207653,6.98425104993,7.83504433038,9.77519832011
7,13991,FJI-20210924-3-2,FJ305,Lau, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,426.4401,3.90312042357,6.36510082235,5.74878900529,4.07829221584,6.09090909091,5.68097330179,4.28376703841,5.87563366002,5.16875070407,5.63771544441,4.99673313056,6.35304720063,7.04663737749,6.44542075025,4.25830798693,4.77424805678,8.74833840261,6.70417933987,6.50377379745,6.76456009913,7.15928804776,6.71555705756,7.04010363862
8,13992,FJI-20210924-3-3,FJ306,Lomaiviti, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,356.92085,8.41459146588,5.36451743169,6.66065419303,5.47112666577,6.77803203661,6.49508682191,4.81814510701,6.59254273792,8.42387939157,7.38995827164,6.00134607619,8.3137703594,7.60788800646,6.02759456185,7.22116031767,4.7657827433,10.2713689595,8.1332615426,7.90389016018,6.57706286176,9.71638174721,8.80428052228,8.35428725266
9,13993,FJI-20210924-3-4,FJ315,Rotuma, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,37.91531,7.09693877551,5.47321428571,8.0,5.10459183673,5.60841836735,6.50892857143,9.0,17.0191326531,10.0,9.63137755102,5.23341836735,5.36862244898,7.7193877551,8.69387755102,9.98086734694,5.23979591837,8.23979591837,11.0,10.2397959184,6.52295918367,8.0,20.0,10.9808673469
