FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,16.4275611166,15.0605215736,15.3600353609,12.6921559961,18.4592839414,11.6261262793,11.6699534188,12.2465404101,14.0573594913,19.5255176635,19.390500153,18.2581347115,14.8043589133,11.8077250009,10.0854102207,16.6063717657,11.4311312094,21.4717282649,17.3297065724,13.2868314576,33.1218931692,17.4908367618,23.2122335181
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,9.19973061382,21.1827015586,22.4084086973,11.3610736964,18.2400423321,8.50702328266,11.0935154897,11.7485087551,13.9312103136,26.3195112565,16.3105637868,17.3705984222,13.3805079854,9.79574754666,9.6181450837,15.9478545315,11.8008466423,15.7729459303,16.8854146623,13.0,19.9670964018,17.4268808928,26.8723301905
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,12.6534954407,11.4185030395,15.1544452888,10.1977583587,16.0484422492,8.54027355623,10.311550152,10.9338905775,13.0530015198,13.5351443769,15.8387158055,17.2285334347,13.4014057751,11.142287234,9.69699848024,19.3261778116,11.0847264438,17.2931231003,14.5794072948,12.7108662614,23.7083966565,14.5592705167,23.6696428571
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,8.93164021164,15.8551675485,18.4708994709,8.19202821869,17.8043738977,9.04888888889,11.0985537919,12.4129805996,12.7556261023,24.8175661376,14.6142504409,18.4655379189,15.4638447972,9.85403880071,9.36352733686,15.333968254,11.6459964727,19.7607760141,15.9875132275,14.4333686067,23.9259259259,18.4043738977,19.9851851852
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,12.1894848468,9.82413350449,12.8776022772,14.0553664118,15.6460903053,13.0844449406,11.1673271195,12.8666629458,14.0334319362,15.2587486744,13.6794106156,13.932912876,13.284031925,12.0553664118,9.71429368756,13.2405536641,11.4636936987,18.6441926662,15.5742590836,13.2767204331,29.9627169727,16.3782999386,22.7631858012
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,3.54054296962,6.93013055957,9.11821662462,4.97580244103,5.93132890346,8.89020174119,5.74773962384,7.21333816665,10.4141266769,8.4631299544,7.19260681738,8.20371546523,7.49254030929,8.24834179164,7.69993768612,8.41811117036,8.70680120074,6.41901891586,7.00579099684,6.30857355135,6.46518511417,18.749722883,11.9964409187
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,13.2226748365,18.2584959156,14.9601771575,14.3383295571,14.8403156301,17.2111103897,14.6188756104,17.0642241443,17.350832647,18.5299209558,20.8657603749,16.1988077866,18.6959696445,16.5486209124,15.3358462539,13.4797149441,21.8596033777,22.4857705587,17.5178530135,20.2492621286,19.28103474,21.4706634179,20.1915173552
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,22.7100730019,25.8961311745,18.4452761952,20.8475961482,19.1554281608,20.8488240334,17.1878506481,26.2563595374,27.1958536171,26.1574535792,30.0581764917,26.3387581382,28.5202837955,21.9390439867,20.7463410204,16.4708643759,28.931368717,34.1827495943,24.9248660579,25.5609895728,24.9841006629,29.1283317738,27.251479582
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,11.1871256927,16.3815398901,14.2746492792,13.1311073157,15.2344534274,17.209039685,12.3812434275,13.3618670803,12.2730047509,17.5566467285,18.1931966498,16.2432093287,15.1880318613,16.2039699883,13.1139143503,14.4364581857,18.1892494089,17.7865171053,15.2288355546,21.4298651561,17.3532883108,19.3742271463,13.778784839
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,18.8830822502,17.1969525404,14.0811917422,13.1136027964,13.5935817907,15.8685506105,12.5451621373,15.1914385585,20.4341768413,14.4406508468,15.8475941972,16.3704952737,16.2289533281,16.0449487987,14.8788893265,16.5679155179,18.7131580675,16.721297755,16.7356160562,20.2953098333,19.8859459105,19.0002133386,20.2136339766
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,20.7195021406,20.7415051723,16.833077118,15.1834423322,16.8197417521,19.0552952846,17.0582625163,19.84955148,21.8220798963,15.6449069681,22.2761908647,21.2519634829,20.7280968065,19.7464713132,17.9506241492,13.6405012088,25.6206602627,24.1112175097,20.4079471137,24.6161707683,22.7849143539,23.6180601777,25.9433370406
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,13.0744755912,15.2155741311,12.572022678,13.63550789,13.5313068092,16.7645369348,12.9386398161,14.4616208319,19.5304518175,18.7830977264,14.3592625489,17.9132722941,17.3770596585,13.6384132017,13.832031477,11.1270285302,11.5419651529,20.0048892246,15.4385858603,18.2743444372,14.9704156256,19.5528642223,26.1363670322
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,21.5785966022,22.2691803723,19.39821676,21.0236083499,18.9106120851,25.0761566962,23.2301644677,19.0777757696,28.224908127,18.70697783,23.0401078378,28.0127191397,28.2668308332,32.0333604434,21.0267561299,25.5736339539,21.8218266161,29.2669965058,25.6285243087,24.4047834207,27.4419543346,27.5875203326,20.6659964456
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,12.0741419182,16.8698454236,12.2588851022,14.2730221519,15.4491236611,15.0173868062,13.1560856865,15.4074001947,16.5270752191,13.6879442551,14.8742332035,16.5146786758,15.9200279942,15.8277142162,13.084335443,16.1854369523,15.3313595424,17.0292173807,17.326338851,20.7671738072,24.2293451801,23.9221336417,24.1451253651
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,14.1612008102,16.9075624349,12.5207413739,13.8870376658,13.9211090166,14.9046002178,16.6165041155,14.721364259,15.7737709141,17.529241649,18.9301830018,23.2464026039,15.6325328712,15.3650200799,11.6873631584,10.9627673899,13.8221147654,16.4176374855,15.0864662975,19.0193070988,17.8467960051,23.4099567961,21.2889625215
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,9.10997556099,14.3452566096,9.21772939347,9.92312819373,18.5309931126,11.4007998223,7.95912019551,15.6898467007,9.7213952455,14.5847589425,13.4125749833,12.4425683182,13.8542546101,11.4690068874,10.8911353033,14.9944456787,14.2657187292,20.3210397689,16.3205954232,18.6547433904,21.8684736725,23.9528993557,21.7900466563
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,11.5251313161,13.0326255826,13.5680032552,12.5458237775,10.24635644,16.0024561663,13.5926832877,13.0022490198,15.3851298365,15.0935266701,14.6490419472,16.774395206,17.4209735888,16.8695420581,13.3379818007,18.7426352001,14.350810091,23.0099800252,15.5962121773,18.5607605238,17.1614411482,20.2952948139,19.8511060146
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,13.4093304307,17.8007975423,13.5533152937,10.2648572766,12.1931598543,13.0852271571,15.6494476206,12.1584097984,15.9828487722,12.8723525462,14.6119712722,14.4316697524,16.6752456715,14.7304225753,16.1507802486,21.3064841,15.8501352973,25.8643771236,17.9799393705,16.7873288438,22.2729140811,25.7286321743,31.9505605176
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,12.9059571259,20.241031994,16.1901325003,11.9446838307,15.1072390391,17.5628029732,21.3838737477,14.2288053431,17.0842400086,14.5913497792,13.4785091027,14.9938597436,20.273780028,22.9104276635,23.108370139,23.2502423785,23.1868469245,25.8749865345,26.9004632123,21.9643972854,24.653829581,27.068189163,32.7428094366
