date,score,z_score
2015-03-01,-0.20663333333333336,-1.0413274336082576
2015-04-01,0.4001333333333334,-0.18438090493400192
2015-05-01,0.0,-0.7494957832620669
2015-06-01,0.0,-0.7494957832620669
2015-07-01,0.0,-0.7494957832620669
2015-08-01,0.0,-0.7494957832620669
2015-09-01,0.9899,0.6485562445377117
2015-10-01,0.0,-0.7494957832620669
2015-11-01,0.9576,0.6029384240528821
2015-12-01,-0.14885,-0.9597190829266765
2016-01-01,0.0,-0.7494957832620669
2016-02-01,-0.3898,-1.300016725212116
2016-03-01,0.0,-0.7494957832620669
2016-04-01,0.8519,0.4536565780700185
2016-05-01,0.0,-0.7494957832620669
2016-06-01,-0.9524,-2.0945859451738853
2016-07-01,0.0,-0.7494957832620669
2016-08-01,0.0,-0.7494957832620669
2016-09-01,0.5994,0.09704668109108734
2016-10-01,0.9612499999999999,0.6080933789993102
2016-11-01,0.886,0.5018165681174703
2016-12-01,-0.8854,-1.9999607447873964
2017-01-01,0.0,-0.7494957832620669
2017-02-01,0.0,-0.7494957832620669
2017-03-01,0.0,-0.7494957832620669
2017-04-01,0.0,-0.7494957832620669
2017-05-01,0.9941,0.6544879735171633
2017-06-01,0.8386,0.43487276963508875
2017-07-01,0.0,-0.7494957832620669
2017-08-01,-0.9184,-2.0465671867688013
2017-09-01,0.9925,0.652228267239277
2017-10-01,0.0,-0.7494957832620669
2017-11-01,-0.5789,-1.5670857609298028
2017-12-01,0.9657,0.6143781870846815
2018-01-01,0.0,-0.7494957832620669
2018-02-01,0.8958,0.5156572690695239
2018-03-01,0.0,-0.7494957832620669
2018-04-01,0.0,-0.7494957832620669
2018-05-01,0.0,-0.7494957832620669
2018-06-01,-0.71845,-1.764174517854198
2018-07-01,0.0,-0.7494957832620669
2018-08-01,0.5106,-0.02836701733160215
2018-09-01,0.4404,-0.1275116302738635
2018-10-01,0.0,-0.7494957832620669
2018-11-01,0.0,-0.7494957832620669
2018-12-01,0.019799999999999984,-0.721531918073224
2019-01-01,0.0,-0.7494957832620669
2019-02-01,0.2864,-0.34500835952041964
2019-03-01,0.0,-0.7494957832620669
2019-04-01,0.9042,0.5275207270284269
2019-05-01,-0.1126,-0.908522612568315
2019-06-01,0.9992,0.6616907872779257
2019-07-01,0.8870666666666667,0.5033230389693945
2019-08-01,0.6479,0.1655440276395157
2019-09-01,0.9628666666666666,0.6103766238842577
2019-10-01,0.039349999999999996,-0.6939211319903007
2019-11-01,0.0,-0.7494957832620669
2019-12-01,0.0,-0.7494957832620669
2020-01-01,0.04520000000000002,-0.685659080911779
2020-02-01,0.0,-0.7494957832620669
2020-03-01,0.0,-0.7494957832620669
2020-04-01,0.7845,0.3584664511140582
2020-05-01,0.9969,0.6584424595034643
2020-06-01,-0.6124,-1.6143983611230472
2020-07-01,0.0,-0.7494957832620669
2020-08-01,0.993,0.6529344254511164
2020-09-01,0.0,-0.7494957832620669
2020-10-01,0.9433,0.5827422991942733
2020-11-01,0.9957,0.6567476797950496
2020-12-01,0.0,-0.7494957832620669
2021-01-01,0.0,-0.7494957832620669
2021-02-01,0.0,-0.7494957832620669
2021-03-01,0.9942,0.654629205159531
2021-04-01,0.0,-0.7494957832620669
2021-05-01,0.0,-0.7494957832620669
2021-06-01,0.0,-0.7494957832620669
2021-07-01,0.0,-0.7494957832620669
2021-08-01,0.0,-0.7494957832620669
2021-09-01,0.9648,0.6131071023033704
2021-10-01,0.99745,0.6592192335364876
2021-11-01,0.9246,0.5563319820714772
2021-12-01,0.0,-0.7494957832620669
2022-01-01,0.0,-0.7494957832620669
2022-02-01,0.0,-0.7494957832620669
2022-03-01,0.0,-0.7494957832620669
2022-04-01,0.0,-0.7494957832620669
2022-05-01,0.0,-0.7494957832620669
2022-06-01,0.9958,0.6568889114374175
2022-07-01,0.9997,0.6623969454897654
2022-08-01,0.16405000000000003,-0.5178052739575374
2022-09-01,0.0,-0.7494957832620669
2022-10-01,0.0,-0.7494957832620669
2022-11-01,0.1356333333333333,-0.5579385989970806
2022-12-01,0.0,-0.7494957832620669
2023-01-01,0.0,-0.7494957832620669
2023-02-01,0.9979,0.6598547759271431
2023-03-01,0.0,-0.7494957832620669
2023-04-01,0.985,0.6416358940616849
2023-05-01,0.0,-0.7494957832620669
2023-06-01,0.0,-0.7494957832620669
2023-07-01,0.9592,0.6051981303307684
2023-08-01,0.7845,0.3584664511140582
2023-09-01,0.0,-0.7494957832620669
2023-10-01,0.35819999999999996,-0.24360404030027208
2023-11-01,0.9703,0.6208748426336046
2023-12-01,-0.6171,-1.621036248314338
2024-01-01,0.9297,0.5635347958322398
2024-02-01,0.8046,0.38685401123000485
2024-03-01,0.9983,0.6604197024966147
2024-04-01,0.0,-0.7494957832620669
2024-05-01,0.0,-0.7494957832620669
2024-06-01,0.0,-0.7494957832620669
2024-07-01,0.9287,0.5621224794085607
2024-08-01,0.0,-0.7494957832620669
2024-09-01,0.0,-0.7494957832620669
2024-10-01,0.9556,0.6001137912055242
2024-11-01,0.9809,0.6358453967246013
2024-12-01,0.0,-0.7494957832620669
2025-01-01,0.0,-0.7494957832620669
2025-02-01,0.0,-0.7494957832620669
2025-03-01,0.0,-0.7494957832620669
2025-04-01,0.936675,0.5733857028874004
2025-05-01,0.0,-0.7494957832620669
2025-06-01,0.9544,0.5984190114971095
2025-07-01,0.0,-0.7494957832620669
2025-08-01,-0.9922,-2.150796138836307
2025-09-01,0.9992,0.6616907872779257
