FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,16.072421883,26.6352045153,25.1881608922,36.1754445616,34.2974397334,40.3002618068,31.1127469314,49.5132773452,33.681615722,25.6340824861,48.5705688348,19.9780354289,28.8977933426,23.5066131719,34.3096120499,45.6890619156,34.7599537588,45.1321954371,31.775730169,24.5944034545,27.4816225222,29.6371425657,41.5769270001
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,13.9825861074,26.0328073889,29.0225129883,40.9708485665,30.5591687512,41.0,31.9970175101,60.757263806,32.8111410429,25.8189340004,49.1262266692,21.2808350972,28.8279776794,24.7027131037,32.7800654224,55.4201462382,39.4308254762,48.7300365596,32.3525110641,23.9704637291,34.5553203771,31.667500481,47.4407350394
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,16.2006079027,24.1628039514,24.2469604863,45.7520896657,34.4078647416,38.6390577508,32.3850683891,54.1472264438,36.2209346505,27.4635258359,46.6686930091,20.134118541,29.2513297872,21.8850683891,43.3770896657,53.623100304,35.4785334347,43.7703267477,39.1808510638,23.584156535,32.3945668693,22.7068768997,43.719224924
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,17.6855731922,35.9906878307,30.1209171076,38.2340740741,33.4158730159,41.0189065256,29.0895238095,53.671675485,40.5825749559,26.437319224,47.9389065256,25.19329806,28.8294179894,29.3061728395,32.012345679,54.5240917108,41.241622575,48.1512522046,41.0752028219,40.7099118166,30.4179188713,26.4015520282,49.6795061728
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,14.5815705754,31.1854663169,26.5382039404,33.8333426355,42.1103421332,39.9229781772,29.1014678797,54.6418485237,39.8384216108,25.330691522,48.4710610035,22.4791538762,28.873081431,21.1119048948,31.6131048725,39.3091477368,35.7210470503,45.8909415639,43.9665680638,27.5303343194,32.0435340738,26.7503488307,40.1941731317
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,43.2873868314,39.433644703,56.7258099307,50.3221328125,57.6811087078,52.8130763285,49.1173777839,45.897104202,37.1125844083,40.2529074819,53.9577673655,45.3558781764,26.0529128744,41.1019521022,53.4467965272,45.2732703404,53.767020977,106.912323169,37.2391235313,57.5639765844,47.3513694075,75.6079018796,25.963672205
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,20.6452715287,25.8839021579,39.2742591953,27.182615055,39.8877159648,31.1988886649,36.4050996568,33.8270789406,19.2008331596,29.8367558491,12.8680386347,35.6543811506,26.8127817211,21.6961530444,18.8885224688,43.0867025948,18.4096630112,15.6731631245,23.4797081094,31.0431604932,21.762546092,14.2593069761,18.546942974
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,11.7190906543,17.8439756634,26.0514448379,19.7470437972,22.261993596,15.2803802891,15.6254318326,15.3950592425,10.1479937303,12.4646854679,7.39847836987,11.3896265413,11.3442303213,9.39067675823,9.77913068884,25.7804454341,9.5691109874,7.27606492394,11.7468661289,15.4144408779,8.32182832506,7.55441979462,9.19576675708
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,46.2265384357,62.0704984301,62.418332948,52.3881441069,88.6492661153,53.0895988246,74.5325941036,56.4988010978,47.3057405598,40.7544581261,32.1213893094,68.300810704,46.2519055645,44.5134060754,44.8186282919,89.6465252347,29.330786987,41.0988320493,55.8396267928,67.8231143861,63.7539789381,35.3031488429,44.099844497
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,17.3110148352,21.8258993042,29.6387193121,16.5468524353,27.4486510437,24.9511126428,22.7070697125,26.2793422607,19.9817759617,20.3325374163,18.398557503,19.6724021925,17.9604503085,23.0906524879,18.8855848759,36.2445270448,17.0525305238,17.1630891427,27.7814920572,20.9251345674,18.8167421557,15.5457775371,16.6623096363
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,14.8047660353,18.3736049503,34.6425988827,18.472440387,30.3558402075,19.7356501501,24.9520626769,20.7695972552,15.8543823564,20.8359992614,10.1261867853,22.5471944417,20.0108855748,15.0771888164,13.7141795884,28.1517346067,13.5474971766,13.1605633017,20.6431764408,23.5656011543,14.7399592918,11.2058983927,10.5533371694
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,22.8870663822,32.3125949414,38.4195934224,32.9154886319,55.9343980609,47.8671027401,50.2992305074,37.4436411027,32.1895093344,38.3053150603,22.154678797,40.8703566893,31.0798794711,39.9129236567,28.5168632594,61.5125218936,26.8256729947,24.3105861259,28.5067776772,24.0462525629,22.4075322282,30.3332309557,25.9310362002
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,16.9698852341,20.4098665582,24.3152900777,19.4354328574,27.111896801,22.9916862462,22.7107657088,25.9404105669,21.6111286825,22.258893608,16.8931411531,17.9152057353,16.5622401952,19.464651485,21.2853033315,33.1964576179,16.2603018254,18.1307910115,21.5474124947,18.514835231,16.0564040002,15.1954409904,21.9149045123
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,20.6010832522,30.3450523369,31.9236185492,24.663333739,32.9552641188,34.5717076436,36.3724135833,36.1966650438,28.4548198637,31.555337147,21.6222310127,31.7488376339,22.2561282863,28.2979308666,27.0558483447,54.3691516553,23.8398977605,22.8217076436,31.8462268744,22.3715859299,19.3004746835,18.4377312561,24.0163887537
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,22.3390040862,38.5273448934,41.3080237446,36.7949396434,41.0010771699,36.2054701495,47.5662518002,37.0325024295,30.5116205552,35.3622217799,26.9721926261,42.3660387079,33.8160849559,34.858469248,30.166762285,45.8695687808,36.8338816752,24.5417696027,35.3946656676,22.4181175286,20.9412239928,27.9943799834,26.2677820839
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,28.7398355921,33.2177293935,30.4587869362,33.222839369,36.5989780049,35.3983559209,34.4950011109,46.1544101311,37.9389024661,47.2910464341,22.9760053321,48.5712063986,33.4732281715,36.3123750278,36.5063319262,48.1646300822,27.2666074206,24.8311486336,35.456120862,22.5778715841,25.485892024,32.1335258831,31.9733392579
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,19.9566989717,27.8963157505,49.8011467042,26.5858770437,62.3854775468,43.6902863061,43.262721018,30.08751942,25.7328475253,39.7595472368,22.2136420803,35.2982910409,28.509240216,42.3054967818,36.14992232,60.7661907228,23.4789524303,21.3934674854,26.2408522601,23.0959976326,25.7591995265,31.5393652438,27.329170674
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,28.2577567089,29.0035604566,36.7499949136,55.4648532075,51.3618644585,44.9076722752,35.7495066224,28.8727594556,18.7115826738,36.4659315172,25.8112754573,25.0073854042,31.0598360155,36.7504221684,27.0456348803,55.8880795915,23.9232975931,22.176293463,25.8600028484,31.5574047324,24.2816829769,21.1366401497,19.9372952737
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,25.985726597,23.9142518582,47.4814715071,26.6925024238,52.851987504,35.6229128514,35.090380265,30.6640633416,18.2009048799,26.2728105138,20.4694603038,30.6074006248,23.5012388237,46.4623505332,29.5082947323,69.4026715501,16.8615749219,19.018474631,23.3372832059,25.5213831735,20.8490250996,13.7471183885,16.7227189486
