FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,13984,FJI-20210924-1-1,FJ102,Bua, , ,FJI-20210924-1,FJ1,Northern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1217.80835,14.963506247,20.081369603,24.9954531077,44.4461489799,35.1428514945,27.1673651748,30.7531235173,30.2227581844,31.7173414518,30.6807686225,39.9199351574,25.1003874743,21.536098371,12.2000632611,31.3687331963,35.2192788233,28.5294559545,30.755495809,46.7621382255,24.0899098529,15.3346908113,25.2526885972,20.7841609995
1,13985,FJI-20210924-1-2,FJ103,Cakaudrove, , ,FJI-20210924-1,FJ1,Northern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2393.82982,13.9389253107,21.9165426537,26.7032940514,36.3249808953,27.4065277722,29.9006757029,23.0505168322,22.7220568717,36.1060411053,31.6228130153,42.3243373688,25.2121626513,23.7247717492,12.5026947673,29.1497405784,30.4832280899,34.2874552548,24.8764026867,40.9745807022,20.5105779673,17.7919599405,23.301974822,20.6631741946
2,13986,FJI-20210924-1-3,FJ107,Macuata, , ,FJI-20210924-1,FJ1,Northern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1742.48985,12.5172280294,23.2984348211,23.6502958907,40.6417786627,28.1897295504,31.0683313976,22.9337979094,23.9667330347,39.2836679387,29.7995686079,46.1773961617,24.8777999004,24.4637741275,11.9775178364,30.9758309828,30.6133510315,31.0131906421,27.839859521,47.2465018528,20.8837453681,17.8951938499,25.4842375975,19.8280238925
3,13987,FJI-20210924-2-1,FJ201,Ba, , ,FJI-20210924-2,FJ2,Western, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2379.87138,11.9657981444,20.3253421196,19.4755513331,31.1611246993,24.2601726264,27.3339936528,26.7880576499,36.746093671,23.9663439187,22.1874835762,38.4181035354,19.5521416587,22.6327545431,19.2315700107,22.0919124335,26.0045279052,27.006913141,37.1969032362,26.0209213479,21.8643043399,18.6088415435,18.4335267126,32.4519213276
4,13988,FJI-20210924-2-2,FJ208,Nadroga/Navosa, , ,FJI-20210924-2,FJ2,Western, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2063.46389,11.8708888475,22.1298332246,20.7929050592,28.4072952576,22.1898816733,23.9483834902,23.9577937203,29.8008711451,26.2778347154,21.6240799404,47.96517749,18.5862060934,22.2433615951,17.3313146371,19.5115298612,35.0821997578,27.9153312215,34.9981132954,23.8298937855,23.8008012671,17.8832805367,19.0632861269,29.7656759527
5,13989,FJI-20210924-2-3,FJ211,Ra, , ,FJI-20210924-2,FJ2,Western, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1108.4008,12.6817235095,26.6001909225,16.4778269548,28.67087564,21.0574503168,23.3885272932,29.7595678209,31.7326651046,24.1516098238,19.7990974573,40.1760392259,18.3019612948,22.4044519656,16.2861234054,22.3709103532,24.3434001562,25.9702334462,23.489282305,26.8013104226,20.0040787989,19.3460036449,18.8647487633,32.7067170008
6,13990,FJI-20210924-3-1,FJ304,Kadavu, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,411.50239,10.892440504,24.8108959403,25.1969202053,31.1660055996,23.7396173588,24.2707652823,27.3632757816,30.8868408773,19.3005132991,23.4858842744,35.9804013066,16.1970368642,20.1153756416,16.332244517,21.6103593094,50.2865142324,26.9559029398,38.5864442371,21.5835277648,28.2206019599,18.9892673822,16.0545963602,18.6341577228
7,13991,FJI-20210924-3-2,FJ305,Lau, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,426.4401,15.593443731,20.0904584882,21.2489579813,30.3269122451,19.5635913034,24.011940971,26.5599864819,25.5969359018,32.6996733131,22.5082798243,26.5183057339,17.5564943111,26.9304945364,16.0184747099,34.7965528895,29.3805339642,27.8079306072,21.5971612031,37.4244677256,16.7874281852,16.9497578011,18.7554353948,16.8027486764
8,13992,FJI-20210924-3-3,FJ306,Lomaiviti, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,356.92085,12.5959079284,21.3981693364,22.9321577601,28.276484049,22.0958406246,25.7363036748,29.8818145107,32.6134069188,31.3939965002,22.2233140396,26.0091533181,21.878180105,22.5263157895,13.1399919235,24.713285772,24.9469645982,26.670211334,25.2486202719,34.1272041998,21.439628483,18.4638578544,18.9578678153,16.1272041998
9,13993,FJI-20210924-3-4,FJ315,Rotuma, , ,FJI-20210924-3,FJ3,Eastern, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,37.91531,16.4030612245,9.98086734694,10.7193877551,13.2168367347,11.2806122449,21.1339285714,7.97193877551,11.4515306122,9.17602040816,13.5204081633,15.9260204082,14.2806122449,12.8954081633,8.52040816327,13.8150510204,15.8456632653,15.6224489796,8.41454081633,10.0382653061,9.06632653061,9.0,7.72448979592,5.69387755102
