,date,news_count_tonga_abc,epu_count_tonga_abc,ratio_tonga_abc,z_score_tonga_abc,news_count_matangi,epu_count_matangi,ratio_matangi,z_score_matangi,news_count_total,weight_abc,weight_matangi,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
0,2015-01-01,6.0,0.0,0.0,0.0,74,1.0,0.013513513513513514,0.9112718697843447,80.0,0.075,0.925,0.8429264795505189,0.45563593489217236,66.60570957675671,59.64313877659051
1,2015-02-01,2.0,0.0,0.0,0.0,70,3.0,0.04285714285714286,2.8900336441732075,72.0,0.027777777777777776,0.9722222222222222,2.8097549318350628,1.4450168220866038,222.01903192252234,189.15395440575847
2,2015-03-01,2.0,0.0,0.0,0.0,82,4.0,0.04878048780487805,3.28946918848983,84.0,0.023809523809523808,0.9761904761904762,3.211148493525786,1.644734594244915,253.7360364828827,215.29718387647307
3,2015-04-01,2.0,0.0,0.0,0.0,60,2.0,0.03333333333333333,2.2478039454680503,62.0,0.03225806451612903,0.967741935483871,2.1752941407755326,1.1239019727340251,171.8857021335657,147.11974231558992
4,2015-05-01,2.0,0.0,0.0,0.0,65,3.0,0.046153846153846156,3.1123439244942235,67.0,0.029850746268656716,0.9701492537313433,3.0194381357033513,1.5561719622471117,238.5876163943524,203.7042585908168
5,2015-06-01,2.0,0.0,0.0,0.0,48,2.0,0.041666666666666664,2.8097549318350628,50.0,0.04,0.96,2.6973647345616603,1.4048774659175314,213.13827064562147,183.8996778944874
6,2015-07-01,5.0,0.0,0.0,0.0,76,1.0,0.013157894736842105,0.8872910311058093,81.0,0.06172839506172839,0.9382716049382716,0.8325199798029815,0.44364551555290466,65.78341686593255,58.073582492996024
7,2015-08-01,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0
8,2015-09-01,4.0,0.0,0.0,0.0,80,2.0,0.025,1.6858529591010378,84.0,0.047619047619047616,0.9523809523809523,1.605574246762893,0.8429264795505189,126.86801824144135,110.33980673669245
9,2015-10-01,0.0,0.0,0.0,0.0,76,1.0,0.013157894736842105,0.8872910311058093,76.0,0.0,1.0,0.8872910311058093,0.44364551555290466,70.11127323869127,58.073582492996024
10,2015-11-01,3.0,0.0,0.0,0.0,87,2.0,0.022988505747126436,1.5502096175641726,90.0,0.03333333333333333,0.9666666666666667,1.4985359636453668,0.7751048087820863,118.41015035867859,101.46189125213098
11,2015-12-01,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0
12,2016-01-01,1.0,0.0,0.0,0.0,63,1.0,0.015873015873015872,1.070382831175262,64.0,0.015625,0.984375,1.0536580994381484,0.535191415587631,83.25713697094587,70.0570201502809
13,2016-02-01,7.0,0.0,0.0,0.0,78,2.0,0.02564102564102564,1.7290799580523464,85.0,0.08235294117647059,0.9176470588235294,1.5866851379774471,0.8645399790261732,125.3754533209538,113.16903255045379
14,2016-03-01,0.0,0.0,0.0,0.0,72,2.0,0.027777777777777776,1.8731699545567084,72.0,0.0,1.0,1.8731699545567084,0.9365849772783542,148.01268794834823,122.59978526299159
15,2016-04-01,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0
16,2016-05-01,1.0,0.0,0.0,0.0,77,2.0,0.025974025974025976,1.7515355419231562,78.0,0.01282051282051282,0.9871794871794872,1.7290799580523466,0.8757677709615781,136.62709656770608,114.63876024591424
17,2016-06-01,1.0,0.0,0.0,0.0,72,3.0,0.041666666666666664,2.8097549318350628,73.0,0.0136986301369863,0.9863013698630136,2.771265138248281,1.4048774659175314,218.97767532084396,183.8996778944874
18,2016-07-01,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0
19,2016-08-01,0.0,0.0,0.0,0.0,91,1.0,0.01098901098901099,0.7410342677367199,91.0,0.0,1.0,0.7410342677367199,0.37051713386835994,58.55446995758832,48.50101395019448
20,2016-09-01,2.0,1.0,0.5,2.58691583931633,71,1.0,0.014084507042253521,0.9497763149865002,73.0,0.0273972602739726,0.9726027397260274,0.9946294526393723,1.7683460771514152,78.59285722559402,231.4780341228815
21,2016-10-01,2.0,0.0,0.0,0.0,59,1.0,0.01694915254237288,1.142951158712568,61.0,0.03278688524590164,0.9672131147540983,1.1054773502301887,0.571475579356284,87.35175026459896,74.80664863504573
22,2016-11-01,1.0,0.0,0.0,0.0,65,1.0,0.015384615384615385,1.0374479748314078,66.0,0.015151515151515152,0.9848484848484849,1.021729066121841,0.5187239874157039,80.73419342637176,67.90141953027228
23,2016-12-01,1.0,0.0,0.0,0.0,68,2.0,0.029411764705882353,1.983356422471809,69.0,0.014492753623188406,0.9855072463768116,1.9546121264939569,0.9916782112359045,154.4480222069721,129.81153733728522
24,2017-01-01,0.0,0.0,0.0,0.0,49,2.0,0.04081632653061224,2.7524129944506734,49.0,0.0,1.0,2.7524129944506734,1.3762064972253367,217.48803127104227,180.14662324357948
25,2017-02-01,1.0,0.0,0.0,0.0,71,1.0,0.014084507042253521,0.9497763149865002,72.0,0.013888888888888888,0.9861111111111112,0.9365849772783544,0.4748881574932501,74.00634397417413,62.16327140095349
26,2017-03-01,2.0,0.0,0.0,0.0,67,2.0,0.029850746268656716,2.0129587571355674,69.0,0.028985507246376812,0.9710144927536232,1.9546121264939567,1.0064793785677837,154.44802220697207,131.749022969185
27,2017-04-01,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0
28,2017-05-01,1.0,0.0,0.0,0.0,83,2.0,0.024096385542168676,1.624918514796181,84.0,0.011904761904761904,0.9880952380952381,1.6055742467628933,0.8124592573980906,126.86801824144138,106.35162095102888
29,2017-06-01,0.0,0.0,0.0,0.0,74,2.0,0.02702702702702703,1.8225437395686894,74.0,0.0,1.0,1.8225437395686894,0.9112718697843447,144.01234503082532,119.28627755318102
30,2017-07-01,0.0,0.0,0.0,0.0,66,1.0,0.015151515151515152,1.021729066121841,66.0,0.0,1.0,1.021729066121841,0.5108645330609205,80.73419342637176,66.87261014344996
31,2017-08-01,1.0,1.0,1.0,5.17383167863266,68,1.0,0.014705882352941176,0.9916782112359045,69.0,0.014492753623188406,0.9855072463768116,1.052289131053249,3.0827549449342824,83.14896489084585,403.5352941124986
32,2017-09-01,0.0,0.0,0.0,0.0,73,1.0,0.0136986301369863,0.9237550460827604,73.0,0.0,1.0,0.9237550460827604,0.4618775230413802,72.99255844028133,60.46016807489997
33,2017-10-01,4.0,0.0,0.0,0.0,83,0.0,0.0,0.0,87.0,0.04597701149425287,0.9540229885057471,0.0,0.0,0.0,0.0
34,2017-11-01,4.0,0.0,0.0,0.0,67,2.0,0.029850746268656716,2.0129587571355674,71.0,0.056338028169014086,0.9436619718309859,1.8995526299730001,1.0064793785677837,150.09737369409962,131.749022969185
35,2017-12-01,2.0,0.0,0.0,0.0,48,2.0,0.041666666666666664,2.8097549318350628,50.0,0.04,0.96,2.6973647345616603,1.4048774659175314,213.13827064562147,183.8996778944874
36,2018-01-01,3.0,0.0,0.0,0.0,44,0.0,0.0,0.0,47.0,0.06382978723404255,0.9361702127659575,0.0,0.0,0.0,0.0
37,2018-02-01,10.0,1.0,0.1,0.5173831678632661,90,3.0,0.03333333333333333,2.2478039454680503,100.0,0.1,0.9,2.074761867707572,1.3825935566656582,163.94192109749437,180.98269485997554
38,2018-03-01,3.0,0.0,0.0,0.0,78,0.0,0.0,0.0,81.0,0.037037037037037035,0.9629629629629629,0.0,0.0,0.0,0.0
39,2018-04-01,2.0,0.0,0.0,0.0,73,2.0,0.0273972602739726,1.8475100921655208,75.0,0.02666666666666667,0.9733333333333334,1.7982431563744403,0.9237550460827604,142.09218043041432,120.92033614979994
40,2018-05-01,2.0,0.0,0.0,0.0,81,1.0,0.012345679012345678,0.8325199798029815,83.0,0.024096385542168676,0.9759036144578314,0.8124592573980904,0.41625998990149077,64.19827429084984,54.48879345021849
41,2018-06-01,2.0,1.0,0.5,2.58691583931633,68,2.0,0.029411764705882353,1.983356422471809,70.0,0.02857142857142857,0.9714285714285714,2.0006009772387956,2.2851361308940694,158.08193348012716,299.1263000592132
42,2018-07-01,1.0,0.0,0.0,0.0,57,1.0,0.017543859649122806,1.183054708141079,58.0,0.017241379310344827,0.9827586206896551,1.1626572131731292,0.5915273540705395,91.86994424380234,77.43144332399469
43,2018-08-01,4.0,0.0,0.0,0.0,66,3.0,0.045454545454545456,3.065187198365523,70.0,0.05714285714285714,0.9428571428571428,2.8900336441732075,1.5325935991827615,228.36243283459444,200.6178304303499
44,2018-09-01,2.0,0.0,0.0,0.0,77,0.0,0.0,0.0,79.0,0.02531645569620253,0.9746835443037974,0.0,0.0,0.0,0.0
45,2018-10-01,8.0,0.0,0.0,0.0,66,3.0,0.045454545454545456,3.065187198365523,74.0,0.10810810810810811,0.8918918918918919,2.733815609353034,1.5325935991827615,216.01851754623797,200.6178304303499
46,2018-11-01,2.0,1.0,0.5,2.58691583931633,87,0.0,0.0,0.0,89.0,0.02247191011235955,0.9775280898876404,0.05813294020935573,1.293457919658165,4.593503498065458,169.314762721928
47,2018-12-01,1.0,0.0,0.0,0.0,46,1.0,0.021739130434782608,1.4659590948704675,47.0,0.02127659574468085,0.9787234042553191,1.4347684758306702,0.7329795474352337,113.37142055618162,95.94765803190647
48,2019-01-01,2.0,0.0,0.0,0.0,66,2.0,0.030303030303030304,2.043458132243682,68.0,0.029411764705882353,0.9705882352941176,1.983356422471809,1.021729066121841,156.71931665119226,133.74522028689992
49,2019-02-01,1.0,0.0,0.0,0.0,67,0.0,0.0,0.0,68.0,0.014705882352941176,0.9852941176470589,0.0,0.0,0.0,0.0
50,2019-03-01,2.0,0.0,0.0,0.0,71,0.0,0.0,0.0,73.0,0.0273972602739726,0.9726027397260274,0.0,0.0,0.0,0.0
51,2019-04-01,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0
52,2019-05-01,0.0,0.0,0.0,0.0,78,1.0,0.01282051282051282,0.8645399790261732,78.0,0.0,1.0,0.8645399790261732,0.4322699895130866,68.31354828385304,56.584516275226896
53,2019-06-01,1.0,0.0,0.0,0.0,71,2.0,0.028169014084507043,1.8995526299730003,72.0,0.013888888888888888,0.9861111111111112,1.8731699545567089,0.9497763149865002,148.01268794834826,124.32654280190698
54,2019-07-01,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0
55,2019-08-01,4.0,0.0,0.0,0.0,75,2.0,0.02666666666666667,1.7982431563744403,79.0,0.05063291139240506,0.9493670886075949,1.7071928699757344,0.8991215781872202,134.8976396491275,117.69579385247195
56,2019-09-01,6.0,0.0,0.0,0.0,51,1.0,0.0196078431372549,1.322237614981206,57.0,0.10526315789473684,0.8947368421052632,1.1830547081410792,0.661118807490603,93.48169765158836,86.54102489152349
57,2019-10-01,0.0,0.0,0.0,0.0,92,2.0,0.021739130434782608,1.4659590948704675,92.0,0.0,1.0,1.4659590948704675,0.7329795474352337,115.83601665522906,95.94765803190647
58,2019-11-01,4.0,0.0,0.0,0.0,79,1.0,0.012658227848101266,0.8535964349878672,83.0,0.04819277108433735,0.9518072289156626,0.8124592573980904,0.4267982174939336,64.19827429084984,55.86825657554048
59,2019-12-01,1.0,0.0,0.0,0.0,51,0.0,0.0,0.0,52.0,0.019230769230769232,0.9807692307692307,0.0,0.0,0.0,0.0
60,2020-01-01,0.0,0.0,0.0,0.0,62,2.0,0.03225806451612903,2.1752941407755326,62.0,0.0,1.0,2.1752941407755326,1.0876470703877663,171.8857021335657,142.37394417637736
61,2020-02-01,3.0,0.0,0.0,0.0,61,5.0,0.08196721311475409,5.527386751150943,64.0,0.046875,0.953125,5.268290497190742,2.7636933755754716,416.28568485472937,361.76985815308996
62,2020-03-01,1.0,0.0,0.0,0.0,82,4.0,0.04878048780487805,3.28946918848983,83.0,0.012048192771084338,0.9879518072289156,3.249837029592362,1.644734594244915,256.7930971633994,215.29718387647307
63,2020-04-01,2.0,1.0,0.5,2.58691583931633,86,3.0,0.03488372093023256,2.3523529661874942,88.0,0.022727272727272728,0.9772727272727273,2.357683940576786,2.469634402751912,186.29763761078902,323.2772837498709
64,2020-05-01,2.0,0.0,0.0,0.0,70,8.0,0.11428571428571428,7.706756384461887,72.0,0.027777777777777776,0.9722222222222222,7.492679818226835,3.8533781922309434,592.050751793393,504.4105450820226
65,2020-06-01,2.0,0.0,0.0,0.0,67,2.0,0.029850746268656716,2.0129587571355674,69.0,0.028985507246376812,0.9710144927536232,1.9546121264939567,1.0064793785677837,154.44802220697207,131.749022969185
66,2020-07-01,2.0,0.0,0.0,0.0,78,5.0,0.0641025641025641,4.3226998951308655,80.0,0.025,0.975,4.2146323977525935,2.1613499475654327,333.02854788378346,282.9225813761344
67,2020-08-01,2.0,1.0,0.5,2.58691583931633,79,4.0,0.05063291139240506,3.4143857399514688,81.0,0.024691358024691357,0.9753086419753086,3.3939543843802307,3.0006507896338994,268.18085031962926,392.78778902408993
68,2020-09-01,2.0,0.0,0.0,0.0,85,2.0,0.023529411764705882,1.5866851379774471,87.0,0.022988505747126436,0.9770114942528736,1.5502096175641726,0.7933425689887236,122.49325899173648,103.84922986982818
69,2020-10-01,1.0,0.0,0.0,0.0,86,2.0,0.023255813953488372,1.568235310791663,87.0,0.011494252873563218,0.9885057471264368,1.5502096175641726,0.7841176553958314,122.49325899173648,102.64168068529528
70,2020-11-01,4.0,1.0,0.25,1.293457919658165,64,1.0,0.015625,1.0536580994381486,68.0,0.058823529411764705,0.9411764705882353,1.0677639712157965,1.1735580095481568,84.37174378629943,153.61976057139677
71,2020-12-01,0.0,0.0,0.0,0.0,73,3.0,0.0410958904109589,2.771265138248281,73.0,0.0,1.0,2.771265138248281,1.3856325691241405,218.97767532084396,181.38050422469988
72,2021-01-01,2.0,0.0,0.0,0.0,60,3.0,0.05,3.3717059182020757,62.0,0.03225806451612903,0.967741935483871,3.262941211163299,1.6858529591010378,257.82855320034855,220.6796134733849
