,date,news_count_post_courier,epu_count_post_courier,ratio_post_courier,z_score_post_courier,news_count_papua_new_guinea_abc,epu_count_papua_new_guinea_abc,ratio_papua_new_guinea_abc,z_score_papua_new_guinea_abc,news_count_png_business,epu_count_png_business,ratio_png_business,z_score_png_business,news_count_papua_new_guinea_rnz,epu_count_papua_new_guinea_rnz,ratio_papua_new_guinea_rnz,z_score_papua_new_guinea_rnz,news_count_total,weight_courier,weight_abc,weight_business,weight_rnz,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
39,2019-03-01,125.0,1.0,0.008,1.121630062793271,7.0,1.0,0.14285714285714285,2.3439153180552426,0.0,0.0,0.0,0.0,59.0,1.0,0.01694915254237288,0.9901529620542884,191.0,0.6544502617801047,0.03664921465968586,0.0,0.3089005235602094,1.1258125122342857,1.1139245857257003,95.97126574181853,145.61231170361052
40,2019-04-01,90.0,2.0,0.022222222222222223,3.1156390633146414,8.0,1.0,0.125,2.0509259032983373,0.0,0.0,0.0,0.0,75.0,2.0,0.02666666666666667,1.5578406602987471,173.0,0.5202312138728323,0.046242774566473986,0.0,0.43352601156069365,2.3910576442029505,1.6811014067279315,203.82863583599413,219.75371149777644
41,2019-05-01,125.0,2.0,0.016,2.243260125586542,11.0,3.0,0.2727272727272727,4.47474742537819,2.0,0.0,0.0,0.0,87.0,2.0,0.022988505747126436,1.342966086464437,225.0,0.5555555555555556,0.04888888888888889,0.008888888888888889,0.38666666666666666,1.9843012751105948,2.015243409357292,169.15419123165495,263.43278103589705
42,2019-06-01,101.0,0.0,0.0,0.0,8.0,1.0,0.125,2.0509259032983373,8.0,1.0,0.125,0.8588975014708025,78.0,1.0,0.01282051282051282,0.7489618559128591,195.0,0.517948717948718,0.041025641025641026,0.041025641025641026,0.4,0.41896211281721096,0.9146963151704998,35.714938169533156,119.56917610538184
43,2019-07-01,97.0,1.0,0.010309278350515464,1.4453995654552458,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,193.0,0.5025906735751295,0.046632124352331605,0.0,0.45077720207253885,0.7264443411873516,0.36134989136381146,61.92663712394686,47.23568694828129
44,2019-08-01,159.0,2.0,0.012578616352201259,1.7635692811214951,18.0,1.0,0.05555555555555555,0.91152262368815,0.0,0.0,0.0,0.0,62.0,2.0,0.03225806451612903,1.8844846697162263,239.0,0.6652719665271967,0.07531380753138076,0.0,0.2594142259414226,1.7307655750925124,1.1398941436314678,147.5412301239623,149.00705440795258
45,2019-09-01,130.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,2.2903933372554732,39.0,1.0,0.02564102564102564,1.4979237118257183,177.0,0.7344632768361582,0.02824858757062147,0.01694915254237288,0.22033898305084745,0.368871213406607,0.9470792622702979,31.444878131702133,123.80227756251986
46,2019-10-01,319.0,2.0,0.006269592476489028,0.8790204253865759,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,399.0,0.7994987468671679,0.02506265664160401,0.0,0.17543859649122806,0.7027757285672123,0.21975510634664397,59.90897726777817,28.726405228735334
47,2019-11-01,214.0,1.0,0.004672897196261682,0.6551577469586862,8.0,1.0,0.125,2.0509259032983373,5.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,289.0,0.740484429065744,0.02768166089965398,0.01730103806228374,0.21453287197231835,0.541907145590123,0.676520912564256,46.19553798847554,88.43486826367177
48,2019-12-01,199.0,0.0,0.0,0.0,5.0,1.0,0.2,3.28148144527734,9.0,0.0,0.0,0.0,29.0,3.0,0.10344827586206896,6.043347389089967,242.0,0.8223140495867769,0.02066115702479339,0.0371900826446281,0.11983471074380166,0.7920019897107262,2.331207208591827,67.5151791231463,304.73559435985527
