,date,ym,daily_posts_news_count,daily_posts_epu_count,daily_posts_ratio,vanuatu_abc_news_count,vanuatu_abc_epu_count,vanuatu_abc_ratio,vbr_news_count,vbr_epu_count,vbr_ratio,news_total,daily_posts_weights,vanuatu_abc_weights,vbr_weights,daily_posts_z_score,vanuatu_abc_z_score,vbr_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
10,2015-11-01,2015-11,267,3,0.011235955056179775,5.0,0.0,0.0,0.0,0.0,0.0,272.0,0.9816176470588235,0.01838235294117647,0.0,0.8915256360397631,0.0,0.0,0.29717521201325436,0.8751372971419733,59.64486904854055,44.389132522280285
11,2015-12-01,2015-12,253,1,0.003952569169960474,3.0,0.0,0.0,0.0,0.0,0.0,256.0,0.98828125,0.01171875,0.0,0.31361969014837515,0.0,0.0,0.10453989671612506,0.30994445940444887,21.124224454691443,15.615149385308085
12,2016-01-01,2016-1,237,2,0.008438818565400843,9.0,0.0,0.0,0.0,0.0,0.0,246.0,0.9634146341463414,0.036585365853658534,0.0,0.6695846549159402,0.0,0.0,0.22319488497198006,0.6450876553458448,43.96586553171553,33.3386733711641
13,2016-02-01,2016-2,230,5,0.021739130434782608,3.0,0.0,0.0,0.0,0.0,0.0,233.0,0.9871244635193133,0.012875536480686695,0.0,1.7249082958160635,0.0,0.0,0.5749694319386879,1.7026991761274446,116.04724163950667,85.88332161919448
14,2016-03-01,2016-3,301,4,0.013289036544850499,2.0,0.0,0.0,0.0,0.0,0.0,303.0,0.9933993399339934,0.006600660066006601,0.0,1.0544289914623113,0.0,0.0,0.3514763304874371,1.0474690641259263,71.39011828912226,52.500103581168716
15,2016-04-01,2016-4,299,6,0.020066889632107024,3.0,0.0,0.0,0.0,0.0,0.0,302.0,0.9900662251655629,0.009933774834437087,0.0,1.592223042291751,0.0,0.0,0.5307410140972503,1.5764062571034223,107.43976411392737,79.27691226387182
16,2016-05-01,2016-5,270,4,0.014814814814814815,3.0,0.0,0.0,0.0,0.0,0.0,273.0,0.989010989010989,0.01098901098901099,0.0,1.1754930608524286,0.0,0.0,0.39183102028414285,1.1625755546892151,79.23518623298185,58.5278932515992
17,2016-06-01,2016-6,288,1,0.003472222222222222,5.0,0.0,0.0,0.0,0.0,0.0,293.0,0.9829351535836177,0.017064846416382253,0.0,0.2755061861372879,0.0,0.0,0.09183539537909596,0.27080471538409184,18.456660274406175,13.71747498084356
18,2016-07-01,2016-7,302,2,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,302.0,1.0,0.0,0.0,0.5254687523678074,0.0,0.0,0.17515625078926914,0.5254687523678074,35.81325470464245,26.16313108929103
19,2016-08-01,2016-8,311,4,0.012861736334405145,3.0,0.0,0.0,0.0,0.0,0.0,314.0,0.9904458598726115,0.009554140127388535,0.0,1.0205245222834587,0.0,0.0,0.3401748407611529,1.0107742879941264,68.88919057835682,50.81199735669383
20,2016-09-01,2016-9,287,2,0.006968641114982578,1.0,0.0,0.0,0.0,0.0,0.0,288.0,0.9965277777777778,0.003472222222222222,0.0,0.5529322760107241,0.0,0.0,0.18431075867024138,0.5510123722745758,37.554176808340344,27.530542121832372
21,2016-10-01,2016-10,306,5,0.016339869281045753,2.0,0.0,0.0,0.0,0.0,0.0,308.0,0.9935064935064936,0.006493506493506494,0.0,1.2964996994695903,0.0,0.0,0.43216656648986346,1.2880808702522555,87.78898474676967,64.55282343926383
22,2016-11-01,2016-11,308,6,0.01948051948051948,1.0,1.0,1.0,0.0,0.0,0.0,309.0,0.9967637540453075,0.003236245954692557,0.0,1.5456970443027063,6.1870307644475675,0.0,2.577575936250091,1.5607175417789032,106.37050175460757,385.01313432340675
23,2016-12-01,2016-12,294,2,0.006802721088435374,1.0,0.0,0.0,0.0,0.0,0.0,295.0,0.9966101694915255,0.003389830508474576,0.0,0.5397672218199926,0.0,0.0,0.17992240727333086,0.5379375024239926,36.66306074848143,26.875053023693507
24,2017-01-01,2017-1,236,2,0.00847457627118644,1.0,0.0,0.0,0.0,0.0,0.0,237.0,0.9957805907172996,0.004219409282700422,0.0,0.6724218780299909,0.0,0.0,0.22414062600999696,0.6695846549159403,45.63545536203385,33.47993893629615
25,2017-02-01,2017-2,270,3,0.011111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,271.0,0.996309963099631,0.0036900369003690036,0.0,0.8816197956393214,0.0,0.0,0.29387326521310714,0.8783665860613166,59.864960816247354,43.8959199386994
26,2017-03-01,2017-3,303,3,0.009900990099009901,2.0,0.0,0.0,0.0,0.0,0.0,305.0,0.9934426229508196,0.006557377049180328,0.0,0.7856017980944447,0.0,0.0,0.2618672660314816,0.7804503108938254,53.19148977443617,39.11517618299946
27,2017-04-01,2017-4,292,1,0.003424657534246575,3.0,0.0,0.0,0.0,0.0,0.0,295.0,0.9898305084745763,0.010169491525423728,0.0,0.2717321287929415,0.0,0.0,0.09057737626431384,0.26896875121199637,18.331530374240717,13.529564364667623
28,2017-05-01,2017-5,284,3,0.01056338028169014,5.0,0.0,0.0,0.0,0.0,0.0,289.0,0.9826989619377162,0.01730103806228374,0.0,0.8381596648683689,0.0,0.0,0.27938655495612297,0.8236586326042102,56.136347339802875,41.73203656143957
29,2017-06-01,2017-6,277,4,0.01444043321299639,1.0,0.0,0.0,0.0,0.0,0.0,278.0,0.9964028776978417,0.0035971223021582736,0.0,1.145787460036663,0.0,0.0,0.3819291533455544,1.141665922410632,77.81009295541023,57.04884901780427
30,2017-07-01,2017-7,288,2,0.006944444444444444,1.0,0.0,0.0,0.0,0.0,0.0,289.0,0.9965397923875432,0.0034602076124567475,0.0,0.5510123722745758,0.0,0.0,0.18367079075819193,0.5491057550694735,37.42423155986858,27.43494996168712
31,2017-08-01,2017-8,291,5,0.01718213058419244,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1.0,0.0,0.0,1.3633295808855486,0.0,0.0,0.4544431936285162,1.3633295808855486,92.91755086599676,67.88028856499908
32,2017-09-01,2017-9,281,5,0.017793594306049824,6.0,0.0,0.0,0.0,0.0,0.0,287.0,0.9790940766550522,0.020905923344947737,0.0,1.4118466478209775,0.0,0.0,0.4706155492736592,1.3823306900268106,94.21256899653329,70.29595719720545
33,2017-10-01,2017-10,277,8,0.02888086642599278,1.0,0.0,0.0,0.0,0.0,0.0,278.0,0.9964028776978417,0.0035971223021582736,0.0,2.291574920073326,0.0,0.0,0.7638583066911088,2.283331844821264,155.62018591082045,114.09769803560854
34,2017-11-01,2017-11,292,5,0.017123287671232876,1.0,0.0,0.0,0.0,0.0,0.0,293.0,0.9965870307167235,0.0034129692832764505,0.0,1.3586606439647075,0.0,0.0,0.4528868813215692,1.3540235769204594,92.28330137203089,67.64782182333812
35,2017-12-01,2017-12,249,6,0.024096385542168676,1.0,0.0,0.0,0.0,0.0,0.0,250.0,0.996,0.004,0.0,1.9119465447599742,0.0,0.0,0.6373155149199914,1.9042987585809343,129.78723504962426,95.19597095139629
36,2018-01-01,2018-1,245,4,0.0163265306122449,2.0,0.0,0.0,0.0,0.0,0.0,247.0,0.9919028340080972,0.008097165991902834,0.0,1.2954413323679825,0.0,0.0,0.4318137774559942,1.2849519288670272,87.5757321522431,64.50012725686443
37,2018-02-01,2018-2,235,7,0.029787234042553193,3.0,0.0,0.0,0.0,0.0,0.0,238.0,0.9873949579831933,0.012605042016806723,0.0,2.3634913670330744,0.0,0.0,0.7878304556776915,2.3336994590452624,159.05298412944148,117.67842366544946
38,2018-03-01,2018-3,289,5,0.01730103806228374,0.0,0.0,0.0,0.0,0.0,0.0,289.0,1.0,0.0,0.0,1.372764387673684,0.0,0.0,0.4575881292245613,1.372764387673684,93.56057889967147,68.35004834745583
39,2018-04-01,2018-4,263,6,0.022813688212927757,7.0,0.0,0.0,0.0,0.0,0.0,270.0,0.9740740740740741,0.025925925925925925,0.0,1.8101699226054506,0.0,0.0,0.6033899742018168,1.7632395912786427,120.17336578668913,90.12850481710142
40,2018-05-01,2018-5,286,2,0.006993006993006993,7.0,0.0,0.0,0.0,0.0,0.0,293.0,0.9761092150170648,0.023890784982935155,0.0,0.5548656056471253,0.0,0.0,0.1849552018823751,0.5416094307681837,36.91332054881235,27.626802758622
41,2018-06-01,2018-6,264,2,0.007575757575757576,6.0,3.0,0.5,0.0,0.0,0.0,270.0,0.9777777777777777,0.022222222222222223,0.0,0.6011044061177191,3.0935153822237837,0.0,1.2315399294471676,0.6564913166978538,44.74308059298166,183.95541392689182
42,2018-07-01,2018-7,276,1,0.0036231884057971015,2.0,0.0,0.0,0.0,0.0,0.0,278.0,0.9928057553956835,0.007194244604316547,0.0,0.28748471596934394,0.0,0.0,0.09582823865644798,0.285416480602658,19.452523238852557,14.313886936532413
43,2018-08-01,2018-8,303,7,0.0231023102310231,1.0,0.0,0.0,0.0,0.0,0.0,304.0,0.9967105263157895,0.003289473684210526,0.0,1.833070862220371,0.0,0.0,0.6110236207401237,1.827041023857804,124.52174415397064,91.26874442699875
44,2018-09-01,2018-9,272,8,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1.0,0.0,0.0,2.3336994590452624,0.0,0.0,0.7778998196817541,2.3336994590452624,159.05298412944148,116.19508219067488
45,2018-10-01,2018-10,243,2,0.00823045267489712,2.0,0.0,0.0,0.0,0.0,0.0,245.0,0.9918367346938776,0.00816326530612245,0.0,0.6530517004735714,0.0,0.0,0.21768390015785713,0.6477206661839913,44.14531804408989,32.51549625088845
46,2018-11-01,2018-11,260,5,0.019230769230769232,3.0,0.0,0.0,0.0,0.0,0.0,263.0,0.9885931558935361,0.011406844106463879,0.0,1.5258804155295946,0.0,0.0,0.5086268051765316,1.5084749355045421,102.8099136958367,75.97370758621051
47,2018-12-01,2018-12,221,5,0.02262443438914027,2.0,0.0,0.0,0.0,0.0,0.0,223.0,0.9910313901345291,0.008968609865470852,0.0,1.795153430034817,0.0,0.0,0.5983844766782723,1.7790533992721729,121.25115382065044,89.38083245436528
48,2019-01-01,2019-1,198,6,0.030303030303030304,5.0,0.0,0.0,0.0,0.0,0.0,203.0,0.9753694581280788,0.024630541871921183,0.0,2.4044176244708764,0.0,0.0,0.8014725414902921,2.3451955154937614,159.83649636653234,119.716145287362
49,2019-02-01,2019-2,234,7,0.029914529914529916,2.0,0.0,0.0,0.0,0.0,0.0,236.0,0.9915254237288136,0.00847457627118644,0.0,2.373591757490481,0.0,0.0,0.7911972524968269,2.3534765731049685,160.40089077460627,118.181322911883
50,2019-03-01,2019-3,283,5,0.0176678445229682,3.0,0.0,0.0,0.0,0.0,0.0,286.0,0.9895104895104895,0.01048951048951049,0.0,1.4018689329953873,0.0,0.0,0.46728964433179576,1.3871640141178132,94.54198357344424,69.79916598026406
51,2019-04-01,2019-4,236,4,0.01694915254237288,1.0,0.0,0.0,0.0,0.0,0.0,237.0,0.9957805907172996,0.004219409282700422,0.0,1.3448437560599817,0.0,0.0,0.4482812520199939,1.3391693098318806,91.2709107240677,66.9598778725923
52,2019-05-01,2019-5,259,7,0.02702702702702703,2.0,0.0,0.0,0.0,0.0,0.0,261.0,0.9923371647509579,0.007662835249042145,0.0,2.1444805839875385,0.0,0.0,0.7148268613291795,2.1280477825776725,145.03682077703863,106.77385931034989
53,2019-06-01,2019-6,246,7,0.028455284552845527,0.0,0.0,0.0,0.0,0.0,0.0,246.0,1.0,0.0,0.0,2.257806793710457,0.0,0.0,0.7526022645701523,2.257806793710457,153.88052936100436,112.41638033081553
54,2019-07-01,2019-7,274,4,0.014598540145985401,1.0,0.0,0.0,0.0,0.0,0.0,275.0,0.9963636363636363,0.0036363636363636364,0.0,1.1583325782122469,0.0,0.0,0.3861108594040823,1.1541204597460204,78.65893033310559,57.67347145230577
55,2019-08-01,2019-8,279,1,0.0035842293906810036,2.0,0.0,0.0,0.0,0.0,0.0,281.0,0.9928825622775801,0.0071174377224199285,0.0,0.2843934824642972,0.0,0.0,0.09479782748809906,0.2823693295641954,19.244845054807865,14.159974173773998
56,2019-09-01,2019-9,288,8,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,289.0,0.9965397923875432,0.0034602076124567475,0.0,2.204049489098303,0.0,0.0,0.7346831630327677,2.196423020277894,149.69692623947432,109.73979984674848
57,2019-10-01,2019-10,289,4,0.01384083044982699,1.0,0.0,0.0,0.0,0.0,0.0,290.0,0.996551724137931,0.0034482758620689655,0.0,1.0982115101389471,0.0,0.0,0.366070503379649,1.0944245738970886,74.59036497104843,54.68003867796465
58,2019-11-01,2019-11,278,9,0.03237410071942446,1.0,0.0,0.0,0.0,0.0,0.0,279.0,0.996415770609319,0.0035842293906810036,0.0,2.568748325423922,0.0,0.0,0.8562494418079739,2.5595413421786746,174.44520840003258,127.89818399405219
59,2019-12-01,2019-12,232,4,0.017241379310344827,2.0,0.0,0.0,0.0,0.0,0.0,234.0,0.9914529914529915,0.008547008547008548,0.0,1.3680307173713606,0.0,0.0,0.45601023912378685,1.3563381471374174,92.44105060514548,68.11435852556802
60,2020-01-01,2020-1,196,2,0.01020408163265306,3.0,0.0,0.0,0.0,0.0,0.0,199.0,0.9849246231155779,0.01507537688442211,0.0,0.809650832729989,0.0,0.0,0.2698836109099963,0.7974450412817982,54.34976342111568,40.31257953554026
61,2020-02-01,2020-2,182,5,0.027472527472527472,1.0,0.0,0.0,0.0,0.0,0.0,183.0,0.994535519125683,0.00546448087431694,0.0,2.179829165042278,0.0,0.0,0.7266097216807593,2.167917530260626,147.7541382623227,108.53386798030071
62,2020-03-01,2020-3,332,7,0.02108433734939759,2.0,0.0,0.0,0.0,0.0,0.0,334.0,0.9940119760479041,0.005988023952095809,0.0,1.6729532266649771,0.0,0.0,0.5576510755549924,1.6629355426729713,113.3371563557098,83.29647458247175
63,2020-04-01,2020-4,234,12,0.05128205128205128,9.0,2.0,0.2222222222222222,5.0,0.0,0.0,248.0,0.9435483870967742,0.036290322580645164,0.020161290322580645,4.069014441412252,1.3748957254327927,0.0,1.8146367222816815,3.889207422658718,265.06842775946564,271.0527213876952
64,2020-05-01,2020-5,287,6,0.020905923344947737,4.0,1.0,0.25,1.0,0.0,0.0,292.0,0.9828767123287672,0.0136986301369863,0.003424657534246575,1.6587968280321728,1.5467576911118919,0.0,1.0685181730480215,1.65158123427973,112.56330493895118,159.60481516802278
65,2020-06-01,2020-6,260,2,0.007692307692307693,1.0,0.0,0.0,27.0,0.0,0.0,288.0,0.9027777777777778,0.003472222222222222,0.09375,0.6103521662118379,0.0,0.0,0.20345072207061263,0.5510123722745759,37.55417680834036,30.3894830344842
66,2020-07-01,2020-7,210,6,0.02857142857142857,4.0,1.0,0.25,23.0,0.0,0.0,237.0,0.8860759493670886,0.016877637130801686,0.0970464135021097,2.267022331643969,1.5467576911118919,0.0,1.271260007585287,2.034859579787684,138.68559089524786,189.88841150203837
67,2020-08-01,2020-8,269,11,0.040892193308550186,6.0,2.0,0.3333333333333333,29.0,0.0,0.0,304.0,0.8848684210526315,0.019736842105263157,0.09539473684210527,3.2446230397134874,2.062343588149189,0.0,1.7689888759542256,2.911768615828366,198.45121257877128,264.2342916597953
68,2020-09-01,2020-9,253,10,0.039525691699604744,5.0,2.0,0.4,19.0,1.0,0.05263157894736842,277.0,0.9133574007220217,0.018050541516245487,0.06859205776173286,3.1361969014837516,2.474812305779027,3.461982913227783,3.024330706830187,3.1466048843162895,214.4564480173173,451.74500129808666
69,2020-10-01,2020-10,287,21,0.07317073170731707,3.0,1.0,0.3333333333333333,22.0,0.0,0.0,312.0,0.9198717948717948,0.009615384615384616,0.07051282051282051,5.805788898112604,2.062343588149189,0.0,2.622710828753931,5.360411681162708,365.3381632954772,391.7549440159408
70,2020-11-01,2020-11,227,11,0.048458149779735685,4.0,2.0,0.5,23.0,1.0,0.043478260869565216,254.0,0.8937007874015748,0.015748031496062992,0.09055118110236221,3.8449497695283177,3.0935153822237837,2.8598989283186036,3.2661213600235683,3.7439186400124065,255.16628961101543,487.8613290178126
71,2020-12-01,2020-12,240,6,0.025,3.0,0.0,0.0,18.0,2.0,0.1111111111111111,261.0,0.9195402298850575,0.011494252873563218,0.06896551724137931,1.983644540188473,0.0,7.308630594591987,3.0974250449268204,2.3280844457773537,158.67029362800363,462.66312006855503
72,2021-01-01,2021-1,225,8,0.035555555555555556,1.0,0.0,0.0,17.0,0.0,0.0,243.0,0.9259259259259259,0.00411522633744856,0.06995884773662552,2.8211833460458284,0.0,0.0,0.9403944486819428,2.6122068018942857,178.0346159802802,140.46694380383806
73,2021-02-01,2021-2,247,9,0.03643724696356275,3.0,0.0,0.0,5.0,0.0,0.0,255.0,0.9686274509803922,0.011764705882352941,0.0196078431372549,2.8911418399508104,0.0,0.0,0.9637139466502701,2.8004393508543144,190.86358095532975,143.95018279492513
74,2021-03-01,2021-3,239,10,0.04184100418410042,3.0,0.0,0.0,10.0,0.0,0.0,252.0,0.9484126984126984,0.011904761904761904,0.03968253968253968,3.3199071802317537,0.0,0.0,1.106635726743918,3.1486421272832903,214.59529604765913,165.29844328380526
75,2021-04-01,2021-4,265,11,0.04150943396226415,4.0,1.0,0.25,9.0,1.0,0.1111111111111111,278.0,0.9532374100719424,0.014388489208633094,0.03237410071942446,3.2935984818223702,1.5467576911118919,7.308630594591987,4.049662255842083,3.39844713596656,231.6207240339217,604.899020100752
76,2021-05-01,2021-5,259,13,0.05019305019305019,1.0,0.0,0.0,9.0,1.0,0.1111111111111111,269.0,0.9628252788104089,0.0037174721189591076,0.03345724907063197,3.9826067988339995,0.0,7.308630594591987,3.7637457978086624,4.079081175648081,278.00924878239624,562.191610354274
77,2021-06-01,2021-6,219,6,0.0273972602739726,4.0,0.0,0.0,19.0,0.0,0.0,242.0,0.9049586776859504,0.01652892561983471,0.07851239669421488,2.173857030343532,0.0,0.0,0.7246190101145107,1.9672507836579898,134.07772215870276,108.23651491734098
78,2021-07-01,2021-7,236,6,0.025423728813559324,3.0,1.0,0.3333333333333333,23.0,1.0,0.043478260869565216,262.0,0.9007633587786259,0.011450381679389313,0.08778625954198473,2.0172656340899726,2.062343588149189,2.8598989283186036,2.3131693835192553,2.0917534189351485,142.56318312757702,345.5186642785603
79,2021-08-01,2021-8,225,5,0.022222222222222223,3.0,1.0,0.3333333333333333,13.0,2.0,0.15384615384615385,241.0,0.9336099585062241,0.012448132780082987,0.05394190871369295,1.7632395912786427,2.062343588149189,10.119642361742752,4.648408513723528,2.2177231929659666,151.1486367480316,694.3338918999968
80,2021-09-01,2021-9,268,5,0.018656716417910446,2.0,0.0,0.0,35.0,1.0,0.02857142857142857,305.0,0.8786885245901639,0.006557377049180328,0.11475409836065574,1.480331746409308,0.0,1.8793621528950823,1.1198979664347968,1.5164150275049915,103.35106963690652,167.279427199632
81,2021-10-01,2021-10,272,3,0.011029411764705883,4.0,1.0,0.25,22.0,0.0,0.0,298.0,0.912751677852349,0.013422818791946308,0.0738255033557047,0.8751372971419734,1.5467576911118919,0.0,0.8072983294179551,0.8195448845203501,55.855975372384925,120.58634462402874
82,2021-11-01,2021-11,250,8,0.032,3.0,1.0,0.3333333333333333,27.0,1.0,0.037037037037037035,280.0,0.8928571428571429,0.010714285714285714,0.09642857142857143,2.5390650114412456,2.062343588149189,2.4362101981973288,2.3458729325959213,2.5240391392003105,172.02556035795433,350.40360122898227
83,2021-12-01,2021-12,220,5,0.022727272727272728,2.0,1.0,0.5,15.0,0.0,0.0,237.0,0.9282700421940928,0.008438818565400843,0.06329113924050633,1.8033132183531573,3.0935153822237837,0.0,1.6322762001923137,1.7000672523297138,115.86786321423092,243.81348657057282
84,2022-01-01,2022-1,184,9,0.04891304347826087,4.0,1.0,0.25,16.0,1.0,0.0625,204.0,0.9019607843137255,0.0196078431372549,0.0784313725490196,3.881043665586143,1.5467576911118919,4.111104709457993,3.1796353553853423,3.853317355802087,262.6223449050403,474.94289381185894
85,2022-02-01,2022-2,212,5,0.02358490566037736,2.0,0.0,0.0,19.0,1.0,0.05263157894736842,233.0,0.9098712446351931,0.008583690987124463,0.0815450643776824,1.8713627737627105,0.0,3.461982913227783,1.7777818956634979,1.9850067956610407,135.2878808551781,265.5477071176381
86,2022-03-01,2022-3,212,4,0.018867924528301886,1.0,0.0,0.0,22.0,0.0,0.0,235.0,0.902127659574468,0.00425531914893617,0.09361702127659574,1.4970902190101683,0.0,0.0,0.4990300730033894,1.350566495447471,92.04768443235763,74.54024140533859
87,2022-04-01,2022-4,179,4,0.0223463687150838,1.0,0.0,0.0,19.0,1.0,0.05263157894736842,199.0,0.8994974874371859,0.005025125628140704,0.09547738693467336,1.7730900917885792,0.0,3.461982913227783,1.7450243350054542,1.9254311647310731,131.2275114515351,260.6547024443826
88,2022-05-01,2022-5,263,4,0.015209125475285171,3.0,0.0,0.0,57.0,0.0,0.0,323.0,0.8142414860681114,0.009287925696594427,0.17647058823529413,1.2067799484036337,0.0,0.0,0.4022599828012112,0.9826102985453735,66.96967752818588,60.08566987806761
89,2022-06-01,2022-6,256,2,0.0078125,3.0,1.0,0.3333333333333333,23.0,1.0,0.043478260869565216,282.0,0.9078014184397163,0.010638297872340425,0.08156028368794327,0.6198889188088978,2.062343588149189,2.8598989283186036,1.8473771450922303,0.8179300330881323,55.74591538234447,275.94316617656983
90,2022-07-01,2022-7,223,2,0.008968609865470852,2.0,1.0,0.5,1.0,0.0,0.0,226.0,0.9867256637168141,0.008849557522123894,0.004424778761061947,0.7116213597088692,3.0935153822237837,0.0,1.268378913977551,0.7295513007943601,49.72247433880397,189.45806186050373
91,2022-08-01,2022-8,246,6,0.024390243902439025,5.0,0.0,0.0,1.0,0.0,0.0,252.0,0.9761904761904762,0.01984126984126984,0.003968253968253968,1.9352629660375347,0.0,0.0,0.6450876553458449,1.8891852763699744,128.75717762859549,96.35689742641331
92,2022-09-01,2022-9,220,5,0.022727272727272728,2.0,0.0,0.0,1.0,0.0,0.0,223.0,0.9865470852017937,0.008968609865470852,0.004484304932735426,1.8033132183531573,0.0,0.0,0.6011044061177191,1.779053399272173,121.25115382065046,89.7871089655215
93,2022-10-01,2022-10,204,3,0.014705882352941176,2.0,1.0,0.5,0.0,0.0,0.0,206.0,0.9902912621359223,0.009708737864077669,0.0,1.1668497295226312,3.0935153822237837,0.0,1.4201217039154717,1.1855552212964289,80.80136243189665,212.12391870038874
94,2022-11-01,2022-11,252,1,0.003968253968253968,4.0,2.0,0.5,1.0,0.0,0.0,257.0,0.980544747081712,0.01556420233463035,0.0038910505836575876,0.31486421272832904,3.0935153822237837,0.0,1.1361265316507043,0.3568865491690041,24.32355649780686,169.70349186887253
95,2022-12-01,2022-12,242,6,0.024793388429752067,3.0,0.0,0.0,0.0,0.0,0.0,245.0,0.9877551020408163,0.012244897959183673,0.0,1.9672507836579898,0.0,0.0,0.6557502612193299,1.9431619985519735,132.43595413226964,97.94957341693254
96,2023-01-01,2023-1,157,5,0.03184713375796178,1.0,1.0,1.0,0.0,0.0,0.0,158.0,0.9936708860759493,0.006329113924050633,0.0,2.5269357199853157,6.1870307644475675,0.0,2.9046554948109615,2.5501008784945705,173.80179482134636,433.8690862445914
97,2023-02-01,2023-2,232,2,0.008620689655172414,5.0,0.0,0.0,1.0,0.0,0.0,238.0,0.9747899159663865,0.02100840336134454,0.004201680672268907,0.6840153586856803,0.0,0.0,0.22800511956189343,0.666771274012932,45.44370975126899,34.05717926278401
98,2023-03-01,2023-3,243,4,0.01646090534979424,8.0,0.0,0.0,0.0,0.0,0.0,251.0,0.9681274900398407,0.03187250996015936,0.0,1.3061034009471428,0.0,0.0,0.43536780031571426,1.264474607291457,86.18010295459779,65.0309925017769
99,2023-04-01,2023-4,214,6,0.028037383177570093,5.0,0.0,0.0,12.0,1.0,0.08333333333333333,231.0,0.9264069264069265,0.021645021645021644,0.05194805194805195,2.224648082454362,0.0,5.48147294594399,2.568707009466117,2.3456812337513484,159.86960043141778,383.6883806076538
100,2023-05-01,2023-5,200,6,0.03,3.0,0.0,0.0,1.0,0.0,0.0,204.0,0.9803921568627451,0.014705882352941176,0.004901960784313725,2.3803734482261674,0.0,0.0,0.7934578160753891,2.333699459045262,159.05298412944146,118.51898383448837
101,2023-06-01,2023-6,221,7,0.03167420814479638,3.0,0.0,0.0,5.0,0.0,0.0,229.0,0.9650655021834061,0.013100436681222707,0.021834061135371178,2.513214802048744,0.0,0.0,0.8377382673495813,2.425416905033941,165.3039747720833,125.1331654361114
102,2023-07-01,2023-7,226,2,0.008849557522123894,5.0,0.0,0.0,12.0,0.0,0.0,243.0,0.9300411522633745,0.0205761316872428,0.04938271604938271,0.7021750584737958,0.0,0.0,0.2340583528245986,0.6530517004735714,44.50865399507005,34.9613521635659
103,2023-08-01,2023-8,220,10,0.045454545454545456,3.0,0.0,0.0,10.0,1.0,0.1,233.0,0.944206008583691,0.012875536480686695,0.04291845493562232,3.6066264367063146,0.0,6.5777675351327884,3.3947979906130343,3.6877059717884855,251.33512249468475,507.0817881168762
