,date,ratio,total,seats_arrivals_intl,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper,pred_mean
0,2019-01-01,0.5616952789699571,7329.0,13048.0,0.5688924626068388,0.06385550946207373,0.4437379638467176,0.69404696136696,0.28856168081224154,0.849223244401436,7422.908852094032
1,2019-02-01,0.7342820570740155,9752.0,13281.0,0.6184570732321301,0.056376856269384136,0.507960465382546,0.7289536810817141,0.3443563636235307,0.8925577828407294,8213.728389595919
2,2019-03-01,0.7018648018648018,9033.0,12870.0,0.6208689917449655,0.056211385176753656,0.5106967012774196,0.7310412822125113,0.3468988615326771,0.8948391219572538,7990.583923757706
3,2019-04-01,0.7778086248380529,8405.0,10806.0,0.5903183360742943,0.07042038167490099,0.452296924213924,0.7283397479346646,0.30401149229719754,0.8766251798513911,6378.979939618825
4,2019-05-01,0.6518479776847977,7478.0,11472.0,0.4944349979686877,0.09807475092609784,0.3022120183607996,0.6866579775765758,0.1784106752480979,0.8104593206892774,5672.158296696785
5,2019-06-01,0.6196162482139213,6071.0,9798.0,0.6163098995011824,0.06580887133215264,0.4873268818269328,0.7452929171754321,0.3342490594151671,0.8983707395871978,6038.604395312585
6,2019-07-01,0.6433783290769792,7054.0,10964.0,0.8536588948967749,0.12133568902545612,0.6158453143675291,1.0914724754260208,0.5080044464286364,1.1993133433649135,9359.51612364824
7,2019-08-01,0.6657808347662967,8518.0,12794.0,0.8149654604679546,0.10817965426983384,0.6029372342390856,1.0269936866968237,0.4865181018555989,1.1434128190803103,10426.668101227011
8,2019-09-01,0.6084277299501586,6714.0,11035.0,0.6709339724001059,0.07574861551829414,0.5224694141054775,0.8193985306947342,0.37944911219070837,0.9624188326095033,7403.756385435168
9,2019-10-01,0.5571699305116866,6174.0,11081.0,0.5901763604305776,0.04293861007350052,0.5060182311403079,0.6743344897208474,0.3255931232682232,0.8547595975929321,6539.744249931231
10,2019-11-01,0.6161177838047268,7951.0,12905.0,0.5869960317439121,0.04320039016572755,0.5023248229010078,0.6716672405868165,0.32224914834659685,0.8517429151412275,7575.183789655186
